id,latitude,longitude,level,name,status
kwes1244,-5.60445,18.5759,language,Kwese,safe
kwes1245,-2.03622,138.853,language,Kwesten,safe
kwin1241,-14.2515,126.562,language,Kwini,safe
kwin1243,5.1323,-56.1266,language,Kwinti,safe
kwom1262,-4.08721,142.664,language,Kwoma,safe
kxau1241,-21.0554,21.1793,language,=/Kx'au//'ein,safe
kxoe1243,-16.59051,22.599835,language,Kxoe,definitely endangered
kyak1243,9.51524,11.2785,language,Kyak,safe
kyak1244,-5.52462,144.119,language,Kyaka,safe
kyen1242,11.5953,3.58651,language,Kyenga,safe
kyen1243,-4.66964,143.855,language,Kyenele,safe
kyer1238,28.2922,85.4257,language,Kyerung,safe
laal1241,11.6524,-3.17735,language,Láá Láá Bwamu,safe
laal1242,10.0063,17.6143,language,Laal,critically endangered
laar1238,-6.56,14.756,language,Laari,safe
laba1241,1.66675,127.583,language,Laba,safe
labe1239,-4.46971,152.678,language,Label,safe
labi1244,7.85817,15.2895,language,La'bi,extinct
labi1245,10.4847,9.59527,language,Labir,safe
labo1243,23.591,103.733,language,Labo Phowa,vulnerable
labo1244,-16.4291,167.442,language,Ninde,vulnerable
labu1248,-6.75,146.903,language,Labu,safe
labu1249,5.51924,117.507,language,Labuk-Kinabatangan Kadazan,safe
laca1243,17.02093,-91.42348,language,Lacandon,critically endangered
lach1248,22.8549,104.776,language,Lachi,critically endangered
lach1249,16.7215,-96.9318,language,Lachixío Zapotec,safe
lach1250,16.5772,-95.5367,language,Lachiguiri Zapotec,safe
lada1244,33.468,80.6013,language,Leh-Kenhat,vulnerable
ladi1250,46.60651,11.89498,language,Ladin,definitely endangered
ladi1251,41.205,28.6632,language,Ladino,severely endangered
laek1243,-3.69618,142.237,language,Laeko-Libuat,safe
lafo1243,10.3357,30.7331,language,Lafofa,severely endangered
lagh1245,22.2674,103.929,language,Laghuu,definitely endangered
lagh1246,-8.00509,158.961,language,Laghu,safe
lagw1237,11.5592,14.9884,language,Lagwan,safe
laha1250,21.55149,103.86379,language,Laha (Viet Nam),definitely endangered
laha1251,-3.70755,128.073,language,Laha (Indonesia),safe
laha1253,2.72734,113.947,language,Lahanan,safe
laht1236,20.1797,97.3791,language,Lahta Karen,safe
lahu1250,32.583,77,language,Lahul Lohar,safe
lahu1252,21.2078,100.97,language,Lahu Shi,safe
lahu1253,21.2701,100.214,language,Lahu,safe
laim1240,6.28158,10.1427,language,Laimbue,safe
laiy1246,-6.45512,120.483,language,Laiyolo,definitely endangered
laka1252,9.14965,11.228,language,Laka (Nigeria),safe
laka1254,7.78997,16.0193,language,Laka (Chad),safe
laka1255,-8.86372,125.716,language,Lakalei,safe
lake1258,39.0021,-122.621,language,Lake Miwok,critically endangered
lakh1240,27.6325,90.3336,language,Lakha,definitely endangered
laki1244,34.0103,47.9398,language,Laki,safe
lakk1238,24.1169,110.106,language,Lakkia,definitely endangered
lakk1252,42.1328,47.0809,language,Lak,vulnerable
lako1244,5.86012,-5.40633,language,Lakota Dida,safe
lako1245,-14.213,167.472,language,Lakon,vulnerable
lako1247,46.3699,-103.95,language,Lakota,critically endangered
lako1248,-13.2,-60.5,language,Lakondê,vulnerable
laku1238,-2.883333,151.25,language,Lakuramau,safe
lala1261,9.89429,12.169,language,Lala-Roba,safe
lala1264,-12.945,30.2297,language,Lala-Bisa,safe
lala1268,-8.93195,146.749,language,Lala,safe
lala1270,17.58251,-96.00645,language,Lalana Chinantec,safe
lali1242,-1.11711,23.3634,dialect,Lalia,safe
lama1275,8.66954,0.833293,language,Lama (Togo),safe
lama1277,-8.36439,122.803,language,Lamaholot,safe
lama1278,-8.53225,123.442,language,Lamalera,safe
lama1279,-8.39374,123.586,language,Lamaholot Timur-Lamatuka,safe
lama1288,11.0243,13.7362,language,Lamang,safe
lama1289,27.6237,98.4694,language,Lama (Myanmar),safe
lama1290,14.3658,107.336,language,Lamam,safe
lamb1269,16.5734,76.9717,language,Lambadi,safe
lamb1271,-12.3366,27.9026,language,Lamba,safe
lamb1272,-9.49372,33.15852,language,Lambya,safe
lamb1273,-9.70434,119.344,language,Lamboya,safe
lamb1276,-6.1715,-79.468,language,Lambayeque Quechua,severely endangered
lamb1277,27.0543,87.2168,language,Lambichhong,safe
lame1256,19.8829,100.268,language,Lamet,safe
lame1257,10.7229,8.78768,language,Lame,safe
lame1260,-16.6098,168.171,language,Lamenu,safe
lamj1245,8.63772,12.1644,language,Lamja-Dengsa-Tola,safe
lamk1238,24.1523,94.2706,language,Lamkang,critically endangered
lamm1241,-8.52787,124.057,language,Western Pantar,safe
lamn1239,6.39743,11.0684,language,Lamnso',safe
lamo1244,-5.87071,149.321,language,Lamogai,safe
lamp1242,-4.43957,105.397,language,Lampung Nyo,safe
lamp1243,-5.73463,105.037,language,Lampung Api,safe
lamu1254,-14.559,143.977,language,Lamu-Lamu,safe
lamu1257,25.8,100.15,language,Lamu,critically endangered
lana1236,5.39196,116.577,language,Lanas Lobu,safe
land1256,10.8753,-14.0895,language,Landoma,safe
lang1248,50.8021,4.31312,language,Langue des signes de Belgique Francophone,safe
lang1316,23.0105,104.449,language,Langnian Buyang,safe
lang1318,4.87523,20.109,language,Langbashe,safe
lang1320,-4.71413,35.9517,language,Langi,safe
lang1322,4.04948,33.0412,language,Lango (Sudan),safe
lang1324,2.13867,33.0553,language,Lango (Uganda),safe
lang1328,-4.32557,143.925,language,Langam,safe
lang1335,-3.6211,17.7887,language,Langue des Signes Zairoise,safe
lano1248,4.90934,100.986,language,Lanoh,critically endangered
lanp1241,26.5158555,99.2581092,dialect,Lanping,safe
lanz1234,36.080515,103.838425,dialect,Lanzhou Mandarin,safe
laom1237,20.8542,99.9862,language,Laomian,definitely endangered
laoo1244,16.0726,104.568,language,Lao,safe
laop1234,20.7809,100.079,language,Laopang,safe
laos1235,18.387,104.518,language,Laos Sign Language,safe
lapa1249,16.0676,-96.1636,language,Lapaguía-Guivini Zapotec,safe
lapu1236,7.53449,123.13,language,Lapuyan Subanun,safe
lara1258,-12.4111,130.922,language,Laragia,safe
lara1260,-8.4746,122.7619,language,Larantuka Malay,safe
lard1243,-16.56152,139.4343,language,Lardil,critically endangered
lare1249,-16.1971,167.387,language,Larevat,safe
larg1235,27.8682,104.06,language,Diandongbei-Large Flowery Miao,safe
lari1253,27.6436,54.63449,language,Lari,definitely endangered
lari1255,-3.76522,127.956,language,Larike-Wakasihu,safe
laro1243,11.3915,30.3824,language,Laru (North Sudan),definitely endangered
lart1238,5.9367,-0.07822,language,Larteh,safe
laru1238,10.5756,4.43514,language,Laru (Nigeria),safe
lasa1237,-5.23602,123.129,language,Lasalimu,safe
lasg1238,35.40153,52.99868,language,Lasgerdi,definitely endangered
lash1243,26.0992,98.5481,language,Lashi,safe
lasi1242,25.3293,66.9137,language,Lasi,safe
lati1261,41.9026,12.4502,language,Latin,extinct
latu1237,-3.41302,128.667,language,Latu,safe
latu1238,-12.608792,-60.422423,language,Latundê,vulnerable
latv1245,56.9335,24.4931,language,Latvian Sign Language,safe
latv1249,56.826108,24.309118,language,Latvian,vulnerable
laua1243,-18.2131,-178.785,language,Lauan,safe
laua1245,-10.16145,149.25747,language,Laua,extinct
lauj1238,0.50708,120.262,language,Lauje,vulnerable
laur1249,-9.4296,119.19,language,Laura,safe
laur1250,45.33,-72.5,language,Laurentian,extinct
lauu1247,-8.51018,160.872,language,Lau,safe
lava1239,-3.21903,151.728,language,Lavatbura-Lamusong,safe
lave1248,15.2726,106.322,language,Laven,safe
lave1249,14.5994,107.008,language,Brao,safe
lavu1241,-9.05569,159.119,language,Lavukaleve,safe
lawa1257,-1.80261,115.876,language,Lawangan,safe
lawu1237,-6.15201,155.129,language,Lawunuia,safe
lawu1238,24.133878,101.498795,language,Lawu,safe
laya1253,28.0499,89.7177,language,Layakha,safe
laze1238,27.85,101.45,language,Laze,safe
lazz1240,41.5004,41.9096,language,Laz,definitely endangered
leal1235,17.3162,-95.9265,language,Lealao Chinantec,safe
leco1242,-15.0092,-67.8818,language,Leco,critically endangered
ledo1238,-1.03033,120.132,language,Ledo Kaili,safe
leel1242,9.29145,11.1636,language,Leelau,safe
lefa1242,5.05845,11.114,language,Lefa,safe
lega1249,-3.83196,27.1424,language,Lega-Shabunda,safe
lega1250,-3.39007,28.2621,language,Lega-Mwenga,safe
legb1242,6.02645,7.98385,language,Legbo,safe
lege1241,-0.3592,130.749,language,Legenyem,vulnerable
leha1242,14.9387,-16.8816,language,Lehar,safe
leha1243,-13.5043,167.332,language,Lehali,vulnerable
leha1244,-13.5406,167.336,language,Lehalurup,vulnerable
leip1237,-1.9665,147.226,language,Leipon,safe
lela1246,4.11426,114.029,language,Lelak,extinct
lele1264,7.34549,0.50746,language,Lelemi,safe
lele1265,-4.94672,20.5674,language,Lele (Democratic Republic of Congo),safe
lele1266,8.98043,-10.371,language,Lele (Guinea),safe
lele1267,-17.6042,168.202,language,Lelepa,safe
lele1270,-2.04783,147.207,language,Lele (Papua New Guinea),safe
lele1276,9.158,15.81149,language,Lele (Chad),safe
lemb1266,-4.99504,143.891,language,Lembena,safe
leme1238,-13.7427,167.436,language,Lemerig,safe
lemi1243,-5.61407,146.441,language,Lemio,safe
lemo1242,10.4366,8.70513,language,Lemoro,safe
lemo1243,-2.63313,120.27,language,Lemolang,vulnerable
lena1238,-19.4763,169.261,language,Lenakel,safe
lenc1242,13.667338,-87.49878,language,Lenca-Honduras,extinct
lenc1243,13.560562,-88.114014,language,Lenca-Salvador,extinct
lenc1244,13.9278,-88.0422,language,Lenca,extinct
lend1245,2.1898,30.6794,language,Lendu,safe
leng1258,-1.95874,25.3343,language,Lengola,safe
leng1259,-9.56425,160.42,language,Lengo,safe
leng1260,3.69641,115.91,language,Lengilu,critically endangered
leng1262,-22.6559,-58.9053,language,Lengua,severely endangered
leni1238,-20,145,language,Leningitij,extinct
lenj1248,-14.7192,28.2581,language,Lenje,safe
lenk1247,-2.33367,147.742,language,Lenkau,safe
lenn1234,-9.12,142.1,language,Len,safe
leny1238,6.00131,8.28951,language,Lenyima,safe
lepc1244,27.0869,88.5726,language,Lepcha,definitely endangered
lepk1238,-4.1059,140.464,language,Lepki,safe
lere1241,10.4789,8.93337,language,Lere,safe
lese1243,1.3,29.3,language,Lese,safe
lesi1239,-6.19889,150.506,language,Lesing-Gelimi,safe
lete1241,-16.4339,167.566,language,Letemboi-Repanbitip,safe
leti1245,4.57457,11.405,language,Leti (Cameroon),extinct
leti1246,-8.19808,127.674,language,Leti (Indonesia),safe
levu1239,-8.47094,123.44,language,Levuka,safe
lewo1242,-16.7612,168.334,language,Lewo,safe
lewo1243,-8.35741,123.652,language,Lewo Eleng,safe
lewo1244,-8.54573,122.747,language,Lewotobi,safe
leyi1238,5.98832,8.20861,language,Leyigha,safe
lezg1247,41.5157,47.8951,language,Lezghian,vulnerable
lhok1238,26.9135,89.3099,language,Lhokpu,definitely endangered
lhom1239,27.5948,87.7161,language,Lhomi,vulnerable
liab1237,-5.32268,122.699,language,Liabuku,safe
lian1251,25.16,93.542,language,Liangmai Naga,vulnerable
lian1252,23.6818,107.184,language,Lianshan Zhuang,safe
lian1255,-3.11832,129.899,language,Liana-Seti,safe
lian1259,25.566667,116.783333,dialect,Liancheng,safe
libe1240,6.423,-10.5284,language,Kru Pidgin English,safe
libe1247,6.92048,-9.96128,language,Liberia Kpelle,safe
libi1244,1.97729,18.8886,language,Libinza,safe
libi1250,8.09761,38.4997,language,Libido,safe
liby1235,29.512,17.573,language,Libyan Sign Language,safe
liby1240,22.0032,15.0014,language,Libyan Arabic,safe
ligb1244,7.94291,-2.56353,language,Ligbi,safe
lige1238,2.86168,22.4936,language,Ligenza,safe
ligu1248,44.0816,7.90522,language,Ligurian,definitely endangered
lihi1237,-3.18895,152.606,language,Lihir,safe
liji1238,8.52193,8.35562,language,Lijili,safe
lika1243,2.13777,27.6088,language,Liko,safe
liki1240,1.75106,19.0222,language,Balobo,safe
liki1241,-1.60652,138.731,language,Liki,critically endangered
liku1242,-1.27931,16.4702,language,Likuba,safe
liku1243,-2.16157,146.695,language,Likum,definitely endangered
likw1239,-0.48981,16.5967,language,Likwala,safe
lila1246,-4.35479,144.99,language,Lilau,safe
lill1248,50.7272,-122.04,language,Lillooet,severely endangered
lima1246,2.26808,16.1874,language,Limassa,safe
limb1263,51.015,5.87705,language,Limburgan,vulnerable
limb1266,27.2703,87.8859,language,Limbu,definitely endangered
limb1268,6.58608,10.9802,language,Limbum,safe
limi1243,24.469,100.073,language,Limi,safe
limo1248,17.6081,121.381,language,Limos Kalinga,safe
lind1248,-1.35748,120.063,language,Tado-Lindu,safe
ling1242,33.8613,10.8531,language,Mediterranean Lingua Franca,extinct
ling1262,19.8634,109.971,language,Lingao,safe
ling1263,1.40324,19.7829,language,Lingala,safe
ling1265,-16.1986,167.499,language,Neverver,safe
ling1268,26.992,87.9992,language,Lingkhim,safe
lioo1240,-8.68615,121.832,language,Li'o,safe
lipa1241,33.2748,-105.819,language,Lipan Apache,extinct
lipo1242,25.226,101.302,language,Lipo,safe
lisa1239,-2.87434,128.265,language,Lisabata-Nuniali,safe
lise1239,-3.27358,126.981,language,Lisela,vulnerable
lish1235,27.371821,92.232987,language,Lish,safe
lish1245,44.065281,36.213298,language,Lishanid Noshan,safe
lish1246,38,47,language,Lishán Didán,safe
lish1247,31.7745,35.2225,language,Lishana Deni,safe
lisu1250,22.5488,94.0184,language,Lisu,safe
lith1236,55.2487,23.8814,language,Lithuanian Sign Language,safe
lith1251,55.1429,23.9601,language,Lithuanian,safe
lito1235,2.69,19.24,language,Litoka,safe
litz1237,-16.1331,167.415,language,Naman,critically endangered
liuj1238,23.6818,107.184,language,Liujiang Zhuang,safe
liuq1235,23.6818,107.184,language,Liuqian Zhuang,safe
livv1243,61.6565,29.0726,language,Livvi,definitely endangered
livv1244,57.566,22.0262,language,Liv,extinct
lizu1234,28.333425,101.350309,language,Lizu,safe
loar1234,26.095,68.715,language,Loarki,safe
loba1239,2.04881,18.3667,language,Lobala,safe
lobi1245,9.96122,-3.336,language,Lobi,safe
lodh1246,20.8954,84.9463,language,Lodhi,safe
logb1245,6.92838,0.43068,language,Logba,safe
logo1258,0.09487,34.729,language,Logooli,safe
logo1259,3.32608,29.8866,language,Logo,safe
logo1261,11.1739,29.8053,language,Logorik,critically endangered
logo1262,10.98053,31.12359,language,Logol,severely endangered
logu1236,40.49,9.09957,language,Logudorese Sardinian,definitely endangered
loja1235,-3.69352,-79.29151,language,Loja Highland Quichua,severely endangered
loka1252,5.91483,8.0933,language,Lokaa,safe
loko1254,4.64724,32.26247,language,Lokoya,safe
loko1255,9.11838,-12.1583,language,Loko,safe
lola1248,-6.34188,134.879,language,Lola,vulnerable
lola1250,0.85544,124.117,language,Lolak,critically endangered
lole1239,-10.8069,123.085,language,Lole,safe
lolo1259,25.50051,101.30185,language,Lolopo,safe
lolo1261,-17.0232,35.9451,language,Lolo,safe
lolo1264,1.95461,127.772,language,Loloda-Laba,safe
loma1235,40,45,language,Lomavren,safe
loma1258,9.40172,-3.47051,language,Loma (Côte d'Ivoire),safe
loma1260,7.91585,-9.69906,language,Loma (Liberia),safe
loma1261,-18.0001,179.306,language,Lomaiviti,safe
lomb1254,0.26796,27.342,language,Lombi,safe
lomb1257,45.8817,9.39509,language,Lombard,definitely endangered
lomb1260,0.88267,24.6862,language,Lombo,safe
lomw1241,-16.0381,37.2437,language,Mozambique Lomwe,safe
lonc1237,-0.02586,103.548,language,Loncong,safe
long1386,28.5629681,118.3206425,dialect,Jiangshan,safe
long1387,8.33313,13.0568,language,Longto-Voko,safe
long1389,9.75787,11.8378,language,Longuda,safe
long1395,-9.75258,160.663,language,Longgu,safe
long1406,3.85226,114.82,language,Western Lowland Kenyah,safe
long1417,26.4,105.233333,language,Longjia,extinct
loni1238,-2.06124,147.35,language,Loniu,safe
lonw1238,-16.2286,168.016,language,Lonwolwol,safe
lonz1238,-4.61444,16.7259,dialect,Lonzo,safe
looo1238,9.4066,11.0511,language,Loo,safe
lopa1238,10.3756,4.67396,language,Lopa,safe
lopi1242,4.6986,32.7534,language,Lopit,safe
lopi1243,25.0833,97.0833,language,Lopi,safe
lora1237,-6.30338,134.41,language,Lorang,safe
lore1243,-4.74563,-73.6507,language,Loreto-Ucayali Spanish,safe
lore1244,-15.19852,167.03645,language,Nethalp,critically endangered
lote1237,-5.954,150.911,language,Lote,safe
loth1237,26.01396,94.04355,language,Lotha Naga,vulnerable
loto1240,-13.252,166.613,language,Lo-Toga,safe
lotu1250,6.13732,116.232,language,Lotud,safe
loud1234,27.733333,111.9281883,dialect,Loudi,safe
loui1240,30.0412,-90.7475,language,Louisiana Creole French,safe
loun1239,-2.8778,128.912,language,Loun,extinct
louu1245,-2.38659,147.346,language,Lou,safe
lowa1242,29.0324,83.8959,language,Lowa,safe
lowe1385,51.6621,13.9407,language,Lower Sorbian,definitely endangered
lowe1388,50.6963,15.9667,language,Lower Silesian,safe
lowe1395,15.9083,106.873,language,Lower Ta'oih,safe
lowe1403,-33.9470874,141.5854211,language,Lower Darling-Lower Lachlan,extinct
lowe1407,-25.54522,20.588827,language,Lower-Nosop,extinct
lowe1412,17.3441,121.311,language,Tanudan Kalinga,safe
lowe1415,-4.25684,138.992,language,Lower Grand Valley Dani,safe
lowe1425,64.8834,-149.451,language,Lower Tanana,critically endangered
lowe1427,46.7736,-124.004,language,Lower Chehalis,extinct
lowl1260,15.9497,-95.6876,language,Lowland Oaxaca Chontal,safe
lowl1265,27.4623,-107.854,language,Lowland Tarahumara,vulnerable
loxi1235,15.8442,-96.6997,language,Loxicha Zapotec,safe
lozi1239,-17.7052,24.7398,language,Lozi,safe
luaa1235,19.1198,101.217,language,Lua',definitely endangered
luan1263,-8.18378,127.944,language,Luang,safe
luba1249,-5.72717,22.4422,language,Luba-Lulua,safe
luba1250,-8.2816,25.8918,language,Luba-Katanga,safe
lubi1238,5.46011,8.29204,language,Lubila,safe
lubu1241,0.63989,99.74549,language,Lubu,safe
lubu1243,17.3879,121.0365,language,Lubuagan Kalinga,safe
luch1239,-14.0648,22.2437,language,Luchazi,safe
lucu1238,22.9514,-82.441,language,Lucumi,extinct
ludi1246,61.853,33.7346,language,Ludian,severely endangered
lufu1237,7.25555,10.9499,language,Lufu,safe
lugb1240,3.02245,30.8642,language,Lugbara,safe
lugu1238,-6.86828,37.5557,language,Luguru,safe
luhu1243,-3.13187,127.966,language,Luhu-Piru,safe
luia1234,21.3635,99.6619,language,Lui,extinct
luim1238,-11.2221,17.5385,language,Luimbi,safe
luis1253,33.3184,-116.939,language,Luiseno,critically endangered
lukp1238,9.51949,1.66954,language,Lukpa,safe
lule1238,-25.221839,-61.887818,language,Lule,extinct
lule1254,67.2759,17.8057,language,Lule Sami,severely endangered
lumb1237,35.6171,-78.4531,language,Lumbee,extinct
lumb1249,-3.37917,11.124,language,Lumbu,safe
lumb1250,27.232,87.3146,language,Lumba-Yakkha,safe
lumu1239,10.8308,30.253,language,Lumun,definitely endangered
luna1243,28.1288,90.1257,language,Lunanakha,safe
luna1244,-5.08693,23.5426,language,Luna,safe
lund1266,-11.1793,23.8662,language,Lunda,safe
lund1271,4.25064,115.5,language,Lundayeh,safe
lung1249,-8.17469,156.573,language,Lungga,safe
luoc1235,5.9072,9.91259,language,Luo (Cameroon),extinct
luok1236,-0.93296,34.4896,language,Luo (Kenya and Tanzania),safe
luop1235,26.8183,107.158,language,Luopohe Hmong,safe
lure1234,27.285,105.664,language,Luren,safe
luri1256,10.059,9.59745,language,Luri,extinct
luse1252,0.16988,18.3991,language,Lusengo,safe
lush1249,22.6138,92.6247,language,Mizo,vulnerable
lush1252,48.42,-122.529,language,Northern Lushootseed,critically endangered
lusi1240,-5.55033,149.148,language,Lusi,safe
luto1241,8.52074,19.0071,language,Lutos,safe
luuu1242,21.0321,101.282,language,Lü,safe
luva1239,-13.5382,22.2924,language,Luvale,safe
luwa1238,23.6322,58.4916,language,Luwati,severely endangered
luwo1239,7.35089,28.1378,language,Luwo,safe
luxe1241,49.6839,6.14931,language,Luxembourgish,vulnerable
luya1241,-15.2221,18.8037,language,Luyi,safe
lwal1238,-7.16388,22.1097,language,Lwalu,safe
lwel1234,-4.38475,20.6314,language,Lwel,safe
lyel1241,12.4305,-2.59229,language,Lyélé,safe
lyng1241,25.35,91.05,language,Lyngngam,safe
lyon1239,48.5642,2.36811,language,Lyons Sign Language,safe
maaa1253,11.5205,107.339,language,Maa,safe
maak1236,11.5007,11.9035,language,Maaka,safe
maan1238,-2.1239,115.092,language,Ma'anyan,safe
maan1239,23.555104,105.70091,language,Maang,safe
maas1239,11.1324,-3.64763,language,Maasina Fulfulde,safe
maay1238,3.22288,43.6182,language,Maay,safe
maba1270,2.11942,20.8759,language,Mabaale,safe
maba1273,9.81455,33.5404,language,Mabaan,safe
maba1277,12.89147,20.8889,language,Maba (Chad),safe
maba1278,0.59011,128.418,language,Maba (Indonesia),safe
maba1279,17.6683,121.073,language,Mabaka Valley Kalinga,safe
mabe1235,-11.543809,-68.277741,language,Mabenaro,extinct
mabi1242,11.698,18.6282,language,Mabire,critically endangered
maca1259,6.34582,-71.2671,language,Macaguán,definitely endangered
maca1260,-25.0119,-57.3694,language,Maca,definitely endangered
maca1261,0.49999,-75.8333,language,Macaguaje,extinct
maca1262,22.4181,114.12,language,Macanese,critically endangered
mace1250,41.5957,21.7932,language,Macedonian,safe
mach1265,-9.37101,39.4268,language,Machinga,safe
mach1266,-3.29385,37.0703,language,Machame,safe
mach1267,-12.1291,-72.5017,language,Machiguenga,definitely endangered
mach1268,-10.4804,-69.7683,language,Machinere,severely endangered
maco1239,4.5621,-66.5813,language,Maco,critically endangered
macu1258,-17.904785,-39.809418,language,Macuni,extinct
macu1259,4.31861,-60.2209,language,Macushi,vulnerable
macu1260,-0.14459,-70.0749,language,Macuna,vulnerable
mada1271,-19.04,46.87,language,Madagascar Sign Language,safe
mada1282,9.02294,8.34119,language,Mada (Nigeria),safe
mada1285,-3.34342,151.967,language,Madak,safe
mada1293,10.8806,14.1142,language,Mada (Cameroon),safe
made1252,3.69351,26.9939,language,Ma (Democratic Republic of Congo),safe
made1253,-1.05325,130.833,language,Maden,safe
madi1260,3.62499,31.8471,language,Ma'di,safe
madi1261,-5.63017,146.407,language,Madi,severely endangered
madn1237,-13.9479,130.6,language,Madngele,critically endangered
madu1248,17.1794,121.236,language,Madukayang Kalinga,safe
maee1241,-15.9914,167.288,language,Tirax,safe
maen1235,17.2453,120.718,language,Maeng Itneg,safe
mafa1239,10.943,13.8181,language,Mafa,safe
mafe1237,-15.4316,167.241,language,Mafea,definitely endangered
maga1260,25.0915,85.3335,language,Magahi,safe
maga1263,15.1954,120.459,language,Mag-Anchi Ayta,safe
maga1264,9.49196,122.769,language,Southern Binukidnon,safe
magd1235,17.2837,-97.5413,language,Magdalena Peñasco Mixtec,safe
magh1238,9.2888,11.0232,language,Mághdì,safe
magi1241,14.9617,120.182,language,Mag-Indi Ayta,safe
mago1246,-9.23498,33.9826,language,Magoma,safe
mago1248,-10.2321,149.26,language,Magori,vulnerable
magu1243,6.9453,124.509,language,Maguindanao,safe
maha1287,31.0088,77.5317,language,Mahasu Pahari,critically endangered
maha1291,22.1698,86.7445,language,Mahali,safe
mahe1238,21.6558,100.017,language,Mahei,safe
mahi1248,43.903,-74.266,language,Mahican,extinct
maho1248,0.64356,14.0472,language,Mahongwe,severely endangered
maho1249,8.3548,-7.57109,language,Mahou,safe
maia1251,-9.47132,150.76,language,Maiadomu,safe
maia1253,-4.55066,145.239,language,Maiani,safe
maia1254,-4.50212,145.096,language,Maia,safe
maib1239,-1.3679,132.591,language,Maybrat-Karon,safe
maii1238,-16.7388,168.211,language,Maii,safe
mail1248,-10.3657,149.521,language,Mailu,safe
main1267,50.005,8.621,language,Mainfränkisch,vulnerable
main1272,-18.3143,36.5941,language,Maindo,safe
main1275,3.54443,114.039,language,Usun Apau Kenyah,safe
maip1246,4.8,-67.5,language,Maipure,extinct
mais1250,-9.22853,148.731,language,Maisin,safe
mait1250,26.3817,86.2211,language,Maithili,safe
maiw1249,-10.3282,150.33,language,Maiwala,safe
maiw1250,-3.59444,119.978,language,Maiwa (Indonesia),safe
maiw1251,-9.69836,149.274,language,Maiwa (Papua New Guinea),safe
maja1242,7.6843,35.0228,language,Majang,safe
maje1243,11.1433,15.044,language,Majera,critically endangered
majh1236,22.8792,83.6138,language,Majhwar,safe
majh1253,29.4559,80.3788,language,Majhi,safe
maka1304,4.15471,13.0789,language,Makaa,safe
maka1305,-5.16108,119.408,language,Makassar Malay,safe
maka1311,-5.65551,119.838,language,Makasar,safe
maka1315,-8.37312,142.706,language,Makayam,safe
maka1316,-8.65843,126.507,language,Makasae-Makalero,safe
maka1318,48.3258,-124.616,language,Makah,extinct
makc1235,25.5946,107.726,language,Mak (China),definitely endangered
makh1260,-14.251,36.5249,language,Makhuwa-Shirima,safe
makh1261,-11.9553,38.6874,language,Makhuwa-Meetto,safe
makh1262,-16.9394,39.1203,language,Makhuwa-Marrevone,safe
makh1264,-14.8509,38.8052,language,Makhuwa,safe
makh1265,-17.294,38.093,language,Makhuwa-Moniga,safe
makh1266,-13.6443,39.5323,language,Makhuwa-Saka,safe
makl1246,-7.74424,139.273,language,Maklew,safe
makn1235,9.37299,11.1337,language,Mak (Nigeria),safe
mako1250,-4.87995,151.709,language,Makolkol,extinct
mako1251,-10.9906,39.5133,language,Makonde,safe
maku1246,1.35,-66.43333333,language,Máku,extinct
maku1273,26.2072,95.1618,language,Makuri Naga,safe
maku1277,-8.40372,127.239,language,Maku'a,critically endangered
maku1278,-11.8701,-64.3201,language,Makuráp,severely endangered
makw1236,-10.4673,40.0274,language,Makwe,safe
mala1256,-15.56729,35.43347,language,Malawi Lomwe,safe
mala1412,2.946,101.366,language,Malaysian Sign Language,safe
mala1431,33.0726,69.0719,language,Malakhel,safe
mala1432,-16.833987,-42.282716,language,Malali,extinct
mala1459,8.45063,77.093,language,Malankuravan,safe
mala1463,8.85517,77.2038,language,Malavedan,safe
mala1464,9.59208,76.7651,language,Malayalam,safe
mala1466,10.4468,76.5586,language,Malaryan,extinct
mala1468,8.59225,77.272,language,Malapandaram,safe
mala1471,10.5776,8.09838,language,Mala (Nigeria),safe
mala1475,-16.6183,34.991,language,Malawi Sena,safe
mala1479,1.85856,103,language,Colloquial Malay,safe
mala1480,-2.78384,111.136,language,Malayic Dayak,safe
mala1481,1.48099,124.843,language,Manado Malay,safe
mala1482,2.20265,102.240488,language,Malaccan Creole Malay,safe
mala1484,-9.61383,160.118,language,Malango,safe
mala1487,-5.9401,147.058,language,Malasanga,safe
mala1489,-5.77495,146.642,language,Malalamai,safe
mala1491,11.8564,121.919,language,Malaynon,safe
mala1494,-4.35889,145.04,language,Mala (Papua New Guinea),safe
mala1495,-4.76685,145.621,language,Malas,safe
mala1522,10.9286,-73.4056,language,Malayo,definitely endangered
mala1533,2.188087,102.262059,language,Malacca-Batavia Portuguese Creole,severely endangered
mala1544,7.25,80.67,language,Malabar-Sri Lanka Portuguese,safe
malb1235,9.78465,-2.90623,language,Malba Birifor,safe
male1282,17.913525,105.52746,language,Maleng,safe
male1284,5.91975,36.9892,language,Male (Ethiopia),safe
male1289,-5.61613,148.445,language,Maleu-Kilenge,safe
male1291,-5.49975,145.757,language,Male (Papua New Guinea),safe
male1292,45.494475,-67.40805,language,Malecite-Passamaquoddy,definitely endangered
male1297,10.7485,-84.7318,language,Maléku Jaíka,severely endangered
malf1237,-16.5499,167.509,language,Na'ahai,safe
malg1242,-26.211,114.245,language,Malgana,extinct
malg1250,12.5342,14.8475,language,Malgbe,safe
malg1251,11.77,13.61,language,Malgwa,safe
mali1279,-9.16619,33.339,language,Malila,safe
