event-id,visible,timestamp,location-long,location-lat,eobs:status,eobs:type-of-fix,ground-speed,heading,height-above-ellipsoid,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
7337136243,true,2016-05-03 11:35:46.000,31.743141,39.071022,"A",3,5.14,121.24,1582.0,"61402525","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136244,true,2016-05-03 11:40:10.000,31.71505,39.081458,"A",3,14.28,300.15,1496.1,"61402526","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136245,true,2016-05-03 11:45:23.000,31.689012,39.106684,"A",3,20.46,11.14,2077.5,"61402527","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136246,true,2016-05-03 11:50:52.000,31.641723,39.125687,"A",3,15.0,294.26,1801.5,"61402528","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136247,true,2016-05-03 11:55:11.000,31.619563,39.135108,"A",3,10.54,268.04,1902.6,"61402529","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136248,true,2016-05-03 12:00:17.000,31.595358,39.149311,"A",3,14.99,302.12,2068.6,"61402530","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136249,true,2016-05-03 12:05:23.000,31.546075,39.17708,"A",3,17.66,306.71,1741.2,"61402531","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136250,true,2016-05-03 12:11:16.000,31.493231,39.211242,"A",3,19.13,317.85,1263.1,"61402532","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136251,true,2016-05-03 12:15:19.000,31.4716,39.236753,"A",3,22.28,64.23,1231.9,"61402533","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136252,true,2016-05-03 12:20:18.000,31.453832,39.242085,"A",3,4.27,178.91,972.9,"61402534","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136253,true,2016-05-03 12:25:19.000,31.458095,39.252691,"A",3,6.03,334.23,1254.7,"61402535","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136254,true,2016-05-03 12:30:15.000,31.448424,39.268408,"A",3,14.0,56.36,1367.4,"61402536","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136255,true,2016-05-03 12:35:09.000,31.453599,39.280548,"A",3,7.43,293.6,1964.9,"61402537","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136256,true,2016-05-03 12:41:19.000,31.433026,39.2963,"A",3,17.3,290.32,2557.7,"61402538","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136257,true,2016-05-03 12:45:58.000,31.386176,39.304888,"A",3,17.45,292.29,2207.1,"61402539","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136258,true,2016-05-03 12:50:21.000,31.349758,39.310809,"A",3,7.35,246.42,2068.3,"61402540","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136259,true,2016-05-03 12:55:18.000,31.358755,39.297224,"A",3,25.77,119.93,2113.0,"61402541","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136260,true,2016-05-03 13:01:46.000,31.423853,39.255789,"A",3,6.24,309.33,959.8,"61402542","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136261,true,2016-05-03 13:06:16.000,31.422641,39.257479,"A",3,0.02,18.35,907.8,"61402543","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136262,true,2016-05-03 13:15:15.000,31.422479,39.257694,"A",3,0.1,346.69,773.4,"61402545","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136263,true,2016-05-03 13:20:34.000,31.422568,39.257659,"A",3,2.65,260.18,871.5,"61402546","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136264,true,2016-05-03 13:25:29.000,31.422369,39.257891,"A",3,0.1,339.48,869.9,"61402547","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136265,true,2016-05-03 13:30:17.000,31.422224,39.257898,"A",3,0.01,15.73,867.6,"61402548","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136266,true,2016-05-03 13:35:10.000,31.422149,39.257885,"A",3,0.29,13.76,877.7,"61402549","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136267,true,2016-05-03 13:40:09.000,31.42161,39.257752,"A",3,0.38,276.56,863.2,"61402550","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136268,true,2016-05-03 13:45:23.000,31.422149,39.255473,"A",3,0.44,5.9,875.8,"61402551","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136269,true,2016-05-03 13:50:12.000,31.422142,39.255206,"A",3,0.2,3.28,865.6,"61402552","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136270,true,2016-05-03 13:55:17.000,31.421849,39.255117,"A",3,0.17,7.21,828.5,"61402553","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136271,true,2016-05-03 14:00:23.000,31.422169,39.255052,"A",3,0.19,26.87,828.9,"61402554","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136272,true,2016-05-03 14:05:14.000,31.422182,39.255014,"A",3,0.19,0.66,829.6,"61402555","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136273,true,2016-05-03 14:10:36.000,31.422178,39.255005,"A",3,0.19,336.86,829.2,"61402556","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136274,true,2016-05-03 14:15:26.000,31.422163,39.25503,"A",3,0.28,1.97,839.4,"61402557","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136275,true,2016-05-03 14:20:17.000,31.422167,39.255061,"A",3,0.48,19.01,846.5,"61402558","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136276,true,2016-05-03 14:25:46.000,31.422142,39.255269,"A",3,0.09,15.73,873.1,"61402559","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136277,true,2016-05-03 14:30:11.000,31.422104,39.255295,"A",3,0.06,6.55,864.6,"61402560","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136278,true,2016-05-03 14:35:10.000,31.422121,39.255281,"A",3,0.04,0.0,868.6,"61402561","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136279,true,2016-05-03 14:40:10.000,31.422147,39.255274,"A",3,0.24,10.49,877.4,"61402562","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136280,true,2016-05-03 14:45:12.000,31.422128,39.255297,"A",3,0.11,356.52,871.8,"61402563","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136281,true,2016-05-03 14:50:16.000,31.422126,39.25527,"A",3,0.11,1.97,883.1,"61402564","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136282,true,2016-05-03 14:55:15.000,31.422125,39.255256,"A",3,0.18,353.89,879.4,"61402565","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136283,true,2016-05-03 15:00:19.000,31.422158,39.255265,"A",3,0.25,10.49,874.1,"61402566","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136284,true,2016-05-03 15:05:10.000,31.42214,39.255258,"A",3,0.13,0.66,875.9,"61402567","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136285,true,2016-05-03 15:10:11.000,31.422141,39.255268,"A",3,0.27,356.52,875.5,"61402568","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136286,true,2016-05-03 15:15:19.000,31.422161,39.255295,"A",3,0.34,344.06,867.8,"61402569","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136287,true,2016-05-03 15:20:10.000,31.422149,39.255276,"A",3,0.14,7.86,874.6,"61402570","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136288,true,2016-05-03 15:25:23.000,31.422166,39.255238,"A",3,0.27,37.36,871.3,"61402571","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136289,true,2016-05-03 15:30:22.000,31.422156,39.255251,"A",3,0.04,23.59,870.4,"61402572","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136290,true,2016-05-03 15:35:17.000,31.422772,39.254998,"A",3,0.03,7.86,873.7,"61402573","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136291,true,2016-05-03 15:40:20.000,31.421579,39.25812,"A",3,0.35,351.93,877.3,"61402574","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136292,true,2016-05-03 15:45:21.000,31.421505,39.258272,"A",3,0.18,357.83,886.7,"61402575","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136293,true,2016-05-03 15:50:35.000,31.420346,39.258354,"A",3,0.28,253.62,888.2,"61402576","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136294,true,2016-05-03 15:55:46.000,31.419598,39.25822,"A",3,0.14,351.27,876.1,"61402577","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136295,true,2016-05-03 16:00:12.000,31.41981,39.258387,"A",3,0.25,359.14,865.5,"61402578","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136296,true,2016-05-03 16:05:10.000,31.419651,39.258238,"A",3,0.08,344.72,868.0,"61402579","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136297,true,2016-05-03 16:10:12.000,31.419633,39.258205,"A",3,0.25,349.31,882.6,"61402580","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136298,true,2016-05-03 16:15:10.000,31.41964,39.258221,"A",3,0.1,351.93,873.7,"61402581","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136299,true,2016-05-03 16:20:17.000,31.419637,39.258226,"A",3,0.04,39.98,864.5,"61402582","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136300,true,2016-05-03 16:25:16.000,31.420083,39.25946,"A",3,0.22,26.87,870.1,"61402583","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136301,true,2016-05-03 16:30:09.000,31.420658,39.25966,"A",3,0.26,12.45,876.7,"61402584","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136302,true,2016-05-03 16:35:18.000,31.42362,39.251765,"A",3,10.73,159.25,877.9,"61402585","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136303,true,2016-05-03 16:40:43.000,31.430804,39.236981,"A",3,0.97,342.1,853.0,"61402586","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136304,true,2016-05-03 16:45:12.000,31.430333,39.236475,"A",3,0.74,341.44,855.4,"61402587","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136305,true,2016-05-03 16:50:19.000,31.430304,39.236399,"A",3,0.08,6.55,849.3,"61402588","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136306,true,2016-05-03 16:55:24.000,31.430371,39.236496,"A",3,0.53,8.52,852.6,"61402589","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136307,true,2016-05-03 17:00:12.000,31.430677,39.236635,"A",3,0.17,174.98,864.6,"61402590","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136308,true,2016-05-03 17:05:09.000,31.431961,39.238059,"A",3,0.18,3.28,868.3,"61402591","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136309,true,2016-05-03 17:10:15.000,31.431923,39.238053,"A",3,2.37,258.21,854.4,"61402592","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136310,true,2016-05-03 17:15:06.000,31.432009,39.23807,"A",3,0.14,346.69,865.0,"61402593","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136311,true,2016-05-03 17:20:10.000,31.431914,39.238075,"A",3,0.24,17.04,862.7,"61402594","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136312,true,2016-05-03 17:25:29.000,31.431965,39.238092,"A",3,0.19,343.41,866.7,"61402595","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136313,true,2016-05-03 17:30:23.000,31.431985,39.237993,"A",3,0.24,24.25,850.4,"61402596","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136314,true,2016-05-03 17:35:12.000,31.43199,39.238054,"A",3,0.43,344.72,870.6,"61402597","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136315,true,2016-05-03 17:40:22.000,31.432018,39.237989,"A",3,0.18,130.42,857.8,"61402598","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136316,true,2016-05-03 17:45:08.000,31.432001,39.238083,"A",3,0.29,358.48,845.6,"61402599","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136317,true,2016-05-03 17:50:08.000,31.431921,39.23809,"A",3,0.08,1.31,867.5,"61402600","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136318,true,2016-05-03 17:55:10.000,31.431986,39.238029,"A",3,0.59,154.66,859.4,"61402601","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136319,true,2016-05-03 18:00:46.000,31.432018,39.237989,"A",3,0.15,350.62,855.9,"61402602","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136320,true,2016-05-03 18:05:07.000,31.432007,39.237961,"A",3,0.28,11.8,855.3,"61402603","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136321,true,2016-05-03 18:10:21.000,31.429237,39.227957,"A",3,0.06,357.17,854.5,"61402604","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136322,true,2016-05-03 18:15:37.000,31.429256,39.227944,"A",3,0.04,233.96,853.3,"61402605","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136323,true,2016-05-03 18:20:08.000,31.428967,39.227697,"A",3,0.07,351.27,901.5,"61402606","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136324,true,2016-05-03 18:25:18.000,31.429261,39.22795,"A",3,0.54,342.75,854.5,"61402607","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136325,true,2016-05-03 18:30:13.000,31.429346,39.228019,"A",3,1.76,11.14,866.7,"61402608","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136326,true,2016-05-03 18:35:13.000,31.429306,39.227957,"A",3,0.06,12.45,854.7,"61402609","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136327,true,2016-05-03 18:40:14.000,31.429314,39.228025,"A",3,1.68,21.63,863.9,"61402610","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136328,true,2016-05-03 18:45:11.000,31.429294,39.227967,"A",3,0.03,348.65,858.8,"61402611","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136329,true,2016-05-03 18:50:10.000,31.42932,39.228014,"A",3,0.37,2.62,863.5,"61402612","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136330,true,2016-05-03 18:55:16.000,31.429331,39.227962,"A",3,0.0,359.14,857.9,"61402613","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136331,true,2016-05-03 19:00:46.000,31.429299,39.227945,"A",3,0.08,348.0,862.5,"61402614","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136332,true,2016-05-03 19:05:16.000,31.429333,39.22796,"A",3,0.06,1.31,854.9,"61402615","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136333,true,2016-05-03 19:10:11.000,31.429317,39.227958,"A",3,0.1,338.82,857.1,"61402616","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136334,true,2016-05-03 19:15:18.000,31.429352,39.227956,"A",3,0.33,357.17,855.6,"61402617","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136335,true,2016-05-03 19:20:53.000,31.429361,39.227935,"A",3,0.22,353.24,865.8,"61402618","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136336,true,2016-05-03 19:25:18.000,31.429293,39.227936,"A",3,0.21,334.89,855.8,"61402619","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136337,true,2016-05-03 19:30:17.000,31.42933,39.228001,"A",3,0.27,352.58,826.6,"61402620","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136338,true,2016-05-03 19:35:27.000,31.429413,39.227899,"A",3,0.2,351.27,832.6,"61402621","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136339,true,2016-05-03 19:40:51.000,31.429348,39.227956,"A",3,0.0,15.73,858.7,"61402622","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136340,true,2016-05-03 19:45:10.000,31.429372,39.227925,"A",3,0.08,0.0,862.6,"61402623","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136341,true,2016-05-03 19:50:08.000,31.429347,39.227933,"A",3,0.03,22.28,860.8,"61402624","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136342,true,2016-05-03 19:55:06.000,31.429354,39.227945,"A",3,0.17,22.28,859.1,"61402625","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136343,true,2016-05-03 20:00:09.000,31.429352,39.22794,"A",3,0.09,24.25,861.8,"61402626","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136344,true,2016-05-04 02:00:56.000,31.429261,39.227949,"A",3,0.13,357.17,858.7,"61402627","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136345,true,2016-05-04 02:05:11.000,31.429265,39.227947,"A",3,0.05,11.14,853.9,"61402628","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136346,true,2016-05-04 02:10:15.000,31.429276,39.227941,"A",3,0.08,7.86,859.7,"61402629","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136347,true,2016-05-04 02:15:12.000,31.429234,39.227962,"A",3,0.47,17.69,851.9,"61402630","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136348,true,2016-05-04 02:20:10.000,31.429216,39.227975,"A",3,0.05,353.24,850.8,"61402631","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136349,true,2016-05-04 02:25:17.000,31.428982,39.227784,"A",3,0.46,298.84,860.1,"61402632","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136350,true,2016-05-04 02:30:09.000,31.427936,39.227094,"A",3,0.09,6.55,871.9,"61402633","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136351,true,2016-05-04 02:35:10.000,31.427968,39.22701,"A",3,0.14,17.69,858.9,"61402634","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136352,true,2016-05-04 02:40:12.000,31.428046,39.226788,"A",3,0.39,32.11,863.9,"61402635","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136353,true,2016-05-04 02:45:13.000,31.428237,39.226585,"A",3,0.35,35.39,849.6,"61402636","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136354,true,2016-05-04 02:50:14.000,31.428674,39.227096,"A",3,0.22,350.62,836.4,"61402637","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136355,true,2016-05-04 02:55:10.000,31.428227,39.227736,"A",3,0.7,340.79,871.1,"61402638","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136356,true,2016-05-04 03:00:19.000,31.428107,39.2286,"A",3,0.28,6.55,862.3,"61402639","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136357,true,2016-05-04 03:05:12.000,31.426436,39.235904,"A",3,0.08,353.89,850.7,"61402640","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136358,true,2016-05-04 03:10:10.000,31.425915,39.236212,"A",3,0.42,348.65,849.9,"61402641","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136359,true,2016-05-04 03:15:23.000,31.426145,39.23695,"A",3,0.21,2.62,843.6,"61402642","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136360,true,2016-05-04 03:20:13.000,31.426266,39.237287,"A",3,0.29,5.24,848.0,"61402643","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136361,true,2016-05-04 03:25:12.000,31.426254,39.237209,"A",3,0.05,0.66,858.1,"61402644","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136362,true,2016-05-04 03:30:17.000,31.426229,39.237321,"A",3,0.04,9.83,848.8,"61402645","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
7337136363,true,2016-05-04 03:35:16.000,31.426256,39.237273,"A",3,0.11,327.68,856.4,"61402646","gps","Ciconia ciconia","2859","2859/H4839/Albert","Eastern flyway spring migration of adult white storks (data from Rotics et al. 2018)"
