country,consumption,unit,data1980,data1981,data1982,data1983,data1984,data1985,data1986,data1987,data1988,data1989,data1990,data1991,data1992,data1993,data1994,data1995,data1996,data1997,data1998,data1999,data2000,data2001,data2002,data2003,data2004,data2005,data2006,data2007,data2008,data2009,data2010,data2011,data2012,data2013,data2014,data2015,data2016
South Korea,"Nuclear, Renewables, and Other",Quad Btu,0.052093815,0.053197785,0.054737726,0.117306915,0.142299207,0.201189052,0.313607007,0.431226799,0.420483136,0.502804513,0.558410448,0.579090442,0.577753383,0.606303597,0.590164956,0.676458189,0.73795491,0.766275038,0.900784586,1.031403032,1.087606204,1.116591384,1.1725152,1.291517853,1.297487451,1.415165868,1.450176666,1.415934532,1.489398377,1.45303939,1.480931124,1.548617924,1.492095533,1.396627816,1.562336501,1.651412003,1.666736579
Kosovo,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002890669,0.003086423,0.003773591,0.002840472,0.00107992,0.000570747,0.00361511,0.000782254,4.52E-05
Kuwait,"Nuclear, Renewables, and Other",Quad Btu,0.000468,0,0,0,0,0,0,0.00070113,0.000685918,0,0.000142367,0.0002817,0.000261331,0.000209439,0,0,0,0,0,0.000957195,0,0,0.000217491,0,0,0,0,0,0,0,0.000343798,0.000347169,0,0.000286828,0,0.000371566,0.0010561
Kyrgyzstan,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,0,0,0,0,0,0.086966311,0.088611322,0.111085769,0.110323925,0.119193472,0.104981172,0.098513324,0.120156821,0.127693075,0.120536347,0.106437471,0.130332077,0.128583157,0.118249614,0.114018257,0.116705776,0.095243023,0.095752084,0.101651841,0.12676838,0.127529024,0.123767764,0.12607858,0.10380449,0.106156726
Laos,"Nuclear, Renewables, and Other",Quad Btu,0.007077928,0.008890802,0.009378497,0.008418348,0.00747276,0.006936067,0.006588021,0.004565472,0.00411999,0.006035126,0.007122796,0.006975193,0.006850683,0.007047532,0.006850387,0.009219836,0.010455192,0.010883271,0.014333014,0.01735542,0.02317988,0.024422096,0.024455832,0.021730779,0.022289093,0.027668779,0.029731195,0.029024374,0.03103703,0.030288097,0.064506715,0.093270325,0.093807657,0.107647422,0.114884858,0.104477816,0.092053346
Latvia,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,0,0,0,0,0,0.039584412,0.038493161,0.04062687,0.037939385,0.029914889,0.036307928,0.03602359,0.034037392,0.03507875,0.035531371,0.033014769,0.032914331,0.039576068,0.04106879,0.036342469,0.038169773,0.040297284,0.03999164,0.038431717,0.033745565,0.045146992,0.037776781,0.03395785,0.031795757,0.036027561
Lebanon,"Nuclear, Renewables, and Other",Quad Btu,0.009668219,0.009705823,0.007904015,0.006820982,0.006723748,0.007167949,0.00707729,0.007164315,0.007730798,0.005981758,0.0042488,0.00532439,0.006056578,0.007622806,0.008612456,0.00812134,0.010141224,0.011148768,0.011156294,0.007749098,0.008796448,0.00806051,0.009792296,0.015403335,0.011327739,0.01151574,0.009932913,0.009191234,0.005180334,0.010699119,0.011206373,0.010889047,0.010422595,0.013586534,0.0028902,0.005353723,0.003854836
Lesotho,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0.000347506,0.000347506,0,0.000347506,0.00100261,0.001050378,0.001176001,0.001281705,0.000648162,0.00069593,0.000740559,0.000675458,0.0011977,0.002666322,0.003468739,0.002615121,0.002894866,0.003063094,0.002979009,0.004629864,0.005253354,0.005671206,0.006302559,0.007051589,0.007030858,0.005571111,0.005241142,0.005465902,0.00582854,0.006000994,0.005946911
Liberia,"Nuclear, Renewables, and Other",Quad Btu,0.003438429,0.003282243,0.003428914,0.003366406,0.00232812,0.002705773,0.002899167,0.003376608,0.003383805,0.003034545,0.000196495,0,0,0.000342852,0.000342852,0.000342852,0,0,0,0,0.000452131,0,0,0.000434339,6.45E-05,0.000439875,0,2.49E-05,0,0.00029852,0.000491141,0,0.000190969,0,0,0,0.000269998
Libya,"Nuclear, Renewables, and Other",Quad Btu,0.00046,0.00017,0.000136,0.000264,0,0,0.000353565,0,0.000662602,0,3.50E-05,0.00037076,0,0,0,0.00051648,0,0,0,0.000166118,0.000602839,0.000451876,4.95E-05,0,9.27E-05,0.000140673,0,0,0.000320084,0,0,0,0.000456847,0.00017943,0.000467033,0.00015123,0.001716244
Lithuania,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,0,0,0,0,0,0.132883622,0.124916725,0.08677734,0.111212805,0.122913224,0.108273175,0.121521366,0.095332206,0.08665817,0.105031334,0.125480385,0.135176828,0.133322439,0.097588293,0.088533783,0.098228559,0.100772272,0.103709363,0.028749591,0.033955534,0.034398867,0.039242843,0.040717818,0.041295534,0.049943872
Luxembourg,"Nuclear, Renewables, and Other",Quad Btu,0.076223679,0.062022281,0.059650329,0.059254266,0.06675141,0.065689571,0.060539335,0.051511903,0.055213854,0.055900517,0.055569079,0.053274191,0.047865437,0.050098273,0.044527743,0.033230917,0.030345137,0.025809924,0.019611292,0.020043262,0.022844042,0.020430202,0.01317203,0.014080324,0.013792943,0.01313606,0.015009725,0.016041036,0.017484864,0.013444025,0.016272971,0.018315794,0.017967126,0.021443233,0.021133399,0.024118115,0.027087167
Macau,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,8.53E-05,0.000160364,0,0,0.000577856,0.000459375,0.00020565,3.11E-05,0.000544955,6.21E-05,0.000212629,0.000823364,0.000806184,0.000336989,0.000809386,0.000227183,0.000523407,0.000233311,0.001108249,0.000794387,0.000828983,0.000711871,0.002837616,0.005666321,0.007779252,0.007913502,0.008993047,0.010194322,0.01345935,0.013962954,0.01385921,0.014384357,0.015248918
Macedonia,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,0,0,0,0,0,0.010012309,0.007633809,0.008885193,0.009800572,0.010363349,0.010606439,0.014704034,0.016129148,0.015199926,0.010678222,0.011864392,0.017813097,0.018595347,0.019847635,0.022438554,0.019778753,0.018716685,0.017029435,0.028951249,0.024649913,0.019241129,0.023472955,0.022760363,0.027428886,0.026259263
Madagascar,"Nuclear, Renewables, and Other",Quad Btu,0.001752135,0.001871441,0.00264519,0.00283644,0.002795721,0.00275818,0.002933188,0.003683193,0.003531566,0.003915509,0.003717065,0.003327754,0.003731603,0.00400611,0.003565328,0.003625684,0.004221809,0.004671744,0.005174394,0.005256845,0.005838654,0.005982688,0.005783195,0.006653883,0.00634033,0.006370329,0.006899074,0.007089169,0.007172043,0.007790539,0.007685775,0.007309527,0.006939354,0.007332518,0.008218273,0.008251588,0.008428033
Malawi,"Nuclear, Renewables, and Other",Quad Btu,0.003639041,0.004147715,0.003746375,0.004998914,0.005129591,0.004435018,0.006115874,0.006663966,0.005700327,0.005294171,0.00701676,0.008356808,0.007668894,0.007206558,0.008325197,0.008124956,0.008419758,0.008422789,0.010552868,0.009377924,0.009880571,0.0103813,0.011095249,0.011449546,0.012017489,0.013169876,0.013923554,0.013802814,0.015398353,0.014435226,0.016789949,0.017399358,0.015375484,0.012095183,0.01318317,0.010332016,0.013158819
Malaysia,"Nuclear, Renewables, and Other",Quad Btu,0.015036042,0.016856149,0.014209395,0.017775217,0.035590649,0.039783052,0.042424891,0.051417919,0.05795514,0.053985739,0.040506927,0.045299548,0.04377058,0.050652298,0.065875931,0.063342312,0.053340703,0.039565276,0.048799936,0.07636966,0.074937547,0.065563369,0.052189754,0.056597084,0.058154704,0.043720457,0.055154231,0.05667331,0.072215961,0.078588238,0.07264212,0.086171314,0.094032986,0.113843367,0.135129993,0.137668353,0.190484208
Maldives,"Nuclear, Renewables, and Other",Quad Btu,0.000213,0.000207,0.000207,0.000209,0.000826,0.000904,0.000976271,0.000976271,0.000191788,0.000188884,0.000439672,0.000439672,0.000443139,0,0.000379652,0,0,0.000198603,0,0,0,0.000187981,0,0,0.000133577,7.99E-05,0,0.000235361,0.000388957,0.000287047,0.000452596,0,0.000256581,0.000415394,2.87E-05,0,0
Mali,"Nuclear, Renewables, and Other",Quad Btu,0.000862204,0.000857146,0.00109767,0.001283442,0.00138852,0.001389451,0.001735325,0.001647784,0.001892163,0.001319292,0.00146218,0.00147966,0.002135477,0.002212768,0.002234926,0.002264982,0.00259904,0.002725845,0.001944538,0.001951216,0.002023531,0.00220079,0.002395307,0.002452074,0.002043583,0.004381028,0.005193192,0.00440216,0.005199899,0.010381973,0.010923953,0.012612599,0.012181199,0.013067988,0.01176353,0.012666408,0.013577539
Malta,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,4.17E-05,0,0,0,0,0,0,0.000444925,0,0,0,0.000159081,0,0.00014008,0.000169858,0,0,0,0,0,0.000224979,0,0.000485473,0,0,0.000556126,0,0.000202338,0.000318632,0.004370659,0.006838179
Martinique,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0.000372935,0,0.000453962,0,0,0.000227151,6.39E-05,0.00033631,2.70E-06,0.000386169,0.0004612,0,0,0,0.000104462,0.000220539,0.000449146,0,8.32E-05,0.000462852,0.00032088,0,0,0,0,8.41E-05,0,0,0.000142053,0,0
Mauritania,"Nuclear, Renewables, and Other",Quad Btu,0.0002597,0.00031359,0.000397252,0.000410281,0.00037584,0.000323857,0.00024499,7.13E-05,3.99E-05,0,0.000462137,0.000101627,0,5.21E-05,0,0.000622192,0.000195955,0.000273668,0.00048227,0.000503534,0.000211029,0,0.000281776,0,0.000497847,0.000226473,0.000662172,0.00066349,0.000333393,0.001104493,0.000881249,0.001157157,0.001586756,0.002128785,0.001529618,0.003001442,0.002614557
Mauritius,"Nuclear, Renewables, and Other",Quad Btu,0.000851816,0.000616727,0.000972222,0.000368201,0.001322117,0.002066141,0.001803111,0.001734787,0.001026022,0.001455045,0.001109842,0.000460168,0.000824556,0.00106955,0,0.00129378,0.001360405,0.000728415,0.000722299,0.002505016,0.004830534,0.004961326,0.004974202,0.006166778,0.005884794,0.006033427,0.005753978,0.005208473,0.005164269,0.005715098,0.005882566,0.005681399,0.00529351,0.005329618,0.00562994,0.005477179,0.005968729
Mexico,"Nuclear, Renewables, and Other",Quad Btu,0.187705125,0.269460053,0.255515929,0.231657818,0.261411818,0.29177832,0.244767235,0.232335431,0.262482829,0.306078884,0.322298724,0.336463046,0.388282728,0.416634711,0.339798026,0.45781508,0.485743298,0.460749184,0.436177458,0.514222696,0.515130788,0.4721238,0.436435746,0.399367182,0.441985055,0.488717264,0.500841397,0.471368418,0.562554449,0.440387645,0.504411216,0.533768869,0.493043128,0.478003751,0.582045212,0.543357655,0.55800378
Micronesia,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moldova,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,0,0,0,0,0,0.00258071,0,0.004159965,0.010383622,0.009470959,0.011392063,0.010508268,0.008251293,0.010314584,0.008615486,0.01073539,0.016285584,0.014158871,0.014421418,0.01544969,0.013549994,0.01382236,0.008874525,0.009558547,0.004902334,0.005423056,0.007759567,0.005267147,0.003649762,0.00218189
Mongolia,"Nuclear, Renewables, and Other",Quad Btu,0.000555927,0.001938454,0.002616559,0.002100936,0.001193668,0.000375386,0.000339746,0.000451077,0.00026077,0.00086587,0.000243033,0.00036615,0.001051186,0.000333606,0.000251592,0.001880329,0.001236332,0.001188966,0.00081184,0,0.000954483,0.000842288,0.000553727,0,0.000569035,0.000510022,0.000629822,0,0.000881767,0.000350994,0.001132791,0.001802331,0.001605434,0.004706983,0.006626738,0.006967052,0.006302155
Montenegro,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023384375,0.020116804,0.019246755,0.02292808,0.026344665,0.016301318,0.017948715,0.022483124,0.017198195,0.015008302,0.018461184
Montserrat,"Nuclear, Renewables, and Other",Quad Btu,0.000256,0.000283,0.000283,0.000283,0.000284,0.000308,0.000173811,0.000217623,0.000217647,0.000217623,0.000256425,0.000448159,0.000449283,0.000448159,0.000448159,0.000660772,0.000662478,0.000660772,0.000660772,0.000660789,0.000396879,0.000396879,0.000572051,0.000572051,0.000572051,0.000572051,0.000572051,0.000635877,0.000816372,0.000690278,0.000922334,0.000637589,0.000618552,0.000779384,0.000727782,0.000823016,0.00081357
Morocco,"Nuclear, Renewables, and Other",Quad Btu,0.015772702,0.012051403,0.006664493,0.006378081,0.00472547,0.006193991,0.007803427,0.009716609,0.010791009,0.013066599,0.01370861,0.015503662,0.014126539,0.010247942,0.014074698,0.00814428,0.02174693,0.021710308,0.020543613,0.014654392,0.014722654,0.01600398,0.015685062,0.02127161,0.023368419,0.014298741,0.018527159,0.02315653,0.026105098,0.045065018,0.05348295,0.041759378,0.039346493,0.057222259,0.054672699,0.05778432,0.059396039
Mozambique,"Nuclear, Renewables, and Other",Quad Btu,0.139258616,0.03498608,0.030001924,0.053244387,0.005002004,0.001996751,0.001416125,0.001567145,0.001592359,0.001258623,0.003644966,0.005133247,0.004883398,0.006369501,0.005700444,0.00576733,0.006706773,0.010820426,0.014056762,0.059787259,0.082659136,0.108913453,0.109382914,0.10435377,0.111206462,0.12254781,0.134131061,0.145225915,0.13533467,0.146379741,0.14893109,0.150819252,0.138139283,0.135298181,0.144142237,0.15080842,0.128859723
Namibia,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,0,0,0,0.00166226,0.002415675,0.002134146,0.003547557,0.002542654,0.014298179,0.012356143,0.010289954,0.012277522,0.014560466,0.016274434,0.017084684,0.019157134,0.019771209,0.02092724,0.021788791,0.022597366,0.02221154,0.022300042,0.021203582,0.020206837,0.021970724,0.023592549,0.021810934,0.023227346,0.022673766,0.022373229
Nauru,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135371,0.000140859,0.000135371,0.000135371,0.000135382,0,0.000415747,0.000328913,0.000191369,0.000118101,9.57E-05,0.000797771,0.000776977,0.000790272,0.000768162,0.000809698,0.000372231,0.000791126,0.000896848,0.000941001,0.000975371,2.31E-05
Nepal,"Nuclear, Renewables, and Other",Quad Btu,0.00228051,0.002325145,0.002465252,0.003800194,0.004049723,0.003550986,0.004903515,0.005025612,0.0066136,0.005665291,0.009735912,0.008467042,0.009698174,0.010185103,0.009002225,0.012246735,0.011584586,0.010186583,0.011711153,0.015562223,0.017193235,0.01896292,0.020766216,0.022656962,0.02459025,0.025839327,0.028021786,0.028363315,0.027978046,0.03148485,0.033506223,0.036222996,0.036197853,0.038241199,0.040154773,0.03815608,0.046879917
Netherlands,"Nuclear, Renewables, and Other",Quad Btu,0.054631328,0.051439581,0.043455788,0.049719199,0.043799777,0.046203638,0.043522723,0.039802648,0.05285626,0.054546294,0.063139432,0.058484477,0.057506762,0.070026694,0.07852765,0.089069199,0.089694067,0.079373535,0.090522286,0.127083123,0.141784914,0.136883562,0.141332797,0.150341242,0.156009765,0.189842161,0.19164926,0.189281316,0.201665362,0.176254951,0.175015317,0.210332546,0.234878976,0.218115003,0.213383316,0.207733731,0.205515136
Netherlands Antilles,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,4.39E-05,0,0.000339631,8.59E-05,0.000197595,0,0,0.000262077,0.000477131,0,0,0,5.22E-06,0.000737525,0.00078503,0.000465691,0.000157851,0.000120729,0.000136276,0.00049057,4.12E-05,0.000659134,0.000430263,0.000502466,0.000955227,0.002272292,0.002648305,0.002341706,0.001881449,0.002630713
New Caledonia,"Nuclear, Renewables, and Other",Quad Btu,0.002944357,0.002904205,0.003932088,0.003412024,0.003786002,0.004543084,0.004730264,0.002452897,0.006294361,0.00548914,0.004624398,0.00286379,0.003624371,0.003562443,0.004153539,0.004605763,0.004276241,0.003458697,0.003968946,0.004506303,0.004221306,0.003737558,0.003385418,0.003290025,0.003134631,0.002763959,0.003120555,0.004050375,0.005206957,0.00327149,0.003610423,0.00328571,0.004146955,0.005073895,0.003204938,0.003841743,0.002694502
New Zealand,"Nuclear, Renewables, and Other",Quad Btu,0.217323934,0.218354765,0.204592864,0.221558124,0.226798095,0.21968027,0.244425214,0.246108263,0.255433606,0.253054137,0.267930711,0.268490896,0.241185277,0.269533259,0.292818296,0.305850402,0.294130527,0.269438882,0.278219376,0.271978101,0.284672876,0.257579867,0.285711722,0.269611162,0.303416663,0.274630515,0.277024282,0.283020119,0.276351305,0.302854367,0.312365261,0.321026598,0.295469692,0.29867286,0.319530187,0.323030536,0.333629544
Nicaragua,"Nuclear, Renewables, and Other",Quad Btu,0.005578814,0.005480568,0.005101184,0.004797446,0.0064687,0.006498811,0.005510906,0.007107896,0.00663242,0.01069667,0.008832812,0.008235922,0.007740505,0.008896443,0.007698857,0.007613189,0.0070265,0.007363764,0.004328373,0.005106338,0.004604443,0.005022972,0.006157636,0.006826887,0.007424174,0.009507293,0.007834122,0.007648384,0.011492215,0.01050999,0.012923698,0.012754598,0.0164564,0.021349157,0.022170149,0.021155486,0.022884408
Niger,"Nuclear, Renewables, and Other",Quad Btu,0.000705119,0.001016734,0.00136815,0.000112701,0.00047662,0.000496863,0.000219527,0.000888292,0.000557405,0.000868243,0.000727906,0.000882725,0.000575594,0.000245895,0.000377408,0.000785229,0.000853471,0.000923656,0.000452983,0.000454429,0.000319624,0.001084372,0.000787458,0.000961611,0.001224662,0.000403337,0.001484972,0.001511297,0.002128462,0.00098883,0.002502847,0.00159203,0.002656085,0.001776201,0.001914904,0.002666843,0.003157129
Nigeria,"Nuclear, Renewables, and Other",Quad Btu,0.027967564,0.024263046,0.025111809,0.018577859,0.026190893,0.030442346,0.037514329,0.034331565,0.041221311,0.043083234,0.044566742,0.061110719,0.062316046,0.056035216,0.057823243,0.056191949,0.056427133,0.056894242,0.059178879,0.0621265,0.057827133,0.060893648,0.083555838,0.07503655,0.080498225,0.077244442,0.061941044,0.061057092,0.056700813,0.044888788,0.062357162,0.05753926,0.054329036,0.050998949,0.050419242,0.053366178,0.050905979
Niue,"Nuclear, Renewables, and Other",Quad Btu,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.34E-05,4.34E-05,4.34E-05,4.34E-05,4.34E-05,4.34E-05,4.34E-05,4.34E-05,4.34E-05,4.34E-05,4.34E-05,4.34E-05,4.34E-05,4.35E-05,9.68E-05,9.93E-05,9.58E-05,8.99E-05,8.97E-05,9.28E-05,9.18E-05,8.48E-05,0.000134064,8.82E-05,8.22E-05,4.76E-05,8.84E-05,9.68E-05,0.000100019,0.000109605,0.000104183
Northern Mariana Islands,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,"Nuclear, Renewables, and Other",Quad Btu,0.871789659,0.954517914,0.947386781,1.065486328,1.081856463,1.074502182,1.016515283,1.075946405,1.108852948,1.193078542,1.210697833,1.144842975,1.181005124,1.205211134,1.156779236,1.23576253,1.11418648,1.140411576,1.199254608,1.242432019,1.38589491,1.260879995,1.284425355,1.102267775,1.137063521,1.322146186,1.196890055,1.30027139,1.335387987,1.19993782,1.186151512,1.182932236,1.321679217,1.235070153,1.267884322,1.263376102,1.300190597
Oman,"Nuclear, Renewables, and Other",Quad Btu,0.000316,0,0,0.000397,0.000209,0,0.000624673,0,0.000166315,7.54E-05,0,0,0.000382185,0.000204769,0.000772039,0,0.000191995,0,3.30E-05,0.0004015,0,0.000657081,0.00010663,0.00074476,0.00036312,0,0.00032341,0.000395627,0.001064907,0.000460364,0.000175005,0.000773089,0.000162963,0.000109105,0,0.00040334,0.00047138
Pakistan,"Nuclear, Renewables, and Other",Quad Btu,0.089799051,0.095125965,0.101173552,0.121625813,0.135577227,0.13044522,0.147240658,0.164279521,0.172072139,0.175104946,0.179039814,0.192977651,0.221432111,0.202636779,0.23990536,0.242730511,0.217653876,0.228347944,0.231119613,0.197808104,0.179894602,0.215944608,0.245465609,0.291288858,0.276531398,0.333955534,0.34534241,0.310003543,0.293832536,0.303858851,0.339234118,0.318686539,0.341715435,0.356429721,0.367875649,0.380356142,0.409719046
Palestinian Territories,"Nuclear, Renewables, and Other",Quad Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003287035,0.005718294,0.004982309,0.007668679,0.006686715,0.007710385,0.007506698,0.009314817,0.009407254,0.010624821,0.010929726,0.013093816,0.013200055,0.014178483,0.016122834,0.017140102,0.016184168,0.017286253,0.023616648,0.023678335
Panama,"Nuclear, Renewables, and Other",Quad Btu,0.010336063,0.015303196,0.012795702,0.010498978,0.0169128,0.021031746,0.0223632,0.02274855,0.024930712,0.023367093,0.025061557,0.022041226,0.020152245,0.024888753,0.025612167,0.026327133,0.031970258,0.030513162,0.022890687,0.032862672,0.035844831,0.026588234,0.034786481,0.028731433,0.03830422,0.03689059,0.036233713,0.035924562,0.040396892,0.037575949,0.041477668,0.040184013,0.050769477,0.049232634,0.04903237,0.061738873,0.064978864
