2017 ranking,Country,Code,Status,Social Progress Index,Basic Human Needs,Foundations of Wellbeing,Opportunity,Nutrition and Basic Medical Care,Water and Sanitation,Shelter,Personal Safety,Access to Basic Knowledge,Access to Information and Communications,Health and Wellness,Environmental Quality,Personal Rights,Personal Freedom and Choice,Inclusiveness,Access to Advanced Education,Undernourishment (% of pop.),"Maternal mortality rate (deaths/100,000 live births)","Child mortality rate (deaths/1,000 live births)",Child stunting (% of children),"Deaths from infectious diseases (deaths/100,000 people)",Access to at least basic drinking water (% of pop.),Access to piped water (% of pop.),Access to at least basic sanitation facilities (% of pop.),Rural open defecation (% of pop.),Access to electricity (% of pop.),Quality of electricity supply (1=low; 7=high),"Household air pollution attributable deaths (deaths/100,000 people)",Access to clean fuels and technology for cooking (% of pop.),"Homicide rate (deaths/100,000 people)",Perceived criminality (1=low; 5=high),Political killings and torture (0=low freedom; 1=high freedom),"Traffic deaths (deaths/100,000 people)",Adult literacy rate (% of pop. aged 15+),Primary school enrollment (% of children),Secondary school enrollment (% of children),Gender parity in secondary enrollment (distance from parity),Access to quality education (0=unequal; 4=equal),Mobile telephone subscriptions (subscriptions/100 people),Internet users (% of pop.),Access to online governance (0=low; 1=high),Media censorship (0=frequent; 4=rare),Life expectancy at 60 (years),"Premature deaths from non-communicable diseases (deaths/100,000 people)",Access to essential services  (0=none; 100=full coverage),Access to quality healthcare (0=unequal; 4=equal),"Outdoor air pollution attributable deaths (deaths/100,000 people)",Greenhouse gas emissions (CO2 equivalents/GDP),Biome protection,Political rights (0=no rights; 40=full rights),Freedom of expression (0=no freedom; 1=full freedom),Freedom of religion (0=no freedom; 4=full freedom),Access to justice (0=non-existent; 1=observed),Property rights for women (0=no rights; 5=full rights),Vulnerable employment (% of employees),Early marriage (% of women),Satisfied demand for contraception (% of women),Corruption (0=high; 100=low),Acceptance of gays and lesbians (0=low; 100=high),Discrimination and violence against minorities (1=low; 10=high),Equality of political power by gender (0=unequal power; 4=equal power),Equality of political power by socioeconomic position (0=unequal power; 4=equal power),Equality of political power by social group (0=unequal power; 4=equal power),Years of tertiary schooling,Women's average years in school,Globally ranked universities (points),Percent of tertiary students enrolled in globally ranked universities
53,Malaysia,MYS,Ranked,71.11,88.64,72.81,51.88,89.70,96.93,94.28,73.66,88.24,72.61,66.85,63.55,58.21,66.09,40.75,42.47,3,56.789,7.6,19.092,141.61,96.7549,94.4015,99.5574,1.12486,100,5.8245,2.57074,96.38,2.11063,2,0.702,26.5679,93.6319,98.9133,73.7966,1.06365,3.036,143.553,71.0641,0.67797,1.197,19.5655,364.543,71.621,3.299,48.672,478.563,17,18,0.518,1.996,0.594,3.969,22.192,6,52.4,49,20.9723,6.5,1.767,2.317,1.344,2.3759,9.9,14,15
129,Mali,MLI,Ranked,45.71,54.67,47.27,35.20,59.96,56.84,38.40,63.48,36.33,45.57,48.33,58.86,70.89,21.42,45.48,2.99,5.9,304.191,113.7,31.706,456.655,74.897,42.4968,36.1838,13.4786,37.6,2.83427,92.1008,0.97,12.1799,3,0.756,21.2104,33.0689,62.066,32.4892,0.74389,1.155,129.946,10.33,0.0678,2.5,17.5027,435.613,46.533,1.705,14.4968,1128.37,7.39255,17,0.721,2.989,0.655,4.563,89.989,53,34.2,32,6.4521,7.4,2.013,1.87,3.415,0.30607,1.7,0,0
28,Malta,MLT,Ranked,81.95,92.58,86.21,67.06,97.69,99.99,91.02,81.62,94.37,86.43,84.00,80.02,90.57,79.87,69.36,28.44,2.5,11.295,6.6,3.067,21.0084,100,100,99.9618,0,100,4.76952,0.296106,100,1.40987,,0.934,3.85451,93.3074,97.8867,89.481,1.04234,3.771,122.577,75.96,0.77966,3.656,23.8244,209.388,89.649,3.716,21.8052,214.149,17,39,0.872,3.181,0.955,4.705,8.955,0,78.3,55,81.723,3.9,2.212,3.283,2.578,2.35341,10.9,0,0
137,Mauritania,MRT,Ranked,41.15,52.65,43.25,27.57,64.58,43.28,50.36,52.37,48.73,44.68,49.52,30.05,42.94,37.25,24.39,5.71,7.2,449.937,84.1,26.725,211.989,66.9733,49.2251,43.4999,60.5657,39.5,2.38689,52.0575,44.26,10.8688,4,0.505,25.54,,71.2294,26.5304,0.9711,0.198,87.1398,15.1991,0.05085,3.069,18.738,372.089,54.971,0.545,34.4971,6428.72,0.628828,9,0.791,0.312,0.306,3.389,53.423,28,28,27,2.1329,7,1.67,0.643,0.862,0.2997,3.3,0,0
45,Mauritius,MUS,Ranked,73.47,91.22,72.23,56.96,91.29,98.76,91.34,83.51,90.06,74.90,68.15,55.83,88.17,67.14,49.80,22.72,5.5,52.591,14.4,14.604,35.7221,99.8665,99.8583,95.5061,0.220899,97.9117,5.41396,3.99197,92.94,1.51127,2,0.914,12.7086,92.7076,98.4989,84.2973,1.04686,2.888,139.926,50.1393,0.66102,3.265,20.4911,421.036,71.11,3.635,45.0731,331.459,5.57895,37,0.875,3.271,0.863,4.636,16.132,10,53.1,54,26.4878,3.6,1.981,2.209,1.837,1.90647,8.8,0,0
58,Mexico,MEX,Ranked,69.87,81.78,72.54,55.30,91.98,93.73,87.04,54.37,80.94,76.01,63.50,69.72,75.08,61.89,44.25,39.98,4.2,43.55,14.8,14.368,35.0447,98.3758,94.661,89.4173,6.15094,99,4.89371,11.3286,84.87,16.1083,4,0.54,16.5061,94.4723,99.1168,77.1518,1.08606,1,85.5409,57.431,0.88136,2.716,21.9526,270.187,68.093,1.24,30.3769,331.385,13.6256,28,0.761,3.821,0.438,4.271,27.237,17,80.3,30,50.8065,7.2,1.591,1.682,2.354,1.92827,8.4,17,20
70,Moldova,MDA,Ranked,67.26,82.95,66.17,52.67,92.43,80.36,85.92,73.07,86.72,71.60,58.45,47.90,80.74,58.65,43.75,27.53,,27.158,16,8.415,36.4161,88.3178,62.396,75.3524,0.233333,100,4.29973,11.5821,90.81,3.19415,3,0.783,12.2538,99.1383,91.5413,76.5936,1.00084,2.566,91.3221,69,0.66102,1.867,18.6228,546.246,71.077,2.687,42.9222,733.571,3.52106,27,0.686,3.447,0.796,4.831,36.428,11,64.6,30,3.5054,7.3,1.692,2.27,3.077,1.94067,11.5,0,0
82,Mongolia,MNG,Ranked,65.41,71.06,65.50,59.68,86.44,56.17,67.58,74.05,90.96,68.43,49.74,52.86,89.53,63.17,54.26,31.77,18.2,43.235,18.8,16.487,43.3929,81.7881,26.1597,57.9808,30.6881,82.7377,3.83577,35.8747,39.82,7.2848,2,0.829,17.7628,98.257,99.3388,,1.07284,2.867,103.066,22.2658,0.71186,3.144,17.3851,729.303,63.738,2.603,47.627,1124.09,13.1723,36,0.903,3.832,0.734,4.808,46.815,4,69.5,38,5.9249,3.8,2.235,2.471,2.911,3.17359,10.6,0,0
50,Montenegro,MNE,Ranked,71.52,85.07,76.92,52.57,96.52,94.62,79.84,69.29,94.08,80.18,68.24,65.18,79.53,66.56,33.79,30.39,2.5,7.52,4.1,9.703,9.73663,97.0646,84.6941,97.7346,0.156716,100,4.00663,17.5062,68.04,3.18637,4,0.808,8.32401,98.4422,94.6597,90.0422,0.99949,3.545,160.447,68.1196,0.83051,2.271,19.8841,422.44,80.765,3.211,30.7826,472.791,12.2371,26,0.679,3.798,0.796,4.312,12.756,2,44,45,8.1633,7.9,1.491,1.726,1.945,2.84377,10.7,0,0
83,Morocco,MAR,Ranked,64.83,83.08,64.53,46.88,86.98,79.96,91.96,73.40,69.23,76.87,53.09,58.92,64.30,60.24,37.04,25.94,4,138.774,25.4,16.939,55.1266,85.1222,76.755,87.5445,18.8575,99.6805,5.28195,3.14851,96.43,1.03444,3,0.793,22.1285,69.4254,95.5144,61.9825,0.886686,0.962,123.78,57.08,0.83051,2.169,19.6274,473.463,60.128,1.317,63.4731,433.938,16.9854,15,0.686,1.569,0.864,4.191,49.7,11,73.8,37,7.207,7.7,1.636,1.688,2.446,1.62253,3.9,3,25
134,Mozambique,MOZ,Ranked,44.33,43.80,51.37,37.81,52.26,34.39,32.01,56.54,56.95,44.15,36.95,67.42,66.89,28.79,50.89,4.65,29.8,229.45,78.6,37.908,740.969,51.1988,33.3738,26.8694,42.1425,24,2.80554,118.108,3.56,3.40431,4,0.569,31.2336,56.039,88.6074,18.8837,0.91853,1.267,71.883,16.9335,0.20339,2.991,15.2097,602.353,44.221,0.909,13.7855,1347.65,16.6318,20,0.749,3.646,0.67,2.549,83.46,45,49.1,27,26.9529,5.4,1.919,2.285,2.733,0.36817,2.5,0,0
112,Myanmar,MMR,Ranked,51.23,61.97,53.31,38.41,72.61,61.53,48.05,65.66,70.89,41.27,45.98,55.11,50.78,57.86,34.17,10.83,11.5,223.886,52.4,33.095,169.582,79.9148,22.9374,65.0882,12.8869,60.5,2.72499,76.0891,15.44,2.36884,3,0.525,23.2668,75.5512,97.2119,56.4188,1.09767,0.965,78.2268,21.7258,0.10169,2.139,17.8218,528.362,56.331,0.842,40.6088,472.387,6.1107,14,0.53,2.147,0.512,2.867,58.571,7,74.6,28,29.2642,9.7,2.105,1.531,1.318,0.804008,4.9,0,0
104,Nepal,NPL,Ranked,55.27,65.83,57.56,42.42,74.53,63.04,53.93,71.80,66.73,61.91,49.67,51.94,69.01,39.83,53.58,7.25,9.4,234.753,36.6,33.955,175.158,87.8733,47.2155,55.7405,30.6869,86.6553,1.8159,63.8535,25.5,1.97011,2,0.657,30.1794,59.6273,96.7666,54.374,1.07474,0.794,96.021,17.5816,0.50847,3.485,18.0106,458.954,57.889,1.167,62.1941,624.75,12.7808,24,0.875,3.318,0.757,2.115,79.986,29,59.1,29,83.452,9.4,2.377,2.199,2.28,0.59,3.4,0,0
8,Netherlands,NLD,Ranked,88.29,96.60,87.96,80.31,98.34,99.45,99.02,89.59,95.85,95.73,85.56,74.72,97.06,89.16,75.14,59.89,2.5,5.847,4,2.502,19.353,100,100,97.7353,0,100,6.7591,0.089636,100,0.728269,2,0.97,3.93185,99,97.6871,93.1727,1.01659,3.489,122.851,91.7241,0.94915,3.815,23.9071,219.492,94.657,3.772,17.2514,241.085,11.3254,40,0.95,3.892,0.958,4.876,12.787,0,86.8,83,88.297,4.5,2.989,3.182,2.826,3.9475,11.8,26,30
9,New Zealand,NZL,Ranked,87.95,95.46,87.85,80.52,97.43,100.00,97.16,87.26,96.11,94.44,85.27,75.59,97.11,87.44,72.89,64.67,2.5,10.55,5.6,5.219,10.8997,100,100,100,0,100,6.2964,0.145629,100,0.985394,2,0.972,8.50491,99,99.039,96.0811,1.06132,3.584,121.356,88.2229,0.94915,3.725,24.5589,217.035,92.581,3.582,9.04056,521.554,15.3118,40,0.96,3.865,0.963,4.852,12.178,8,85.9,90,78.5515,3.6,2.985,2.784,2.838,4.22328,12.6,15,45
93,Nicaragua,NIC,Ranked,62.73,75.17,68.00,45.03,86.53,74.29,71.63,68.24,70.31,54.98,72.27,74.43,65.23,54.94,42.93,17.01,17,59.777,18.5,16.268,38,81.4735,69.0798,73.3925,15.2026,83.6258,3.95135,24.7298,50.06,8.72964,3,0.763,12.6972,,98.4103,48.9196,1.12813,1.223,119.436,19.7043,0.40678,1.978,23.7627,228.311,70.075,2.331,11.4905,594.246,16.0813,14,0.568,3.536,0.589,3.945,39.853,30,90.6,26,41.1517,6.5,2.21,1.106,1.96,,6.8,0,0
138,Niger,NER,Ranked,40.80,42.60,42.62,37.18,54.68,18.19,28.23,69.31,32.66,28.66,46.66,62.51,79.44,21.24,46.15,1.87,10.2,306.71,93.5,49.182,549.806,48.7223,31.1462,12.7514,80.901,16.6,,113.181,1.77,4.44404,3,0.801,19.8402,30.5604,63.7948,18.6869,0.72597,1.068,45.027,2.47622,0.08475,2.946,16.9739,394.507,46.969,1.22,26.2571,1472.39,17,21,0.896,3.611,0.897,3.62,89.214,61,43.6,35,4.3482,8,2.205,2.7,2.558,0.215945,1.3,0,0
119,Nigeria,NGA,Ranked,48.55,49.28,56.89,39.47,58.13,42.53,43.11,53.38,52.05,54.11,53.36,68.04,76.15,35.48,33.91,12.35,7.8,237.163,107.5,43.461,500.871,68.6693,12.1965,37.6785,30.8815,52.5,1.43696,46.3512,3.92,10.7177,5,0.652,14.4709,,65.9488,,0.90299,1.063,83.2479,24.5,0.35593,3.085,19.2228,267.641,46.734,1.285,36.1224,303.991,13.354,25,0.829,3.111,0.748,3.996,78.596,29,42.1,28,7.108,9.2,1.602,1.742,2.32,0.50845,4.9,1,0
1,Norway,NOR,Ranked,89.83,96.73,91.06,81.71,98.59,99.53,98.84,89.98,98.65,92.16,87.66,85.76,98.19,91.59,79.93,57.14,2.5,2.293,2.7,2.491,20.1675,100,100,98.0567,0,100,6.71663,0.202603,100,0.564168,2,0.969,4.20669,99,99.8895,95.6976,0.97401,3.876,109.905,96.8103,0.76271,3.828,24.5302,185.241,95.275,3.808,9.71034,166.36,16.2649,40,0.977,3.901,0.979,4.907,5.147,0,87.9,85,86.5223,3.6,3.486,2.944,3.16,3.95508,12.6,9,30
71,Oman,OMN,Ranked,67.02,87.57,68.78,44.72,92.56,93.93,95.83,67.95,92.23,68.12,70.77,44.00,52.05,65.78,31.52,29.54,5.1,17.807,11.2,15.011,42.7622,91.5668,88.8562,100,0,100,6.21298,0.71456,94.9,0.656412,2,0.693,50.9193,93.0386,99.8198,95.0607,0.94119,2.853,158.261,73.53,0.55932,0.7,20.8112,343.553,78.591,3.172,56.3777,572.916,2.5717,8,0.195,2.36,0.803,3.672,2.518,4,36.2,45,,2.9,0.778,1.12,0.994,1.84882,10.4,1,5
123,Pakistan,PAK,Ranked,47.07,57.31,47.29,36.62,60.19,63.07,55.74,50.24,52.86,43.72,39.54,53.05,53.95,50.22,22.50,19.79,21.2,332.03,79.5,44.824,163.328,90.813,29.4016,56.638,21.1866,71.1974,2.39056,61.4845,40.74,7.15509,4,0.443,33.7406,56.9771,84.0676,45.5428,0.81062,0.257,66.4797,14,0.37288,2.367,17.473,657.531,49.765,0.606,59.929,461.664,10.6911,21,0.579,1.733,0.341,3.852,60.018,11,48.6,32,1.6646,10,2.023,0.593,1.154,0.48668,3.7,9,10
48,Panama,PAN,Ranked,72.01,83.27,76.60,56.16,88.12,88.15,88.43,68.39,81.26,67.26,74.81,83.08,89.15,59.41,48.64,27.45,9.1,73.33,17.2,17.588,53.5161,95.4943,92.4415,81.1414,12.608,94.9175,5.18091,6.87684,87.98,14.5492,3,0.933,13.9047,94.0941,89.7076,69.7013,1.02684,1.97,144.66,51.2054,0.37288,3.2,24.5898,224.253,72.712,2.43,15.4353,171.465,15.9453,35,0.903,3.747,0.774,4.747,32.205,22,74.6,38,40.9949,5.6,2.238,1.16,2.754,2.36353,10.3,0,0
142,Papua New Guinea,PNG,Ranked,38.46,37.31,39.12,38.94,52.97,30.83,16.55,48.90,53.09,33.22,15.14,55.03,73.03,42.68,32.02,8.02,,519.189,57.1,44.437,278.492,40.1442,18.6361,14.1311,16.2141,44.5455,,227.082,12.41,,4,0.66,39.6062,61.6,95.3187,33.2583,0.72834,0.318,44.9505,7.9,0.20339,2.945,13.2724,1375.4,46.299,0.643,27.2742,537.331,2.41732,26,0.743,3.763,0.507,3.874,78.515,16,47.3,28,,6.3,0.739,1.462,2.444,,3.7,0,0
73,Paraguay,PRY,Ranked,66.53,80.31,69.08,50.19,89.43,92.97,72.75,66.10,74.84,72.95,59.23,69.31,77.59,61.40,39.16,22.62,12.2,73.53,22.4,6.542,56.0679,97.2571,88.8482,87.6663,1.03521,99.3315,2.86477,28.9858,63.73,8.82095,3,0.873,23.8566,95.5548,90.6581,66.4603,1.06562,0.556,111.641,49.72,0.57627,3.367,21.4844,336.404,68.702,0.705,15.0544,768.033,14.4752,27,0.747,3.809,0.593,4.336,39.128,13,81,30,35.7363,5.8,1.629,1.795,1.058,1.99491,8.5,0,0
57,Peru,PER,Ranked,70.00,78.69,75.95,55.35,87.50,79.49,83.57,64.21,84.76,70.07,71.98,77.00,80.57,55.39,48.45,37.01,9.3,72.552,16.2,18.72,76.4588,90.0387,85.2705,73.344,22.4214,93.8522,4.94167,13.1271,72.41,6.70254,4,0.858,16.1618,94.1623,99.5402,79.6003,0.99694,1.296,109.112,40.9,0.54237,3.455,24.9604,187.853,71.362,1.466,18.5977,287.954,15.3316,31,0.91,3.875,0.64,3.659,50.488,16,66.5,35,33.897,7.4,2.178,2.751,1.764,3.48082,8.6,3,5
94,Philippines,PHL,Ranked,62.45,68.14,66.44,52.78,77.74,74.55,64.67,55.59,78.17,72.12,45.86,69.60,78.76,59.93,40.22,32.23,14.2,91.196,29.1,33.513,200.922,92.5798,41.1511,74.264,8.29239,89.08,3.98555,75.6111,42.83,9.74603,4,0.411,13.4187,96.398,97.2991,65.9198,1.09554,1.029,115.85,53.7,0.59322,2.785,17.5546,556.107,56.734,1.052,37.5702,297.302,15.1638,27,0.731,3.269,0.736,4.659,35.373,5,52.7,35,61.9785,7.9,2.381,1.221,0.779,1.76997,9.5,5,5
32,Poland,POL,Ranked,81.02,93.85,80.69,68.51,96.83,98.63,93.60,86.34,95.74,81.99,74.28,70.77,88.33,76.79,58.39,50.56,2.5,4.262,4.9,7.875,19.8508,99.0443,98.2081,97.6921,0,100,5.5284,3.61424,100,0.736426,2,0.911,9.96536,99,95.5969,92.1304,0.97238,3.746,142.524,67.997,0.88136,2.393,21.6928,378.201,84.01,3.52,32.0867,416.941,17,37,0.746,3.64,0.879,4.746,16.765,2,68.4,62,16.9818,5.4,2.694,2.914,2.808,3.14881,12.2,11,20
20,Portugal,PRT,Ranked,85.61,95.42,85.50,75.92,97.79,99.80,96.13,87.96,94.47,81.56,83.94,82.03,96.93,78.99,74.35,53.42,2.5,8.216,3.7,3.629,31.4971,99.9047,99.9047,99.4421,0,100,6.05803,0.689084,100,0.878603,2,0.972,7.3529,94.4771,97.6952,93.5294,0.97342,3.388,112.442,68.6329,0.66102,3.711,24.3839,213.942,89.988,3.486,13.4509,243.466,17,39,0.971,3.959,0.932,4.882,12.998,5,79.2,62,52.0008,2.5,2.539,3.166,3.848,2.9905,9.1,12,50
62,Qatar,QAT,Ranked,68.59,92.66,71.27,41.84,94.40,99.80,97.15,79.30,87.32,75.26,80.16,42.33,39.72,71.04,20.24,36.36,,14.402,8.1,10.593,23.5667,99.6915,99.6915,100,,100,6.36358,0.004741,98.32,0.37904,2,0.787,26.6856,92.2363,97.9489,81.8034,1.1738,3.71,150.732,92.8848,0.64407,0.648,22.9207,237.281,82.524,3.783,63.209,627.238,4.06668,9,0.151,1.051,0.63,3.283,0.139,18,61.7,61,,4.6,0.987,0.601,0.17,0.6534,10.8,2,40
69,Republic of North Macedonia,MKD,Ranked,67.36,85.77,70.86,45.47,95.62,94.51,83.39,69.54,88.33,72.13,67.42,55.54,70.24,54.29,33.70,23.66,4.4,9.264,12.2,7.066,8.95346,93.162,92.4767,98.1392,1.62,100,4.91237,13.0899,64.14,1.58845,4,0.667,7.58817,97.8,94.6968,,0.98339,2.39,100.206,70.3802,0.61017,1.575,20.5293,419.664,77.588,2.968,37.0141,,7.81247,21,0.626,2.889,0.728,4.278,,7,35.2,37,4.9258,6.9,1.635,1.249,2.044,2.06998,8.9,0,0
44,Romania,ROU,Ranked,74.73,86.86,75.60,61.72,94.71,87.54,86.73,78.48,86.54,76.97,65.61,73.28,91.28,71.38,44.46,39.76,2.5,18.119,9.2,11.756,29.316,100,64.4994,82.8096,0,100,4.73286,10.2743,84.6,1.49203,3,0.912,11.0083,98.6043,92.9852,80.7714,0.99231,2.154,116.318,55.7632,0.62712,3.636,20.0822,444.965,79.453,2.706,30.6539,294.24,16.1633,35,0.926,3.678,0.86,4.829,25.574,3,71.6,48,15.2702,6.8,1.805,1.942,2.869,2.25334,10.5,4,20
63,Russia,RUS,Ranked,68.46,83.40,70.14,51.84,94.81,94.40,91.76,52.62,93.95,71.40,61.47,53.72,52.36,68.55,31.38,55.06,2.5,15.193,8.6,11.193,41.2348,96.8317,92.3723,89.6429,0,100,5.03877,0.193331,98.03,11.3104,4,0.38,18.2131,99.6843,99.6611,94.6879,0.98542,2.664,157.962,70.1,0.74576,0.506,19.1248,565.947,79.782,2.737,44.6386,717.277,9.45113,5,0.354,2.607,0.394,4.727,6.197,8,74.6,29,8.8812,8.8,1.388,1.186,2.555,4.11616,12,35,5
110,Rwanda,RWA,Ranked,52.42,55.15,60.80,41.31,63.89,57.91,42.21,56.57,71.47,49.87,55.12,66.74,63.27,61.65,33.55,6.78,32.1,186.42,42,41.395,307.997,56.2584,37.1988,64.2399,2.59996,22.8,4.16232,77.9231,0.54,3.77247,3,0.39,36.8827,70.8041,96.2354,27.6668,1.09809,3.134,75.3221,18,0.49153,2.165,18.0077,333.135,49.184,2.405,21.0521,384.764,8.73339,8,0.448,3.569,0.754,3.866,68.965,4,63.9,54,6.7619,9.4,2.655,1.651,0.919,0.41674,3.6,0,0
96,Sao Tome and Principe,STP,Ranked,60.81,65.88,63.27,53.29,79.43,58.87,51.45,73.75,77.68,49.98,53.26,72.17,88.20,55.01,59.66,10.29,10.7,184.238,35.1,19.93,179.408,83.4635,92.4121,41.3628,63.1639,67.595,,78.8903,18.8,3.3557,,0.954,18.2161,90.1431,94.1871,64.861,1.13413,2.123,94.5887,25.82,0.0678,3.001,17.8623,447.134,57.097,2.104,31.5502,360.239,17,34,0.886,3.766,0.794,4.606,47.44,19,55.7,46,,4.5,2.62,2.12,2.871,0.65277,5,0,0
92,Saudi Arabia,SAU,Ranked,62.95,85.47,67.34,36.03,93.70,96.09,95.92,56.18,83.60,70.11,71.29,44.37,22.20,67.15,11.13,43.63,5.4,25.365,8.4,10.879,42.5073,99.6869,84.013,99.8008,,100,6.17081,0.233899,95.99,1.4957,3,0.219,38.8246,94.4263,98.8755,84.9922,0.77303,2.826,167.303,69.6162,0.71186,0.44,20.8542,323.798,77.125,3.273,67.2742,425.35,4.38589,3,0.144,0.235,0.315,2.3,2.957,4,40.8,46,,7.8,0.103,0.807,0.432,3.08793,8.8,13,15
102,Senegal,SEN,Ranked,57.47,64.92,60.19,47.30,70.94,64.64,51.85,72.26,56.97,60.84,52.41,70.54,86.89,46.20,51.04,5.07,12.2,298.491,49.8,22.408,310.539,78.2433,70.8203,50.0859,25.7751,60.5,3.17007,82.5543,31.68,8.5097,2,0.792,18.9422,47.359,72.34,37.0965,1.06059,2.425,99.883,21.6903,0.38983,3.437,17.5435,418.744,51.652,2.237,25.0608,585.772,17,32,0.952,3.547,0.823,4.349,65.538,25,47.6,45,1.4743,6.4,2.561,2.354,3.025,0.52924,2.3,0,0
49,Serbia,SRB,Ranked,71.75,86.16,71.13,57.97,95.13,92.53,83.07,73.91,92.99,74.71,62.91,53.91,78.44,62.79,44.06,46.57,6,12.589,6.3,8.98,14.8343,86.2855,94.804,97.6354,0.1625,100,4.81095,24.6537,73.56,1.35063,4,0.906,8.53726,98.6657,99.1686,93.1142,1.01317,2.563,130.347,65.317,0.83051,1.087,18.8974,468.16,79.554,2.622,41.4277,615.936,7.33075,29,0.59,3.589,0.74,4.642,28,5,50.2,42,20.7225,7.3,1.714,2.703,1.972,2.90192,10.6,2,40
128,Sierra Leone,SLE,Ranked,45.88,45.07,52.10,40.47,42.95,36.64,25.15,75.54,57.93,42.79,42.07,65.61,74.74,35.58,46.82,4.76,25.4,483.39,122.2,38.872,619.389,58.3127,24.4981,14.9376,27.3131,19.1775,2.19528,138.355,0.8,1.67009,2,0.74,25.3907,32.4262,99.6991,31.827,0.90948,1.263,78.1675,6.34442,0.11864,3.426,15.8933,508.668,47.7,1.117,17.2994,571.002,9.43977,28,0.833,3.855,0.538,3.452,86.524,31,50.2,30,5.6871,6.2,2.404,2.042,2.5,,2.6,0,0
27,Singapore,SGP,Ranked,82.28,96.96,84.23,65.64,97.40,100.00,99.24,91.18,98.17,80.69,89.82,68.22,70.15,87.50,52.34,52.58,,7.264,2.7,3.589,45.6573,100,100,100,,100,6.81285,0.041458,100,0.256959,2,0.958,3.45941,96.8255,99.9412,99.5318,0.99139,3.674,148.739,79.0129,0.91525,1.114,26.5073,168.841,91.797,3.731,21.0608,186.917,4.51437,19,0.395,3.297,0.794,4.7,8.807,0,76,84,25.4036,2.6,2.134,2.724,1.188,3.72236,11,5,35
37,Slovakia,SVK,Ranked,79.54,94.06,78.59,65.98,96.34,99.05,95.22,85.62,90.47,79.64,71.27,72.97,91.94,77.66,52.68,41.65,3.3,6.993,6,7.743,23.663,99.7872,98.4691,97.9259,0,100,6.01262,1.79253,96.81,1.27005,2,0.925,8.85142,99,,85.0329,1.01065,2.443,122.728,77.6347,0.54237,3.427,20.6991,379.982,82.14,3.3,35.3932,275.28,17,36,0.934,3.535,0.897,4.851,12.231,1,78.5,51,25.9042,6.9,2.257,2.523,2.94,2.25645,12,2,25
22,Slovenia,SVN,Ranked,85.54,95.26,85.35,76.00,97.28,99.36,96.32,88.08,98.10,83.02,81.46,78.82,96.35,80.38,65.07,62.20,2.5,7.011,2.4,7.433,13.8758,99.5338,98.9906,99.1093,0,100,6.32912,1.70563,95.82,0.820921,2,0.958,6.78642,99.7,99.1113,94.972,1.01799,3.853,113.454,73.0987,0.72881,3.331,23.5476,237.069,90.357,3.304,17.7369,297.028,17,39,0.936,3.867,0.975,4.831,10.528,1,76.7,61,46.3413,4.5,2.411,2.977,3.212,3.61587,11.9,2,75
72,South Africa,ZAF,Ranked,66.74,72.14,62.90,65.19,75.68,86.17,75.43,51.28,79.59,69.54,53.72,48.75,87.11,76.11,54.05,43.50,5.3,97.262,40.3,26.199,498.962,91.8528,89.1531,73.8921,5.5378,85.5,3.00604,14.7974,82.36,32.646,4,0.826,29.4182,94.3679,95.6029,85.0092,1.09276,0.664,159.156,51.9191,0.55932,2.481,18.7459,415.581,64.652,1.152,48.5414,808.015,7.02766,33,0.835,3.861,0.826,4.444,9.585,3,80.4,45,52.5674,6.7,2.203,2.59,2.217,1.12926,9.9,13,40
149,South Sudan,SSD,Ranked,24.00,30.85,26.79,14.36,52.67,9.50,24.66,36.58,6.28,12.18,33.06,55.63,19.95,17.29,11.29,8.93,,346.298,96.4,33.28,584.642,40.9265,4.72054,9.59568,75.8893,18.5969,,133.468,0.62,13.9024,5,0.104,30.7562,,34.3398,4.92311,0.53695,0.073,24.398,5.5,0.10169,0.113,15.736,499.078,31.283,0.054,25.6347,2397.38,14.0767,-2,0.091,2.214,0.137,0.878,86.773,40,15.8,11,5.0335,9.7,0.768,0.62,0.276,,4,0,0
18,Spain,ESP,Ranked,86.71,94.68,88.98,76.46,98.81,99.93,96.78,83.19,97.01,91.09,84.98,82.82,94.71,80.87,69.07,61.18,2.5,5.855,3.2,1.428,14.156,99.9267,99.9267,99.9043,0,100,6.21459,0.489722,100,0.694298,3,0.936,4.61098,98.1433,98.7187,96.2657,1.00705,3.582,110.065,78.6896,0.9322,3.627,25.027,202.919,93.405,3.187,12.9417,226.208,17,38,0.945,3.658,0.952,4.857,11.983,1,83.1,58,83.4706,5.7,2.576,2.72,3.303,4.09131,9.6,38,40
64,Sri Lanka,LKA,Ranked,68.03,78.00,77.05,49.02,90.39,78.76,71.08,71.79,90.79,67.03,69.53,80.86,71.95,62.17,36.84,25.12,11,30.988,9.5,15.618,43.0318,88.256,36.9093,94.4311,1.13756,93.9719,4.40963,26.4281,24.76,2.6814,3,0.736,15.3772,92.186,99.0801,88.4166,1.03436,2.701,115.379,29.9887,0.66102,2.624,21.4218,301.661,75.893,2.572,25.7459,132.9,15.4397,24,0.772,2.98,0.677,3.865,39.768,9,70.9,36,2.8364,9,1.919,1.971,2.289,0.94275,10.3,1,5
