2016 ranking,Country,Code,Status,Social Progress Index,Basic Human Needs,Foundations of Wellbeing,Opportunity,Nutrition and Basic Medical Care,Water and Sanitation,Shelter,Personal Safety,Access to Basic Knowledge,Access to Information and Communications,Health and Wellness,Environmental Quality,Personal Rights,Personal Freedom and Choice,Inclusiveness,Access to Advanced Education,Undernourishment (% of pop.),"Maternal mortality rate (deaths/100,000 live births)","Child mortality rate (deaths/1,000 live births)",Child stunting (% of children),"Deaths from infectious diseases (deaths/100,000 people)",Access to at least basic drinking water (% of pop.),Access to piped water (% of pop.),Access to at least basic sanitation facilities (% of pop.),Rural open defecation (% of pop.),Access to electricity (% of pop.),Quality of electricity supply (1=low; 7=high),"Household air pollution attributable deaths (deaths/100,000 people)",Access to clean fuels and technology for cooking (% of pop.),"Homicide rate (deaths/100,000 people)",Perceived criminality (1=low; 5=high),Political killings and torture (0=low freedom; 1=high freedom),"Traffic deaths (deaths/100,000 people)",Adult literacy rate (% of pop. aged 15+),Primary school enrollment (% of children),Secondary school enrollment (% of children),Gender parity in secondary enrollment (distance from parity),Access to quality education (0=unequal; 4=equal),Mobile telephone subscriptions (subscriptions/100 people),Internet users (% of pop.),Access to online governance (0=low; 1=high),Media censorship (0=frequent; 4=rare),Life expectancy at 60 (years),"Premature deaths from non-communicable diseases (deaths/100,000 people)",Access to essential services  (0=none; 100=full coverage),Access to quality healthcare (0=unequal; 4=equal),"Outdoor air pollution attributable deaths (deaths/100,000 people)",Greenhouse gas emissions (CO2 equivalents/GDP),Biome protection,Political rights (0=no rights; 40=full rights),Freedom of expression (0=no freedom; 1=full freedom),Freedom of religion (0=no freedom; 4=full freedom),Access to justice (0=non-existent; 1=observed),Property rights for women (0=no rights; 5=full rights),Vulnerable employment (% of employees),Early marriage (% of women),Satisfied demand for contraception (% of women),Corruption (0=high; 100=low),Acceptance of gays and lesbians (0=low; 100=high),Discrimination and violence against minorities (1=low; 10=high),Equality of political power by gender (0=unequal power; 4=equal power),Equality of political power by socioeconomic position (0=unequal power; 4=equal power),Equality of political power by social group (0=unequal power; 4=equal power),Years of tertiary schooling,Women's average years in school,Globally ranked universities (points),Percent of tertiary students enrolled in globally ranked universities
52,Malaysia,MYS,Ranked,70.42,88.51,71.24,51.51,89.60,96.92,94.08,73.45,87.50,66.71,66.92,63.81,58.21,66.19,40.40,41.21,3.2,54.739,7.5,19.422,142.631,96.7878,94.3359,99.5499,1.12486,99.9925,5.77933,2.85647,96.49,2.11063,2,0.702,27.1473,93.5291,99.5364,73.3864,1.08662,3.036,148.632,63.6654,0.52941,1.197,19.5828,361.835,71.574,3.299,47.2293,494.264,17,18,0.518,1.996,0.594,3.969,22.062,6,51.6,50,20.9723,6.7,1.767,2.317,1.344,2.20683,9.8,13,15
126,Mali,MLI,Ranked,45.70,53.91,48.04,35.16,58.92,55.14,38.40,63.19,37.43,47.07,48.24,59.43,71.44,21.95,44.24,2.99,6.1,310.605,117.7,31.773,473.339,73.1991,41.0098,34.645,14.4294,33.004,3.17834,94.4822,1,12.1799,3,0.756,21.9944,33.1919,60.6369,31.3188,0.79257,1.155,138.571,7,0.15686,2.5,17.4381,435.232,46.523,1.705,11.857,1184.17,7.39255,17,0.747,2.989,0.657,4.562,90.149,53,33.1,35,4.2116,7.9,2.013,1.87,3.415,0.30607,1.7,0,0
30,Malta,MLT,Ranked,80.95,92.15,83.66,67.02,97.69,99.99,89.80,81.12,93.54,77.47,84.12,79.52,90.57,81.10,68.39,28.03,2.5,11.215,6.6,3.086,20.7544,100,100,99.9646,0,100,4.46669,0.320515,100,1.65388,,0.934,3.88226,93.3074,98.8016,88.7851,1.06975,3.771,128.352,73.17,0.47058,3.656,23.8522,209.069,89.88,3.716,21.4956,230.856,17,39,0.872,3.181,0.955,4.705,9.483,0,78,60,75.8012,3.9,2.212,3.283,2.578,2.30462,10.8,0,0
136,Mauritania,MRT,Ranked,41.21,52.52,43.24,27.87,64.11,41.28,52.27,52.41,47.32,45.85,49.03,30.75,43.09,37.89,24.72,5.80,7.1,460.06,86.8,25.88,217.97,65.1195,47.6911,41.142,61.6237,38.8,3.06029,55.4412,43.35,10.8688,4,0.508,25.5629,,72.8396,24.1254,0.9292,0.198,92.3574,10.7,0.07843,3.069,18.6621,375.182,53.935,0.545,31.6269,6709.24,0.628828,9,0.788,0.312,0.317,3.389,54.156,28,26.7,31,6.2614,7.2,1.67,0.643,0.862,0.31857,3.3,0,0
46,Mauritius,MUS,Ranked,72.90,90.69,70.95,57.06,90.76,98.76,91.74,81.48,90.50,70.00,68.04,55.28,88.68,66.51,50.51,22.55,5.5,67.088,14.7,14.746,37.4733,99.8666,99.8584,95.507,0.220899,97.8614,5.5345,4.24616,92.74,2.7882,2,0.914,12.4686,92.4748,98.9239,85.3487,1.04367,2.888,131.401,44.8033,0.52941,3.265,20.4202,420.296,71.035,3.635,46.9386,325.843,5.57895,38,0.875,3.267,0.869,4.636,16.951,10,52.4,53,32.964,3.8,1.981,2.209,1.837,1.87076,8.8,0,0
61,Mexico,MEX,Ranked,68.53,81.04,69.66,54.89,91.65,92.72,86.27,53.54,81.05,64.96,63.23,69.40,75.04,62.04,44.67,37.80,4.4,45.505,15.4,14.841,35.7276,97.8629,93.9833,88.5243,7.62005,99.1729,4.70649,11.4312,84.59,18.8214,4,0.54,16.6958,94.5559,98.9727,75.6056,1.07414,1,84.4848,44.39,0.60784,2.716,21.8852,271.81,67.638,1.24,31.079,333.705,13.6189,28,0.759,3.821,0.438,4.271,27.739,17,80.2,31,47.9892,6.7,1.591,1.682,2.354,1.58833,8.2,16,20
67,Moldova,MDA,Ranked,67.25,82.56,66.80,52.39,92.53,79.66,85.99,72.07,86.64,73.74,58.91,47.89,79.44,59.38,43.16,27.57,,20.68,16.3,8.579,36.6842,87.9544,60.5412,74.8815,0.233333,100,4.38799,12.4779,89.89,4.15033,3,0.79,12.4506,99.1383,91.585,76.4006,1.00808,2.549,91.8472,67,0.62745,2.719,18.6797,539.052,71.267,2.723,41.6853,775.417,3.52106,25,0.739,3.323,0.747,4.846,36.37,11,64.1,33,5.8141,7,1.624,2.065,3.106,1.94827,11.5,0,0
78,Mongolia,MNG,Ranked,65.19,70.52,64.95,60.11,86.13,55.62,66.03,74.29,90.14,67.22,49.21,53.22,89.55,62.84,55.07,32.97,18.1,44.162,19.8,17.129,44.7875,80.7841,26.6727,57.5019,31.1746,81.1556,3.70556,38.702,38.33,7.14508,2,0.842,17.9594,98.257,98.3083,,1.07284,2.797,103.535,19.9424,0.68627,3.166,17.2207,746.753,64.505,2.581,46.2926,1141.2,13.1723,36,0.889,3.827,0.747,4.825,49.377,4,69.2,39,8.671,4,2.377,2.433,2.906,3.42861,10.6,0,0
50,Montenegro,MNE,Ranked,71.15,85.48,74.99,52.99,96.45,94.28,79.53,71.66,94.54,71.86,68.17,65.40,79.95,66.26,35.52,30.21,2.5,7.74,4.6,9.726,9.83189,96.307,85.1049,97.2267,0.167164,100,3.98927,17.954,67.02,1.59466,4,0.808,8.56504,98.4422,95.8013,90.0422,0.99904,3.545,161.437,61,0.58823,2.271,19.8931,424.585,80.658,3.211,30.0286,475.692,12.2371,27,0.679,3.798,0.796,4.312,11.849,2,43.2,44,15.632,7.6,1.491,1.726,1.945,2.80508,10.7,0,0
89,Morocco,MAR,Ranked,63.10,82.01,63.96,43.34,86.60,78.88,90.40,72.15,68.39,75.83,52.56,59.04,60.59,59.88,36.69,16.19,4.2,139.506,26.6,17.357,57.553,83.5967,75.7134,86.6509,18.8575,91.6,5.38271,3.68711,96.27,1.2683,3,0.761,22.4947,69.4254,94.8575,60.6517,0.878572,0.962,128.546,56.8,0.80392,2.106,19.5176,480.279,59.449,1.317,62.9548,437.194,16.9854,15,0.68,1.26,0.86,3.783,49.964,11,73.7,36,7.207,7.4,1.636,1.574,2.397,1.42395,3.8,1,5
134,Mozambique,MOZ,Ranked,43.77,42.73,51.18,37.41,50.47,32.32,31.65,56.49,56.59,44.29,36.01,67.82,65.92,29.49,49.77,4.45,29.1,236.263,83.2,38.438,804.418,48.9592,32.2912,25.642,44.2104,23.4053,2.85796,121.252,3.56,3.40431,4,0.578,31.806,55.1298,89.5663,18.8837,0.91853,1.123,67.92,9.23631,0.33333,2.977,15.0187,609.182,43.63,0.833,13.9827,1272.45,16.6318,22,0.771,3.646,0.68,2.03,83.631,45,47.6,31,26.9529,5.6,1.798,2.291,2.733,0.32371,2.5,0,0
113,Myanmar,MMR,Ranked,49.96,60.78,50.74,38.37,71.53,60.78,45.64,65.14,71.22,32.29,44.57,54.87,47.69,56.10,38.98,10.72,12.6,225.763,54.4,33.951,181.656,78.2808,22.1508,65.4703,12.85,52,2.72499,78.0888,14.45,2.4063,3,0.512,23.9153,75.5512,96.7117,52.8952,1.06172,0.923,55.9072,11.52,0.07843,2.455,17.6987,536.712,55.537,0.645,41.7585,462.174,6.1107,11,0.483,2.136,0.497,2.752,57.676,7,73.6,22,20.6507,9.9,2.112,2.56,1.457,0.781046,4.9,0,0
105,Nepal,NPL,Ranked,54.30,64.88,54.98,43.04,73.89,61.23,53.65,70.76,68.21,50.13,49.61,51.98,68.75,39.21,56.73,7.47,9.3,241.114,38.3,34.538,182.382,87.3933,47.1162,52.6607,33.5888,84.9,1.94211,65.4946,24.59,2.16542,2,0.627,30.6777,59.6273,96.7734,60.3999,1.07267,0.848,81.2807,15.44,0.29411,3.251,18.1033,457.615,57.449,1.141,61.8698,630.792,12.7808,25,0.843,3.324,0.756,2.102,80.12,29,59,27,76.0227,9.5,2.46,2.574,2.678,0.74726,3.1,0,0
7,Netherlands,NLD,Ranked,88.32,96.47,88.09,80.41,98.32,99.45,98.57,89.54,95.35,97.07,85.62,74.32,97.06,89.37,75.17,60.03,2.5,5.829,4.1,2.511,19.4332,100,100,97.7469,0,100,6.64756,0.091166,100,0.742294,2,0.97,3.95711,99,96.7525,92.5435,1.01534,3.489,115.824,91.6667,1,3.815,23.9829,220.342,94.532,3.772,17.1028,254.922,11.3254,40,0.95,3.892,0.958,4.876,13.011,0,86.7,84,87.406,4.4,2.989,3.182,2.826,3.97794,11.8,26,30
12,New Zealand,NZL,Ranked,87.34,95.29,86.32,80.41,97.49,100.00,96.50,87.18,95.72,89.34,84.92,75.29,97.11,87.91,71.99,64.64,2.5,7.477,5.7,5.282,11.2435,100,100,100,0,100,6.13207,0.152291,100,1.01826,2,0.972,8.48211,99,98.2294,95.3217,1.05923,3.584,111.678,85.5,0.78431,3.725,24.4445,220.443,92.251,3.582,9.23848,536.281,15.3118,40,0.96,3.865,0.963,4.852,11.237,8,85.9,91,75.1815,3.8,2.985,2.784,2.838,4.21737,12.6,15,45
95,Nicaragua,NIC,Ranked,61.89,74.33,65.47,45.86,85.92,73.72,70.70,66.96,70.31,46.21,71.11,74.24,68.44,55.17,42.83,17.01,17.8,64.707,19.2,16.725,38.7873,81.444,68.9335,72.3954,16.1697,81.8531,3.95135,27.0314,48.98,9.99033,3,0.763,14.4872,,98.4103,48.9196,1.12813,1.223,117.523,17.6,0.09803,1.978,23.4175,241.936,69.045,2.331,12.1598,589.911,16.0813,19,0.623,3.538,0.589,3.945,40.08,30,90.6,27,42.6555,6.7,2.21,1.106,1.96,,6.8,0,0
138,Niger,NER,Ranked,40.87,41.60,43.47,37.54,53.21,17.33,27.00,68.84,31.05,31.72,46.33,64.78,80.46,20.77,47.11,1.83,10.3,315.749,98.6,50.029,569.112,47.9351,30.4817,12.3328,81.8708,16.5255,,119.564,1.7,4.44404,3,0.776,19.9137,30.5604,62.6857,17.0217,0.70438,1.068,43.0139,1.24868,0.23529,2.946,16.9141,394.922,46.193,1.22,19.6123,1502.53,17,24,0.885,3.606,0.897,3.62,89.258,61,42.9,34,7.0401,7.7,2.205,2.7,2.558,0.20566,1.3,0,0
119,Nigeria,NGA,Ranked,48.10,48.14,56.74,39.41,56.59,41.86,42.76,51.34,52.51,51.13,53.13,70.20,77.74,34.55,33.01,12.35,7.1,241.393,111.6,45.937,527.702,67.3071,12.6707,36.963,31.0324,55.4411,1.37789,51.426,3.48,10.7177,5,0.538,14.5426,,65.9488,,0.91492,1.063,78.7487,21,0.33333,3.072,19.1063,264.888,46.351,1.285,28.6404,326.351,13.354,23,0.858,3.599,0.706,4.029,78.597,29,40.7,26,3.3206,9.4,1.601,1.752,2.323,0.50845,4.9,1,0
1,Norway,NOR,Ranked,89.33,96.38,90.16,81.44,98.51,99.53,98.61,88.87,98.59,89.99,86.90,85.16,98.29,92.43,78.93,56.11,2.5,4.204,2.8,2.5,20.5765,100,100,98.0579,0,100,6.66113,0.223987,100,0.906029,2,0.969,4.48037,99,99.8601,95.4625,0.97501,3.876,111.627,96.3,0.68627,3.828,24.272,194.348,94.758,3.808,10.8361,170.272,16.2635,40,0.982,3.901,0.979,4.907,5.309,0,88,88,82.5339,3.8,3.486,2.944,3.16,3.86632,12.5,8,30
73,Oman,OMN,Ranked,66.62,86.06,69.57,44.22,92.58,92.99,95.46,63.19,92.72,71.14,70.29,44.13,52.07,65.58,31.17,28.07,5.1,17.491,11.2,14.916,43.8407,90.5371,87.8374,99.8353,0.829491,100,6.13514,0.919679,94.74,2.61351,2,0.693,52.9785,91.9812,99.6998,93.4969,0.98074,2.853,156.382,70.22,0.70588,0.7,20.6455,348.824,78.247,3.172,55.4667,586.749,2.5717,8,0.195,2.36,0.804,3.672,2.506,4,35.4,45,,3.1,0.778,1.12,0.994,1.71742,9.9,1,5
122,Pakistan,PAK,Ranked,46.60,56.17,47.02,36.60,59.31,62.01,53.75,49.63,50.18,45.87,38.91,53.13,55.86,49.76,23.88,16.91,21.1,344.345,81.9,45.231,172.514,90.4841,29.9133,55.1932,23.5754,70.9899,2.06567,64.4223,39.47,7.6698,4,0.449,34.8503,56.9771,79.9663,43.8249,0.79276,0.257,73.1688,12,0.33333,2.782,17.3757,664.305,48.675,0.606,59.1077,474.616,10.6911,20,0.704,1.733,0.333,3.852,59.177,11,48.3,30,2.7257,9.7,2.13,0.587,1.154,0.4955,3.7,6,5
47,Panama,PAN,Ranked,71.56,82.19,76.16,56.32,87.55,87.40,86.54,67.26,80.36,68.77,74.26,81.27,88.95,59.91,48.98,27.45,9.7,77.228,17.8,18.275,54.2661,94.8822,92.156,79.7465,12.9259,93.7288,4.82659,7.45362,87.37,17.2725,3,0.933,14.753,94.0941,89.7076,69.7013,1.05334,1.97,176.898,44.92,0.49019,3.211,24.4686,230.703,72.004,2.43,15.9905,208.386,15.9453,35,0.893,3.747,0.774,4.747,30.659,22,74.2,39,39.8669,5.3,2.238,1.16,2.754,2.36353,10.3,0,0
143,Papua New Guinea,PNG,Ranked,37.11,36.40,36.65,38.28,51.83,30.81,14.36,48.61,50.89,26.93,14.57,54.21,71.77,41.66,31.67,8.02,,534.449,59,45.043,286.706,39.5633,18.7713,14.7282,16.0549,39.5884,,231.648,11.95,,4,0.66,40.3205,61.6,89.2961,33.2583,0.734028,0.318,43.3083,6.5,0,2.945,13.1877,1392.84,46.198,0.643,26.9672,601.846,2.41732,23,0.743,3.763,0.507,3.874,78.581,16,46.7,25,,6.5,0.739,1.462,2.444,,3.7,0,0
77,Paraguay,PRY,Ranked,65.43,79.93,66.34,50.04,89.17,91.60,74.11,64.84,74.61,62.62,58.50,69.60,78.39,60.60,39.07,22.10,12.3,74.991,23.1,6.785,58.6088,95.9343,86.4383,86.5957,1.0543,99.0007,3.34745,30.9286,62.46,9.34155,3,0.837,24.8501,94.6167,90.6581,66.4603,1.06562,0.556,111.487,43,0.2549,3.367,21.3284,340.876,67.387,0.705,14.5335,758.593,14.4752,27,0.778,3.86,0.585,4.351,38.785,13,80.9,27,37.3528,6,1.629,1.795,1.058,1.99491,8.2,0,0
56,Peru,PER,Ranked,69.65,77.75,76.11,55.09,86.43,78.39,82.13,64.05,82.37,74.25,71.20,76.61,79.79,55.40,47.66,37.53,9.3,81.872,16.9,21.151,80.0982,89.487,84.342,72.8334,24.252,92.92,4.73938,14.2021,70.95,6.58581,4,0.858,16.8437,93.7079,98.0664,77.6776,1.00057,0.937,102.927,40.2,0.70588,3.459,24.6818,193.012,70.567,1.466,19.9301,283.65,15.3138,30,0.892,3.875,0.64,3.659,50.064,16,65.1,36,34.5376,7.6,2.178,2.656,1.764,3.48082,8.9,3,5
90,Philippines,PHL,Ranked,63.07,68.86,66.91,53.44,77.68,74.04,64.84,58.89,78.91,73.06,46.32,69.34,82.88,59.53,39.87,31.49,14.2,85.814,29.6,34.015,201.698,92.0855,41.6614,73.139,8.83442,89.8306,4.02861,76.7086,42.69,9.29418,4,0.578,13.0691,96.398,97.8264,65.9198,1.08592,1.074,111.212,49.6,0.56862,3.454,17.6607,547.012,56.99,1.052,37.7692,304.301,15.1638,27,0.85,3.6,0.739,4.659,37.291,5,52.7,35,56.9126,8.1,2.374,1.297,0.872,1.77603,9.5,4,5
29,Poland,POL,Ranked,81.76,93.91,79.29,72.07,96.79,98.28,93.43,87.15,95.43,77.13,74.11,70.50,95.47,76.83,62.25,53.74,2.5,4.332,5,7.998,19.4502,98.7064,98.037,97.0037,0,100,5.49516,3.87321,100,0.772655,2,0.967,10.1777,99,95.1473,91.6943,0.96806,3.757,148.605,66.6,0.49019,3.875,21.755,374.847,84.148,3.424,31.3361,445.285,17,38,0.974,3.838,0.905,4.89,17.303,2,67.9,63,26.8232,4.9,2.694,3.068,2.919,3.18208,12.1,12,30
22,Portugal,PRT,Ranked,84.81,95.10,84.69,74.65,97.70,99.77,96.30,86.63,94.88,79.58,82.51,81.79,95.78,79.40,70.35,53.09,2.5,10.905,3.7,3.65,31.8785,99.9032,99.9032,99.3154,0,100,6.10248,0.75555,100,1.36782,2,0.976,7.93188,94.4771,98.2718,93.1623,0.96948,3.462,113.604,64.59,0.64705,3.574,24.1888,223.902,89.254,3.317,13.8743,246.014,17,39,0.958,3.959,0.885,4.883,13.627,5,79.1,64,51.5748,2.7,2.292,3.018,3.612,2.89102,9,13,50
64,Qatar,QAT,Ranked,68.11,92.39,69.70,42.23,94.33,99.52,97.27,78.42,82.47,73.58,79.48,43.28,42.90,73.73,21.96,30.34,,14.144,8.3,10.685,24.3403,99.7532,98.3932,100,,100,6.39846,0.006037,98.25,0.399916,2,0.768,27.9848,91.3272,96.9747,77.946,1.26394,3.71,139.227,91.49,0.60784,0.561,22.6861,246.364,82.155,3.784,63.2318,557.989,4.06668,9,0.216,1.39,0.639,3.277,0.145,18,61.2,71,,4.6,1.109,0.601,0.367,0.65118,10.8,1,25
68,Republic of North Macedonia,MKD,Ranked,67.13,86.16,68.64,46.58,95.67,94.37,82.72,71.87,89.17,60.79,68.45,56.16,71.68,55.42,35.55,23.66,4.5,8.796,11.4,7.193,8.83366,93.1696,92.4596,97.5748,1.62,100,4.80298,13.1312,62.88,1.05986,4,0.717,6.83209,97.8,94.6968,,0.98339,2.568,107.073,68.06,0.21568,1.515,20.8508,397.41,78.066,2.933,35.4178,,7.81247,22,0.598,3.207,0.718,4.306,,7,34.1,42,9.2048,7.1,1.702,1.453,2.02,2.06998,8.9,0,0
43,Romania,ROU,Ranked,74.41,86.41,75.13,61.69,94.55,87.36,85.63,78.10,88.20,71.45,67.76,73.12,90.13,70.06,46.97,39.58,2.5,18.07,10,11.958,29.8759,100,64.5065,82.0689,0,100,4.51719,10.836,83.73,1.67429,3,0.917,11.2838,98.6043,93.5501,82.7238,0.99395,2.441,114.756,54.08,0.47058,3.41,20.0165,450.442,79.056,3.327,30.3274,304.276,16.1633,34,0.906,3.661,0.849,4.822,27.85,3,70.5,46,20.9671,7,1.98,2.071,2.875,2.21516,10.5,4,20
63,Russia,RUS,Ranked,68.22,83.00,69.42,52.23,94.70,94.04,90.76,52.50,93.62,70.28,60.41,53.37,55.43,68.51,31.45,53.52,2.5,16.145,9.1,11.274,41.4116,96.7024,91.4931,89.2228,0,100,4.80062,0.212064,97.81,10.9772,4,0.394,19.6007,99.6843,99.5513,94.6879,0.97948,2.585,153.748,70.52,0.68627,0.594,18.946,587.499,78.848,2.737,45.5111,719.572,9.45113,7,0.399,2.77,0.399,4.813,5.911,8,74.2,29,12.5093,9,1.418,1.172,2.493,4.05597,11.8,28,5
108,Rwanda,RWA,Ranked,52.58,55.58,59.82,42.34,63.21,57.28,40.67,61.14,71.97,46.22,54.75,66.33,67.18,61.43,34.17,6.58,31.6,193.2,44.7,41.898,318.146,55.5431,37.1935,63.058,2.74697,19.8,4.03215,80.2772,0.52,3.24442,3,0.632,37.7391,70.8041,96.2354,27.7325,1.08534,3.134,68.2836,10.6,0.5098,2.165,17.9116,336.957,48.731,2.405,20.7312,410.035,8.73339,8,0.465,3.707,0.746,4.507,69.064,4,63.1,54,7.3225,9.1,2.655,1.651,0.919,0.41067,3.5,0,0
96,Sao Tome and Principe,STP,Ranked,59.51,65.06,60.67,52.79,77.94,57.44,51.25,73.60,77.61,39.81,53.14,72.13,88.20,53.53,59.66,9.78,12.9,193.22,36.7,20.998,183.725,82.2114,91.2283,39.8952,64.1291,68.6,,82.3732,19.61,3.3557,,0.954,18.6123,90.1431,91.3782,64.861,1.10669,2.123,67.1839,24.41,0.0196,3.001,17.8764,446.919,56.585,2.104,30.2342,383.835,17,34,0.886,3.766,0.794,4.606,47.887,19,54.7,42,,4.5,2.62,2.12,2.871,0.65277,4.7,0,0
92,Saudi Arabia,SAU,Ranked,62.62,85.32,66.17,36.38,93.51,95.78,96.17,55.82,83.91,64.97,70.36,45.44,21.81,68.77,12.26,42.67,5.5,24.612,9.1,11.125,44.3557,99.5102,83.0835,99.6938,,100,6.2348,0.331789,96.02,1.4957,3,0.22,39.8633,94.4263,99.6547,84.9922,0.77303,2.826,171.347,64.7137,0.56862,0.433,20.5635,334.624,76.357,3.273,65.5194,403.808,4.38589,3,0.14,0.235,0.299,2.3,2.954,4,40.5,52,,7.5,0.103,0.913,0.432,2.94919,8.8,12,15
101,Senegal,SEN,Ranked,57.32,64.63,60.32,47.00,69.98,63.47,51.36,73.69,58.47,59.21,52.21,71.41,87.34,45.18,50.61,4.86,12.4,306.326,52.6,23.073,319.248,77.0211,69.7038,49.3817,26.5752,61,3.11965,85.4146,31.64,8.5097,2,0.873,18.9585,45.0882,74.5175,37.0965,1.02945,2.425,98.8562,17.7,0.35294,3.618,17.5152,419.885,51.198,2.237,21.4419,619.327,17,33,0.95,3.56,0.823,4.349,65.725,25,44.9,44,0.9867,6.6,2.561,2.354,3.025,0.5209,2.2,0,0
53,Serbia,SRB,Ranked,70.28,85.83,67.79,57.23,95.03,92.51,81.92,73.86,93.10,62.15,62.78,53.13,78.56,62.27,43.01,45.09,6,12.149,6.6,9.261,14.6598,87.0421,93.5922,97.4573,0.15,99.6608,4.61107,25.5507,72.76,1.59189,4,0.931,8.51884,98.4899,99.2062,93.7818,1.0144,2.563,132.219,62.0751,0.41176,0.944,18.8833,470.913,79.406,2.622,40.6847,676.009,7.0592,30,0.575,3.589,0.74,4.642,26.45,5,49.1,40,19.6203,7.8,1.714,2.703,1.972,2.73291,10.2,2,40
130,Sierra Leone,SLE,Ranked,44.82,43.52,50.27,40.68,40.42,35.84,22.60,75.25,54.45,38.76,41.40,66.47,74.74,34.99,48.38,4.59,24.7,499.1,129.4,39.716,687.676,57.054,24.4688,14.5853,27.9891,17.6407,1.88007,145.021,0.73,1.67009,2,0.74,26.2098,32.4262,95.5192,31.827,0.86251,1.263,67.1944,6.0573,0.09803,3.426,15.634,515.475,47.334,1.117,13.8599,599.64,9.43977,28,0.833,3.855,0.538,3.452,86.763,31,49.2,29,12.0973,5.9,2.404,2.042,2.5,,2.5,0,0
28,Singapore,SGP,Ranked,81.84,96.83,84.10,64.60,97.47,100.00,98.96,90.89,98.15,80.34,89.41,68.52,70.15,87.82,51.47,48.95,,4.773,2.7,3.61,46.3615,100,100,100,,100,6.74276,0.048778,100,0.317115,2,0.958,3.60297,96.7167,99.9412,99.5318,0.99139,3.674,148.739,79.0292,0.90196,1.114,26.3179,173.92,91.823,3.731,19.7429,191.195,4.51437,19,0.395,3.297,0.794,4.7,8.273,0,75.7,85,23.9681,2.8,2.134,2.724,1.126,3.72236,11,4,25
37,Slovakia,SVK,Ranked,79.80,94.17,79.30,65.93,96.18,99.05,95.87,85.58,90.39,82.52,71.62,72.67,92.67,77.63,53.90,39.52,3.7,6.712,6.2,7.814,23.5101,99.7868,98.4659,97.9207,0,100,6.1767,1.86386,96.79,1.30872,2,0.925,8.70224,99,,84.7442,1.0107,2.443,117.399,79.98,0.62745,3.427,20.7979,373.421,82.295,3.3,34.4874,297.446,17,36,0.934,3.745,0.879,4.851,12.035,1,78.2,51,29.1462,6.5,2.257,2.523,2.94,2.4149,12,2,15
23,Slovenia,SVN,Ranked,84.64,95.25,83.33,75.35,97.22,99.36,95.35,89.07,98.44,74.79,82.07,78.02,94.39,79.49,66.41,61.11,2.5,8.186,2.5,7.496,13.8008,99.5332,98.9893,99.1092,0,100,6.09591,1.79322,95.66,0.580799,2,0.966,6.43413,99.7,99.2896,95.944,1.00287,3.873,112.34,71.59,0.39215,3.613,23.5954,232.505,90.608,3.39,17.1771,335.668,17,39,0.949,3.399,0.979,4.856,12.945,1,76.3,60,45.5741,4.2,2.476,2.985,3.313,3.72449,11.8,2,70
75,South Africa,ZAF,Ranked,66.19,71.45,61.64,65.49,74.63,85.29,74.56,51.32,81.95,63.26,53.43,47.93,87.06,75.88,53.78,45.25,4.8,102.796,41.3,26.954,540.419,91.4262,88.7366,72.9489,6.84038,86,2.87072,16.2783,81,31.6604,4,0.826,29.7544,94.1399,95.6029,85.0092,0.98513,0.664,145.364,49,0.33333,2.608,18.5989,416.04,64.469,1.152,48.7933,819.925,6.45861,33,0.829,3.861,0.826,4.46,9.429,3,80.5,44,56.4165,6.3,2.106,2.425,2.217,1.12288,10.1,13,45
149,South Sudan,SSD,Ranked,24.25,30.91,26.61,15.22,52.65,9.37,23.42,38.21,6.26,11.05,32.43,56.68,21.82,18.37,11.76,8.93,,337.783,96.4,33.513,594.418,41.0119,5.44127,8.79622,76.3869,15.1881,,135.535,0.58,13.9024,5,0.187,30.2937,,34.3398,4.92311,0.53695,0.068,24.9424,4.51615,0.05882,0.137,15.6404,500.557,29.731,0.054,22.6631,2410.69,14.0767,2,0.138,2.214,0.151,0.841,86.265,40,15.2,15,1.8306,9.9,0.79,0.787,0.328,,4,0,0
18,Spain,ESP,Ranked,86.36,94.72,87.95,76.40,98.84,99.93,96.78,83.35,97.14,86.50,85.20,82.97,95.14,80.78,69.36,60.35,2.5,4.895,3.3,1.429,13.8363,99.9269,99.9269,99.9044,0,100,6.21424,0.498187,100,0.646715,3,0.936,4.58228,98.0937,99.1357,96.1263,0.99755,3.582,109.21,76.19,0.78431,3.627,25.1587,201.723,93.349,3.187,12.3699,227.932,17,39,0.945,3.658,0.952,4.857,12.31,1,83,58,87.3796,5.9,2.576,2.72,3.303,3.99646,9.5,36,40
70,Sri Lanka,LKA,Ranked,66.89,77.46,76.21,46.99,89.97,78.14,72.41,69.32,90.47,64.76,68.81,80.81,64.84,62.29,35.47,25.34,11.6,31.829,10,16.075,44.6378,87.6764,36.233,93.7537,1.36359,92.1948,4.9268,27.925,24.06,3.01551,3,0.633,15.923,91.9851,99.0812,87.8173,1.03825,2.701,107.271,25.8,0.64705,2.425,21.2445,308.995,74.963,2.572,26.702,128.105,15.4397,23,0.505,2.953,0.612,3.865,40.302,9,70.7,37,2.8364,9.2,1.766,1.971,2.289,0.98984,10.3,1,5
