RowIDs,Year,Measure,Country_Name,Country_Code,Series_Name,Series_Code
Row1544,2005,13.04333785,Early-demographic dividend,EAR,oil,EG.ELC.PETR.ZS
Row1544,2015,9.07356504,Early-demographic dividend,EAR,oil,EG.ELC.PETR.ZS
Row1546,2005,1.571195136,Early-demographic dividend,EAR,renewable,EG.ELC.RNWX.ZS
Row1546,2015,3.566784345,Early-demographic dividend,EAR,renewable,EG.ELC.RNWX.ZS
Row1547,2005,57.00475134,East Asia & Pacific,EAS,coal,EG.ELC.COAL.ZS
Row1547,2015,59.39184615,East Asia & Pacific,EAS,coal,EG.ELC.COAL.ZS
Row1548,2005,11.43009215,East Asia & Pacific,EAS,hydroelectric,EG.ELC.HYRO.ZS
Row1548,2015,15.22843896,East Asia & Pacific,EAS,hydroelectric,EG.ELC.HYRO.ZS
Row1549,2005,12.602355,East Asia & Pacific,EAS,natural gas,EG.ELC.NGAS.ZS
Row1549,2015,13.52405834,East Asia & Pacific,EAS,natural gas,EG.ELC.NGAS.ZS
Row1550,2005,10.67713599,East Asia & Pacific,EAS,nuclear,EG.ELC.NUCL.ZS
Row1550,2015,1.946613607,East Asia & Pacific,EAS,nuclear,EG.ELC.NUCL.ZS
Row1551,2005,5.965361602,East Asia & Pacific,EAS,oil,EG.ELC.PETR.ZS
Row1551,2015,1.681472584,East Asia & Pacific,EAS,oil,EG.ELC.PETR.ZS
Row1553,2005,1.096290839,East Asia & Pacific,EAS,renewable,EG.ELC.RNWX.ZS
Row1553,2015,4.97481083,East Asia & Pacific,EAS,renewable,EG.ELC.RNWX.ZS
Row1554,2005,70.51869448,East Asia & Pacific (excluding high income),EAP,coal,EG.ELC.COAL.ZS
Row1554,2015,66.08821464,East Asia & Pacific (excluding high income),EAP,coal,EG.ELC.COAL.ZS
Row1555,2005,15.36081768,East Asia & Pacific (excluding high income),EAP,hydroelectric,EG.ELC.HYRO.ZS
Row1555,2015,18.3951231,East Asia & Pacific (excluding high income),EAP,hydroelectric,EG.ELC.HYRO.ZS
Row1556,2005,7.466602447,East Asia & Pacific (excluding high income),EAP,natural gas,EG.ELC.NGAS.ZS
Row1556,2015,7.119037849,East Asia & Pacific (excluding high income),EAP,natural gas,EG.ELC.NGAS.ZS
Row1557,2005,1.771862889,East Asia & Pacific (excluding high income),EAP,nuclear,EG.ELC.NUCL.ZS
Row1558,2005,3.702228206,East Asia & Pacific (excluding high income),EAP,oil,EG.ELC.PETR.ZS
Row1558,2015,0.597312164,East Asia & Pacific (excluding high income),EAP,oil,EG.ELC.PETR.ZS
Row1560,2005,0.853723645,East Asia & Pacific (excluding high income),EAP,renewable,EG.ELC.RNWX.ZS
Row1560,2015,4.761400985,East Asia & Pacific (excluding high income),EAP,renewable,EG.ELC.RNWX.ZS
Row1561,2005,70.76157721,East Asia & Pacific (IDA & IBRD countries),TEA,coal,EG.ELC.COAL.ZS
Row1561,2015,66.17928642,East Asia & Pacific (IDA & IBRD countries),TEA,coal,EG.ELC.COAL.ZS
Row1562,2005,15.03758434,East Asia & Pacific (IDA & IBRD countries),TEA,hydroelectric,EG.ELC.HYRO.ZS
Row1562,2015,18.28315168,East Asia & Pacific (IDA & IBRD countries),TEA,hydroelectric,EG.ELC.HYRO.ZS
Row1563,2005,7.524173498,East Asia & Pacific (IDA & IBRD countries),TEA,natural gas,EG.ELC.NGAS.ZS
Row1563,2015,7.133556568,East Asia & Pacific (IDA & IBRD countries),TEA,natural gas,EG.ELC.NGAS.ZS
Row1564,2005,1.785524794,East Asia & Pacific (IDA & IBRD countries),TEA,nuclear,EG.ELC.NUCL.ZS
Row1565,2005,3.702690336,East Asia & Pacific (IDA & IBRD countries),TEA,oil,EG.ELC.PETR.ZS
Row1565,2015,0.586377055,East Asia & Pacific (IDA & IBRD countries),TEA,oil,EG.ELC.PETR.ZS
Row1567,2005,0.860306259,East Asia & Pacific (IDA & IBRD countries),TEA,renewable,EG.ELC.RNWX.ZS
Row1567,2015,4.771111488,East Asia & Pacific (IDA & IBRD countries),TEA,renewable,EG.ELC.RNWX.ZS
Row1568,2005,25.10926166,Euro area,EMU,coal,EG.ELC.COAL.ZS
Row1568,2015,22.05536149,Euro area,EMU,coal,EG.ELC.COAL.ZS
Row1569,2005,8.61909099,Euro area,EMU,hydroelectric,EG.ELC.HYRO.ZS
Row1569,2015,9.979026475,Euro area,EMU,hydroelectric,EG.ELC.HYRO.ZS
Row1570,2005,20.51380347,Euro area,EMU,natural gas,EG.ELC.NGAS.ZS
Row1570,2015,16.19117441,Euro area,EMU,natural gas,EG.ELC.NGAS.ZS
Row1571,2005,33.78918698,Euro area,EMU,nuclear,EG.ELC.NUCL.ZS
Row1571,2015,29.04817842,Euro area,EMU,nuclear,EG.ELC.NUCL.ZS
Row1572,2005,5.475435868,Euro area,EMU,oil,EG.ELC.PETR.ZS
Row1572,2015,2.42886527,Euro area,EMU,oil,EG.ELC.PETR.ZS
Row1574,2005,4.905038303,Euro area,EMU,renewable,EG.ELC.RNWX.ZS
Row1574,2015,18.73944232,Euro area,EMU,renewable,EG.ELC.RNWX.ZS
Row1575,2005,26.08771121,Europe & Central Asia,ECS,coal,EG.ELC.COAL.ZS
Row1575,2015,23.20958199,Europe & Central Asia,ECS,coal,EG.ELC.COAL.ZS
Row1576,2005,15.60471105,Europe & Central Asia,ECS,hydroelectric,EG.ELC.HYRO.ZS
Row1576,2015,16.18446901,Europe & Central Asia,ECS,hydroelectric,EG.ELC.HYRO.ZS
Row1577,2005,25.96383662,Europe & Central Asia,ECS,natural gas,EG.ELC.NGAS.ZS
Row1577,2015,24.32578152,Europe & Central Asia,ECS,natural gas,EG.ELC.NGAS.ZS
Row1578,2005,24.7270697,Europe & Central Asia,ECS,nuclear,EG.ELC.NUCL.ZS
Row1578,2015,16.0801853,Europe & Central Asia,ECS,nuclear,EG.ELC.NUCL.ZS
Row1579,2005,3.559346976,Europe & Central Asia,ECS,oil,EG.ELC.PETR.ZS
Row1579,2015,1.449300277,Europe & Central Asia,ECS,oil,EG.ELC.PETR.ZS
Row1581,2005,2.976987469,Europe & Central Asia,ECS,renewable,EG.ELC.RNWX.ZS
Row1581,2015,11.78449231,Europe & Central Asia,ECS,renewable,EG.ELC.RNWX.ZS
Row1582,2005,22.50190949,Europe & Central Asia (excluding high income),ECA,coal,EG.ELC.COAL.ZS
Row1582,2015,23.07435242,Europe & Central Asia (excluding high income),ECA,coal,EG.ELC.COAL.ZS
Row1583,2005,19.03313706,Europe & Central Asia (excluding high income),ECA,hydroelectric,EG.ELC.HYRO.ZS
Row1583,2015,17.41688501,Europe & Central Asia (excluding high income),ECA,hydroelectric,EG.ELC.HYRO.ZS
Row1584,2005,39.90636524,Europe & Central Asia (excluding high income),ECA,natural gas,EG.ELC.NGAS.ZS
Row1584,2015,41.42842201,Europe & Central Asia (excluding high income),ECA,natural gas,EG.ELC.NGAS.ZS
Row1585,2005,15.75986711,Europe & Central Asia (excluding high income),ECA,nuclear,EG.ELC.NUCL.ZS
Row1586,2005,2.524410487,Europe & Central Asia (excluding high income),ECA,oil,EG.ELC.PETR.ZS
Row1586,2015,0.882585207,Europe & Central Asia (excluding high income),ECA,oil,EG.ELC.PETR.ZS
Row1588,2005,0.041832672,Europe & Central Asia (excluding high income),ECA,renewable,EG.ELC.RNWX.ZS
Row1588,2015,1.201133826,Europe & Central Asia (excluding high income),ECA,renewable,EG.ELC.RNWX.ZS
Row1589,2005,28.71275669,Europe & Central Asia (IDA & IBRD countries),TEC,coal,EG.ELC.COAL.ZS
Row1589,2015,27.61403986,Europe & Central Asia (IDA & IBRD countries),TEC,coal,EG.ELC.COAL.ZS
Row1590,2005,18.29073742,Europe & Central Asia (IDA & IBRD countries),TEC,hydroelectric,EG.ELC.HYRO.ZS
Row1590,2015,16.61795004,Europe & Central Asia (IDA & IBRD countries),TEC,hydroelectric,EG.ELC.HYRO.ZS
Row1591,2005,35.94196282,Europe & Central Asia (IDA & IBRD countries),TEC,natural gas,EG.ELC.NGAS.ZS
Row1591,2015,37.57071263,Europe & Central Asia (IDA & IBRD countries),TEC,natural gas,EG.ELC.NGAS.ZS
Row1592,2005,14.14105641,Europe & Central Asia (IDA & IBRD countries),TEC,nuclear,EG.ELC.NUCL.ZS
Row1593,2005,2.56466192,Europe & Central Asia (IDA & IBRD countries),TEC,oil,EG.ELC.PETR.ZS
Row1593,2015,0.914231957,Europe & Central Asia (IDA & IBRD countries),TEC,oil,EG.ELC.PETR.ZS
Row1595,2005,0.126142281,Europe & Central Asia (IDA & IBRD countries),TEC,renewable,EG.ELC.RNWX.ZS
Row1595,2015,2.530912036,Europe & Central Asia (IDA & IBRD countries),TEC,renewable,EG.ELC.RNWX.ZS
Row1596,2005,29.11417632,European Union,EUU,coal,EG.ELC.COAL.ZS
Row1596,2015,25.64397339,European Union,EUU,coal,EG.ELC.COAL.ZS
Row1597,2005,10.65152624,European Union,EUU,hydroelectric,EG.ELC.HYRO.ZS
Row1597,2015,11.67339285,European Union,EUU,hydroelectric,EG.ELC.HYRO.ZS
Row1598,2005,17.80986663,European Union,EUU,natural gas,EG.ELC.NGAS.ZS
Row1598,2015,13.82911805,European Union,EUU,natural gas,EG.ELC.NGAS.ZS
Row1599,2005,31.64034464,European Union,EUU,nuclear,EG.ELC.NUCL.ZS
Row1599,2015,26.48026534,European Union,EUU,nuclear,EG.ELC.NUCL.ZS
Row1600,2005,4.738551594,European Union,EUU,oil,EG.ELC.PETR.ZS
Row1600,2015,2.055826253,European Union,EUU,oil,EG.ELC.PETR.ZS
Row1602,2005,4.686363457,European Union,EUU,renewable,EG.ELC.RNWX.ZS
Row1602,2015,18.04195965,European Union,EUU,renewable,EG.ELC.RNWX.ZS
Row1603,2005,3.092110539,Fragile and conflict affected situations,FCS,coal,EG.ELC.COAL.ZS
Row1603,2015,2.668407145,Fragile and conflict affected situations,FCS,coal,EG.ELC.COAL.ZS
Row1604,2005,42.52864296,Fragile and conflict affected situations,FCS,hydroelectric,EG.ELC.HYRO.ZS
Row1604,2015,33.73770963,Fragile and conflict affected situations,FCS,hydroelectric,EG.ELC.HYRO.ZS
Row1605,2005,20.14184077,Fragile and conflict affected situations,FCS,natural gas,EG.ELC.NGAS.ZS
Row1605,2015,26.659355,Fragile and conflict affected situations,FCS,natural gas,EG.ELC.NGAS.ZS
Row1607,2005,24.7508787,Fragile and conflict affected situations,FCS,oil,EG.ELC.PETR.ZS
Row1607,2015,21.27722723,Fragile and conflict affected situations,FCS,oil,EG.ELC.PETR.ZS
Row1609,2005,0.000976353,Fragile and conflict affected situations,FCS,renewable,EG.ELC.RNWX.ZS
Row1609,2015,0.054036941,Fragile and conflict affected situations,FCS,renewable,EG.ELC.RNWX.ZS
Row1610,2005,0.221493205,Heavily indebted poor countries (HIPC),HPC,coal,EG.ELC.COAL.ZS
Row1610,2015,0.185763911,Heavily indebted poor countries (HIPC),HPC,coal,EG.ELC.COAL.ZS
Row1611,2005,52.85033914,Heavily indebted poor countries (HIPC),HPC,hydroelectric,EG.ELC.HYRO.ZS
Row1611,2015,46.22977477,Heavily indebted poor countries (HIPC),HPC,hydroelectric,EG.ELC.HYRO.ZS
Row1612,2005,8.486795459,Heavily indebted poor countries (HIPC),HPC,natural gas,EG.ELC.NGAS.ZS
Row1612,2015,13.97488885,Heavily indebted poor countries (HIPC),HPC,natural gas,EG.ELC.NGAS.ZS
Row1614,2005,12.5262134,Heavily indebted poor countries (HIPC),HPC,oil,EG.ELC.PETR.ZS
Row1614,2015,11.50316395,Heavily indebted poor countries (HIPC),HPC,oil,EG.ELC.PETR.ZS
Row1616,2005,1.006506332,Heavily indebted poor countries (HIPC),HPC,renewable,EG.ELC.RNWX.ZS
Row1616,2015,2.80598162,Heavily indebted poor countries (HIPC),HPC,renewable,EG.ELC.RNWX.ZS
Row1617,2005,37.1047667,High income,HIC,coal,EG.ELC.COAL.ZS
Row1617,2015,28.59178819,High income,HIC,coal,EG.ELC.COAL.ZS
Row1618,2005,11.68853149,High income,HIC,hydroelectric,EG.ELC.HYRO.ZS
Row1618,2015,11.58511592,High income,HIC,hydroelectric,EG.ELC.HYRO.ZS
Row1619,2005,19.69392788,High income,HIC,natural gas,EG.ELC.NGAS.ZS
Row1619,2015,27.68124129,High income,HIC,natural gas,EG.ELC.NGAS.ZS
Row1620,2005,21.93566549,High income,HIC,nuclear,EG.ELC.NUCL.ZS
Row1620,2015,17.14887666,High income,HIC,nuclear,EG.ELC.NUCL.ZS
Row1621,2005,5.437066492,High income,HIC,oil,EG.ELC.PETR.ZS
Row1621,2015,2.993705199,High income,HIC,oil,EG.ELC.PETR.ZS
Row1623,2005,2.638356454,High income,HIC,renewable,EG.ELC.RNWX.ZS
Row1623,2015,9.642710851,High income,HIC,renewable,EG.ELC.RNWX.ZS
Row1624,2005,46.90343955,IBRD only,IBD,coal,EG.ELC.COAL.ZS
Row1624,2015,50.76751755,IBRD only,IBD,coal,EG.ELC.COAL.ZS
Row1625,2005,21.27790897,IBRD only,IBD,hydroelectric,EG.ELC.HYRO.ZS
Row1625,2015,19.10253448,IBRD only,IBD,hydroelectric,EG.ELC.HYRO.ZS
Row1626,2005,19.83954312,IBRD only,IBD,natural gas,EG.ELC.NGAS.ZS
Row1626,2015,17.61693664,IBRD only,IBD,natural gas,EG.ELC.NGAS.ZS
Row1627,2005,5.141824145,IBRD only,IBD,nuclear,EG.ELC.NUCL.ZS
Row1627,2015,0.091666131,IBRD only,IBD,nuclear,EG.ELC.NUCL.ZS
Row1628,2005,5.607613276,IBRD only,IBD,oil,EG.ELC.PETR.ZS
Row1628,2015,2.973191008,IBRD only,IBD,oil,EG.ELC.PETR.ZS
Row1630,2005,0.996736273,IBRD only,IBD,renewable,EG.ELC.RNWX.ZS
Row1630,2015,4.559449775,IBRD only,IBD,renewable,EG.ELC.RNWX.ZS
Row1631,2005,44.5137648,IDA & IBRD total,IBT,coal,EG.ELC.COAL.ZS
Row1631,2015,48.67598969,IDA & IBRD total,IBT,coal,EG.ELC.COAL.ZS
Row1632,2005,21.99830768,IDA & IBRD total,IBT,hydroelectric,EG.ELC.HYRO.ZS
Row1632,2015,19.62497899,IDA & IBRD total,IBT,hydroelectric,EG.ELC.HYRO.ZS
Row1633,2005,20.54361797,IDA & IBRD total,IBT,natural gas,EG.ELC.NGAS.ZS
Row1633,2015,18.23157817,IDA & IBRD total,IBT,natural gas,EG.ELC.NGAS.ZS
Row1634,2005,4.893086158,IDA & IBRD total,IBT,nuclear,EG.ELC.NUCL.ZS
Row1634,2015,0.087633986,IDA & IBRD total,IBT,nuclear,EG.ELC.NUCL.ZS
Row1635,2005,6.092726374,IDA & IBRD total,IBT,oil,EG.ELC.PETR.ZS
Row1635,2015,3.452924377,IDA & IBRD total,IBT,oil,EG.ELC.PETR.ZS
Row1637,2005,0.969143928,IDA & IBRD total,IBT,renewable,EG.ELC.RNWX.ZS
Row1637,2015,4.437343879,IDA & IBRD total,IBT,renewable,EG.ELC.RNWX.ZS
Row1638,2005,3.409693652,IDA blend,IDB,coal,EG.ELC.COAL.ZS
Row1638,2015,2.984028256,IDA blend,IDB,coal,EG.ELC.COAL.ZS
Row1639,2005,30.77594781,IDA blend,IDB,hydroelectric,EG.ELC.HYRO.ZS
Row1639,2015,28.1357296,IDA blend,IDB,hydroelectric,EG.ELC.HYRO.ZS
Row1640,2005,47.94891425,IDA blend,IDB,natural gas,EG.ELC.NGAS.ZS
Row1640,2015,41.74585108,IDA blend,IDB,natural gas,EG.ELC.NGAS.ZS
Row1641,2005,1.288556067,IDA blend,IDB,nuclear,EG.ELC.NUCL.ZS
Row1642,2005,12.46641683,IDA blend,IDB,oil,EG.ELC.PETR.ZS
Row1642,2015,18.613905,IDA blend,IDB,oil,EG.ELC.PETR.ZS
Row1644,2005,0.588253857,IDA blend,IDB,renewable,EG.ELC.RNWX.ZS
Row1644,2015,2.419803408,IDA blend,IDB,renewable,EG.ELC.RNWX.ZS
Row1645,2005,3.138296478,IDA only,IDX,coal,EG.ELC.COAL.ZS
Row1645,2015,3.752148003,IDA only,IDX,coal,EG.ELC.COAL.ZS
Row1646,2005,39.61417567,IDA only,IDX,hydroelectric,EG.ELC.HYRO.ZS
Row1646,2015,36.55097499,IDA only,IDX,hydroelectric,EG.ELC.HYRO.ZS
Row1647,2005,20.93414762,IDA only,IDX,natural gas,EG.ELC.NGAS.ZS
Row1647,2015,27.37795038,IDA only,IDX,natural gas,EG.ELC.NGAS.ZS
Row1649,2005,17.06928236,IDA only,IDX,oil,EG.ELC.PETR.ZS
Row1649,2015,11.82222369,IDA only,IDX,oil,EG.ELC.PETR.ZS
Row1651,2005,0.432613476,IDA only,IDX,renewable,EG.ELC.RNWX.ZS
Row1651,2015,1.498030303,IDA only,IDX,renewable,EG.ELC.RNWX.ZS
Row1652,2005,3.247804729,IDA total,IDA,coal,EG.ELC.COAL.ZS
Row1652,2015,3.424596033,IDA total,IDA,coal,EG.ELC.COAL.ZS
Row1653,2005,35.25045682,IDA total,IDA,hydroelectric,EG.ELC.HYRO.ZS
Row1653,2015,32.95766341,IDA total,IDA,hydroelectric,EG.ELC.HYRO.ZS
Row1654,2005,33.47355789,IDA total,IDA,natural gas,EG.ELC.NGAS.ZS
Row1654,2015,33.6070295,IDA total,IDA,natural gas,EG.ELC.NGAS.ZS
Row1655,2005,0.603722738,IDA total,IDA,nuclear,EG.ELC.NUCL.ZS
Row1656,2005,14.81672676,IDA total,IDA,oil,EG.ELC.PETR.ZS
Row1656,2015,14.76552678,IDA total,IDA,oil,EG.ELC.PETR.ZS
Row1658,2005,0.503102282,IDA total,IDA,renewable,EG.ELC.RNWX.ZS
Row1658,2015,1.897386576,IDA total,IDA,renewable,EG.ELC.RNWX.ZS
Row1659,2005,50.14275181,Late-demographic dividend,LTE,coal,EG.ELC.COAL.ZS
Row1659,2015,52.15162676,Late-demographic dividend,LTE,coal,EG.ELC.COAL.ZS
Row1660,2005,22.5273827,Late-demographic dividend,LTE,hydroelectric,EG.ELC.HYRO.ZS
Row1660,2015,20.88189082,Late-demographic dividend,LTE,hydroelectric,EG.ELC.HYRO.ZS
Row1661,2005,16.97169435,Late-demographic dividend,LTE,natural gas,EG.ELC.NGAS.ZS
Row1661,2015,15.0062987,Late-demographic dividend,LTE,natural gas,EG.ELC.NGAS.ZS
Row1662,2005,4.775724356,Late-demographic dividend,LTE,nuclear,EG.ELC.NUCL.ZS
Row1662,2015,0.165433948,Late-demographic dividend,LTE,nuclear,EG.ELC.NUCL.ZS
Row1663,2005,3.765715761,Late-demographic dividend,LTE,oil,EG.ELC.PETR.ZS
Row1663,2015,1.567460991,Late-demographic dividend,LTE,oil,EG.ELC.PETR.ZS
Row1665,2005,0.653232115,Late-demographic dividend,LTE,renewable,EG.ELC.RNWX.ZS
Row1665,2015,4.778098549,Late-demographic dividend,LTE,renewable,EG.ELC.RNWX.ZS
Row1666,2005,4.988571543,Latin America & Caribbean,LCN,coal,EG.ELC.COAL.ZS
Row1666,2015,6.677140314,Latin America & Caribbean,LCN,coal,EG.ELC.COAL.ZS
Row1667,2005,55.188047,Latin America & Caribbean,LCN,hydroelectric,EG.ELC.HYRO.ZS
Row1667,2015,43.98059565,Latin America & Caribbean,LCN,hydroelectric,EG.ELC.HYRO.ZS
Row1668,2005,19.47508904,Latin America & Caribbean,LCN,natural gas,EG.ELC.NGAS.ZS
Row1668,2015,27.18442798,Latin America & Caribbean,LCN,natural gas,EG.ELC.NGAS.ZS
Row1669,2005,2.344302519,Latin America & Caribbean,LCN,nuclear,EG.ELC.NUCL.ZS
Row1669,2015,0.726891282,Latin America & Caribbean,LCN,nuclear,EG.ELC.NUCL.ZS
Row1670,2005,12.3560997,Latin America & Caribbean,LCN,oil,EG.ELC.PETR.ZS
Row1670,2015,9.90128019,Latin America & Caribbean,LCN,oil,EG.ELC.PETR.ZS
Row1672,2005,2.822477907,Latin America & Caribbean,LCN,renewable,EG.ELC.RNWX.ZS
Row1672,2015,7.625608804,Latin America & Caribbean,LCN,renewable,EG.ELC.RNWX.ZS
Row1673,2005,4.762007549,Latin America & Caribbean (excluding high income),LAC,coal,EG.ELC.COAL.ZS
Row1673,2015,5.345031512,Latin America & Caribbean (excluding high income),LAC,coal,EG.ELC.COAL.ZS
Row1674,2005,56.65748102,Latin America & Caribbean (excluding high income),LAC,hydroelectric,EG.ELC.HYRO.ZS
Row1674,2015,45.58420732,Latin America & Caribbean (excluding high income),LAC,hydroelectric,EG.ELC.HYRO.ZS
Row1675,2005,19.28836898,Latin America & Caribbean (excluding high income),LAC,natural gas,EG.ELC.NGAS.ZS
Row1675,2015,28.32052185,Latin America & Caribbean (excluding high income),LAC,natural gas,EG.ELC.NGAS.ZS
Row1676,2005,2.551965935,Latin America & Caribbean (excluding high income),LAC,nuclear,EG.ELC.NUCL.ZS
Row1676,2015,0.797096905,Latin America & Caribbean (excluding high income),LAC,nuclear,EG.ELC.NUCL.ZS
Row1677,2005,12.85362946,Latin America & Caribbean (excluding high income),LAC,oil,EG.ELC.PETR.ZS
Row1677,2015,10.33361743,Latin America & Caribbean (excluding high income),LAC,oil,EG.ELC.PETR.ZS
Row1679,2005,2.898153883,Latin America & Caribbean (excluding high income),LAC,renewable,EG.ELC.RNWX.ZS
Row1679,2015,7.442118627,Latin America & Caribbean (excluding high income),LAC,renewable,EG.ELC.RNWX.ZS
Row1680,2005,5.152748321,Latin America & the Caribbean (IDA & IBRD countries),TLA,coal,EG.ELC.COAL.ZS
Row1680,2015,6.894572841,Latin America & the Caribbean (IDA & IBRD countries),TLA,coal,EG.ELC.COAL.ZS
Row1681,2005,56.99833716,Latin America & the Caribbean (IDA & IBRD countries),TLA,hydroelectric,EG.ELC.HYRO.ZS
Row1681,2015,45.4096555,Latin America & the Caribbean (IDA & IBRD countries),TLA,hydroelectric,EG.ELC.HYRO.ZS
Row1682,2005,19.94567145,Latin America & the Caribbean (IDA & IBRD countries),TLA,natural gas,EG.ELC.NGAS.ZS
Row1682,2015,27.87839929,Latin America & the Caribbean (IDA & IBRD countries),TLA,natural gas,EG.ELC.NGAS.ZS
Row1683,2005,2.421454872,Latin America & the Caribbean (IDA & IBRD countries),TLA,nuclear,EG.ELC.NUCL.ZS
Row1683,2015,0.750561566,Latin America & the Caribbean (IDA & IBRD countries),TLA,nuclear,EG.ELC.NUCL.ZS
Row1684,2005,12.26566757,Latin America & the Caribbean (IDA & IBRD countries),TLA,oil,EG.ELC.PETR.ZS
Row1684,2015,9.619078262,Latin America & the Caribbean (IDA & IBRD countries),TLA,oil,EG.ELC.PETR.ZS
Row1686,2005,2.878429395,Latin America & the Caribbean (IDA & IBRD countries),TLA,renewable,EG.ELC.RNWX.ZS
Row1686,2015,7.8251084,Latin America & the Caribbean (IDA & IBRD countries),TLA,renewable,EG.ELC.RNWX.ZS
Row1687,2005,0.888427731,Least developed countries: UN classification,LDC,coal,EG.ELC.COAL.ZS
Row1687,2015,1.652133017,Least developed countries: UN classification,LDC,coal,EG.ELC.COAL.ZS
Row1688,2005,40.90166924,Least developed countries: UN classification,LDC,hydroelectric,EG.ELC.HYRO.ZS
Row1688,2015,36.6317612,Least developed countries: UN classification,LDC,hydroelectric,EG.ELC.HYRO.ZS
Row1689,2005,25.38128696,Least developed countries: UN classification,LDC,natural gas,EG.ELC.NGAS.ZS
Row1689,2015,27.96568424,Least developed countries: UN classification,LDC,natural gas,EG.ELC.NGAS.ZS
Row1691,2005,12.78894934,Least developed countries: UN classification,LDC,oil,EG.ELC.PETR.ZS
Row1691,2015,12.86488816,Least developed countries: UN classification,LDC,oil,EG.ELC.PETR.ZS
Row1693,2005,0.068905977,Least developed countries: UN classification,LDC,renewable,EG.ELC.RNWX.ZS
Row1693,2015,0.502783526,Least developed countries: UN classification,LDC,renewable,EG.ELC.RNWX.ZS
Row1694,2005,43.84062849,Low & middle income,LMY,coal,EG.ELC.COAL.ZS
Row1694,2015,48.46017072,Low & middle income,LMY,coal,EG.ELC.COAL.ZS
Row1695,2005,22.05647854,Low & middle income,LMY,hydroelectric,EG.ELC.HYRO.ZS
Row1695,2015,19.68857942,Low & middle income,LMY,hydroelectric,EG.ELC.HYRO.ZS
Row1696,2005,20.79212173,Low & middle income,LMY,natural gas,EG.ELC.NGAS.ZS
Row1696,2015,18.39839446,Low & middle income,LMY,natural gas,EG.ELC.NGAS.ZS
Row1697,2005,4.990558145,Low & middle income,LMY,nuclear,EG.ELC.NUCL.ZS
Row1697,2015,0.089764605,Low & middle income,LMY,nuclear,EG.ELC.NUCL.ZS
Row1698,2005,6.205532632,Low & middle income,LMY,oil,EG.ELC.PETR.ZS
Row1698,2015,3.525879566,Low & middle income,LMY,oil,EG.ELC.PETR.ZS
Row1700,2005,0.954984759,Low & middle income,LMY,renewable,EG.ELC.RNWX.ZS
Row1700,2015,4.198582976,Low & middle income,LMY,renewable,EG.ELC.RNWX.ZS
Row1701,2005,5.83063444,Low income,LIC,coal,EG.ELC.COAL.ZS
Row1701,2015,2.179580553,Low income,LIC,coal,EG.ELC.COAL.ZS
Row1702,2005,38.10312881,Low income,LIC,hydroelectric,EG.ELC.HYRO.ZS
Row1702,2015,45.8492394,Low income,LIC,hydroelectric,EG.ELC.HYRO.ZS
Row1703,2005,8.387581895,Low income,LIC,natural gas,EG.ELC.NGAS.ZS
Row1703,2015,10.84288547,Low income,LIC,natural gas,EG.ELC.NGAS.ZS
Row1705,2005,17.04161924,Low income,LIC,oil,EG.ELC.PETR.ZS
Row1705,2015,9.178932131,Low income,LIC,oil,EG.ELC.PETR.ZS
Row1707,2005,0.00320259,Low income,LIC,renewable,EG.ELC.RNWX.ZS
Row1707,2015,0.500273552,Low income,LIC,renewable,EG.ELC.RNWX.ZS
Row1708,2005,38.5115091,Lower middle income,LMC,coal,EG.ELC.COAL.ZS
Row1708,2015,47.93755544,Lower middle income,LMC,coal,EG.ELC.COAL.ZS
Row1709,2005,17.78030061,Lower middle income,LMC,hydroelectric,EG.ELC.HYRO.ZS
Row1709,2015,14.05507844,Lower middle income,LMC,hydroelectric,EG.ELC.HYRO.ZS
Row1710,2005,27.15189285,Lower middle income,LMC,natural gas,EG.ELC.NGAS.ZS
Row1710,2015,21.48631066,Lower middle income,LMC,natural gas,EG.ELC.NGAS.ZS
Row1711,2005,7.197860204,Lower middle income,LMC,nuclear,EG.ELC.NUCL.ZS
Row1712,2005,6.435270505,Lower middle income,LMC,oil,EG.ELC.PETR.ZS
Row1712,2015,5.884440678,Lower middle income,LMC,oil,EG.ELC.PETR.ZS
Row1714,2005,1.665140001,Lower middle income,LMC,renewable,EG.ELC.RNWX.ZS
Row1714,2015,4.15101759,Lower middle income,LMC,renewable,EG.ELC.RNWX.ZS
Row1715,2005,5.830290881,Middle East & North Africa,MEA,coal,EG.ELC.COAL.ZS
Row1715,2015,3.208937051,Middle East & North Africa,MEA,coal,EG.ELC.COAL.ZS
Row1716,2005,4.936351451,Middle East & North Africa,MEA,hydroelectric,EG.ELC.HYRO.ZS
Row1716,2015,2.276933637,Middle East & North Africa,MEA,hydroelectric,EG.ELC.HYRO.ZS
Row1717,2005,60.96457103,Middle East & North Africa,MEA,natural gas,EG.ELC.NGAS.ZS
Row1717,2015,67.10438308,Middle East & North Africa,MEA,natural gas,EG.ELC.NGAS.ZS
Row1719,2005,24.31352587,Middle East & North Africa,MEA,oil,EG.ELC.PETR.ZS
Row1719,2015,18.55128969,Middle East & North Africa,MEA,oil,EG.ELC.PETR.ZS
Row1721,2005,0.104905867,Middle East & North Africa,MEA,renewable,EG.ELC.RNWX.ZS
Row1721,2015,0.456114533,Middle East & North Africa,MEA,renewable,EG.ELC.RNWX.ZS
Row1722,2005,2.824509129,Middle East & North Africa (excluding high income),MNA,coal,EG.ELC.COAL.ZS
