Shape_Leng,Shape_Area,ADM4_EN,ADM4_PCODE,ADM4_REF,ADM4ALT1EN,ADM4ALT2EN,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,POINT_X,POINT_Y
0.19654723464,0.00122705205,Central Division,UG10080101,,,,KCCA,UG100801,Kampala,UG1008,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,32.58509131210,0.32283126627
0.44620304309,0.00674781383,Central Division,UG10180201,,,,KCCA,UG101802,Mityana,UG1018,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,31.99613439770,0.36780756629
0.33379151060,0.00298273364,Central Division,UG10210101,,,,KCCA,UG102101,Mukono,UG1021,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,32.74830052640,0.34615915446
0.07928646903,0.00032767411,Central Division,UG20390101,,,,Iganga Municipality,UG203901,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.47889553080,0.60762503220
0.16066692594,0.00090792625,Central Division,UG20400201,,,,Jinja Municipality,UG204002,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.21669246100,0.41566139429
0.22681036432,0.00111427039,Central Division,UG20450101,,,,Kapchorwa Municipality,UG204501,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.46356854180,1.40941775813
0.07340143252,0.00022381601,Central Division,UG30770201,,,,Kitgum Municipality,UG307702,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,32.87436459480,3.29254586357
0.22876807852,0.00177184509,Central Division,UG30800201,,,,Kotido Municipality,UG308002,Kotido,UG3080,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,34.11347869440,2.99972303520
0.15122894878,0.00100127482,Central Division,UG30830202,,,,Lira Municipality,UG308302,Lira,UG3083,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,32.90879386290,2.23262352500
0.18997326130,0.00129428190,Central Division,UG30910102,,,,Nebbi Municipality,UG309101,Nebbi,UG3091,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,31.06600912900,2.46721346625
0.16433863697,0.00061850269,Central Division,UG41090101,,,,Kabale Municipality,UG410901,Kabale,UG4109,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,29.99588300200,-1.25057753873
0.27146230120,0.00207312981,Central Division,UG41150302,,,,Kasese Municipality,UG411503,Kasese,UG4115,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.07900773730,0.16483262991
0.22942750948,0.00199443707,Central Division,UG41250301,,,,Masindi Municipality,UG412503,Masindi,UG4125,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,31.71446081130,1.68299691335
0.17980695420,0.00110113259,Central Division,UG41290201,,,,Ntungamo Municipality,UG412902,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.25321380010,-0.88393279031
0.28482679467,0.00291330806,Central Divison,UG41050101,,,,Bushenyi  Municipality,UG410501,Bushenyi,UG4105,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.17057822830,-0.55233825664
0.21245428004,0.00225114284,Chahi,UG41210103,,,,Bufumbira,UG412101,Kisoro,UG4121,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,29.72816954160,-1.31395429256
0.86278706772,0.03742587499,Chawente,UG30810104,,,,Kwania,UG308101,Kwania,UG3081,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,32.63571597480,1.80248746076
0.81500740080,0.01928648651,Chegere,UG30710203,,,,Maruzi,UG307102,Apac,UG3071,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,32.48934128800,2.07543462910
0.26472667612,0.00331262688,Chelekura,UG20590204,,,,Pallisa,UG205902,Pallisa,UG2059,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.67153713320,1.29727373516
0.62409515130,0.00242318587,Chema,UG20450202,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.41480038630,1.34432106032
0.49123612165,0.00845834179,Chepkwasta,UG20330103,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.64509770000,1.24597992076
0.10833417898,0.00027491329,Chepterech,UG20450203,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.34724438340,1.30848533266
0.52427481579,0.00487373313,Chesower,UG20330104,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.58263777530,1.28458994316
0.57610923690,0.01411044561,Ciforo,UG30650104,,,,East Moyo,UG306501,Adjumani,UG3065,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,31.68770410680,3.38500749355
0.30751966162,0.00410851281,Dabani,UG20350207,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.05803568700,0.44691638687
0.40959929266,0.00274836900,Dadamu,UG30720204,,,,Ayivu,UG307202,Arua,UG3072,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,30.98563471080,3.03141561499
0.83827318513,0.03784772029,Ddwaniro,UG10110103,,,,Kiboga,UG101101,Kiboga,UG1011,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,32.08328344430,0.81968934766
0.55848823848,0.00995947178,Ddwaniro,UG10240102,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,31.37735330080,-0.62477316064
0.53113095719,0.01299283023,Difule,UG30870101,,,,Moyo,UG308701,Moyo,UG3087,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,31.91516962510,3.58272056261
0.30580298566,0.00281366061,Division A,UG10260201,,,,Entebbe Municipality,UG102602,Wakiso,UG1026,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,32.47997113530,0.04287952246
0.61350254775,0.01700659761,Division B,UG10260202,,,,Entebbe Municipality,UG102602,Wakiso,UG1026,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,32.44389727360,-0.05043653041
0.49042403009,0.00616401806,Dokolo,UG30730106,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,33.16665917450,1.98734870624
0.45358592138,0.00730628736,Dokolo Tc,UG30730107,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,33.16722752930,1.91524284635
0.48392328494,0.00813701287,Drajini,UG30990103,,,,Aringa,UG309901,Yumbe,UG3099,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,31.10637584560,3.34720733751
0.37181006329,0.00340406326,Dranya,UG30780102,,,,Koboko,UG307801,Koboko,UG3078,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,30.96019497700,3.35134431074
1.04030143596,0.03264505702,Dzaipi,UG30650105,,,,East Moyo,UG306501,Adjumani,UG3065,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,31.95129556550,3.37848201406
0.46740172642,0.00575426315,Eastern Division,UG10200301,,,,Mubende Municipality,UG102003,Mubende,UG1020,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,31.39365506230,0.63914363857
0.09331295768,0.00046253076,Eastern Division,UG20300101,,,,Bugiri Municipality,UG203001,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.76098024510,0.55800617867
0.08779391638,0.00029922577,Eastern Division,UG20350101,,,,Busia Municipality,UG203501,Busia,UG2035,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.09494562320,0.46742499489
0.38468506616,0.00256537680,Eastern Division,UG20450102,,,,Kapchorwa Municipality,UG204501,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.46988321430,1.37444219508
0.15746163607,0.00147876550,Eastern Division,UG20620201,,,,Soroti Municipality,UG206202,Soroti,UG2062,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.62248772410,1.73638157875
0.18596999654,0.00143583654,Eastern Division,UG20630201,,,,Tororo Municipality,UG206302,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.19308116190,0.68211814123
0.21213220263,0.00131564940,Eastern Division,UG41100201,,,,Fort Portal Municipality,UG411002,Kabarole,UG4110,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.29679391480,0.64805004641
0.25276358333,0.00244962517,Eastern Division,UG41290202,,,,Ntungamo Municipality,UG412902,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.28183923470,-0.88358036076
0.26210603167,0.00192457980,Eastern Divison,UG41330301,,,,Rukungiri Municipality,UG413303,Rukungiri,UG4133,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,29.93869788450,-0.78055461166
1.11747871149,0.01791889282,Endiinzi,UG41080101,,,,Bukanga,UG410801,Isingiro,UG4108,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,31.18892363200,-0.95331537167
0.44337307263,0.00606318438,Endiinzi Town Council,UG41080102,,,,Bukanga,UG410801,Isingiro,UG4108,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,31.14864692130,-0.87550490729
0.74530891742,0.01453461499,Engaju,UG41010104,,,,Buhweju,UG410101,Buhweju,UG4101,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.27308170230,-0.28771861688
0.70348264501,0.01398979098,Engari,UG41160103,,,,Kazo,UG411601,Kazo,UG4116,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.64403161380,-0.02209549680
0.61632224290,0.00721285960,Erussi,UG30910203,,,,Padyere,UG309102,Nebbi,UG3091,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,31.12514205400,2.30794733304
0.53013399490,0.01288293264,Etam,UG30680108,,,,Kioga,UG306801,Amolatar,UG3068,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,32.68042483200,1.66006475409
0.38818704481,0.00567056583,Ewanga,UG30840102,,,,Madi Okollo,UG308401,Madi Okollo,UG3084,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,31.46878716060,3.15467294015
0.57454125361,0.01012717058,Gadumire,UG20430105,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.50023881960,1.14047933857
0.93552417507,0.03409509806,Galiraya,UG10100102,,,,Bbaale,UG101001,Kayunga,UG1010,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,32.81461026130,1.32644750460
0.14212817566,0.00034699537,Gamogo,UG20450204,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.36266654430,1.30848360488
0.57555749234,0.01256492410,Gayaza,UG10120115,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,31.49986238330,0.92771514340
0.81874838230,0.02016377944,Gimara,UG30930102,,,,Obongi,UG309301,Obongi,UG3093,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,31.47443677450,3.30668005943
0.73280563319,0.02029414157,Gogonyo,UG20590205,,,,Pallisa,UG205902,Pallisa,UG2059,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.53877943280,1.27062133226
0.18134092121,0.00177614852,Goli Goli,UG20480103,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.84206894110,1.13936022859
0.54412442708,0.00933931987,Goma Division,UG10210301,,,,Mukono Municipality,UG102103,Mukono,UG1021,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,32.70367651260,0.38408307865
0.52958539894,0.01168667503,Gombe Division,UG10260602,,,,Nansana Municipality,UG102606,Wakiso,UG1026,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,32.49417520000,0.50990975467
0.28377911634,0.00404836130,Gombe Town Council,UG10030103,,,,Butambala,UG100301,Butambala,UG1003,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,32.11635707450,0.17370464375
2.53906076117,0.13528535629,Got Apwoyo,UG30920104,,,,Nwoya,UG309201,Nwoya,UG3092,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,31.65310392200,2.43094946778
0.86805456640,0.02528349202,Gweri,UG20620103,,,,Soroti,UG206201,Soroti,UG2062,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.73443859250,1.73810210945
0.78162407410,0.01500236255,Hakibaale,UG41100103,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.39322299900,0.73362969512
0.54543196931,0.00742829887,Hamurwa,UG41300103,,,,Rubanda,UG413001,Rubanda,UG4130,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,29.94113401430,-1.13201945876
0.18269977127,0.00132536069,Hamurwa Town Council,UG41300104,,,,Rubanda,UG413001,Rubanda,UG4130,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,29.89553216040,-1.14758708661
0.62984635065,0.01597748726,Hapuuyo,UG41230101,,,,Kyaka,UG412301,Kyegegwa,UG4123,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,31.10404161610,0.60214748893
0.34348856558,0.00608790023,Harugale,UG41030104,,,,Bughendera,UG410301,Bundibugyo,UG4103,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.08117497940,0.63902505648
0.49645450678,0.00669394366,Harugogo,UG41100104,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.27266146400,0.72690617070
0.23191300594,0.00237317491,Hima Town Council,UG41150204,,,,Busongora,UG411502,Kasese,UG4115,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.17535258310,0.27752154959
0.45023952334,0.00469875053,Himutu,UG20360108,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.09611946630,0.92828590850
0.26051084344,0.00246827794,Ibaare,UG41050203,,,,Igara,UG410502,Bushenyi,UG4105,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.14740347650,-0.62407413095
1.30270134180,0.03390709554,Ibuje,UG30710204,,,,Maruzi,UG307102,Apac,UG3071,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,32.37681111650,1.93447046045
0.51191354126,0.00609742834,Ibulanku,UG20310104,,,,Bugweri,UG203101,Bugweri,UG2031,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.61494414950,0.56927041513
0.75440052050,0.02073445467,Iceme,UG30960105,,,,Oyam,UG309601,Oyam,UG3096,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,32.61154138790,2.43590149835
0.29932623690,0.00342612856,Igombe,UG20310105,,,,Bugweri,UG203101,Bugweri,UG2031,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.56948051110,0.56534767343
0.16694824815,0.00114641928,Igorora Town Council,UG41070101,,,,Ibanda,UG410701,Ibanda,UG4107,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.55069295150,-0.22483723160
0.41143628386,0.00389397589,Ihandiro,UG41150102,,,,Bukonjo,UG411501,Kasese,UG4115,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,29.80042958520,0.10098288569
0.34222255933,0.00317523004,Ihunga,UG41290102,,,,Kajara,UG412901,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.21155636000,-0.80233216582
0.31518269630,0.00258788456,Iki-Iki,UG20280201,,,,Iki-Iki,UG202802,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.00656557600,1.10672895203
0.49785817233,0.00757689676,Ikumba,UG41300105,,,,Rubanda,UG413001,Rubanda,UG4130,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,29.80649985500,-1.10613510236
0.52551847626,0.01045408161,Ikumbya,UG20510104,,,,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.35124255380,0.99266899702
0.65318405871,0.00723736854,Imanyiro,UG20530106,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.43775010270,0.48897768956
0.89873196935,0.02265408970,Inde Town Council,UG30840103,,,,Madi Okollo,UG308401,Madi Okollo,UG3084,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,31.19929751820,2.86553776203
0.14511225750,0.00080414029,Industrial Divison,UG20540201,,,,Mbale Municipality,UG205402,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.16656759150,1.07243227186
0.60968874263,0.01426755711,Inomo,UG30810105,,,,Kwania,UG308101,Kwania,UG3081,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,32.67904874860,2.09136520898
1.26691686119,0.05179659733,Iriiri,UG30900101,,,,Bokora,UG309001,Napak,UG3090,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,34.29296266540,2.06181050865
0.44218624485,0.00523634049,Irongo,UG20510105,,,,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.25579813890,0.73344030723
0.18070955150,0.00118038926,Isango,UG41150103,,,,Bukonjo,UG411501,Kasese,UG4115,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,29.74492387800,-0.00082327134
0.21188812415,0.00159564095,Ishaka Divison,UG41050102,,,,Bushenyi  Municipality,UG410501,Bushenyi,UG4105,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.13732677220,-0.55301191853
0.58884902595,0.00501644470,Ishongororo,UG41070102,,,,Ibanda,UG410701,Ibanda,UG4107,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.55344328100,0.00557287657
0.37124106742,0.00556221277,Ishongororo Town Council,UG41070103,,,,Ibanda,UG410701,Ibanda,UG4107,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.49359385910,0.05803392544
1.04165931765,0.01572395900,Isingiro Town Council,UG41080202,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.81775433460,-0.80483173043
1.24558629206,0.05277455317,Itirikwa,UG30650106,,,,East Moyo,UG306501,Adjumani,UG3065,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,31.73473540670,3.08665782108
0.49845083443,0.01097679416,Itojo,UG41290301,,,,Ruhaama,UG412903,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.30349074460,-0.78237751584
1.07664792226,0.04075214947,Itula,UG30930103,,,,Obongi,UG309301,Obongi,UG3093,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,31.58749888990,3.46649297291
0.39466865996,0.00957678329,Ivukula,UG20570102,,,,Busiki,UG205701,Namutumba,UG2057,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.65006258410,1.01477180135
0.31535508670,0.00608777801,Iwemba,UG20300206,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.81746395150,0.61554110966
0.48602617753,0.00722564947,Iyolwa,UG20630301,,,,West Budama (Kisolo),UG206303,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.96456184700,0.60950067760
2.74617629359,0.16187612583,Jaguzi,UG20530107,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.59410237530,-0.40683060083
0.39691990660,0.00239322443,Jangokoro,UG31000106,,,,Okoro,UG310001,Zombo,UG3100,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,30.88535578650,2.35299132591
0.38083629079,0.00427440321,Kaabong East,UG30750101,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,34.13887144030,3.57083264333
0.19908928347,0.00105222138,Kaabong Town Council,UG30750102,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,34.13240760660,3.51656631463
0.54665750933,0.00544739473,Kaabong West,UG30750103,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,34.09322797770,3.54085553406
0.10031886527,0.00031772448,Kaato,UG20520111,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.34735412360,0.99025609959
0.44097640448,0.00795134503,Kabamba,UG41110103,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,31.01293080430,1.00047424210
0.46835975966,0.00537446574,Kabambiro,UG41130105,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.52296495500,0.15434074622
0.55430128499,0.00661020538,Kabasekende,UG41170103,,,,Buyanja,UG411701,Kibaale,UG4117,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.98361713000,0.82340179903
0.80765718756,0.00828432413,Kabei,UG20330105,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.64889739050,1.30029724729
0.59982433204,0.00866818621,Kaberamaido,UG20410103,,,,Kaberamaido,UG204101,Kaberamaido,UG2041,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.19839383000,1.76815967152
0.09649408557,0.00059599962,Kaberamaido Town Council,UG20410104,,,,Kaberamaido,UG204101,Kaberamaido,UG2041,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.15654119280,1.76691780554
0.17145115617,0.00128129307,Kaberebere Town Council,UG41080203,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.69369168620,-0.69551501720
0.15035344947,0.00054097641,Kabeywa,UG20450205,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.38743462990,1.30783909347
0.79975786707,0.01125546958,Kabingo,UG41080204,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.74640949440,-0.79588210304
1.18071312526,0.04059249406,Kabira,UG10130101,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,31.65682041130,-0.71504677776
0.26201608042,0.00247082585,Kabira,UG41270102,,,,Ruhinda,UG412701,Mitooma,UG4127,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.03881524840,-0.69208601116
0.46402619267,0.00807124358,Kabonera,UG10170103,,,,Bukoto,UG101701,Masaka,UG1017,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,31.65524594250,-0.41182306187
0.65828004215,0.00926738719,Kabonero,UG41040103,,,,Bunyangabu,UG410401,Bunyangabu,UG4104,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.08271289050,0.50443108732
1.10306448707,0.03600143669,Kabulasoke,UG10050101,,,,Gomba,UG100501,Gomba,UG1005,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,31.80517805330,0.14462854742
0.48188550222,0.00510369216,Kabuyanda,UG41080205,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.62011777500,-0.89176040690
0.32317431057,0.00304513345,Kabuyanda Town Council,UG41080206,,,,Isingiro,UG410802,Isingiro,UG4108,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.61382384140,-0.95768243567
0.34071814869,0.00468508092,Kabwangasi,UG20370103,,,,Butebo,UG203701,Butebo,UG2037,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.09826807400,1.15684902041
0.20863655775,0.00251978331,Kabweri,UG20480104,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.89930844940,1.04462877338
0.76657694427,0.01224830435,Kabweza Kyegegwa,UG41230102,,,,Kyaka,UG412301,Kyegegwa,UG4123,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,31.08850225140,0.43697172371
0.27041982300,0.00315007841,Kabwohe Division,UG41350201,,,,Sheema Municipality,UG413502,Sheema,UG4135,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.36936706940,-0.55950758930
2.01986622274,0.09385246056,Kabwoya,UG41180104,,,,Buhaguzi,UG411801,Kikuube,UG4118,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.95945847440,1.34543499467
0.63911675509,0.01739927733,Kacheera,UG10240103,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,31.16116625920,-0.60388401720
1.65396595442,0.08734829409,Kacheri,UG30800101,,,,Jie,UG308001,Kotido,UG3080,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,33.79139899680,3.18665055983
0.24057532115,0.00238647002,Kachomo,UG20280202,,,,Iki-Iki,UG202802,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.94798187090,1.12639577017
0.30662420206,0.00409892191,Kachonga,UG20360109,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.02160136120,0.97009954301
0.56109210685,0.01264527706,Kachumbala,UG20320103,,,,Bukedea,UG203201,Bukedea,UG2032,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,34.12405447280,1.22271578090
0.16833272116,0.00090510559,Kadama,UG20480105,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.85929908350,1.05435772162
0.23742118519,0.00249303531,Kaderuna,UG20280103,,,,Budaka,UG202801,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.93948435160,1.07455851038
0.62856835007,0.02319212686,Kadungulu,UG20600102,,,,Kasilo,UG206001,Serere,UG2060,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.12678860500,1.50484268767
0.31418792227,0.00483147917,Kadungulu Town Council,UG20600103,,,,Kasilo,UG206001,Serere,UG2060,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,33.24228661690,1.50954321168
0.47232797561,0.00617083837,Kafunjo-Mirama Town Council,UG41290302,,,,Ruhaama,UG412903,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.40618080000,-1.03800576072
0.39947493183,0.00484747725,Kagadi,UG41110104,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.84606557220,0.87511954438
0.28712497665,0.00399360740,Kagadi  Town Council,UG41110105,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.81660754510,0.93899266909
0.44910325469,0.01082122519,Kagamba,UG10240104,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,31.30709574300,-0.62331134806
0.63520760268,0.00775731288,Kagango Division,UG41070203,,,,Ibanda Municipality,UG410702,Ibanda,UG4107,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.43391807300,-0.08132176162
0.39588460354,0.00724010706,Kagango Division,UG41350202,,,,Sheema Municipality,UG413502,Sheema,UG4135,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,30.41587298550,-0.60102675387
