_id,_source,_target,_label,ownership_type
e20673,n22328,n22406,IS_OWNER,Directly Controlled
e20674,n22257,n22407,IS_OWNER,Directly Controlled
e20675,n21795,n22408,IS_OWNER,Directly Controlled
e20676,n21795,n22409,IS_OWNER,Directly Controlled
e20677,n22233,n22410,IS_OWNER,Directly Controlled
e20678,n22231,n21522,IS_OWNER,Directly Controlled
e20679,n22374,n22411,IS_OWNER,Directly Controlled
e20680,n22413,n22412,IS_OWNER,Directly Controlled
e20681,n22373,n22414,IS_OWNER,Directly Controlled
e20682,n21464,n22415,IS_OWNER,Directly Controlled
e20683,n22231,n22416,IS_OWNER,Directly Controlled
e20684,n22317,n22417,IS_OWNER,Directly Controlled
e20685,n22233,n22418,IS_OWNER,Directly Controlled
e20686,n22420,n22419,IS_OWNER,Directly Controlled
e20687,n21462,n22421,IS_OWNER,Directly Controlled
e20688,n22233,n22422,IS_OWNER,Directly Controlled
e20689,n22424,n22423,IS_OWNER,Directly Controlled
e20690,n22422,n22424,IS_OWNER,Directly Controlled
e20691,n22233,n22425,IS_OWNER,Directly Controlled
e20692,n22233,n22426,IS_OWNER,Directly Controlled
e20693,n22244,n22427,IS_OWNER,Directly Controlled
e20694,n21899,n22325,IS_OWNER,Directly Controlled
e20695,n22325,n22428,IS_OWNER,Directly Controlled
e20696,n22420,n22429,IS_OWNER,Directly Controlled
e20697,n22430,n22420,IS_OWNER,Directly Controlled
e20698,n22432,n22431,IS_OWNER,Directly Controlled
e20699,n22434,n22433,IS_OWNER,Directly Controlled
e20700,n22233,n22432,IS_OWNER,Directly Controlled
e20701,n22436,n22435,IS_OWNER,Directly Controlled
e20702,n22233,n22437,IS_OWNER,Directly Controlled
e20703,n22433,n22438,IS_OWNER,Directly Controlled
e20704,n22233,n22439,IS_OWNER,Directly Controlled
e20705,n22233,n22440,IS_OWNER,Directly Controlled
e20706,n22431,n22441,IS_OWNER,Directly Controlled
e20707,n21864,n22442,IS_OWNER,Directly Controlled
e20708,n22325,n22430,IS_OWNER,Directly Controlled
e20709,n22444,n22443,IS_OWNER,Directly Controlled
e20710,n22244,n22444,IS_OWNER,Directly Controlled
e20711,n22446,n22445,IS_OWNER,Directly Controlled
e20712,n22237,n22447,IS_OWNER,Directly Controlled
e20713,n21462,n22448,IS_OWNER,Directly Controlled
e20714,n21462,n22449,IS_OWNER,Directly Controlled
e20715,n22339,n22450,IS_OWNER,Directly Controlled
e20716,n22329,n22451,IS_OWNER,Directly Controlled
e20717,n22101,n22452,IS_OWNER,Directly Controlled
e20718,n22350,n22453,IS_OWNER,Directly Controlled
e20719,n22372,n22454,IS_OWNER,Directly Controlled
e20720,n21460,n22455,IS_OWNER,Directly Controlled
e20721,n22273,n22456,IS_OWNER,Directly Controlled
e20722,n22383,n22413,IS_OWNER,Directly Controlled
e20723,n21531,n22383,IS_OWNER,Directly Controlled
e20724,n22360,n22457,IS_OWNER,Directly Controlled
e20725,n22325,n22323,IS_OWNER,Directly Controlled
e20726,n22233,n22458,IS_OWNER,Directly Controlled
e20727,n22460,n22459,IS_OWNER,Directly Controlled
e20728,n22458,n22460,IS_OWNER,Directly Controlled
e20729,n22374,n22461,IS_OWNER,Directly Controlled
e20730,n22244,n22462,IS_OWNER,Directly Controlled
e20731,n22297,n22463,IS_OWNER,Directly Controlled
e20732,n22233,n22464,IS_OWNER,Directly Controlled
e20733,n21574,n22465,IS_OWNER,Directly Controlled
e20734,n22374,n22466,IS_OWNER,Directly Controlled
e20735,n22377,n22467,IS_OWNER,Directly Controlled
e20736,n22383,n22468,IS_OWNER,Directly Controlled
e20737,n22311,n22469,IS_OWNER,Directly Controlled
e20738,n22380,n22470,IS_OWNER,Directly Controlled
e20739,n22272,n22471,IS_OWNER,Directly Controlled
e20740,n22233,n22472,IS_OWNER,Directly Controlled
e20741,n22244,n22436,IS_OWNER,Directly Controlled
e20742,n22233,n22473,IS_OWNER,Directly Controlled
e20743,n22244,n22474,IS_OWNER,Directly Controlled
e20744,n22336,n21470,IS_OWNER,Directly Controlled
e20745,n21470,n21496,IS_OWNER,Directly Controlled
e20746,n21460,n22475,IS_OWNER,Directly Controlled
e20747,n21462,n22476,IS_OWNER,Directly Controlled
e20748,n21798,n22477,IS_OWNER,Directly Controlled
e20749,n21894,n22478,IS_OWNER,Directly Controlled
e20750,n22479,n22446,IS_OWNER,Directly Controlled
e20751,n22246,n22480,IS_OWNER,Directly Controlled
e20752,n21460,n22481,IS_OWNER,Directly Controlled
e20753,n21552,n22482,IS_OWNER,Directly Controlled
e20754,n22383,n22483,IS_OWNER,Directly Controlled
e20755,n21795,n22484,IS_OWNER,Directly Controlled
e20756,n21462,n22485,IS_OWNER,Directly Controlled
e20757,n21460,n22486,IS_OWNER,Directly Controlled
e20758,n21460,n22487,IS_OWNER,Directly Controlled
e20759,n22233,n22488,IS_OWNER,Directly Controlled
e20760,n22490,n22489,IS_OWNER,Directly Controlled
e20761,n21460,n22491,IS_OWNER,Directly Controlled
e20762,n22233,n22492,IS_OWNER,Directly Controlled
e20763,n22492,n22493,IS_OWNER,Directly Controlled
e20764,n22233,n22494,IS_OWNER,Directly Controlled
e20765,n22436,n22495,IS_OWNER,Directly Controlled
e20766,n21460,n22496,IS_OWNER,Directly Controlled
e20767,n22498,n22497,IS_OWNER,Directly Controlled
e20768,n22233,n22499,IS_OWNER,Directly Controlled
e20769,n21464,n22500,IS_OWNER,Directly Controlled
e20770,n22339,n22501,IS_OWNER,Directly Controlled
e20771,n22339,n22502,IS_OWNER,Directly Controlled
e20772,n22504,n22503,IS_OWNER,Directly Controlled
e20773,n22280,n22504,IS_OWNER,Directly Controlled
e20774,n22504,n22505,IS_OWNER,Directly Controlled
e20775,n22505,n22506,IS_OWNER,Directly Controlled
e20776,n22231,n22507,IS_OWNER,Directly Controlled
e20777,n21574,n22508,IS_OWNER,Directly Controlled
e20778,n21531,n22509,IS_OWNER,Directly Controlled
e20779,n22233,n22510,IS_OWNER,Directly Controlled
e20780,n21460,n22511,IS_OWNER,Directly Controlled
e20781,n21574,n22512,IS_OWNER,Directly Controlled
e20782,n21795,n22231,IS_OWNER,Directly Controlled
e20783,n22233,n22490,IS_OWNER,Directly Controlled
e20784,n22514,n22513,IS_OWNER,Directly Controlled
e20785,n21464,n22379,IS_OWNER,Directly Controlled
e20786,n22244,n22515,IS_OWNER,Directly Controlled
e20787,n22233,n22516,IS_OWNER,Directly Controlled
e20788,n22291,n22517,IS_OWNER,Directly Controlled
e20789,n22417,n22518,IS_OWNER,Directly Controlled
e20790,n21462,n21466,IS_OWNER,Directly Controlled
e20791,n22360,n22519,IS_OWNER,Directly Controlled
e20792,n21795,n22520,IS_OWNER,Directly Controlled
e20793,n22522,n22521,IS_OWNER,Directly Controlled
e20794,n22523,n22522,IS_OWNER,Directly Controlled
e20795,n21462,n22523,IS_OWNER,Directly Controlled
e20796,n22280,n22524,IS_OWNER,Directly Controlled
e20797,n22523,n22525,IS_OWNER,Directly Controlled
e20798,n22362,n22526,IS_OWNER,Directly Controlled
e20799,n22518,n22527,IS_OWNER,Directly Controlled
e20800,n22518,n22528,IS_OWNER,Directly Controlled
e20801,n22527,n22529,IS_OWNER,Directly Controlled
e20802,n22294,n22386,IS_OWNER,Directly Controlled
e20803,n22248,n22530,IS_OWNER,Directly Controlled
e20804,n21484,n22531,IS_OWNER,Directly Controlled
e20805,n21484,n22532,IS_OWNER,Directly Controlled
e20806,n21464,n22533,IS_OWNER,Directly Controlled
e20807,n22329,n22534,IS_OWNER,Directly Controlled
e20808,n22383,n22535,IS_OWNER,Directly Controlled
e20809,n21464,n22536,IS_OWNER,Directly Controlled
e20810,n22231,n22537,IS_OWNER,Directly Controlled
e20811,n21531,n22538,IS_OWNER,Directly Controlled
e20812,n21470,n22539,IS_OWNER,Directly Controlled
e20813,n22039,n22540,IS_OWNER,Directly Controlled
e20814,n21462,n22362,IS_OWNER,Directly Controlled
e20815,n21385,n22541,IS_OWNER,Directly Controlled
e20816,n21403,n22542,IS_OWNER,Directly Controlled
e20817,n21520,n22543,IS_OWNER,Directly Controlled
e20818,n21403,n22544,IS_OWNER,Directly Controlled
e20819,n22231,n22545,IS_OWNER,Directly Controlled
e20820,n21470,n21383,IS_OWNER,Directly Controlled
e20821,n21470,n22546,IS_OWNER,Directly Controlled
e20822,n21494,n21387,IS_OWNER,Directly Controlled
e20823,n21403,n21994,IS_OWNER,Directly Controlled
e20824,n22144,n22547,IS_OWNER,Directly Controlled
e20825,n21889,n22548,IS_OWNER,Directly Controlled
e20826,n21462,n22549,IS_OWNER,Directly Controlled
e20827,n21462,n22550,IS_OWNER,Directly Controlled
e20828,n21462,n22551,IS_OWNER,Directly Controlled
e20829,n21512,n22552,IS_OWNER,Directly Controlled
e20830,n21462,n21633,IS_OWNER,Directly Controlled
e20831,n21560,n22553,IS_OWNER,Directly Controlled
e20832,n21489,n22554,IS_OWNER,Directly Controlled
e20833,n21470,n21494,IS_OWNER,Directly Controlled
e20834,n21470,n22555,IS_OWNER,Directly Controlled
e20835,n22555,n22556,IS_OWNER,Directly Controlled
e20836,n21866,n22557,IS_OWNER,Directly Controlled
e20837,n21385,n22558,IS_OWNER,Directly Controlled
e20838,n21866,n22559,IS_OWNER,Directly Controlled
e20839,n21380,n22560,HAS_JURISDICTION,
e20840,n21382,n22561,HAS_JURISDICTION,
e20841,n21384,n22561,HAS_JURISDICTION,
e20842,n21386,n22561,HAS_JURISDICTION,
e20843,n21388,n22561,HAS_JURISDICTION,
e20844,n21389,n22561,HAS_JURISDICTION,
e20845,n21391,n22562,HAS_JURISDICTION,
e20846,n21393,n22562,HAS_JURISDICTION,
e20847,n21394,n22562,HAS_JURISDICTION,
e20848,n21396,n22562,HAS_JURISDICTION,
e20849,n21397,n22562,HAS_JURISDICTION,
e20850,n21398,n22562,HAS_JURISDICTION,
e20851,n21400,n22562,HAS_JURISDICTION,
e20852,n21402,n22562,HAS_JURISDICTION,
e20853,n21404,n22562,HAS_JURISDICTION,
e20854,n21405,n22562,HAS_JURISDICTION,
e20855,n21406,n22562,HAS_JURISDICTION,
e20856,n21407,n22562,HAS_JURISDICTION,
e20857,n21395,n22562,HAS_JURISDICTION,
e20858,n21408,n22562,HAS_JURISDICTION,
e20859,n21409,n22562,HAS_JURISDICTION,
e20860,n21410,n22562,HAS_JURISDICTION,
e20861,n21411,n22562,HAS_JURISDICTION,
e20862,n21412,n22562,HAS_JURISDICTION,
e20863,n21413,n22562,HAS_JURISDICTION,
e20864,n21414,n22562,HAS_JURISDICTION,
e20865,n21401,n22562,HAS_JURISDICTION,
e20866,n21415,n22562,HAS_JURISDICTION,
e20867,n21416,n22562,HAS_JURISDICTION,
e20868,n21417,n22562,HAS_JURISDICTION,
e20869,n21419,n22562,HAS_JURISDICTION,
e20870,n21420,n22562,HAS_JURISDICTION,
e20871,n21421,n22562,HAS_JURISDICTION,
e20872,n21422,n22562,HAS_JURISDICTION,
e20873,n21423,n22562,HAS_JURISDICTION,
e20874,n21392,n22562,HAS_JURISDICTION,
e20875,n21424,n22562,HAS_JURISDICTION,
e20876,n21425,n22562,HAS_JURISDICTION,
e20877,n21426,n22562,HAS_JURISDICTION,
e20878,n21428,n22562,HAS_JURISDICTION,
e20879,n21429,n22562,HAS_JURISDICTION,
e20880,n21427,n22562,HAS_JURISDICTION,
e20881,n21430,n22562,HAS_JURISDICTION,
e20882,n21431,n22562,HAS_JURISDICTION,
e20883,n21433,n22562,HAS_JURISDICTION,
e20884,n21434,n22562,HAS_JURISDICTION,
e20885,n21435,n22562,HAS_JURISDICTION,
e20886,n21436,n22562,HAS_JURISDICTION,
e20887,n21437,n22562,HAS_JURISDICTION,
e20888,n21438,n22562,HAS_JURISDICTION,
e20889,n21439,n22562,HAS_JURISDICTION,
e20890,n21432,n22562,HAS_JURISDICTION,
e20891,n21440,n22562,HAS_JURISDICTION,
e20892,n21441,n22562,HAS_JURISDICTION,
e20893,n21442,n22563,HAS_JURISDICTION,
e20894,n21443,n22564,HAS_JURISDICTION,
e20895,n21445,n22564,HAS_JURISDICTION,
e20896,n21446,n22564,HAS_JURISDICTION,
e20897,n21447,n22564,HAS_JURISDICTION,
e20898,n21448,n22564,HAS_JURISDICTION,
e20899,n21449,n22564,HAS_JURISDICTION,
e20900,n21451,n22564,HAS_JURISDICTION,
e20901,n21452,n22564,HAS_JURISDICTION,
e20902,n21453,n22564,HAS_JURISDICTION,
e20903,n21454,n22564,HAS_JURISDICTION,
e20904,n21456,n22565,HAS_JURISDICTION,
e20905,n21457,n22566,HAS_JURISDICTION,
e20906,n21459,n22566,HAS_JURISDICTION,
e20907,n21461,n22566,HAS_JURISDICTION,
e20908,n21463,n22566,HAS_JURISDICTION,
e20909,n21465,n22566,HAS_JURISDICTION,
e20910,n21467,n22566,HAS_JURISDICTION,
e20911,n21469,n22566,HAS_JURISDICTION,
e20912,n21471,n22567,HAS_JURISDICTION,
e20913,n21473,n22568,HAS_JURISDICTION,
e20914,n21474,n22568,HAS_JURISDICTION,
e20915,n21476,n22569,HAS_JURISDICTION,
e20916,n21478,n22569,HAS_JURISDICTION,
e20917,n21480,n22569,HAS_JURISDICTION,
e20918,n21482,n22569,HAS_JURISDICTION,
e20919,n21483,n22569,HAS_JURISDICTION,
e20920,n21481,n22569,HAS_JURISDICTION,
e20921,n21485,n22569,HAS_JURISDICTION,
e20922,n21486,n22569,HAS_JURISDICTION,
e20923,n21487,n22569,HAS_JURISDICTION,
e20924,n21488,n22570,HAS_JURISDICTION,
e20925,n21490,n22570,HAS_JURISDICTION,
e20926,n21491,n22570,HAS_JURISDICTION,
e20927,n21492,n22570,HAS_JURISDICTION,
e20928,n21493,n22571,HAS_JURISDICTION,
e20929,n21495,n22571,HAS_JURISDICTION,
e20930,n21497,n22571,HAS_JURISDICTION,
e20931,n21498,n22572,HAS_JURISDICTION,
e20932,n21499,n22572,HAS_JURISDICTION,
e20933,n21501,n22572,HAS_JURISDICTION,
e20934,n21502,n22572,HAS_JURISDICTION,
e20935,n21504,n22572,HAS_JURISDICTION,
e20936,n21506,n22572,HAS_JURISDICTION,
e20937,n21507,n22572,HAS_JURISDICTION,
e20938,n21508,n22572,HAS_JURISDICTION,
e20939,n21509,n22572,HAS_JURISDICTION,
e20940,n21511,n22572,HAS_JURISDICTION,
e20941,n21513,n22572,HAS_JURISDICTION,
e20942,n21514,n22572,HAS_JURISDICTION,
e20943,n21515,n22572,HAS_JURISDICTION,
e20944,n21516,n22572,HAS_JURISDICTION,
e20945,n21505,n22572,HAS_JURISDICTION,
e20946,n21517,n22572,HAS_JURISDICTION,
e20947,n21518,n22572,HAS_JURISDICTION,
e20948,n21519,n22572,HAS_JURISDICTION,
e20949,n21521,n22572,HAS_JURISDICTION,
e20950,n21523,n22572,HAS_JURISDICTION,
e20951,n21524,n22572,HAS_JURISDICTION,
e20952,n21525,n22573,HAS_JURISDICTION,
e20953,n21527,n22574,HAS_JURISDICTION,
e20954,n21529,n22574,HAS_JURISDICTION,
e20955,n21530,n22574,HAS_JURISDICTION,
e20956,n21532,n22574,HAS_JURISDICTION,
e20957,n21533,n22574,HAS_JURISDICTION,
e20958,n21528,n22574,HAS_JURISDICTION,
e20959,n21535,n22574,HAS_JURISDICTION,
e20960,n21536,n22574,HAS_JURISDICTION,
e20961,n21537,n22574,HAS_JURISDICTION,
e20962,n21538,n22574,HAS_JURISDICTION,
e20963,n21539,n22574,HAS_JURISDICTION,
e20964,n21540,n22574,HAS_JURISDICTION,
e20965,n21541,n22574,HAS_JURISDICTION,
e20966,n21542,n22574,HAS_JURISDICTION,
e20967,n21543,n22574,HAS_JURISDICTION,
e20968,n21544,n22574,HAS_JURISDICTION,
e20969,n21545,n22574,HAS_JURISDICTION,
e20970,n21546,n22574,HAS_JURISDICTION,
e20971,n21547,n22574,HAS_JURISDICTION,
e20972,n21548,n22574,HAS_JURISDICTION,
e20973,n21550,n22574,HAS_JURISDICTION,
e20974,n21552,n22574,HAS_JURISDICTION,
e20975,n21553,n22574,HAS_JURISDICTION,
e20976,n21554,n22574,HAS_JURISDICTION,
e20977,n21555,n22574,HAS_JURISDICTION,
e20978,n21556,n22575,HAS_JURISDICTION,
e20979,n21557,n22576,HAS_JURISDICTION,
e20980,n21559,n22576,HAS_JURISDICTION,
e20981,n21561,n22576,HAS_JURISDICTION,
e20982,n21563,n22576,HAS_JURISDICTION,
e20983,n21564,n22576,HAS_JURISDICTION,
e20984,n21566,n22576,HAS_JURISDICTION,
e20985,n21567,n22576,HAS_JURISDICTION,
e20986,n21568,n22576,HAS_JURISDICTION,
e20987,n21569,n22577,HAS_JURISDICTION,
e20988,n21570,n22577,HAS_JURISDICTION,
e20989,n21572,n22577,HAS_JURISDICTION,
e20990,n21573,n22577,HAS_JURISDICTION,
e20991,n21575,n22577,HAS_JURISDICTION,
e20992,n21576,n22577,HAS_JURISDICTION,
e20993,n21577,n22578,HAS_JURISDICTION,
e20994,n21578,n22578,HAS_JURISDICTION,
e20995,n21579,n22578,HAS_JURISDICTION,
e20996,n21580,n22578,HAS_JURISDICTION,
e20997,n21582,n22578,HAS_JURISDICTION,
e20998,n21583,n22578,HAS_JURISDICTION,
e20999,n21584,n22578,HAS_JURISDICTION,
e21000,n21585,n22578,HAS_JURISDICTION,
e21001,n21586,n22578,HAS_JURISDICTION,
e21002,n21587,n22578,HAS_JURISDICTION,
e21003,n21588,n22578,HAS_JURISDICTION,
e21004,n21589,n22578,HAS_JURISDICTION,
e21005,n21590,n22578,HAS_JURISDICTION,
e21006,n21591,n22578,HAS_JURISDICTION,
e21007,n21593,n22578,HAS_JURISDICTION,
e21008,n21594,n22578,HAS_JURISDICTION,
e21009,n21595,n22578,HAS_JURISDICTION,
e21010,n21596,n22578,HAS_JURISDICTION,
e21011,n21597,n22578,HAS_JURISDICTION,
e21012,n21598,n22578,HAS_JURISDICTION,
e21013,n21599,n22578,HAS_JURISDICTION,
e21014,n21601,n22578,HAS_JURISDICTION,
e21015,n21602,n22578,HAS_JURISDICTION,
e21016,n21604,n22578,HAS_JURISDICTION,
e21017,n21606,n22578,HAS_JURISDICTION,
e21018,n21607,n22578,HAS_JURISDICTION,
e21019,n21608,n22578,HAS_JURISDICTION,
e21020,n21609,n22579,HAS_JURISDICTION,
e21021,n21610,n22580,HAS_JURISDICTION,
e21022,n21611,n22581,HAS_JURISDICTION,
e21023,n21613,n22582,HAS_JURISDICTION,
e21024,n21614,n22583,HAS_JURISDICTION,
e21025,n21615,n22583,HAS_JURISDICTION,
e21026,n21616,n22583,HAS_JURISDICTION,
e21027,n21617,n22583,HAS_JURISDICTION,
e21028,n21618,n22583,HAS_JURISDICTION,
e21029,n21619,n22583,HAS_JURISDICTION,
e21030,n21621,n22584,HAS_JURISDICTION,
e21031,n21623,n22585,HAS_JURISDICTION,
e21032,n21624,n22585,HAS_JURISDICTION,
e21033,n21626,n22585,HAS_JURISDICTION,
e21034,n21628,n22585,HAS_JURISDICTION,
e21035,n21629,n22585,HAS_JURISDICTION,
e21036,n21630,n22585,HAS_JURISDICTION,
e21037,n21631,n22585,HAS_JURISDICTION,
e21038,n21632,n22585,HAS_JURISDICTION,
e21039,n21634,n22585,HAS_JURISDICTION,
e21040,n21635,n22585,HAS_JURISDICTION,
e21041,n21637,n22585,HAS_JURISDICTION,
e21042,n21638,n22585,HAS_JURISDICTION,
e21043,n21639,n22585,HAS_JURISDICTION,
e21044,n21641,n22585,HAS_JURISDICTION,
e21045,n21642,n22585,HAS_JURISDICTION,
e21046,n21643,n22585,HAS_JURISDICTION,
e21047,n21644,n22585,HAS_JURISDICTION,
e21048,n21645,n22586,HAS_JURISDICTION,
e21049,n21646,n22587,HAS_JURISDICTION,
e21050,n21647,n22588,HAS_JURISDICTION,
e21051,n21649,n22588,HAS_JURISDICTION,
e21052,n21650,n22588,HAS_JURISDICTION,
e21053,n21651,n22588,HAS_JURISDICTION,
e21054,n21652,n22588,HAS_JURISDICTION,
e21055,n21653,n22588,HAS_JURISDICTION,
e21056,n21654,n22588,HAS_JURISDICTION,
e21057,n21655,n22588,HAS_JURISDICTION,
e21058,n21657,n22588,HAS_JURISDICTION,
e21059,n21658,n22588,HAS_JURISDICTION,
e21060,n21659,n22588,HAS_JURISDICTION,
e21061,n21660,n22588,HAS_JURISDICTION,
e21062,n21661,n22588,HAS_JURISDICTION,
e21063,n21662,n22588,HAS_JURISDICTION,
e21064,n21663,n22588,HAS_JURISDICTION,
e21065,n21664,n22588,HAS_JURISDICTION,
e21066,n21665,n22588,HAS_JURISDICTION,
e21067,n21666,n22588,HAS_JURISDICTION,
e21068,n21667,n22588,HAS_JURISDICTION,
e21069,n21668,n22588,HAS_JURISDICTION,
e21070,n21670,n22588,HAS_JURISDICTION,
e21071,n21671,n22588,HAS_JURISDICTION,
e21072,n21672,n22588,HAS_JURISDICTION,
e21073,n21673,n22588,HAS_JURISDICTION,
e21074,n21674,n22588,HAS_JURISDICTION,
e21075,n21675,n22588,HAS_JURISDICTION,
e21076,n21676,n22588,HAS_JURISDICTION,
e21077,n21677,n22588,HAS_JURISDICTION,
e21078,n21678,n22588,HAS_JURISDICTION,
e21079,n21679,n22588,HAS_JURISDICTION,
e21080,n21680,n22588,HAS_JURISDICTION,
e21081,n21681,n22588,HAS_JURISDICTION,
e21082,n21682,n22588,HAS_JURISDICTION,
e21083,n21683,n22588,HAS_JURISDICTION,
e21084,n21684,n22588,HAS_JURISDICTION,
e21085,n21685,n22588,HAS_JURISDICTION,
e21086,n21686,n22588,HAS_JURISDICTION,
e21087,n21687,n22588,HAS_JURISDICTION,
e21088,n21656,n22588,HAS_JURISDICTION,
e21089,n21688,n22589,HAS_JURISDICTION,
e21090,n21689,n22590,HAS_JURISDICTION,
e21091,n21690,n22591,HAS_JURISDICTION,
e21092,n21691,n22591,HAS_JURISDICTION,
e21093,n21692,n22591,HAS_JURISDICTION,
e21094,n21693,n22591,HAS_JURISDICTION,
e21095,n21694,n22591,HAS_JURISDICTION,
e21096,n21695,n22591,HAS_JURISDICTION,
e21097,n21696,n22591,HAS_JURISDICTION,
e21098,n21697,n22591,HAS_JURISDICTION,
e21099,n21698,n22591,HAS_JURISDICTION,
e21100,n21699,n22591,HAS_JURISDICTION,
e21101,n21700,n22591,HAS_JURISDICTION,
e21102,n21701,n22591,HAS_JURISDICTION,
e21103,n21702,n22591,HAS_JURISDICTION,
e21104,n21703,n22591,HAS_JURISDICTION,
e21105,n21705,n22591,HAS_JURISDICTION,
e21106,n21707,n22591,HAS_JURISDICTION,
e21107,n21708,n22591,HAS_JURISDICTION,
e21108,n21709,n22591,HAS_JURISDICTION,
e21109,n21706,n22591,HAS_JURISDICTION,
e21110,n21710,n22591,HAS_JURISDICTION,
e21111,n21711,n22591,HAS_JURISDICTION,
e21112,n21712,n22591,HAS_JURISDICTION,
e21113,n21713,n22591,HAS_JURISDICTION,
e21114,n21714,n22591,HAS_JURISDICTION,
e21115,n21715,n22591,HAS_JURISDICTION,
e21116,n21716,n22591,HAS_JURISDICTION,
e21117,n21717,n22591,HAS_JURISDICTION,
e21118,n21718,n22591,HAS_JURISDICTION,
e21119,n21719,n22591,HAS_JURISDICTION,
e21120,n21720,n22591,HAS_JURISDICTION,
e21121,n21721,n22591,HAS_JURISDICTION,
e21122,n21722,n22591,HAS_JURISDICTION,
e21123,n21723,n22591,HAS_JURISDICTION,
e21124,n21724,n22591,HAS_JURISDICTION,
e21125,n21725,n22591,HAS_JURISDICTION,
e21126,n21726,n22591,HAS_JURISDICTION,
e21127,n21727,n22591,HAS_JURISDICTION,
e21128,n21728,n22591,HAS_JURISDICTION,
e21129,n21729,n22591,HAS_JURISDICTION,
e21130,n21730,n22591,HAS_JURISDICTION,
e21131,n21731,n22591,HAS_JURISDICTION,
e21132,n21732,n22591,HAS_JURISDICTION,
e21133,n21733,n22591,HAS_JURISDICTION,
e21134,n21734,n22591,HAS_JURISDICTION,
e21135,n21735,n22591,HAS_JURISDICTION,
e21136,n21736,n22591,HAS_JURISDICTION,
e21137,n21737,n22591,HAS_JURISDICTION,
e21138,n21738,n22591,HAS_JURISDICTION,
e21139,n21739,n22591,HAS_JURISDICTION,
e21140,n21740,n22591,HAS_JURISDICTION,
e21141,n21741,n22591,HAS_JURISDICTION,
e21142,n21742,n22591,HAS_JURISDICTION,
e21143,n21744,n22591,HAS_JURISDICTION,
e21144,n21745,n22591,HAS_JURISDICTION,
e21145,n21746,n22591,HAS_JURISDICTION,
e21146,n21747,n22591,HAS_JURISDICTION,
e21147,n21748,n22591,HAS_JURISDICTION,
e21148,n21749,n22591,HAS_JURISDICTION,
e21149,n21750,n22591,HAS_JURISDICTION,
e21150,n21751,n22591,HAS_JURISDICTION,
e21151,n21752,n22591,HAS_JURISDICTION,
e21152,n21753,n22591,HAS_JURISDICTION,
e21153,n21743,n22591,HAS_JURISDICTION,
e21154,n21754,n22591,HAS_JURISDICTION,
e21155,n21755,n22591,HAS_JURISDICTION,
e21156,n21756,n22591,HAS_JURISDICTION,
e21157,n21450,n22591,HAS_JURISDICTION,
e21158,n21757,n22591,HAS_JURISDICTION,
e21159,n21758,n22591,HAS_JURISDICTION,
e21160,n21759,n22591,HAS_JURISDICTION,
e21161,n21760,n22591,HAS_JURISDICTION,
e21162,n21455,n22591,HAS_JURISDICTION,
e21163,n21761,n22591,HAS_JURISDICTION,
e21164,n21762,n22591,HAS_JURISDICTION,
e21165,n21763,n22591,HAS_JURISDICTION,
e21166,n21764,n22591,HAS_JURISDICTION,
e21167,n21765,n22591,HAS_JURISDICTION,
e21168,n21766,n22591,HAS_JURISDICTION,
e21169,n21767,n22591,HAS_JURISDICTION,
e21170,n21768,n22591,HAS_JURISDICTION,
e21171,n21769,n22591,HAS_JURISDICTION,
e21172,n21770,n22591,HAS_JURISDICTION,
e21173,n21771,n22591,HAS_JURISDICTION,
e21174,n21772,n22591,HAS_JURISDICTION,
e21175,n21773,n22591,HAS_JURISDICTION,
e21176,n21774,n22591,HAS_JURISDICTION,
e21177,n21775,n22591,HAS_JURISDICTION,
e21178,n21776,n22591,HAS_JURISDICTION,
e21179,n21777,n22591,HAS_JURISDICTION,
e21180,n21778,n22591,HAS_JURISDICTION,
e21181,n21779,n22591,HAS_JURISDICTION,
e21182,n21780,n22591,HAS_JURISDICTION,
e21183,n21781,n22591,HAS_JURISDICTION,
e21184,n21526,n22591,HAS_JURISDICTION,
e21185,n21782,n22591,HAS_JURISDICTION,
e21186,n21783,n22591,HAS_JURISDICTION,
e21187,n21784,n22591,HAS_JURISDICTION,
e21188,n21785,n22592,HAS_JURISDICTION,
e21189,n21786,n22593,HAS_JURISDICTION,
e21190,n21787,n22594,HAS_JURISDICTION,
e21191,n21789,n22594,HAS_JURISDICTION,
e21192,n21791,n22594,HAS_JURISDICTION,
e21193,n21792,n22594,HAS_JURISDICTION,
e21194,n21793,n22594,HAS_JURISDICTION,
e21195,n21794,n22595,HAS_JURISDICTION,
e21196,n21796,n22595,HAS_JURISDICTION,
e21197,n21797,n22595,HAS_JURISDICTION,
e21198,n21799,n22596,HAS_JURISDICTION,
e21199,n21800,n22596,HAS_JURISDICTION,
e21200,n21801,n22596,HAS_JURISDICTION,
e21201,n21802,n22596,HAS_JURISDICTION,
e21202,n21804,n22596,HAS_JURISDICTION,
e21203,n21805,n22597,HAS_JURISDICTION,
e21204,n21806,n22597,HAS_JURISDICTION,
e21205,n21807,n22598,HAS_JURISDICTION,
e21206,n21809,n22598,HAS_JURISDICTION,
e21207,n21810,n22598,HAS_JURISDICTION,
e21208,n21811,n22598,HAS_JURISDICTION,
e21209,n21812,n22598,HAS_JURISDICTION,
e21210,n21813,n22599,HAS_JURISDICTION,
e21211,n21815,n22599,HAS_JURISDICTION,
