Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
North America,NAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.81658173,,,,,,,,,,84.94425964,,,,,,76.48658752,,,,88.27462769,,,,,,,91.52726746,,
New Caledonia,NCL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,91.30036926,,,,,,,,,,,,,93.08062744,,,,,,,96.13791656,,,,,,,,,,,,,,,,,,97.80000305,,,,,,
Niger,NER,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.37604046,,,,28.6724205,,,,,,,30.56039047,,,,,,35.04999924,,
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.44675064,,,,,,,,,,,,54.7731781,,,70.198349,,51.07765961,,,,,,,,,,62.01601028,,
Nicaragua,NIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.67713165,,,,78.00298309,,,,,,,,,,82.61454773,,,,,
Netherlands,NLD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,20.57366943,,,,,,,,,,32.97558975,,,,,,,,,,48.60897064,,,,,,,,,,59.62725067,,,,,,,67.90843201,,
Nauru,NRU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.36331177,,,,,86.62113953,,86.93900299,,,,91.98120117,93.03861237,94.89998627,95.5759964,95.6515274,,
Other small states,OSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,71.82288361,72.00213623,72.17070007,72.40117645,72.77642059,73.27100372,73.7546463,74.08085632,74.5175705,74.98155212,75.56522369,75.76487732,76.17323303,76.79699707,77.35661316,78.15994263,78.70513153,78.77767181,79.47522736,80.3061676,81.00531769,81.33009338,81.95787811,81.53321075,80.54794312,81.72634125,81.08914948,81.48590088,82.19190979,82.44003296,82.88600159,83.30425262,84.69232178,84.61511993,84.82926178,85.06986237,85.36422729,
Pakistan,PAK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,25.72518921,,,,,,,,,,,,,,,,,42.6993103,,,,,,,49.87363815,54.15121078,52.13682938,55.526371,54.89263916,55.37519073,54.73802185,56.76433945,55.59498978,56.97714996,,,59.13204956,,,
Panama,PAN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,88.0717392,,,,,,,,,,88.77986145,,,,,,,,,,91.89962006,,,,,,,,,,94.09411621,,,,,,,,95.41181183,,
Peru,PER,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,81.91845703,,,,,,,,,,,,87.15062714,,,,,,,,,,,87.66985321,87.90866852,88.69934082,89.59081268,,,,,93.84172821,,93.70794678,94.16233826,94.17366791,94.14961243,94.40827179,,
Philippines,PHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,83.31723022,,,,,,,,,,93.57389832,,,,93.91596985,,,,,,92.60005951,,,92.59069061,,,,,95.42009735,,,,,96.39800262,,98.18254852,,,,,
Palau,PLW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,91.92141724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.50312805,,96.59374237,,,,,
Papua New Guinea,PNG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.34326172,,,,,,,,,,61.59999847,,,,,,,,,,
Poland,POL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,98.74273682,,,,,,,,,,98.74273682,,,,,,,,,,98.74273682,,,,,,,,,,98.74273682,,,,,,,,,,,,
Pre-demographic dividend,PRE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,48.09107971,48.85694885,49.43375015,50.19910812,50.84357071,51.36339188,51.70389938,52.27743149,52.86940002,53.2431488,53.93572998,54.88716125,55.55932999,56.4571991,54.76243973,55.77254868,56.35071945,56.74930954,57.68169022,57.17171097,58.5146904,54.71630859,54.66102982,53.95864105,54.58861923,56.30136108,58.8340683,59.53052902,60.59999847,59.66225052,61.96347046,62.92971039,62.00146866,62.55918121,
Puerto Rico,PRI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,86.74606323,,,,,,,,,,89.62249756,,,,,,,,,,,,,,,,,,,,91.96523285,,,,,,,92.38999939,,,
"Korea, Dem. People's Rep.",PRK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99819183,,,,,,,,,,,,
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,79.43560791,,,,,,,,,,87.94785309,,,,,,,,,,90.43975067,,,,,,,,,,94.47705078,,,,,,,96.1375885,,
Paraguay,PRY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,78.45861053,,,,,,,,,,90.27182007,,,,,,,,,,92.80960846,,,,,94.55821991,93.29208374,93.75424194,93.87091827,,94.19747162,95.05903625,95.03481293,95.55484009,94.65023804,,94.02079773,,
West Bank and Gaza,PSE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0628891,,,,,,,92.27996826,,93.45001221,93.88214111,94.05867767,94.59916687,94.93200684,95.26724243,95.90621948,96.28489685,96.4283905,96.69072723,96.93022919,,97.21861267,,
Pacific island small states,PSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.96678162,86.99815369,87.2303009,87.46949005,87.71157837,87.95082855,88.12049866,88.38018799,88.59710693,88.8015213,88.98023987,89.16081238,89.33029175,89.47662354,89.63146973,89.76138306,89.87866974,90.0419693,90.21459198,90.38349152,90.56085968,90.68676758,90.79221344,90.8894577,90.94667816,91.01599121,91.14510345,91.27796936,91.29380798,,
Post-demographic dividend,PST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,75.63504028,,,,,,,,,,,83.26216125,,,,,,,86.73161316,,,90.06062317,91.01075745,91.15142059,91.77884674,91.36408234,90.1700592,90.63298798,91.3272171,,93.14530182,93.46396637,,,
Romania,ROU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.7099762,,,,,,,,,,97.29759216,,,,,,,,,98.60428619,,,,,,,98.84449768,,
Russian Federation,RUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.98605347,,,,,,,,,,,,,99.44097137,,,,,,,,99.68427277,,,,,,,,99.73005676,,
Rwanda,RWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,38.24343109,,,,,,,,,,,,,57.85348892,,,,,,,,,64.88860321,,,,,,,,,,65.85227203,,68.3310318,,70.80413055,,,,73.21559143,,
South Asia,SAS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,36.24779129,36.26089859,36.91609955,37.56235886,38.18989944,38.80672073,38.80397034,40.03179169,40.67823029,41.32398987,41.97127151,42.61491013,43.26182938,43.99892044,44.74946976,45.47370911,45.8564415,47.14770889,48.12348938,48.89509964,49.6832695,50.48078918,51.28226852,56.16218185,56.91616821,57.68935013,58.13003922,59.21207809,60.10100174,60.87245178,60.64292908,60.81311035,61.71448135,63.63835144,64.33769226,66.01901245,66.51319122,67.26777649,68.0131073,68.73478699,69.65734863,70.9991684,71.69515228,72.24388123,72.95144653,
Saudi Arabia,SAU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.82164764,,,,,,,,79.35093689,,,,82.85774231,,,,,,,,,94.4263382,,,,95.32862854,,,
Sudan,SDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.34587097,,,,,,,,53.51737976,,,,,,,,,,60.6971817,,
Senegal,SEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.86885071,,,,,,,,,,,,,,39.27524948,,,,41.89115143,,,48.03678131,,51.81454849,,43.53450012,,,,51.90042114,,,
Singapore,SGP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,82.90605164,,,,,,,,,,89.09600067,,,,,,,,,,92.54940033,,,,,,,,,,95.85733032,96.18604279,96.36978912,96.54801941,96.71669006,96.82549286,97.04956055,97.2022171,97.34485626,,
Solomon Islands,SLB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.59999847,,,,,,,,,,76.59999847,,,,,,,,,,,
Sierra Leone,SLE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.82678986,,,,,,,,,32.42617035,,,,,43.20632935,,
El Salvador,SLV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.14315796,,,,,,,,,,,,,,83.5594635,82.02863312,83.95130157,84.10289001,84.49272156,85.49398804,,86.76757813,,87.96984863,88.14176941,88.48271179,89.00859833,,
San Marino,SMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.91642761,,
Somalia,SOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,5.404650211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.39723969,,,,,,,,97.96240997,,,,,98.84150696,,,,
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,48.96166992,49.31903076,49.97158051,50.47425842,51.0901413,51.76823044,52.16839981,52.6414299,53.23067093,53.97893143,54.27444077,54.95352173,55.81616974,56.46335983,57.28224182,55.90880966,56.89545059,57.39414978,57.84003067,59.44001007,58.45846939,59.70100021,57.21604919,57.30437851,58.10976028,58.66814041,60.24391174,61.37615967,62.24433899,62.89559174,63.49285889,64.20291138,64.46804047,64.99101257,65.42196655,
South Sudan,SSD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.83127975,,,,,,,,,,34.52275848,,
Sub-Saharan Africa,SSF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,49.05025101,49.40729904,50.05838013,50.55997086,51.17430115,51.84978867,52.25027847,52.72233963,53.31019974,54.05651093,54.3514595,55.02878189,55.88912964,56.53495026,57.35187912,55.98175812,56.96620178,57.46339035,57.90784836,59.50366974,58.524189,59.76356888,57.28401184,57.37395096,58.17715073,58.73373032,60.3055191,61.43904877,62.30361176,62.95409012,63.54935837,64.25765991,64.51748657,65.03897858,65.46861267,
Small states,SST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,76.87106323,77.09758759,77.40608978,77.71183777,77.93048096,78.21692657,78.54537964,78.96099854,79.11282349,79.46135712,79.95168304,80.40125275,81.04541779,81.34552002,81.58441925,82.13945007,82.78546906,83.3348465,83.61815643,84.11855316,83.83615112,83.23432159,84.1132431,83.67304993,83.99236298,84.53431702,84.7060318,85.03681946,85.36804199,86.4052124,86.35237122,86.51476288,86.69132233,86.90550232,
Sao Tome and Principe,STP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,57.32426071,,,,,,,,,,73.24241638,,,,,,,,,,84.9085083,,,,,,,69.53639221,,,,90.14309692,,,,,,92.81664276,,
Suriname,SUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.59806061,,,,94.62094116,,94.67575073,,92.86865997,,,,,,94.38327026,,
Slovak Republic,SVK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.52452087,,,,,,,,,,,,,99.69999695,,,,,,,,,,99.69999695,,,,,,
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,55.32503891,,,,,,,,,,67.23937988,,,,,,,,,,,,,,81.66069794,,,,,,,,,,83.09828949,,,,,,,,88.41938019,,
Sint Maarten (Dutch part),SXM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.22921753,,,,,,,87.8111496,,,,,,,,91.8364563,,,,,,,,93.95423126,,,,,,,,95.8677063,,
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,55.65449905,,,,,,,,,,,,,,,,,,,,,82.88825226,,80.84452057,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.89465046,,,,,,,25.65420914,,,,28.38142967,,,,,,,,,,,26.00299072,22.31155014,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,63.33604813,63.5120697,64.65174866,65.78302002,66.36386108,68.07572937,68.94728088,70.27233887,71.33608246,72.35346985,73.25656891,74.51508331,78.93251801,79.64087677,79.52182007,80.87999725,81.45362091,81.98232269,82.58657837,83.18373871,83.71183777,89.42046356,89.79141998,90.12407684,90.43612671,90.89234161,91.27606964,91.65274811,91.99475098,92.36782074,92.79653931,93.88739777,94.12741852,94.45156097,94.54157257,94.38781738,94.61257935,94.71494293,95.13671112,95.35286713,95.48483276,95.6769104,95.82859802,95.97810364,
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,94.59324646,95.18827057,95.36482239,95.41020966,95.52937317,95.61264038,95.6876297,95.86660004,95.90319061,96.01412201,96.12406158,96.23310089,96.34433746,96.50650024,96.60855103,96.90091705,96.96105957,97.06623077,97.13755035,97.21595764,97.2803421,97.43356323,97.61785126,97.58544159,97.66927338,97.67836761,98.15779114,98.42804718,98.64798737,98.76374054,98.80722046,98.83760071,98.86424255,98.96904755,98.948349,98.9805069,99.01315308,
Togo,TGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.17760086,,,,,,56.88837051,,,57.09337997,,60.40993881,,,,63.74562073,,,,,
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,87.98175812,,,,,,,,,,,,,,,,,,,,92.64653778,,,,,93.50646973,,,,,96.4309082,,,93.70207214,,92.86830902,,,93.76776123,,
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.69402313,,,,,,,,,,,99.45068359,,,,,,,,,,,,,,99.80000305,,,,,,
Turkmenistan,TKM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.77832031,,,,,,,,,,,,,,,,,,,99.69999695,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,78.08843231,78.09028625,78.4397583,78.84776306,79.28697968,79.68428802,80.05603027,80.44167328,80.81787872,81.21904755,81.59683228,81.96221924,82.32211304,82.60962677,83.10915375,83.56105042,83.912323,84.50154877,85.14871216,85.80966949,86.3983078,87.02622223,87.36940002,87.67156982,88.17134094,88.48100281,88.73613739,88.83763123,88.95333862,89.74697876,89.72917938,90.22467041,90.24040222,90.8343277,91.08239746,91.47849274,91.45825195,92.06757355,92.29743958,92.34657288,92.80142212,92.9957962,93.47264099,93.59078217,93.7561264,94.19448853,
Timor-Leste,TLS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.59999847,,,,,,50.59999847,,,58.30897903,,,,,,,,68.0668335,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,38.72462082,39.20930099,39.69934845,40.19454956,40.72991943,41.25621033,41.86400986,42.56853867,43.29565811,44.10850906,44.89508057,45.65869141,46.43944931,47.46099091,48.53203964,49.71377182,50.5515213,51.68175125,52.74369812,55.39273834,56.71228027,57.78863907,58.71173859,59.72954941,61.3585701,62.76903152,63.73197937,64.91188049,66.01416779,67.05738068,68.21524811,68.51264191,72.20114899,73.10868073,72.50730133,72.49503326,72.9098587,73.51139832,73.23497772,74.06036377,74.29205322,77.31735229,76.93566895,78.60375977,76.40354156,77.60456848,78.83197784,75.72257996,76.09990692,
Tonga,TON,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,99.59246063,,,,,,,,,,,,,,,,,,,,98.90537262,,,,,,,,,,99.01846313,,,,,99.38552856,,,,,,,99.41436768,,
South Asia (IDA & IBRD),TSA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,36.24779129,36.26089859,36.91609955,37.56235886,38.18989944,38.80672073,38.80397034,40.03179169,40.67823029,41.32398987,41.97127151,42.61491013,43.26182938,43.99892044,44.74946976,45.47370911,45.8564415,47.14770889,48.12348938,48.89509964,49.6832695,50.48078918,51.28226852,56.16218185,56.91616821,57.68935013,58.13003922,59.21207809,60.10100174,60.87245178,60.64292908,60.81311035,61.71448135,63.63835144,64.33769226,66.01901245,66.51319122,67.26777649,68.0131073,68.73478699,69.65734863,70.9991684,71.69515228,72.24388123,72.95144653,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,49.05025101,49.40729904,50.05838013,50.55997086,51.17430115,51.84978867,52.25027847,52.72233963,53.31019974,54.05651093,54.3514595,55.02878189,55.88912964,56.53495026,57.35187912,55.98175812,56.96620178,57.46339035,57.90784836,59.50366974,58.524189,59.76356888,57.28401184,57.37395096,58.17715073,58.73373032,60.3055191,61.43904877,62.30361176,62.95409012,63.54935837,64.25765991,64.51748657,65.03897858,65.46861267,
Trinidad and Tobago,TTO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,94.97032166,,,,,,,,,,96.93855286,,,,,,,,,,97.90000153,,,,,,,,,,98.69999695,,,,,,,,,,
Tunisia,TUN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,48.19070053,,,,,,,,,,,,,,,,,,,,74.29699707,,,77.19039917,77.7146225,,79.13057709,79.65390778,80.21875,,79.03643036,,,,,,
Turkey,TUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,61.62768173,,,,,65.69434357,,,,,75.96823883,,,,,79.23245239,,,,,,,,,,,,,,87.36549377,88.22905731,88.1193924,88.65589905,,90.81671906,92.66059875,94.10608673,94.9197464,95.25666046,95.4396286,95.60141754,96.16732788,96.15052795,,,
Tuvalu,TUV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.11380005,,,,,,,,,,,,,,69.43090057,,,,,,,,67.80069733,,78.10059357,,,77.88722992,,,,,
Uganda,UGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.10737991,,,,,,,,,,,68.14250946,,,,71.37313843,,,,73.21188354,,70.1982193,,,,,,76.52749634,,
Ukraine,UKR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.43041229,,,,,,,,,,,99.97434998,,,,,,,,
Upper middle income,UMC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,69.2148819,69.38352966,70.22801971,71.04250336,71.47511292,72.68360138,73.31934357,74.31526947,75.22197723,76.00666809,76.74442291,77.5530777,80.87029266,81.44326782,81.57375336,82.63585663,83.18015289,83.71356964,84.22170258,84.77519989,85.24133301,89.52469635,89.92115784,90.26804352,90.58653259,90.97035217,91.19953918,91.73465729,92.01931763,92.38861084,92.65444946,93.50337219,93.73737335,94.00576019,94.1479187,94.37332916,94.78501129,94.84181976,95.25861359,95.099617,95.62375641,95.67085266,95.45144653,95.64833832,
Uruguay,URY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,93.86106873,,,,,,,,,,95.37998199,,,,,,,,,,,96.78180695,,,,,,,,,,97.78962708,97.8638916,98.16355896,98.26722717,98.07270813,98.33589935,98.39594269,98.36386871,98.43592834,98.52387238,98.56147003,98.61572266,98.70385742,,
United States,USA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64257813,,,,,,,,,,,,,99.99485779,99.98055267,99.98383331,99.98657227,,99.9928894,,
St. Vincent and the Grenadines,VCT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,95.63215637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
