"expISO3","exporter","slongitude","slatitude","impISO3","importer","tlongitude","tlatitude","tot_val_usd","tot-weight-kg"
"SWE","Sweden",16.739754033053543,62.78989678415778,"LUX","Luxembourg",6.087813969032044,49.770629575363884,26488.3656026,19600.3711216
"SWE","Sweden",16.739754033053543,62.78989678415778,"LVA","Latvia",24.929423968642535,56.857534437085725,87786.39264677,179660.338357
"SWE","Sweden",16.739754033053543,62.78989678415778,"MAC","China, Macao SAR",113.55012506352243,22.183320473366667,35.89694467,102.49374518
"SWE","Sweden",16.739754033053543,62.78989678415778,"MAR","Morocco",-6.317845225561024,31.883624954437387,136855.346966,383197.95202
"SWE","Sweden",16.739754033053543,62.78989678415778,"MDA","Moldova",28.473930867465224,47.193869423090355,1829.8734292000001,1462.6389974
"SWE","Sweden",16.739754033053543,62.78989678415778,"MDG","Madagascar",46.70603866914809,-19.37338306850477,32.918934500000006,29.428289000000003
"SWE","Sweden",16.739754033053543,62.78989678415778,"MDV","Maldives",73.25222658734783,3.216335123203281,374.518,441.878
"SWE","Sweden",16.739754033053543,62.78989678415778,"MEX","Mexico",-102.53288549746279,23.950463865568704,104997.48552809999,66733.63063259999
"SWE","Sweden",16.739754033053543,62.78989678415778,"MKD","Macedonia, FYR",21.69747626732899,41.599682312277054,995.6236787,1366.0252325000001
"SWE","Sweden",16.739754033053543,62.78989678415778,"MLI","Mali",-3.5244225221770105,17.350279190913366,19.094,12.411
"SWE","Sweden",16.739754033053543,62.78989678415778,"MLT","Malta",14.441922648934293,35.89052204833109,79006.690543,265335.2890019
"SWE","Sweden",16.739754033053543,62.78989678415778,"MMR","Myanmar",96.50692104674992,21.154319005698028,130.575,265.293
"SWE","Sweden",16.739754033053543,62.78989678415778,"MNE","Montenegro",19.25030495955029,42.791593248346096,20.42682252,24.21166096
"SWE","Sweden",16.739754033053543,62.78989678415778,"MNG","Mongolia",103.08321757782538,46.835290642171884,1.083,0.2
"SWE","Sweden",16.739754033053543,62.78989678415778,"MOZ","Mozambique",35.551421918377756,-17.259323521694824,12944.02116,9955.374448
"SWE","Sweden",16.739754033053543,62.78989678415778,"MRT","Mauritania",-10.332297950013201,20.2598513104181,77.206,49
"SWE","Sweden",16.739754033053543,62.78989678415778,"MUS","Mauritius",57.87073734512803,-20.251869017747172,11.036909810000001,3.0538396199999998
"SWE","Sweden",16.739754033053543,62.78989678415778,"MWI","Malawi",34.30715531031018,-13.216021652612449,0.943,0.054
"SWE","Sweden",16.739754033053543,62.78989678415778,"MYS","Malaysia",109.70819445952743,3.79236690154722,43968.0545056,27027.230574
"SWE","Sweden",16.739754033053543,62.78989678415778,"NAM","Namibia",17.218277596923276,-22.133246238490916,17138.545,33279.373
"SWE","Sweden",16.739754033053543,62.78989678415778,"NCL","New Caledonia",165.71548797297555,-21.31633710438555,1198.65656,440.66027569999994
"SWE","Sweden",16.739754033053543,62.78989678415778,"NER","Niger",9.39764775836971,17.426148962247787,272.06,172.386
"SWE","Sweden",16.739754033053543,62.78989678415778,"NGA","Nigeria",8.105306311132342,9.593959990531566,75547.905,119743.797
"SWE","Sweden",16.739754033053543,62.78989678415778,"NIC","Nicaragua",-85.03478332256003,12.839905878385617,2657.52641797,5740.3298206
"SWE","Sweden",16.739754033053543,62.78989678415778,"NLD","Netherlands",5.6034180269466205,52.24926328962551,2079848.49901,5629999.7617
"SWE","Sweden",16.739754033053543,62.78989678415778,"NOR","Norway",14.084800836706687,64.44817113990793,1921667.4878050298,3876544.5669820504
"SWE","Sweden",16.739754033053543,62.78989678415778,"NPL","Nepal",83.9385478076669,28.253007138564424,2474.4897555,7506.680195
"SWE","Sweden",16.739754033053543,62.78989678415778,"NZL","New Zealand",171.77992738155748,-41.83887435030019,15402.293443,6690.8317910000005
"SWE","Sweden",16.739754033053543,62.78989678415778,"OMN","Oman",56.1113831082645,20.597694874039348,81224.2416669,56262.8389465
"SWE","Sweden",16.739754033053543,62.78989678415778,"PAK","Pakistan",68.79014364623947,29.357903426636728,44297.4181753,120105.78447848
"SWE","Sweden",16.739754033053543,62.78989678415778,"PAN","Panama",-80.10266194726974,8.50718634568485,6537.348267040001,14292.82458937
"SWE","Sweden",16.739754033053543,62.78989678415778,"PER","Peru",-74.37562774311915,-9.163759818255448,30837.917910000004,50188.205825000005
"SWE","Sweden",16.739754033053543,62.78989678415778,"PHL","Philippines",122.87870839365924,11.741832657610422,6033.8359992000005,4031.6668649
"SWE","Sweden",16.739754033053543,62.78989678415778,"PLW","Palau",134.56868687822998,7.501882414132657,,
"SWE","Sweden",16.739754033053543,62.78989678415778,"PNG","Papua New Guinea",145.2412167104666,-6.478767972968421,49.336,17
"SWE","Sweden",16.739754033053543,62.78989678415778,"POL","Poland",19.40088385467417,52.12461008656555,1278293.1604629,1474795.7909
"SWE","Sweden",16.739754033053543,62.78989678415778,"PRK","Korea, Dem. Rep.",127.18195650688813,40.143063772663055,42.813,60
"SWE","Sweden",16.739754033053543,62.78989678415778,"PRT","Portugal",-7.962187190752778,39.6919098223161,382919.478344,234437.12380999996
"SWE","Sweden",16.739754033053543,62.78989678415778,"PRT","Portugal",-27.303296240532973,38.33239830464354,382919.478344,234437.12380999996
"SWE","Sweden",16.739754033053543,62.78989678415778,"PRY","Paraguay",-58.391023526278055,-23.23621116210156,615.2673586000001,253.91157729
"SWE","Sweden",16.739754033053543,62.78989678415778,"PYF","French Polynesia",-146.41858386723257,-14.854975666349645,177.417575,27.5051047
"SWE","Sweden",16.739754033053543,62.78989678415778,"QAT","Qatar",51.188069104527365,25.297876440594464,138584.819218,1349589.5976430401
"SWE","Sweden",16.739754033053543,62.78989678415778,"ROU","Romania",24.969258759275046,45.8436147334286,76693.1945602,45918.584699
"SWE","Sweden",16.739754033053543,62.78989678415778,"RUS","Russian Federation",96.56805448782902,61.94942243767453,101892.361655,287036.989312
"SWE","Sweden",16.739754033053543,62.78989678415778,"RWA","Rwanda",29.917652253500023,-1.9978920524416304,3.844,1.234
"SWE","Sweden",16.739754033053543,62.78989678415778,"SAU","Saudi Arabia",44.54571894171098,24.122887819413414,393505.457535,2430117.5288520004
"SWE","Sweden",16.739754033053543,62.78989678415778,"SDN","Sudan",29.958036241009193,16.01933683155426,32612.80328449,58454.14683307
"SWE","Sweden",16.739754033053543,62.78989678415778,"SEN","Senegal",-14.46765362111762,14.366965745226887,2780.1666514,6025.590589700001
"SWE","Sweden",16.739754033053543,62.78989678415778,"SGP","Singapore",103.8080509453779,1.3516148228449165,77143.314898,40369.723141
"SWE","Sweden",16.739754033053543,62.78989678415778,"SLE","Sierra Leone",-11.79192178449719,8.56028488925921,308.89433979999995,145.7487326
