continent,Country Or Region,Zoo Name,zoo point?,# point,CurveX,CurveY,Lat,Lon,Point,sigmoid,sigmoid EXP,startX,startX offset ,startY,Zoo Order
AM,Canada,Calgary Zoo,False,80,-149.935505060,78.167468026,51.045994812,-114.023673802,75,0.001792705,0.5,-150,-50,80,21
AM,Canada,Calgary Zoo,False,80,-149.946288142,78.533974421,51.045994812,-114.023673802,76,0.001492978,0.5,-150,-50,80,21
AM,Canada,Calgary Zoo,False,80,-149.955270617,78.900480816,51.045994812,-114.023673802,77,0.001243300,0.5,-150,-50,80,21
AM,Canada,Calgary Zoo,False,80,-149.962752470,79.266987210,51.045994812,-114.023673802,78,0.001035334,0.5,-150,-50,80,21
AM,Canada,Calgary Zoo,False,80,-149.968983919,79.633493605,51.045994812,-114.023673802,79,0.000862125,0.5,-150,-50,80,21
AM,Canada,Calgary Zoo,False,80,-149.974173607,80,51.045994812,-114.023673802,80,0.000717872,0.5,-150,-50,80,21
AM,Mexico,Chapultepec Zoo,False,80,-157.600917013,51.628690834,19.423420970,-99.189568518,43,0.277180589,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-163.256075567,52.395482974,19.423420970,-99.189568518,44,0.207200038,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-167.782107731,53.162275113,19.423420970,-99.189568518,45,0.151192019,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-171.251770957,53.929067253,19.423420970,-99.189568518,46,0.108256185,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-173.824817434,54.695859392,19.423420970,-99.189568518,47,0.076415661,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-175.686375600,55.462651532,19.423420970,-99.189568518,48,0.053379549,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-177.009239663,56.229443672,19.423420970,-99.189568518,49,0.037009583,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-177.937358284,56.996235811,19.423420970,-99.189568518,50,0.025524449,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-178.582700734,57.763027951,19.423420970,-99.189568518,51,0.017538568,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.028624331,58.529820091,19.423420970,-99.189568518,52,0.012020424,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.335421804,59.296612230,19.423420970,-99.189568518,53,0.008223916,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.545872100,60.063404370,19.423420970,-99.189568518,54,0.005619669,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.689937455,60.830196509,19.423420970,-99.189568518,55,0.003836912,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.788420545,61.596988649,19.423420970,-99.189568518,56,0.002618220,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.855679190,62.363780789,19.423420970,-99.189568518,57,0.001785918,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.901583202,63.130572928,19.423420970,-99.189568518,58,0.001217872,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.932898705,63.897365068,19.423420970,-99.189568518,59,0.000830354,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.954255492,64.664157208,19.423420970,-99.189568518,60,0.000566072,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.968817534,65.430949347,19.423420970,-99.189568518,61,0.000385872,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.978745199,66.197741487,19.423420970,-99.189568518,62,0.000263021,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.985512728,66.964533626,19.423420970,-99.189568518,63,0.000179275,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.990125739,67.731325766,19.423420970,-99.189568518,64,0.000122190,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.993270005,68.498117906,19.423420970,-99.189568518,65,8.328126075e-05,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.995413098,69.264910045,19.423420970,-99.189568518,66,5.676125796e-05,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.996873773,70.031702185,19.423420970,-99.189568518,67,3.868593206e-05,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.997869316,70.798494325,19.423420970,-99.189568518,68,2.636644743e-05,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.998547835,71.565286464,19.423420970,-99.189568518,69,1.797001613e-05,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.999010282,72.332078604,19.423420970,-99.189568518,70,1.224740712e-05,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.999325462,73.098870743,19.423420970,-99.189568518,71,8.347166012e-06,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.999540272,73.865662883,19.423420970,-99.189568518,72,5.688966914e-06,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.999686675,74.632455023,19.423420970,-99.189568518,73,3.877282074e-06,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.999786455,75.399247162,19.423420970,-99.189568518,74,2.642537360e-06,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.999854460,76.166039302,19.423420970,-99.189568518,75,1.801004110e-06,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.999900808,76.932831442,19.423420970,-99.189568518,76,1.227462281e-06,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.999932397,77.699623581,19.423420970,-99.189568518,77,8.365685388e-07,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.999953925,78.466415721,19.423420970,-99.189568518,78,5.701575059e-07,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.999968598,79.233207860,19.423420970,-99.189568518,79,3.885868747e-07,0.5,-180,-50,80,20
AM,Mexico,Chapultepec Zoo,False,80,-179.999978598,80,19.423420970,-99.189568518,80,2.648386611e-07,0.5,-180,-50,80,20
AM,USA,Memphis Zoo,False,80,-110.107837206,58.994378722,35.150159973,-89.994318242,43,0.329676322,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-111.891879100,59.562098216,35.150159973,-89.994318242,44,0.270219519,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-113.458808354,60.129817710,35.150159973,-89.994318242,45,0.217998434,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-114.794901772,60.697537204,35.150159973,-89.994318242,46,0.173470420,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-115.905706349,61.265256698,35.150159973,-89.994318242,47,0.136450612,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-116.809949148,61.832976192,35.150159973,-89.994318242,48,0.106314893,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-117.533495947,62.400695686,35.150159973,-89.994318242,49,0.082201234,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-118.104532677,62.968415180,35.150159973,-89.994318242,50,0.063170280,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-118.550324212,63.536134674,35.150159973,-89.994318242,51,0.048313376,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-118.895390790,64.103854168,35.150159973,-89.994318242,52,0.036813335,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.160735107,64.671573662,35.150159973,-89.994318242,53,0.027970199,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.363742823,65.239293156,35.150159973,-89.994318242,54,0.021204557,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.518456238,65.807012650,35.150159973,-89.994318242,55,0.016048419,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.636015508,66.374732144,35.150159973,-89.994318242,56,0.012130519,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.725142219,66.942451638,35.150159973,-89.994318242,57,0.009160191,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.792597705,67.510171132,35.150159973,-89.994318242,58,0.006912101,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.843585388,68.077890626,35.150159973,-89.994318242,59,0.005212833,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.882087884,68.645610120,35.150159973,-89.994318242,60,0.003929660,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.911140949,69.213329614,35.150159973,-89.994318242,61,0.002961408,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.933051492,69.781049108,35.150159973,-89.994318242,62,0.002231194,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.949568520,70.348768602,35.150159973,-89.994318242,63,0.001680731,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.962015762,70.916488096,35.150159973,-89.994318242,64,0.001265902,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.971393773,71.484207590,35.150159973,-89.994318242,65,0.000953360,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.978458091,72.051927084,35.150159973,-89.994318242,66,0.000717928,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.983778817,72.619646578,35.150159973,-89.994318242,67,0.000540604,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.987785890,73.187366072,35.150159973,-89.994318242,68,0.000407060,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.990803411,73.755085566,35.150159973,-89.994318242,69,0.000306495,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.993075619,74.322805060,35.150159973,-89.994318242,70,0.000230769,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.994786528,74.890524554,35.150159973,-89.994318242,71,0.000173749,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.996074753,75.458244048,35.150159973,-89.994318242,72,0.000130817,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.997044695,76.025963542,35.150159973,-89.994318242,73,9.849150334e-05,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.997774979,76.593683036,35.150159973,-89.994318242,74,7.415332263e-05,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.998324813,77.161402530,35.150159973,-89.994318242,75,5.582900045e-05,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.998738781,77.729122024,35.150159973,-89.994318242,76,4.203268398e-05,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.999050453,78.296841518,35.150159973,-89.994318242,77,3.164556923e-05,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.999285107,78.864561012,35.150159973,-89.994318242,78,2.382525660e-05,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.999461774,79.432280506,35.150159973,-89.994318242,79,1.793747968e-05,0.5,-120,-50,80,22
AM,USA,Memphis Zoo,False,80,-119.999594783,80,35.150159973,-89.994318242,80,1.350469019e-05,0.5,-120,-50,80,22
AM,USA,Zoo Atlanta,False,80,-88.172443403,58.331251795,33.734294372,-84.372325147,43,0.324744525,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-88.513847886,58.916893638,33.734294372,-84.372325147,44,0.264079243,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-88.811422786,59.502535481,33.734294372,-84.372325147,45,0.211202183,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.062895818,60.088177325,33.734294372,-84.372325147,46,0.166517115,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.269914022,60.673819168,33.734294372,-84.372325147,47,0.129731372,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.436691521,61.259461012,33.734294372,-84.372325147,48,0.100096131,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.568725973,61.845102855,33.734294372,-84.372325147,49,0.076634496,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.671818211,62.430744698,33.734294372,-84.372325147,50,0.058315698,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.751445899,63.016386542,33.734294372,-84.372325147,51,0.044166393,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.812437088,63.602028385,33.734294372,-84.372325147,52,0.033328669,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.858854725,64.187670229,33.734294372,-84.372325147,53,0.025080567,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.894008843,64.773312072,33.734294372,-84.372325147,54,0.018833916,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.920534172,65.358953915,33.734294372,-84.372325147,55,0.014120544,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.940492817,65.944595759,33.734294372,-84.372325147,56,0.010574026,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.955478872,66.530237602,33.734294372,-84.372325147,57,0.007911105,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.966713458,67.115879445,33.734294372,-84.372325147,58,0.005914795,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.975125708,67.701521289,33.734294372,-84.372325147,59,0.004419994,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.981419057,68.287163132,33.734294372,-84.372325147,60,0.003301709,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.986124093,68.872804976,33.734294372,-84.372325147,61,0.002465655,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.989639928,69.458446819,33.734294372,-84.372325147,62,0.001840915,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.992266158,70.044088662,33.734294372,-84.372325147,63,0.001374252,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.994227336,70.629730506,33.734294372,-84.372325147,64,0.001025764,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.995691572,71.215372349,33.734294372,-84.372325147,65,0.000765579,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.996784617,71.801014193,33.734294372,-84.372325147,66,0.000571352,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.997600475,72.386656036,33.734294372,-84.372325147,67,0.000426379,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.998209387,72.972297879,33.734294372,-84.372325147,68,0.000318180,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.998663816,73.557939723,33.734294372,-84.372325147,69,0.000237431,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.999002938,74.143581566,33.734294372,-84.372325147,70,0.000177171,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.999256003,74.729223410,33.734294372,-84.372325147,71,0.000132203,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.999444844,75.314865253,33.734294372,-84.372325147,72,9.864749824e-05,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.999585757,75.900507096,33.734294372,-84.372325147,73,7.360824117e-05,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.999690904,76.486148940,33.734294372,-84.372325147,74,5.492423859e-05,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.999769363,77.071790783,33.734294372,-84.372325147,75,4.098260777e-05,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.999827907,77.657432626,33.734294372,-84.372325147,76,3.057972653e-05,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.999871591,78.243074470,33.734294372,-84.372325147,77,2.281741587e-05,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.999904186,78.828716313,33.734294372,-84.372325147,78,1.702544464e-05,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.999928508,79.414358157,33.734294372,-84.372325147,79,1.270368830e-05,0.5,-90,-50,80,23
AM,USA,Zoo Atlanta,False,80,-89.999946655,80,33.734294372,-84.372325147,80,9.478960630e-06,0.5,-90,-50,80,23
AM,USA,Smithsonian's National Zoo,False,80,-62.563619218,60.764566043,38.929749118,-77.049805860,43,0.343024300,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-61.329265172,61.284442636,38.929749118,-77.049805860,44,0.287044032,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-60.223713163,61.804319229,38.929749118,-77.049805860,45,0.236905177,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-59.258954559,62.324195823,38.929749118,-77.049805860,46,0.193151567,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-58.435990205,62.844072416,38.929749118,-77.049805860,47,0.155828592,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-57.747490213,63.363949010,38.929749118,-77.049805860,48,0.124603828,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-57.180787657,63.883825603,38.929749118,-77.049805860,49,0.098902805,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-56.720555073,64.403702197,38.929749118,-77.049805860,50,0.078030396,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-56.350846345,64.923578790,38.929749118,-77.049805860,51,0.061263412,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-56.056451365,65.443455384,38.929749118,-77.049805860,52,0.047912048,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.823661953,65.963331977,38.929749118,-77.049805860,53,0.037354612,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.640602517,66.483208570,38.929749118,-77.049805860,54,0.029052524,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.497275017,67.003085164,38.929749118,-77.049805860,55,0.022552354,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.385438078,67.522961757,38.929749118,-77.049805860,56,0.017480339,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.298404977,68.042838351,38.929749118,-77.049805860,57,0.013533225,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.230814839,68.562714944,38.929749118,-77.049805860,58,0.010467885,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.178408615,69.082591538,38.929749118,-77.049805860,59,0.008091165,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.137825998,69.602468131,38.929749118,-77.049805860,60,0.006250667,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.106429790,70.122344725,38.929749118,-77.049805860,61,0.004826790,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.082158695,70.642221318,38.929749118,-77.049805860,62,0.003726051,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.063406581,71.162097911,38.929749118,-77.049805860,63,0.002875607,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.048924965,71.681974505,38.929749118,-77.049805860,64,0.002218839,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.037745170,72.201851098,38.929749118,-77.049805860,65,0.001711814,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.029116678,72.721727692,38.929749118,-77.049805860,66,0.001320496,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.022458635,73.241604285,38.929749118,-77.049805860,67,0.001018541,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.017321873,73.761480879,38.929749118,-77.049805860,68,0.000785579,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.013359284,74.281357472,38.929749118,-77.049805860,69,0.000605869,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.010302761,74.801234066,38.929749118,-77.049805860,70,0.000467250,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.007945301,75.321110659,38.929749118,-77.049805860,71,0.000360334,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.006127120,75.840987252,38.929749118,-77.049805860,72,0.000277876,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.004724918,76.360863846,38.929749118,-77.049805860,73,0.000214284,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.003643559,76.880740439,38.929749118,-77.049805860,74,0.000165242,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.002809651,77.400617033,38.929749118,-77.049805860,75,0.000127423,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.002166583,77.920493626,38.929749118,-77.049805860,76,9.825859825e-05,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.001670688,78.440370220,38.929749118,-77.049805860,77,7.576882709e-05,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.001288288,78.960246813,38.929749118,-77.049805860,78,5.842629252e-05,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.000993411,79.480123407,38.929749118,-77.049805860,79,4.505306783e-05,0.5,-55,-50,80,24
AM,USA,Smithsonian's National Zoo,False,80,-55.000766027,80,38.929749118,-77.049805860,80,3.474074120e-05,0.5,-55,-50,80,24
AP,Australia,Adelaide Zoo,False,80,235.290174711,20.862873734,-34.914404731,138.606100240,43,0.269724099,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,244.693178287,22.190904173,-34.914404731,138.606100240,44,0.198701162,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,252.104113725,23.518934613,-34.914404731,138.606100240,45,0.142724750,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,257.689252613,24.846965053,-34.914404731,138.606100240,46,0.100538978,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,261.757992425,26.174995492,-34.914404731,138.606100240,47,0.069806899,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,264.649353379,27.503025932,-34.914404731,138.606100240,48,0.047967819,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,266.667971553,28.831056372,-34.914404731,138.606100240,49,0.032720756,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,268.059918078,30.159086811,-34.914404731,138.606100240,50,0.022207080,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,269.011555649,31.487117251,-34.914404731,138.606100240,51,0.015019154,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,269.658362111,32.815147690,-34.914404731,138.606100240,52,0.010133684,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.096231780,34.143178130,-34.914404731,138.606100240,53,0.006826358,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.391857305,35.471208570,-34.914404731,138.606100240,54,0.004593434,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.591083483,36.799239009,-34.914404731,138.606100240,55,0.003088636,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.725179717,38.127269449,-34.914404731,138.606100240,56,0.002075778,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.815363210,39.455299889,-34.914404731,138.606100240,57,0.001394602,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.875980371,40.783330328,-34.914404731,138.606100240,58,0.000936747,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.916709159,42.111360768,-34.914404731,138.606100240,59,0.000629114,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.944068025,43.439391207,-34.914404731,138.606100240,60,0.000422466,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.962442769,44.767421647,-34.914404731,138.606100240,61,0.000283678,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.974782202,46.095452087,-34.914404731,138.606100240,62,0.000190476,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.983068031,47.423482526,-34.914404731,138.606100240,63,0.000127891,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.988631614,48.751512966,-34.914404731,138.606100240,64,8.586790156e-05,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.992367195,50.079543406,-34.914404731,138.606100240,65,5.765224413e-05,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.994875334,51.407573845,-34.914404731,138.606100240,66,3.870771702e-05,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.996559321,52.735604285,-34.914404731,138.606100240,67,2.598819962e-05,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.997689952,54.063634724,-34.914404731,138.606100240,68,1.744829581e-05,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.998449054,55.391665164,-34.914404731,138.606100240,69,1.171463113e-05,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.998958711,56.719695604,-34.914404731,138.606100240,70,7.865084672e-06,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.999300890,58.047726043,-34.914404731,138.606100240,71,5.280531496e-06,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.999530626,59.375756483,-34.914404731,138.606100240,72,3.545287859e-06,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.999684868,60.703786923,-34.914404731,138.606100240,73,2.380263965e-06,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.999788424,62.031817362,-34.914404731,138.606100240,74,1.598080212e-06,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.999857950,63.359847802,-34.914404731,138.606100240,75,1.072931299e-06,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.999904630,64.687878241,-34.914404731,138.606100240,76,7.203526866e-07,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.999935970,66.015908681,-34.914404731,138.606100240,77,4.836357494e-07,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.999957011,67.343939121,-34.914404731,138.606100240,78,3.247069445e-07,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.999971138,68.671969560,-34.914404731,138.606100240,79,2.180041373e-07,0.3,271,120,70,19
AP,Australia,Adelaide Zoo,False,80,270.999980622,70,-34.914404731,138.606100240,80,1.463652165e-07,0.3,271,120,70,19
AP,Indonesia,Taman Safari,False,80,104.286437115,34.068564934,-6.718469464,106.951469929,43,0.325559131,0.3,103,120,70,14
AP,Indonesia,Taman Safari,False,80,104.047497313,35.039684801,-6.718469464,106.951469929,44,0.265090544,0.3,103,120,70,14
AP,Indonesia,Taman Safari,False,80,103.838966530,36.010804668,-6.718469464,106.951469929,45,0.212317579,0.3,103,120,70,14
AP,Indonesia,Taman Safari,False,80,103.662478696,36.981924534,-6.718469464,106.951469929,46,0.167653736,0.3,103,120,70,14
AP,Indonesia,Taman Safari,False,80,103.516951141,37.953044401,-6.718469464,106.951469929,47,0.130825022,0.3,103,120,70,14
