TerminalID,ProjectID,ComboID,Facility,Country,Region,Wiki,Name,Other Names,Owner,Status,StartYear1,StartYear2,StartYear3,StopYear,Capacity,Capacity Unit,mtpa,Location,Prefecture/District,State/Province,Latitude,Longitude,Accuracy,Floating,Pre-FID,FID Year
T0467,0,T04670,Import,Japan,East Asia,https://www.gem.wiki/Futtsu_LNG_Terminal,Futtsu LNG Terminal,,JERA,Operating,1985,,,,19.10,mtpa,19.10,Futtsu,Chiba,Kanto,35.3451724,139.8213313,exact,no,,
T0468,0,T04680,Import,Italy,Europe,https://www.gem.wiki/Brindisi_LNG_Terminal,Brindisi LNG Terminal,,BG Group,Cancelled,,,,,6.00,mtpa,6.00,Capo Bianco,Brindisi,Apulia,40.64801,17.99101,exact,no,,
T0469,0,T04690,Import,Japan,East Asia,https://www.gem.wiki/Hachinohe_LNG_Terminal,Hachinohe LNG Terminal,,JXTG Holdings,Operating,2015,,,,1.60,mtpa,1.60,Port of Hachinohe,Aomori,Tohoku,40.5432392,141.5245369,exact,no,,
T0470,0,T04700,Import,Italy,Europe,https://www.gem.wiki/Falconara_Marittima_LNG_Terminal,Falconara Marittima LNG Terminal,,API Holding,Cancelled,,,,,4.80,mtpa,4.80,offshore,Ancona,Marche,43.741,13.543,approximate,no,,
T0471,0,T04710,Import,Japan,East Asia,https://www.gem.wiki/Hakodate_LNG_Terminal,Hakodate LNG Terminal,,Hokkaido Gas,Operating,2006,,,,0.11,bcm/y,0.08,Hakodate,Oshima,Hokkaido,41.8072,140.71292,exact,no,,
T0472,0,T04720,Import,Italy,Europe,https://www.gem.wiki/Gioia_Tauro_LNG_Terminal,Gioia Tauro LNG Terminal,Trinitapoli LNG Terminal,"Iren Group, Sorgenia",Shelved,,,,,8.60,mtpa,8.60,Trinitapoli,Barletta-Andria-Trani,Apulia,38.46692,15.899,approximate,no,,
T0473,0,T04730,Import,Japan,East Asia,https://www.gem.wiki/Hatsukaichi_LNG_Terminal,Hatsukaichi LNG Terminal,,Hiroshima Gas,Operating,1996,,,,0.90,mtpa,0.90,Hiroshima,Hiroshima,Chugoku,34.3405327,132.339621,exact,no,,
T0474,0,T04740,Import,Italy,Europe,https://www.gem.wiki/Toscana_LNG_Terminal,Toscana LNG Terminal,Livorno LNG Terminal,"Snam, 49.07%, Mitsubishi UFJ Financial Group, 48.24%, Golar LNG Limited, 2.69%",Operating,2013,,,,2.80,mtpa,2.80,offshore,Livorno,Toscana,43.644444,9.988889,approximate,yes,,
T0475,0,T04750,Import,Japan,East Asia,https://www.gem.wiki/Hibiki_LNG_terminal,Hibiki LNG Terminal,,"Saibu Gas, 90.00%, Kyushu Electric Power, 10.00%",Operating,2014,,,,2.40,mtpa,2.40,Kitakyushu,Fukuoka,Kyushu,33.9305,130.778885,exact,no,,
T0476,0,T04760,Import,Italy,Europe,https://www.gem.wiki/Panigaglia_LNG_Terminal,Panigaglia LNG Terminal,,Snam,Operating,1971,,,,2.50,mtpa,2.50,Porto Venere,La Spezia,Liguria,44.07428,9.83087,exact,no,,
T0477,0,T04770,Import,Japan,East Asia,https://www.gem.wiki/Higashi_Niigata_LNG_Terminal,Higashi Niigata LNG Terminal,,Tohoku Electric Power,Operating,1984,,,,8.90,mtpa,8.90,Higashi,Niigata,Chūbu,37.99625,139.2373,exact,no,,
T0478,0,T04780,Import,Italy,Europe,https://www.gem.wiki/Porto_Empedocle_LNG_Terminal,Porto Empedocle LNG Terminal,,Enel,Proposed,2015,,,,6.00,mtpa,6.00,Agrigento,Agrigento,Sicily,37.28297,13.53774,exact,no,Pre-FID,
T0479,0,T04790,Import,Japan,East Asia,https://www.gem.wiki/Higashi_Ohgishima_LNG_Terminal,Higashi Ohgishima LNG Terminal,,JERA,Operating,1984,,,,13.20,mtpa,13.20,Higashi-Ohgishima,Kawasaki,Kanagawa,35.4954,139.745,exact,no,,
T0480,0,T04800,Import,Italy,Europe,https://www.gem.wiki/Priolo_Augusta_LNG_Terminal,Priolo Augusta LNG Terminal,,Royal Dutch Shell,Cancelled,,,,,8.00,bcm/y,5.88,Augusta,Syracuse,Sicily,37.25,15.216667,approximate,no,,
T0481,0,T04810,Import,Japan,East Asia,https://www.gem.wiki/Himeji_Joint_LNG_Terminal,Himeji Joint LNG Terminal,,Kansai Electric Power Company,Operating,1984,,,,2.00,mtpa,2.00,Himeji,Hyōgo,Kansai,34.816667,134.683333,exact,no,,
T0482,0,T04820,Import,Italy,Europe,https://www.gem.wiki/Trieste_Monfalcone_LNG_Terminal,Trieste Monfalcone LNG Terminal,,E.ON,Cancelled,,,,,6.00,mtpa,6.00,Monfalcone,Gorizia,Friuli-Venezia Giulia,45.8,13.533333,approximate,no,,
T0483,0,T04830,Import,Japan,East Asia,https://www.gem.wiki/Himeji_LNG_Terminal,Himeji LNG Terminal,,Osaka Gas,Operating,1979,,,,4.85,bcm/y,3.57,Himeji,Hyōgo,Kansai,34.816667,134.683333,exact,no,,
T0484,0,T04840,Import,Italy,Europe,https://www.gem.wiki/Zaule_LNG_Terminal,Zaule LNG Terminal,,Gas Natural,Cancelled,,,,,5.40,mtpa,5.40,Trieste,Trieste,Friuli-Venezia Giulia,45.61239,13.79281,exact,no,,
T0485,0,T04850,Import,Japan,East Asia,https://www.gem.wiki/Hitachi_LNG_Terminal,Hitachi LNG Terminal,,Tokyo Gas,Operating,2016,,,,5.30,mtpa,5.30,Hitachi Port,Ibaraki,Kanto,36.4842787,140.618882,exact,no,,
T0486,0,T04860,Import,Latvia,Europe,https://www.gem.wiki/Riga_LNG_Terminal,Riga LNG Terminal,,Latvenergo,Cancelled,,,,,3.60,mtpa,3.60,Riga,,,56.948889,24.106389,approximate,yes,,
T0487,0,T04870,Import,Japan,East Asia,https://www.gem.wiki/Ishikari_LNG_Terminal,Ishikari LNG Terminal,,Hokkaido Gas,Operating,2012,,,,4.60,mtpa,4.60,"Ishikari Bay New Port, Otaru",Hokkaido,Hokkaido,43.20997,141.293247,exact,no,,
T0488,0,T04880,Import,Lithuania,Europe,https://www.gem.wiki/Klaipeda_LNG_Terminal,Klaipeda LNG Terminal,Independence,"Höegh LNG, 100.00%",Operating,2014,,,,2.90,mtpa,2.90,Klaipeda Port,Klaipeda,,55.66451,21.13762,exact,yes,FID,
T0489,0,T04890,Import,Japan,East Asia,https://www.gem.wiki/Joetsu_LNG_Terminal,Joetsu LNG Terminal,,JERA,Operating,2012,,,,3.20,mtpa,3.20,"Naoetsu in Joetsu city, Niigata Prefecture",Niigata Prefecture,Chūbu,37.20902,138.276978,exact,no,,
T0490,0,T04900,Import,Malta,Europe,https://www.gem.wiki/Delimara_Malta_LNG_Terminal,Delimara FSRU Terminal,Armada LNG Mediterrana,"Bumi Armada, 100.00%",Operating,2017,,,,0.50,mtpa,0.50,Marsaxlokk,,South Eastern Region,35.8277,14.5542,exact,yes,,
T0491,0,T04910,Import,Japan,East Asia,https://www.gem.wiki/Kagoshima_LNG_Terminal,Kagoshima LNG Terminal,,Nippon Gas,Operating,1996,,,,0.20,mtpa,0.20,Kagoshima,Kagoshima,Kyushu,31.485155,130.529533,exact,no,,
T0492,0,T04920,Import,Netherlands,Europe,https://www.gem.wiki/Gate_LNG_Terminal,Gate LNG Terminal,,"Gasunie, 50.00%, Vopak, 50.00%",Operating,2011,,,,12.00,bcm/y,8.82,"Maasvlakte, Port of Rotterdam",Rotterdam,South Holland,51.971111,4.068889,exact,no,,
T0493,0,T04930,Import,Japan,East Asia,https://www.gem.wiki/Kawagoe_LNG_Terminal,Kawagoe LNG Terminal,,JERA,Operating,1997,,,,7.10,mtpa,7.10,Kawagoe,Mie,Kansai,35.01,136.697007,exact,no,,
T0494,1,T04941,Export,Norway,Europe,https://www.gem.wiki/Hammerfest_LNG_Snohvit_Terminal,Hammerfest LNG Snohvit Terminal,Snohvit Melkoa LNG Terminal,"Equinor, 33.50%, Petoro, 30.00%, Total S.A., 18.40%, Engie, 12.00%, Hess Corporation, 3.26%, RWE AG, 2.81%",Operating,2007,,,,4.20,mtpa,4.20,Melkoa Island,Hammerfest,Finnmark,70.6854,23.59,exact,no,,
T0495,0,T04950,Import,Japan,East Asia,https://www.gem.wiki/Kushiro_LNG_Terminal,Kushiro LNG Terminal,,JXTG Holdings,Operating,2015,,,,0.50,mtpa,0.50,Kushiro City,Hokkaido,Hokkaido,42.997851,144.345032,exact,no,,
T0496,1,T04961,Export,Norway,Europe,https://www.gem.wiki/Nordic_Skangas_LNG_Terminal,Nordic Gasum LNG Terminal,Risavika LNG Terminal,Gasum,Operating,2011,,,,0.30,mtpa,0.30,Port of Risavika,Sola,Rogaland,58.9237,5.5761,exact,no,,
T0497,0,T04970,Import,Japan,East Asia,https://www.gem.wiki/Mizushima_LNG_Terminal,Mizushima LNG Terminal,"Chugoku Electric Power 50%, JXTG Nippon Oil & Energy Corporation 50%",JXTG Holdings,Operating,2006,,,,4.30,mtpa,4.30,Kurashiki,Okayama,Chugoku,34.49945,133.73324,exact,no,,
T0498,0,T04980,Import,Poland,Europe,https://www.gem.wiki/%c5%9awinouj%c5%9bcie_Polskie_LNG_Terminal,Świnoujście Polskie LNG Terminal,,PGNiG,Operating,2016,,,,3.60,mtpa,3.60,Świnoujście,Świnoujście,Województwo,53.909167,14.294722,exact,no,,
T0499,0,T04990,Import,Japan,East Asia,https://www.gem.wiki/Nagasaki_LNG_Terminal,Nagasaki LNG Terminal,,Saibu Gas,Operating,2003,,,,0.10,mtpa,0.10,Nagasaki,Nagasaki,Kyushu,32.75898,129.806367,exact,no,,
T0500,0,T05000,Import,Portugal,Europe,https://www.gem.wiki/Sines_LNG_Terminal,Sines LNG Terminal,,"REN Atlantico, 100.00%",Operating,2004,,,,5.80,mtpa,5.80,Sines,Setúbal,Alentejo,37.9419,-8.8435,exact,no,,
T0501,0,T05010,Import,Japan,East Asia,https://www.gem.wiki/Nakagusuku_LNG_Terminal,Nakagusuku LNG Terminal,,Okinawa Electric Power,Operating,2013,,,,9.00,mtpa,9.00,Nakagusuku,"Nakagami District, Okinawa Prefecture",Kyushu,26.275375,127.811727,exact,no,,
T0502,0,T05020,Import,Romania,Europe,https://www.gem.wiki/Constanta_LNG_Terminal,Constanta LNG Terminal,Agri LNG Terminal,RomGaz,Proposed,2027,,,,6.00,mtpa,6.00,Constanta,,Dobruja,44.173333,28.638333,approximate,no,,
T0503,0,T05030,Import,Japan,East Asia,https://www.gem.wiki/Negishi_LNG_Terminal,Negishi LNG Terminal,,"JERA, Tokyo Gas",Operating,1969,,,,12.00,mtpa,12.00,Tokyo,Tokyo,Kanto,35.40423,139.6285,exact,no,,
T0504,1,T05041,Export,Russia,Eurasia,https://www.gem.wiki/Baltic_LNG_Terminal,Baltic LNG Terminal T1,,"Gazprom, RusGazDobycha",Construction,2024,,,,6.50,mtpa,6.50,Ust-Luga Port,Kingiseppsky,Leningrad,59.72087,28.43132,exact,no,Pre-FID,
T0504,2,T05042,Export,Russia,Eurasia,https://www.gem.wiki/Baltic_LNG_Terminal,Baltic LNG Terminal T2,,"Gazprom, RusGazDobycha",Construction,2025,,,,6.50,mtpa,6.50,Ust-Luga Port,Kingiseppsky,Leningrad,59.72087,28.43132,exact,no,Pre-FID,
T0505,0,T05050,Import,Japan,East Asia,https://www.gem.wiki/Naoetsu_LNG_Terminal,Naoetsu LNG Terminal,,INPEX,Operating,2013,,,,2.10,mtpa,2.10,Joetsu,Joetsu,Niigata,37.2053496,138.2770886,exact,no,,
T0506,1,T05061,Export,Russia,Eurasia,https://www.gem.wiki/Far_East_LNG_Terminal,Far East LNG Terminal T1,Sakhalin-1 LNG Terminal,"ExxonMobil, 30.00%, Rosneft, 20.00%, SODECO, 30.00%, Oil and Natural Gas Corporation Limited, 20.00%",Proposed,2027,,,,6.20,mtpa,6.20,De Kastri,,Khabaravosk Krai,51,143,approximate,no,Pre-FID,2021
T0506,2,T05062,Export,Russia,Eurasia,https://www.gem.wiki/Far_East_LNG_Terminal,Far East LNG Terminal T2,Sakhalin-1 LNG Terminal,"ExxonMobil, 30.00%, Rosneft, 20.00%, SODECO, 30.00%, Oil and Natural Gas Corporation Limited, 20.00%",Proposed,2035,,,,10.00,mtpa,10.00,De Kastri,,Khabaravosk Krai,51,143,approximate,no,Pre-FID,2021
T0507,0,T05070,Import,Japan,East Asia,https://www.gem.wiki/Ohgishima_LNG_Terminal,Ohgishima LNG Terminal,,Tokyo Gas,Operating,1998,,,,10.40,mtpa,10.40,"Tsurumi-ku, Yokohama",Kanagawa,Kanto,35.493545,139.739692,exact,no,,
T0508,0,T05080,Import,Russia,Eurasia,https://www.gem.wiki/Kaliningrad_FSRU,Kaliningrad FSRU,Marshal Vasilevsky FSRU,Gazprom,Operating,2019,,,,2.70,mtpa,2.70,Kaliningrad,,Kaliningrad,54.9836999,20.3629261,exact,yes,,
T0509,0,T05090,Import,Japan,East Asia,https://www.gem.wiki/Oita_LNG_Terminal,Oita LNG Terminal,,Oita LNG,Operating,1990,,,,5.10,mtpa,5.10,Oita,Oita,Kyushu,33.2707,131.7077,exact,no,,
T0510,1,T05101,Export,Russia,Eurasia,https://www.gem.wiki/Pechora_LNG_Terminal,Pechora LNG Terminal,,"All Tech Energy, 50.00%, Rosneft, 50.00%",Cancelled,,,,,2.60,mtpa,2.60,Pechora,Pechora,Komi,65.166667,57.25,approximate,no,Pre-FID,
T0511,0,T05110,Import,Japan,East Asia,https://www.gem.wiki/Sakai_LNG_Terminal,Sakai LNG Terminal,,Kansai Electric Power Company,Operating,2006,,,,6.40,mtpa,6.40,Sakai,Osaka,Kansai,34.57142,135.414,exact,no,,
T0512,1,T05121,Export,Russia,Eurasia,https://www.gem.wiki/Sakhalin_II_LNG_Terminal,Sakhalin II LNG Terminal T1,,"Gazprom, 50.00%, Royal Dutch Shell, 27.50%, Mitsui Group, 12.50%, Mitsubishi, 10.00%",Operating,2009,,,,5.40,mtpa,5.40,"Prigorodnoye, Aniva Bay",Korsakovsky District,Sakhalin,46.6288,142.9112,exact,no,Pre-FID,
T0512,2,T05122,Export,Russia,Eurasia,https://www.gem.wiki/Sakhalin_II_LNG_Terminal,Sakhalin II LNG Terminal T2,,"Gazprom, 50.00%, Royal Dutch Shell, 27.50%, Mitsui Group, 12.50%, Mitsubishi, 10.00%",Operating,2009,,,,5.40,mtpa,5.40,"Prigorodnoye, Aniva Bay",Korsakovsky District,Sakhalin,46.6288,142.9112,exact,no,Pre-FID,
T0512,3,T05123,Export,Russia,Eurasia,https://www.gem.wiki/Sakhalin_II_LNG_Terminal,Sakhalin II LNG Terminal T3,,"Gazprom, 50.00%, Royal Dutch Shell, 27.50%, Mitsui Group, 12.50%, Mitsubishi, 10.00%",Cancelled,2023,,,2019,5.00,mtpa,5.00,"Prigorodnoye, Aniva Bay",Korsakovsky District,Sakhalin,46.6288,142.9112,exact,no,Pre-FID,2008
T0513,0,T05130,Import,Japan,East Asia,https://www.gem.wiki/Sakaide_LNG_Terminal,Sakaide LNG Terminal,,Sakaide LNG,Operating,2010,,,,1.20,mtpa,1.20,Sakaide,Kagawa,Shikoku,34.3568348,133.8367306,exact,no,,
T0514,1,T05141,Export,Russia,Eurasia,https://www.gem.wiki/Shtokman_LNG_Terminal,Shtokman LNG Terminal,,"Gazprom, 51.00%, Total S.A., 25.00%, Equinor, 24.00%",Cancelled,,,,,7.50,mtpa,7.50,Shtokman field,,Barents Sea,73,44,approximate,no,Pre-FID,
T0515,0,T05150,Import,Japan,East Asia,https://www.gem.wiki/Senboku_1_LNG_Terminal,Senboku 1 LNG Terminal,,Osaka Gas,Operating,1972,,,,2.50,mtpa,2.50,Port of Sakai-Semboku,,Kansai,34.5488834,135.4284047,exact,no,,
T0516,1,T05161,Export,Russia,Eurasia,https://www.gem.wiki/Vladivostok_LNG_Terminal,Vladivostok LNG Terminal T1,,"Gazprom, 16.67%, INPEX, 16.67%, Itochu Corporation, 16.67%, Japex, 16.67%, Marubeni Corporation, 16.67%, Itochu Corporation, 16.67%",Proposed,2025,,,,0.50,mtpa,0.50,Vladivostok,Khasan,Primorye,43.133333,131.9,approximate,no,Pre-FID,
T0516,2,T05162,Export,Russia,Eurasia,https://www.gem.wiki/Vladivostok_LNG_Terminal,Vladivostok LNG Terminal T2,,"Gazprom, 16.67%, INPEX, 16.67%, Itochu Corporation, 16.67%, Japex, 16.67%, Marubeni Corporation, 16.67%, Itochu Corporation, 16.67%",Proposed,2025,,,,0.50,mtpa,0.50,Vladivostok,Khasan,Primorye,43.133333,131.9,approximate,no,Pre-FID,
T0516,3,T05163,Export,Russia,Eurasia,https://www.gem.wiki/Vladivostok_LNG_Terminal,Vladivostok LNG Terminal T3,,"Gazprom, 16.67%, INPEX, 16.67%, Itochu Corporation, 16.67%, Japex, 16.67%, Marubeni Corporation, 16.67%, Itochu Corporation, 16.67%",Proposed,2025,,,,0.50,mtpa,0.50,Vladivostok,Khasan,Primorye,43.133333,131.9,approximate,no,Pre-FID,
T0517,0,T05170,Import,Japan,East Asia,https://www.gem.wiki/Senboku_2_LNG_Terminal,Senboku 2 LNG Terminal,,Osaka Gas,Operating,1977,,,,10.00,mtpa,10.00,Port of Sakai-Semboku,,Kansai,34.536626,135.40147,exact,no,,
T0518,1,T05181,Export,Russia,Eurasia,https://www.gem.wiki/Yamal_LNG_Terminal,Yamal LNG Terminal T1,,"Novatek, 50.00%, Total S.A., 20.00%, China National Petroleum Corporation, 20.00%, Silk Road Fund, 10.00%",Operating,2017,,,,5.50,mtpa,5.50,Sabetta,Yamalo-Nenets Autonomous Okrug,Yamai Peninsula,71.2733,72.0725,exact,no,,
T0518,2,T05182,Export,Russia,Eurasia,https://www.gem.wiki/Yamal_LNG_Terminal,Yamal LNG Terminal T2,,"Novatek, 50.00%, Total S.A., 20.00%, China National Petroleum Corporation, 20.00%, Silk Road Fund, 10.00%",Operating,2018,,,,5.50,mtpa,5.50,Sabetta,Yamalo-Nenets Autonomous Okrug,Yamai Peninsula,71.2733,72.0725,exact,no,,
T0518,3,T05183,Export,Russia,Eurasia,https://www.gem.wiki/Yamal_LNG_Terminal,Yamal LNG Terminal T3,,"Novatek, 50.00%, Total S.A., 20.00%, China National Petroleum Corporation, 20.00%, Silk Road Fund, 10.00%",Operating,2018,,,,5.50,mtpa,5.50,Sabetta,Yamalo-Nenets Autonomous Okrug,Yamai Peninsula,71.2733,72.0725,exact,no,,
T0518,4,T05184,Export,Russia,Eurasia,https://www.gem.wiki/Yamal_LNG_Terminal,Yamal LNG Terminal T4,,"Novatek, 50.00%, Total S.A., 20.00%, China National Petroleum Corporation, 20.00%, Silk Road Fund, 10.00%",Operating,2021,,,,0.90,mtpa,0.90,Sabetta,Yamalo-Nenets Autonomous Okrug,Yamai Peninsula,71.2733,72.0725,exact,no,,
T0519,0,T05190,Import,Japan,East Asia,https://www.gem.wiki/Shin_Minato_LNG_Terminal,Shin Minato LNG Terminal,,Sendai Gas,Operating,1997,,,,0.30,mtpa,0.30,Sendai,Miyagi,Tohoku,38.280128,141.025958,exact,no,,
T0520,1,T05201,Export,Russia,Eurasia,https://www.gem.wiki/Arctic_LNG_2_Terminal,Arctic LNG 2 Terminal T1,,"Novatek, 60.00%, Total S.A., 10.00%, China National Petroleum Corporation, 10.00%, China National Offshore Oil Corporation, 10.00%, Mitsui Group, 5.00%, Jogmec, 5.00%",Construction,2022,,,,6.60,mtpa,6.60,Gydan Peninsula,Yamalo-Nenets Autonomous Okrug,,71.085,73.677,approximate,no,,
T0520,2,T05202,Export,Russia,Eurasia,https://www.gem.wiki/Arctic_LNG_2_Terminal,Arctic LNG 2 Terminal T2,,"Novatek, 60.00%, Total S.A., 10.00%, China National Petroleum Corporation, 10.00%, China National Offshore Oil Corporation, 10.00%, Mitsui Group, 5.00%, Jogmec, 5.00%",Construction,2024,,,,6.60,mtpa,6.60,Gydan Peninsula,Yamalo-Nenets Autonomous Okrug,,71.085,73.677,approximate,no,,
T0520,3,T05203,Export,Russia,Eurasia,https://www.gem.wiki/Arctic_LNG_2_Terminal,Arctic LNG 2 Terminal T3,,"Novatek, 60.00%, Total S.A., 10.00%, China National Petroleum Corporation, 10.00%, China National Offshore Oil Corporation, 10.00%, Mitsui Group, 5.00%, Jogmec, 5.00%",Construction,2025,,,,6.60,mtpa,6.60,Gydan Peninsula,Yamalo-Nenets Autonomous Okrug,,71.085,73.677,approximate,no,,
T0521,0,T05210,Import,Japan,East Asia,https://www.gem.wiki/Shin-Sendai_LNG_Terminal,Shin-Sendai LNG Terminal,,Tohoku Electric Power,Operating,2016,,,,0.80,mtpa,0.80,Sendai,Miyagi,Tohoku,38.27678,141.0393,exact,no,,
T0522,0,T05220,Import,Spain,Europe,https://www.gem.wiki/Barcelona_LNG_Terminal,Barcelona LNG Terminal,,Enagás,Operating,1969,,,,12.80,mtpa,12.80,Barcelona,,Catalonia,41.3394,2.1583,exact,no,,
T0523,0,T05230,Import,Japan,East Asia,https://www.gem.wiki/Sodegaura_LNG_Terminal,Sodegaura LNG Terminal,,"JERA, Tokyo Gas",Operating,1973,,,,35.50,mtpa,35.50,Sodegaura,Chiba,Kanto,35.467955,139.972393,exact,no,,
T0524,0,T05240,Import,Spain,Europe,https://www.gem.wiki/Bilbao_LNG_Terminal,Bilbao LNG Terminal,Bahia de Bizkaia Gas Terminal,"Enagás, 50.00%, Basque Energy Board (EVE), 50.00%",Operating,2003,,,,5.10,mtpa,5.10,Port of Bilbao,Zierbena,Biscay,43.3612,-3.09473,exact,no,,
T0525,0,T05250,Import,Japan,East Asia,https://www.gem.wiki/Sodeshi_Shimizu_LNG_Terminal,Sodeshi Shimizu LNG Terminal,,"Shizuoka Gas, 65.00%, ENEOS Corporation, 35.00%",Operating,1996,,,,2.90,mtpa,2.90,Shimizu Bay,Shizuoka,Chūbu,35.0274,138.4978,exact,no,,
T0526,0,T05260,Import,Spain,Europe,https://www.gem.wiki/Cartagena_LNG_Terminal_(Spain),Cartagena LNG Terminal (Spain),,Enagás,Operating,1989,,,,8.70,mtpa,8.70,Escombreras Dock,Cartagena,Province of Murcia,37.57457,-0.9595,exact,no,,
T0527,0,T05270,Import,Japan,East Asia,https://www.gem.wiki/Soma_Port_LNG_Terminal,Soma Port LNG Terminal,,Japex,Operating,2018,,,,1.50,mtpa,1.50,Shinchi Town,Fukushima,Tohoku,37.8501123,140.9496459,exact,no,,
T0528,0,T05280,Import,Spain,Europe,https://www.gem.wiki/El_Musel_LNG_Terminal,El Musel LNG Terminal,,Enagás,Idle,2012,,,,5.40,mtpa,5.40,Gijon,,Asturias,43.5696,-5.6934,exact,no,FID,
T0529,0,T05290,Import,Japan,East Asia,https://www.gem.wiki/Tobata_LNG_Terminal,Tobata LNG Terminal,,"Kitakyushu LNG, Kyushu Electric Power, Nippon Steel Corporation",Operating,1977,,,,7.60,mtpa,7.60,Kitakyushu,Fukuoka,Kyushu,33.91818,130.86609,exact,no,,
T0530,0,T05300,Import,Spain,Europe,https://www.gem.wiki/Gran_Canaria_LNG_Terminal,Gran Canaria LNG Terminal,,Enagás,Proposed,2027,,,,1.00,mtpa,1.00,Puerto de Arinaga,Gran Canaria,Las Palmas,27.851956,-15.401621,approximate,no,FID,
T0531,0,T05310,Import,Japan,East Asia,https://www.gem.wiki/Yanai_LNG_Terminal,Yanai LNG Terminal,,Chugoku Electric Power,Operating,1990,,,,2.30,mtpa,2.30,Yanai,Yamaguchi,Chugoku,33.950745,132.12518,exact,no,,
T0532,0,T05320,Import,Spain,Europe,https://www.gem.wiki/Huelva_LNG_Terminal,Huelva LNG Terminal,,Enagás,Operating,1988,,,,8.70,mtpa,8.70,Huelva,,Andalusia,37.17355,-6.911,exact,no,,
T0533,0,T05330,Import,Japan,East Asia,https://www.gem.wiki/Yokkaichi_LNG_Terminal,Yokkaichi Works LNG Terminal,,Toho Gas,Operating,1991,,,,2.10,mtpa,2.10,Yokkaichi,Mie,Kansai,34.97726,136.666458,exact,no,,
T0534,0,T05340,Import,Spain,Europe,https://www.gem.wiki/Reganosa_Ferrol_LNG_Terminal,Mugardos LNG Terminal,Reganosa Ferrol,"Tojeiro Group, 51.00%, Sojitz, 15.00%, Sonatrach, 10.00%, Government of Galician, 24.00%",Operating,2007,,,,2.60,mtpa,2.60,Mugardos,La Coruna,Galicia,43.4613,-8.2395,exact,no,,
T0536,0,T05360,Import,Spain,Europe,https://www.gem.wiki/Sagunto_LNG_Terminal,Sagunto LNG Terminal,Saggas,"Enagás, 72.50%, Osaka Gas, 20.00%, Oman Oil Company, 7.50%",Operating,2006,,,,6.40,mtpa,6.40,Sagunto Port,,Valencia,39.6329,-0.2152,exact,no,,
T0537,0,T05370,Import,Spain,Europe,https://www.gem.wiki/Tenerife_LNG_Terminal,Tenerife LNG Terminal,,Enel,Cancelled,,,,,1.00,mtpa,1.00,Granadilla de Abona,,Santa Cruz de Tenerife,28.116667,-16.566667,approximate,no,FID,
T0538,0,T05380,Import,Argentina,Latin America,https://www.gem.wiki/Bahia_Blanca_LNG_Terminal,Bahia Blanca LNG Terminal,,"Excelerate Energy, YPF, Repsol, Gas Natural",Idle,2008,,,2018,3.80,mtpa,3.80,"Bahía Blanca, Buenos Aires",,Buenos Aires,-38.7855,-62.2869,exact,yes,,
T0539,0,T05390,Import,Sweden,Europe,https://www.gem.wiki/Brunnsviksholme_LNG_Terminal,Brunnsviksholme LNG Terminal,Nynäshamn,AGA Gas,Operating,2011,,,,0.40,mtpa,0.40,"Brunnsviksholme, Nynäshamn Municipality, Stockholm County",,,58.922139,17.976153,exact,no,,
T0540,0,T05400,Import,Argentina,Latin America,https://www.gem.wiki/Dock_Sud_LNG_Terminal,Dock Sud LNG Terminal,,"YPF, Corporacion America",Shelved,,,,,3.80,mtpa,3.80,,Dock Sud,Buenos Aires,-34.641667,-58.347778,approximate,no,,
T0541,0,T05410,Import,Turkey,Europe,https://www.gem.wiki/Etki_FLNG_Terminal,Etki FLNG Terminal,Neptune LNG Terminal,Pardus Energy,Operating,2016,,,,5.70,mtpa,5.70,Izmir,Aliaga,Aegean,38.422,27.129,approximate,yes,,
T0542,0,T05420,Import,Argentina,Latin America,https://www.gem.wiki/Escobar_LNG_Terminal,Escobar LNG Terminal,,"Excelerate Energy, Enarsa, YPF",Operating,2011,,,,6.10,mtpa,6.10,Puerto Escobar,,Buenos Aires,-34.333333,-58.816667,approximate,yes,,
T0543,0,T05430,Import,Turkey,Europe,https://www.gem.wiki/Izmir_Aliaga_LNG_Terminal,Izmir Aliaga LNG Terminal,,"EgeGaz, 100.00%",Operating,2006,,,,10.70,mtpa,10.70,Aliaga,Aliaga,Izmir,38.795,26.970278,approximate,no,,
T0544,0,T05440,Import,Bahamas,Latin America,https://www.gem.wiki/Ocean_Cay_LNG_Terminal,Ocean Cay LNG Terminal,,AES Corporation,Cancelled,,,,,6.42,mtpa,6.42,Ocean Cay,Bimini,,25.41667,-79.21667,approximate,no,,
T0545,0,T05450,Import,Turkey,Europe,https://www.gem.wiki/Marmara_LNG_Terminal,Marmara LNG Terminal,,"BOTAŞ, 100.00%",Operating,1994,,,,4.60,mtpa,4.60,Marmara Ereglisi,Marmara Ereglisi,Tekirdag,40.969722,27.955278,approximate,no,,
T0546,0,T05460,Import,Brazil,Latin America,https://www.gem.wiki/Guanabara_Bay_FSRU,Guanabara Bay FSRU Terminal,,Excelerate Energy,Idle,2009,,,,6.00,mtpa,6.00,Guanabara Bay,,Rio de Janeiro,-22.790278,-43.155556,approximate,yes,,
T0547,0,T05470,Import,United Kingdom,Europe,https://www.gem.wiki/Canatxx_LNG_Terminal,Canatxx LNG Terminal,,Canatxx LNG Limited,Cancelled,,,,,10.00,mtpa,10.00,Anglesey,,Wales,53.283333,-4.333333,approximate,no,,
