"character","char_popular","costume","rank","issue","char_costume","parameter","value"
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,258,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,258,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,258,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,258,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,259,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,259,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,259,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,259,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,260,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,260,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,260,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,260,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,261,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,261,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,261,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,261,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,262,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,262,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,262,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,262,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,263,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,263,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,263,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,263,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,264,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,264,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,264,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,264,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,265,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,265,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,265,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,265,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,266,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,266,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,266,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,266,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,267,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,267,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,267,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,267,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,268,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,268,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,268,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,268,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,269,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,269,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,269,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,269,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,270,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,270,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,270,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,270,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,271,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,271,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,271,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,271,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,272,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,272,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,272,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,272,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,273,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,273,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,273,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,273,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,274,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,274,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,274,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,274,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,275,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,275,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,275,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,275,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,276,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,276,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,276,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,276,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,277,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,277,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,277,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,277,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,278,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,278,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,278,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,278,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,279,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,279,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,279,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,279,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,280,"Nightcrawler (costumed)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,280,"Nightcrawler (costumed)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,280,"Nightcrawler (costumed)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","costumed",3,280,"Nightcrawler (costumed)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,97,"Nightcrawler (casual)   ","speech",3
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,97,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,97,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,97,"Nightcrawler (casual)   ","depicted",5
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,98,"Nightcrawler (casual)   ","speech",2
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,98,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,98,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,98,"Nightcrawler (casual)   ","depicted",3
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,99,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,99,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,99,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,99,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,100,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,100,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,100,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,100,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,101,"Nightcrawler (casual)   ","speech",19
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,101,"Nightcrawler (casual)   ","thought",5
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,101,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,101,"Nightcrawler (casual)   ","depicted",22
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,102,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,102,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,102,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,102,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,103,"Nightcrawler (casual)   ","speech",9
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,103,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,103,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,103,"Nightcrawler (casual)   ","depicted",8
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,104,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,104,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,104,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,104,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,105,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,105,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,105,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,105,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,106,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,106,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,106,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,106,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,107,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,107,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,107,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,107,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,108,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,108,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,108,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,108,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,109,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,109,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,109,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,109,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,110,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,110,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,110,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,110,"Nightcrawler (casual)   ","depicted",4
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,111,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,111,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,111,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,111,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,112,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,112,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,112,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,112,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,113,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,113,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,113,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,113,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,114,"Nightcrawler (casual)   ","speech",1
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,114,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,114,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,114,"Nightcrawler (casual)   ","depicted",1
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,115,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,115,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,115,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,115,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,116,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,116,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,116,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,116,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,117,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,117,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,117,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,117,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,118,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,118,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,118,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,118,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,119,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,119,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,119,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,119,"Nightcrawler (casual)   ","depicted",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,120,"Nightcrawler (casual)   ","speech",6
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,120,"Nightcrawler (casual)   ","thought",6
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,120,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,120,"Nightcrawler (casual)   ","depicted",14
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,121,"Nightcrawler (casual)   ","speech",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,121,"Nightcrawler (casual)   ","thought",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,121,"Nightcrawler (casual)   ","narrative",0
"Nightcrawler = Kurt Wagner","Nightcrawler","casual",3,121,"Nightcrawler (casual)   ","depicted",1
