Date,Dy,Location,Mo,Month New,Name,Name - Split 2,YEAR,Year & Name (Combined) (group),Year & Name (Combined) (group) 1,# Missing,# of Deaths,# of Injuries,Calculation2,Damage in Millions,Damages Dollars,Day New,Houses Damaged,Houses Destroyed,Hr,Latitude,Longitude,Magnitude,Magnitude Category,Mn,Number of Records,Sec,TOTAL DEATHS AND INJURIES
3/26/1997,26,JAPAN,3,3,"JAPAN: KYUSHU, KAGOSHIMA","KYUSHU, KAGOSHIMA",1997,Other,Other,,,,0.714864443,,,26,,,8,31.92,130.429,6.1,6,31,1,47.1,
4/5/1997,5,CHINA,4,4,"CHINA: S. XINJIANG, JIASHI COUNTY","S. XINJIANG, JIASHI COUNTY",1997,Other,Other,,,23,0.349795564,,,5,,3000,23,39.513,76.865,5.9,5,46,1,19.5,
4/6/1997,6,CHINA,4,4,CHINA: S. XINJIANG,S. XINJIANG,1997,Other,Other,,,,0.340447902,,,6,,,4,39.537,76.998,6,6,36,1,35.2,
4/11/1997,11,CHINA,4,4,"CHINA: S. XINJIANG, BACHU, SHULE, YINGJISHA","S. XINJIANG, BACHU, SHULE, YINGJISHA",1997,Other,Other,,9,89,0.126666038,,,11,,2000,5,39.527,76.941,6.2,6,34,1,42.7,98
4/21/1997,21,SOLOMON ISLANDS,4,4,SOLOMON ISLANDS: SANTA CRUZ ISLANDS; VANUATU,SANTA CRUZ ISLANDS; VANUATU,1997,Other,Other,,,,0.770751607,,,21,,7,12,-12.584,166.676,7.7,7,2,1,26.4,
4/22/1997,22,TOBAGO,4,4,TOBAGO,,1997,Other,Other,,,2,0.249716304,25,25000000,22,,3,9,11.112,-60.892,6.7,6,31,1,23.2,
4/23/1997,23,GUAM,4,4,GUAM,,1997,Other,Other,,,4,0.643582317,,,23,,,19,13.986,144.901,6.5,6,44,1,28.4,
5/10/1997,10,IRAN,5,5,"IRAN: BIRJAND, GHAEN","BIRJAND, GHAEN",1997,Other,Other,,1728,2300,0.284140576,100,100000000,10,5474,10533,7,33.825,59.809,7.2,7,57,1,29.7,4028
5/13/1997,13,AFGHANISTAN,5,5,"AFGHANISTAN: HINDU-KUSH, MALAKAND-PESHAWAR","HINDU-KUSH, MALAKAND-PESHAWAR",1997,Other,Other,,,,0.262822614,,,13,,,14,36.411,70.945,6.4,6,13,1,45.7,
5/21/1997,21,INDIA,5,5,INDIA: SOUTHERN: JABALPUR,SOUTHERN,1997,Other,Other,,56,1000,0.630817462,143,143000000,21,52690,8546,22,23.083,80.041,5.8,5,51,1,28.7,1056
6/25/1997,25,IRAN,6,6,"IRAN: BIRJAND, QAYEN","BIRJAND, QAYEN",1997,Other,Other,,,,0.232783125,,,25,5000,100,19,33.938,59.475,5.9,5,38,1,40.6,
7/9/1997,9,VENEZUELA,7,7,VENEZUELA: CARIACO-CUMANA,CARIACO-CUMANA,1997,Other,Other,,81,522,0.848284843,81,81000000,9,,,19,10.598,-63.486,7,7,24,1,13.1,603
7/21/1997,21,SOUTH AFRICA,7,7,SOUTH AFRICA: AVGOLD'S HARTEBEESTFONTEIN MINE,AVGOLD'S HARTEBEESTFONTEIN MINE,1997,Other,Other,,15,46,0.532733364,,,21,,,8,-26.857,26.619,5,5,45,1,49.1,61
8/20/1997,20,INDONESIA,8,8,"INDONESIA: N. SUMATERA, ACEH, BANDA ACEH, MEDAN","N. SUMATERA, ACEH, BANDA ACEH, MEDAN",1997,Other,Other,,,,0.997958676,,,20,,,7,4.358,96.494,6,6,15,1,15.9,
9/26/1997,26,ITALY,9,9,"ITALY: CENTRAL: MARCHE, UMBRIA",CENTRAL,1997,Other,Other,,,,0.242607912,,,26,,,0,43.048,12.879,5.7,5,33,1,12.2,
9/26/1997,26,ITALY,9,9,"ITALY: CENTRAL: MARCHE, UMBRIA",CENTRAL,1997,Other,Other,,14,100,0.003001041,4524.9,4524900000,26,,80000,9,43.084,12.812,6,6,40,1,26.3,114
9/28/1997,28,INDONESIA,9,9,"INDONESIA: SULAWESI, PAREPARE","SULAWESI, PAREPARE",1997,Other,Other,,20,300,0.472674883,1.1,1100000,28,,650,1,-3.776,119.727,5.9,5,38,1,28.6,320
9/30/1997,30,JAPAN,9,9,JAPAN: HONSHU: S,HONSHU,1997,Other,Other,,,,0.224255428,,,30,,,6,31.959,141.878,6.2,6,27,1,24.7,
10/14/1997,14,TONGA ISLANDS,10,10,TONGA ISLANDS,,1997,Other,Other,,,,0.011470182,,,14,,,9,-22.101,-176.772,7.7,7,53,1,18.1,
10/15/1997,15,CHILE,10,10,"CHILE: PUEBLO NUEVO, COQUIMBO, LA CHIMBA","PUEBLO NUEVO, COQUIMBO, LA CHIMBA",1997,Other,Other,,8,300,0.848643426,48,48000000,15,15700,5000,1,-30.933,-71.22,7.1,7,3,1,33.4,308
11/8/1997,8,CHINA,11,11,CHINA: TIBET (XIZANG PROVINCE),TIBET (XIZANG PROVINCE),1997,Other,Other,,,,0.599614714,,,8,,,10,35.069,87.325,7.5,7,2,1,52.6,
11/18/1997,18,GREECE,11,11,"GREECE: IONIAN SEA, AMALIAS, GARGALIANOI, KALAMAI","IONIAN SEA, AMALIAS, GARGALIANOI, KALAMAI",1997,Other,Other,,,,0.756058867,,,18,,,13,37.57,20.656,6.6,6,7,1,41.7,
11/21/1997,21,INDIA-BANGLADESH,11,11,"INDIA-BANGLADESH: CHITTAGONG, BANGLADESH","CHITTAGONG, BANGLADESH",1997,Other,Other,,23,200,0.482112146,,,21,,1,11,22.212,92.702,6.1,6,23,1,6.3,223
11/25/1997,25,INDONESIA,11,11,"INDONESIA: SULAWESI: MINAHASSA PENINSULA,GORONTALO",SULAWESI,1997,Other,Other,,,,0.896781404,,,25,,,12,1.241,122.536,7,7,14,1,33.6,
12/5/1997,5,RUSSIA,12,12,"RUSSIA: KAMCHATKA: UST-KAMCHATSK, PETROPAVLOVSK",KAMCHATKA,1997,Other,Other,,,,0.993023098,,,5,,,11,54.841,162.035,7.8,7,26,1,54.6,
1/10/1998,10,CHINA,1,1,"CHINA: NORTHEASTERN: SHANGYI-ZHANGBEI, HEBEI",NORTHEASTERN,1998,Other,Other,,70,11500,0.737139541,285.5,285500000,10,,70000,3,41.083,114.5,5.7,5,50,1,41.5,11570
1/10/1998,10,GUATEMALA,1,1,"GUATEMALA: QUEZALTENANGO, SAN MARCOS, SOLOLA","QUEZALTENANGO, SAN MARCOS, SOLOLA",1998,Other,Other,,,27,0.459591084,,,10,,,8,14.374,-91.473,6.6,6,20,1,5.7,
2/3/1998,3,MEXICO,2,2,"MEXICO: OAXACA, SAN AGUSTIN, SAN FRANCISCO","OAXACA, SAN AGUSTIN, SAN FRANCISCO",1998,Other,Other,,,,0.650896954,,,3,,,3,15.883,-96.298,6.3,6,2,1,0.2,
2/4/1998,4,AFGHANISTAN,2,2,AFGHANISTAN: ROSTAQ; TAJIKISTAN: DUSHANBE,ROSTAQ; TAJIKISTAN,1998,Other,Other,,2323,818,0.598553866,,,4,,8094,14,37.075,70.089,5.9,5,33,1,21.2,3141
2/20/1998,20,AFGHANISTAN-TAJIKISTAN,2,2,"AFGHANISTAN-TAJIKISTAN: YAR HUSAIN, ASTOR","YAR HUSAIN, ASTOR",1998,Other,Other,1,1,11,0.053863012,,,20,,35,12,36.479,71.086,6.4,6,18,1,6.2,12
3/14/1998,14,IRAN,3,3,"IRAN: GOLBAF, BAFT, KERMAN","GOLBAF, BAFT, KERMAN",1998,Other,Other,,5,50,0.781928845,,,14,,2000,19,30.154,57.605,6.6,6,40,1,27,55
3/19/1998,19,CHINA,3,3,"CHINA: SOUTHERN XINJIANG: ARTUX, KASHGAR",SOUTHERN XINJIANG,1998,Other,Other,,,,0.244246547,,,19,,400,13,39.977,76.731,5.6,5,51,1,33.7,
3/25/1998,25,BALLENY ISLANDS,3,3,BALLENY ISLANDS,,1998,Other,Other,,,,0.563931871,,,25,,,3,-62.877,149.527,8.1,8,12,1,25,
4/3/1998,3,ITALY,4,4,"ITALY: CENTRAL: GUALDO, TADINO-NOCERA UMBRA",CENTRAL,1998,Other,Other,,,5,0.406986754,,,3,,300,7,43.164,12.701,5.2,5,26,1,36.6,
4/10/1998,10,IRAN,4,4,"IRAN: BIRJAND, GONABAD","BIRJAND, GONABAD",1998,Other,Other,,12,10,0.975745218,,,10,600,,15,32.457,59.976,5.8,5,0,1,53.1,22
4/12/1998,12,AUSTRIA,4,4,"AUSTRIA: ARNOLDSTEIN; SLOVENIA: BOVEC, KOBARID",ARNOLDSTEIN; SLOVENIA,1998,Other,Other,,1,,0.335210368,,,12,,,10,46.245,13.652,5.7,5,55,1,32.5,
5/3/1998,3,TAIWAN,5,5,TAIWAN,,1998,Other,Other,,,,0.661418388,,,3,,,23,22.306,125.308,7.5,7,30,1,21.9,
5/22/1998,22,BOLIVIA,5,5,"BOLIVIA: CENTRAL: AIQUILE, TOTORA",CENTRAL,1998,Other,Other,,105,150,0.898164284,,,22,,,4,-17.731,-65.431,6.6,6,48,1,50.4,255
5/28/1998,28,CHINA,5,5,CHINA: SOUTHERN XINJIANG,SOUTHERN XINJIANG,1998,Other,Other,,,28,0.613612357,,,28,,2000,21,37.388,78.843,5.6,5,11,1,44.1,
5/30/1998,30,AFGHANISTAN,5,5,"AFGHANISTAN: BADAKHSHAN, TAKHAR","BADAKHSHAN, TAKHAR",1998,Other,Other,,4700,,0.374305604,10,10000000,30,,,6,37.106,70.11,6.6,6,22,1,28.9,
6/27/1998,27,TURKEY,6,6,"TURKEY: ADANA, CEYHAN","ADANA, CEYHAN",1998,Other,Other,,145,1500,0.049709221,550,550000000,27,,1700,13,36.878,35.307,6.3,6,55,1,52,1645
7/9/1998,9,AZORES,7,7,"AZORES: FAIAL, PICO, TERCEIRA","FAIAL, PICO, TERCEIRA",1998,Other,Other,,10,100,0.214797301,72,72000000,9,,,5,38.65,-28.626,6.2,6,19,1,7.3,110
7/9/1998,9,ARMENIA-AZERBAIJAN-IRAN,7,7,"ARMENIA-AZERBAIJAN-IRAN: ASTARA, BILASUVAR, IMISLI","ASTARA, BILASUVAR, IMISLI",1998,Other,Other,,,,0.411745284,,,9,,,14,38.717,48.507,6,6,19,1,18.4,
7/17/1998,17,TAIWAN,7,7,"TAIWAN: CHIA-I, TAINAN, HUALIEN, KAO-HSIUNG","CHIA-I, TAINAN, HUALIEN, KAO-HSIUNG",1998,Other,Other,,5,27,0.028705655,,,17,,,4,23.407,120.736,5.7,5,51,1,14.7,32
7/17/1998,17,PAPUA NEW GUINEA,7,7,PAPUA NEW GUINEA: SISSANO,SISSANO,1998,Other,Other,,1636,1000,0.018882648,,,17,,,8,-2.943,142.582,7,7,49,1,16.1,2636
8/4/1998,4,ECUADOR,8,8,"ECUADOR: BAHIA DE CARAQUEZ, CANOA","BAHIA DE CARAQUEZ, CANOA",1998,Other,Other,,3,40,0.724359967,,,4,,,18,-0.593,-80.393,7.2,7,59,1,20.1,43
8/27/1998,27,CHINA,8,8,CHINA: SOUTHERN XINJIANG: JIASHI,SOUTHERN XINJIANG,1998,Other,Other,,3,7,0.859476899,,,27,18771,3600,9,39.66,77.343,6.4,6,3,1,36.6,10
9/28/1998,28,INDONESIA,9,9,"INDONESIA: JAWA, MALANG, BLITAR, BANTUR","JAWA, MALANG, BLITAR, BANTUR",1998,Other,Other,,1,,0.348841313,,,28,62,38,13,-8.194,112.413,6.6,6,34,1,30.4,
9/29/1998,29,BALKANS NW,9,9,"BALKANS NW: SERBIA: BELGRADE, LJIG, VALJEVO",SERBIA,1998,Other,Other,,1,17,0.000852145,,,29,,,22,44.209,20.08,5.5,5,14,1,49.5,18
9/30/1998,30,ALBANIA,9,9,"ALBANIA: KUKES, PESHKOPI","KUKES, PESHKOPI",1998,Other,Other,,,,0.204012166,,,30,,700,23,41.925,20.39,5.3,5,42,1,54.2,
10/5/1998,5,IRAN,10,10,"IRAN: WESTERN: DARREH SHAHR, POL-E-DOKHTAR",WESTERN,1998,Other,Other,,,,0.009725445,,,5,100,,2,33.199,47.225,5.4,5,20,1,33.9,
11/13/1998,13,IRAN,11,11,IRAN: SOUTHERN: BIGHERD-KHONJ,SOUTHERN,1998,Other,Other,,5,105,0.267649699,,,13,850,,13,27.791,53.608,5.4,5,1,1,10.5,110
11/19/1998,19,CHINA,11,11,"CHINA: SICHUAN PROVINCE: HUAPING, LIJIANG, NINGLAG",SICHUAN PROVINCE,1998,Other,Other,,5,1543,0.105373170,70,70000000,19,,12000,11,27.308,101.029,5.6,5,38,1,14.8,1548
11/29/1998,29,INDONESIA,11,11,"INDONESIA: MANGOLE, MANADO, TALIABU","MANGOLE, MANADO, TALIABU",1998,Other,Other,,41,107,0.295078489,200,200000000,29,,1000,14,-2.071,124.891,7.7,7,10,1,31.9,148
12/1/1998,1,CHINA,12,12,CHINA: YUNNAN PROVINCE SOUTHEASTERN,YUNNAN PROVINCE SOUTHEASTERN,1998,Other,Other,,,84,0.622127930,22.6,22600000,1,,21872,7,26.373,104.021,4.5,4,37,1,56.1,
1/25/1999,25,COLOMBIA,1,1,"COLOMBIA: ARMENIA, CALARCA, PEREIRA, CALDAS, HUILA","ARMENIA, CALARCA, PEREIRA, CALDAS, HUILA",1999,Other,Other,700,1185,4750,0.014615471,1857.366,1857366000,25,,,18,4.461,-75.724,6.2,6,19,1,16.8,5935
2/1/1999,1,RUSSIA,2,2,"RUSSIA: MAKHACHKALA, DAGESTAN","MAKHACHKALA, DAGESTAN",1999,Other,Other,,,,0.031118189,0.9,900000,1,,,23,42.962,46.954,3.2,3,57,1,52.9,
2/2/1999,2,SPAIN,2,2,"SPAIN: MULA, PUEBLA DE MULA","MULA, PUEBLA DE MULA",1999,Other,Other,,,20,0.831593029,44.004,44004000,2,,,13,38.193,-1.566,4.8,4,45,1,16.8,
2/11/1999,11,AFGHANISTAN,2,2,"AFGHANISTAN: LOWGAR, VARDAK, KABUL","LOWGAR, VARDAK, KABUL",1999,Other,Other,,70,500,0.493857280,,,11,,7000,14,34.259,69.364,6,6,8,1,51.6,570
3/4/1999,4,IRAN,3,3,IRAN: SOUTHERN: KERMAN,SOUTHERN,1999,Other,Other,,1,,0.941771452,,,4,517,,5,28.343,57.193,6.6,6,38,1,26.5,
3/11/1999,11,CHINA,3,3,CHINA: NE: ZHANGBEI COUNTY,NE,1999,Other,Other,,,3,0.918578401,,,11,,200,13,41.131,114.658,5.1,5,18,1,9.3,
3/28/1999,28,INDIA,3,3,"INDIA: CHAMOLI, RUDRAPRAYAG, TEHRI GARHWAL","CHAMOLI, RUDRAPRAYAG, TEHRI GARHWAL",1999,Other,Other,,100,394,0.831997685,,,28,,21100,19,30.512,79.403,6.6,6,5,1,11,494
4/3/1999,3,PERU,4,4,"PERU: CAMANA, AREQUIPA","CAMANA, AREQUIPA",1999,Other,Other,,1,50,0.047130340,,,3,300,,6,-16.66,-72.662,6.8,6,17,1,18.3,51
5/6/1999,6,IRAN,5,5,IRAN: SOUTHERN: FARS PROVINCE,SOUTHERN,1999,Other,Other,,26,100,0.801611875,,,6,,800,23,29.501,51.88,6.2,6,0,1,53.1,126
6/4/1999,4,AZERBAIJAN,6,6,"AZERBAIJAN: AGDAS, UCAR, AGALI","AGDAS, UCAR, AGALI",1999,Other,Other,,1,18,0.113804379,5,5000000,4,50,,9,40.802,47.448,5.4,5,12,1,50,19
6/15/1999,15,MEXICO,6,6,"MEXICO: PUEBLA, VERACRUZ, OAXACA, MORELOS, GUERRERO","PUEBLA, VERACRUZ, OAXACA, MORELOS, GUERRERO",1999,Other,Other,,20,200,0.706738500,226.8,226800000,15,2000,,20,18.386,-97.436,7,7,42,1,5.9,220
6/21/1999,21,MEXICO,6,6,MEXICO: GUERRERO: COAHUAYUTLA; MICHOACAN: CUITZEO,GUERRERO,1999,Other,Other,,,,0.995457520,,,21,1300,,17,18.324,-101.539,6.3,6,43,1,4.5,
7/11/1999,11,GUATEMALA,7,7,GUATEMALA: IZABAL-PUERTO BARRIOS; HONDURAS: W,IZABAL-PUERTO BARRIOS; HONDURAS,1999,Other,Other,,2,40,0.447205842,,,11,4,7,14,15.782,-88.33,6.7,6,14,1,16.5,42
7/22/1999,22,BANGLADESH,7,7,"BANGLADESH: MAHESHKHALI ISLAND, COX'S BAZAAR","MAHESHKHALI ISLAND, COX'S BAZAAR",1999,Other,Other,,6,200,0.893751813,,,22,,700,10,21.544,91.895,4.2,4,42,1,11.7,206
8/17/1999,17,TURKEY,8,8,"TURKEY: ISTANBUL, KOCAELI, SAKARYA","ISTANBUL, KOCAELI, SAKARYA",1999,Other,Other,,17118,50000,0.691290501,20000,20000000000,17,73342,,0,40.76,29.97,7.6,7,1,1,39.1,67118
8/31/1999,31,TURKEY,8,8,TURKEY: IZMIT,IZMIT,1999,Other,Other,,1,166,0.218945078,,,31,,,8,40.711,29.949,5.2,5,10,1,49.5,167
9/7/1999,7,GREECE,9,9,GREECE: ATHENS,ATHENS,1999,Other,Other,,143,1600,0.899027397,4200,4200000000,7,,53000,11,38.119,23.605,6,6,56,1,49.3,1743
9/13/1999,13,TURKEY,9,9,TURKEY: ADAPAZARI-GOLUCK-KOCAELI,ADAPAZARI-GOLUCK-KOCAELI,1999,Other,Other,,7,422,0.239447380,,,13,,,11,40.709,30.045,5.8,5,55,1,28.1,429
9/20/1999,20,TAIWAN,9,9,"TAIWAN: NANTOU, TAICHUNG, TAIZHONG","NANTOU, TAICHUNG, TAIZHONG",1999,Other,Other,,2297,8700,0.670021238,14000,14000000000,20,82000,,17,23.772,120.982,7.7,7,47,1,18.4,10997
9/25/1999,25,TAIWAN,9,9,TAIWAN: CENTRAL,CENTRAL,1999,Other,Other,,,,0.472716967,,,25,,,23,23.738,121.158,6.5,6,52,1,48.6,
9/30/1999,30,MEXICO,9,9,MEXICO: OAXACA,OAXACA,1999,Other,Other,,35,215,0.734496842,164.8,164800000,30,2000,,16,16.059,-96.931,7.5,7,31,1,15.6,250
10/16/1999,16,CALIFORNIA,10,10,"CALIFORNIA: LUDLOW, LANDERS, TWENTYNINE PALMS","LUDLOW, LANDERS, TWENTYNINE PALMS",1999,Other,Other,,,4,0.936649958,,,16,,,9,34.594,-116.271,7.2,7,46,1,44.1,
10/22/1999,22,TAIWAN,10,10,TAIWAN: CHIA-I,CHIA-I,1999,Other,Other,,1,254,0.167746323,0.786,786000,22,,15,2,23.445,120.506,5.9,5,18,1,58.5,255
10/31/1999,31,PERU,10,10,"PERU: CHUSCHI, CANGALLo, HUANCAPI","CHUSCHI, CANGALLo, HUANCAPI",1999,Other,Other,,,30,0.607852195,,,31,1100,210,13,-13.64,-74.43,4.4,4,27,1,42.4,
11/1/1999,1,CHINA,11,11,CHINA: SHANXI: NORTHEASTERN,SHANXI,1999,Other,Other,,,4,0.898973056,44,44000000,1,,6000,13,39.899,113.983,5.3,5,25,1,16.5,
11/11/1999,11,TURKEY,11,11,"TURKEY: ADAPAZARI, KOCEALI, GOLCUK","ADAPAZARI, KOCEALI, GOLCUK",1999,Other,Other,,2,171,0.568252333,,,11,,,14,40.744,30.266,5.7,5,41,1,25.6,173
11/12/1999,12,TURKEY,11,11,"TURKEY: BOLU-DUZCE-KAYNASLI, ADAPAZARI, ZONGULDAK","BOLU-DUZCE-KAYNASLI, ADAPAZARI, ZONGULDAK",1999,Other,Other,,894,4948,0.986868697,1000,1000000000,12,,,16,40.758,31.161,7.2,7,57,1,19.5,5842
11/24/1999,24,CHINA,11,11,CHINA: YUNNAN PROVINCE: CHENGJIANG,YUNNAN PROVINCE,1999,Other,Other,,1,5,0.233006926,,,24,,90,16,24.589,102.872,4.6,4,40,1,21.2,6
11/26/1999,26,IRAN,11,11,IRAN: GORGAN,GORGAN,1999,Other,Other,,,,0.265519294,,,26,50,,4,36.92,54.9,5.3,5,27,1,24.7,
11/26/1999,26,VANUATU ISLANDS,11,11,VANUATU ISLANDS: PENTECOST,PENTECOST,1999,Other,Other,,10,100,0.419403376,,,26,,,13,-16.423,168.214,7.5,7,21,1,15.5,110
11/29/1999,29,CHINA,11,11,CHINA: NORTHEASTERN: SANJIANFANG,NORTHEASTERN,1999,Other,Other,,,,0.542706404,,,29,,160,4,40.459,122.889,5,5,10,1,40.9,
12/3/1999,3,TURKEY,12,12,"TURKEY: GORESKEN, ERZURUM PROVINCE","GORESKEN, ERZURUM PROVINCE",1999,Other,Other,,,6,0.660085551,,,3,340,,17,40.358,42.346,5.7,5,6,1,54.7,
12/11/1999,11,PHILIPPINES,12,12,"PHILIPPINES: S LUZON: MANILA, SANTA CRUZ",S LUZON,1999,Other,Other,,5,40,0.967016710,1.794,1794000,11,,,18,15.766,119.74,7.3,7,3,1,36.4,45
12/21/1999,21,INDONESIA,12,12,"INDONESIA: PANDEGLANG, W JAWA, SE SUMATERA","PANDEGLANG, W JAWA, SE SUMATERA",1999,Other,Other,,5,220,0.494287802,3.9,3900000,21,2800,,14,-6.845,105.555,6.5,6,14,1,57.6,225
12/22/1999,22,ALGERIA,12,12,ALGERIA: NORTHERN: AIN TEMOUCHENT,NORTHERN,1999,Other,Other,,24,175,0.147434920,60.929,60929000,22,,3000,17,35.321,-1.281,5.6,5,36,1,56.2,199
1/3/2000,3,INDIA-BANGLADESH BORDER,1,1,INDIA-BANGLADESH BORDER: MAHESHKHALI,MAHESHKHALI,2000,Other,Other,,,,0.200553093,,,3,100,,22,22.132,92.771,4.6,4,34,1,12.6,
1/11/2000,11,CHINA,1,1,CHINA: LIAONING PROVINCE,LIAONING PROVINCE,2000,Other,Other,,,30,0.372878856,,,11,8800,3600,23,40.498,122.994,5.1,5,43,1,56.4,
1/14/2000,14,CHINA,1,1,CHINA: YUNNAN PROVINCE: YAOAN COUNTY,YUNNAN PROVINCE,2000,Other,Other,,7,2528,0.078460600,73.5,73500000,14,,41000,23,25.607,101.063,5.9,5,37,1,7.8,2535
2/2/2000,2,IRAN,2,2,"IRAN: BARDASKAN, KASHMAR","BARDASKAN, KASHMAR",2000,Other,Other,,1,15,0.028613481,,,2,300,100,22,35.288,58.218,5.3,5,58,1,1.5,16
2/7/2000,7,SOUTH AFRICA; SWAZILAND,2,2,SOUTH AFRICA; SWAZILAND: MBABANE-MANZINI,MBABANE-MANZINI,2000,Other,Other,,,1,0.953606018,,,7,,,19,-26.288,30.888,4.5,4,34,1,57,
3/28/2000,28,JAPAN,3,3,JAPAN: VOLCANO ISLANDS,VOLCANO ISLANDS,2000,Other,Other,,,,0.796180561,,,28,,,11,22.338,143.73,7.6,7,0,1,22.5,
4/5/2000,5,GREECE,4,4,GREECE: CRETE,CRETE,2000,Other,Other,,,,0.109030671,,,5,,,4,34.22,25.69,5.5,5,36,1,58.8,
5/4/2000,4,INDONESIA,5,5,"INDONESIA: SULAWESI: LUWUK, BANGGAI, PELENG,",SULAWESI,2000,Other,Other,,46,264,0.331662725,30,30000000,4,,10000,4,-1.105,123.573,7.6,7,21,1,16.2,310
5/7/2000,7,TURKEY,5,5,"TURKEY: DOGANYOL, PUTURGE","DOGANYOL, PUTURGE",2000,Other,Other,,,1,0.879468032,,,7,200,,23,38.164,38.777,4.1,4,10,1,54.1,
5/17/2000,17,TAIWAN,5,5,TAIWAN: TAI-CHUNG COUNTY,TAI-CHUNG COUNTY,2000,Other,Other,,3,13,0.011502829,,,17,,,3,24.223,121.058,5.4,5,25,1,48.7,16
6/4/2000,4,INDONESIA,6,6,"INDONESIA: SUMATRA: BENGKULU, ENGGANO",SUMATRA,2000,Other,Other,,103,2174,0.302186418,6,6000000,4,,,16,-4.721,102.087,7.9,7,28,1,26.1,2277
6/6/2000,6,TURKEY,6,6,"TURKEY: CERKES, CUBUK, ORTA","CERKES, CUBUK, ORTA",2000,Other,Other,,2,80,0.734579044,,,6,4600,,2,40.693,32.992,6,6,41,1,49.8,82
6/7/2000,7,CHINA,6,6,CHINA: YUNNAN PROVINCE: LIUKU; MYANMAR,YUNNAN PROVINCE,2000,Other,Other,,,,0.182433673,,,7,,,21,26.856,97.238,6.3,6,46,1,55.9,
6/7/2000,7,INDONESIA,6,6,INDONESIA: SOUTHERN SUMATERA: LAHAT,SOUTHERN SUMATERA,2000,Other,Other,,1,,0.100870782,,,7,600,,23,-4.612,101.905,6.7,6,45,1,26.6,
6/10/2000,10,TAIWAN,6,6,TAIWAN: NAN-TOU,NAN-TOU,2000,Other,Other,,2,36,0.945511470,,,10,,,18,23.843,121.225,6.4,6,23,1,29.3,38
6/17/2000,17,ICELAND,6,6,"ICELAND: VESTMANNAEYJAR, HELLA","VESTMANNAEYJAR, HELLA",2000,Other,Other,,,1,0.033362948,20,20000000,17,19,11,15,63.966,-20.487,6.5,6,40,1,41.7,
6/18/2000,18,AUSTRALIA,6,6,"AUSTRALIA: S, COCOS ISLANDS","S, COCOS ISLANDS",2000,Other,Other,,,,0.093606214,,,18,,,14,-13.802,97.453,7.9,7,44,1,13.3,
6/21/2000,21,ICELAND,6,6,"ICELAND: GRIMSNES, SELFOSS, EYRARBAKKI, STOKKSEYRI","GRIMSNES, SELFOSS, EYRARBAKKI, STOKKSEYRI",2000,Other,Other,,,,0.038000056,12,12000000,21,,12,0,63.98,-20.758,6.5,6,51,1,46.8,
7/1/2000,1,JAPAN,7,7,JAPAN: NEAR S COAST HONSHU: KOZU-SHIMA,NEAR S COAST HONSHU,2000,Other,Other,,1,,0.252532142,,,1,,,7,34.221,139.131,6.1,6,1,1,55.5,
7/6/2000,6,NICARAGUA,7,7,NICARAGUA: MASAYA,MASAYA,2000,Other,Other,,7,42,0.467228063,,,6,1130,357,19,11.884,-85.988,5.4,5,30,1,20.3,49
7/12/2000,12,INDONESIA,7,7,"INDONESIA: JAWA:BANDUNG,CIBADAK,CIMANDIRI,KADUDAMPIT",JAWA,2000,Other,Other,,,6,0.547737536,,,12,225,,1,-6.675,106.845,5.4,5,10,1,42.6,
7/15/2000,15,JAPAN,7,7,JAPAN: NEAR S COAST HONSHU: NII-JIMA,NEAR S COAST HONSHU,2000,Other,Other,,,10,0.910469795,,,15,20,,1,34.319,139.26,6.1,6,30,1,30.5,
7/16/2000,16,PHILIPPINES,7,7,"PHILIPPINES: BASCO, MOUNT IRADA, BATAN ISLANDS","BASCO, MOUNT IRADA, BATAN ISLANDS",2000,Other,Other,,,6,0.503173547,,,16,,,3,20.253,122.043,6.4,6,21,1,45.5,
7/30/2000,30,JAPAN,7,7,JAPAN: HONSHU: S,HONSHU,2000,Other,Other,,,1,0.145234034,,,30,,,12,33.901,139.376,6.5,6,25,1,45.5,
8/4/2000,4,RUSSIA,8,8,"RUSSIA: SAKHALIN ISLAND, UGLEGORSK, MAKAROV","SAKHALIN ISLAND, UGLEGORSK, MAKAROV",2000,Other,Other,,,8,0.661517851,0.92,920000,4,1390,,21,48.786,142.246,6.8,6,13,1,2.7,
8/21/2000,21,CHINA,8,8,CHINA: YUNNAN PROVINCE: WUDING,YUNNAN PROVINCE,2000,Other,Other,,1,406,0.196513172,43,43000000,21,,,13,25.826,102.194,4.2,4,25,1,44.5,407
9/3/2000,3,CALIFORNIA,9,9,CALIFORNIA: NAPA,NAPA,2000,Other,Other,,,41,0.908801123,50,50000000,3,,,8,38.379,-122.413,5,5,36,1,30,
10/2/2000,2,TANZANIA,10,10,"TANZANIA: NKANSI, RUKWA","NKANSI, RUKWA",2000,Other,Other,,,6,0.685421043,,,2,150,7,2,-7.977,30.709,6.5,6,25,1,31.3,
10/6/2000,6,JAPAN,10,10,"JAPAN: HONSHU: W: OKAYAMA, TOTTORI",HONSHU,2000,Other,Other,,,130,0.392899157,150,150000000,6,2230,104,4,35.456,133.134,6.7,6,30,1,19.1,
10/30/2000,30,AFGHANISTAN-TAJIKISTAN,10,10,AFGHANISTAN-TAJIKISTAN: RAKHOR,RAKHOR,2000,Other,Other,,,,0.359319569,,,30,800,,22,37.542,69.582,5.1,5,39,1,6.5,
