Year,Division,District,CrimeType,CrimeCount,Population
2008,Sargodha,Mianwali,Murder,89,1271000
2008,Sargodha,Mianwali,Attempted Murder,160,1271000
2008,Sargodha,Mianwali,Hurt,416,1271000
2008,Sargodha,Mianwali,Rioting,0,1271000
2008,Sargodha,Mianwali,Assault on Govt. Servants,29,1271000
2008,Sargodha,Mianwali,Rape,10,1271000
2008,Sargodha,Mianwali,Kidnapping/ Abduction,92,1271000
2008,Sargodha,Mianwali,Dacoity,11,1271000
2008,Sargodha,Mianwali,Robbery,91,1271000
2008,Sargodha,Mianwali,Burglary,128,1271000
2008,Sargodha,Mianwali,Motor Vehicles Theft,43,1271000
2008,Sargodha,Mianwali,Cattle Theft,48,1271000
2008,Sargodha,Mianwali,Ordinary Thefts,264,1271000
2008,Sargodha,Mianwali,Misc.,3551,1271000
2009,Bahawalpur,Bahawalpur,All Reported,13285,3217000
2009,Bahawalpur,Bahawalpur,Murder,105,3217000
2009,Bahawalpur,Bahawalpur,Attempted Murder,203,3217000
2009,Bahawalpur,Bahawalpur,Hurt,745,3217000
2009,Bahawalpur,Bahawalpur,Rioting,10,3217000
2009,Bahawalpur,Bahawalpur,Assault on Govt. Servants,29,3217000
2009,Bahawalpur,Bahawalpur,Rape,110,3217000
2009,Bahawalpur,Bahawalpur,Kidnapping/ Abduction,499,3217000
2009,Bahawalpur,Bahawalpur,Dacoity,28,3217000
2009,Bahawalpur,Bahawalpur,Robbery,239,3217000
2009,Bahawalpur,Bahawalpur,Burglary,546,3217000
2009,Bahawalpur,Bahawalpur,Motor Vehicles Theft,296,3217000
2009,Bahawalpur,Bahawalpur,Cattle Theft,526,3217000
2009,Bahawalpur,Bahawalpur,Ordinary Thefts,1178,3217000
2009,Bahawalpur,Bahawalpur,Misc.,8771,3217000
2009,Bahawalpur,Bahawalnagar,All Reported,10373,2566000
2009,Bahawalpur,Bahawalnagar,Murder,123,2566000
2009,Bahawalpur,Bahawalnagar,Attempted Murder,215,2566000
2009,Bahawalpur,Bahawalnagar,Hurt,716,2566000
2009,Bahawalpur,Bahawalnagar,Rioting,6,2566000
2009,Bahawalpur,Bahawalnagar,Assault on Govt. Servants,18,2566000
2009,Bahawalpur,Bahawalnagar,Rape,139,2566000
2009,Bahawalpur,Bahawalnagar,Kidnapping/ Abduction,350,2566000
2009,Bahawalpur,Bahawalnagar,Dacoity,76,2566000
2009,Bahawalpur,Bahawalnagar,Robbery,267,2566000
2009,Bahawalpur,Bahawalnagar,Burglary,299,2566000
2009,Bahawalpur,Bahawalnagar,Motor Vehicles Theft,108,2566000
2009,Bahawalpur,Bahawalnagar,Cattle Theft,358,2566000
2009,Bahawalpur,Bahawalnagar,Ordinary Thefts,1018,2566000
2009,Bahawalpur,Bahawalnagar,Misc.,6680,2566000
2009,Bahawalpur,R.Y.Khan,All Reported,14051,4198000
2009,Bahawalpur,R.Y.Khan,Murder,174,4198000
2009,Bahawalpur,R.Y.Khan,Attempted Murder,184,4198000
2009,Bahawalpur,R.Y.Khan,Hurt,852,4198000
2009,Bahawalpur,R.Y.Khan,Rioting,11,4198000
2009,Bahawalpur,R.Y.Khan,Assault on Govt. Servants,38,4198000
2009,Bahawalpur,R.Y.Khan,Rape,156,4198000
2009,Bahawalpur,R.Y.Khan,Kidnapping/ Abduction,424,4198000
2009,Bahawalpur,R.Y.Khan,Dacoity,45,4198000
2009,Bahawalpur,R.Y.Khan,Robbery,256,4198000
2009,Bahawalpur,R.Y.Khan,Burglary,508,4198000
2009,Bahawalpur,R.Y.Khan,Motor Vehicles Theft,338,4198000
2009,Bahawalpur,R.Y.Khan,Cattle Theft,616,4198000
2009,Bahawalpur,R.Y.Khan,Ordinary Thefts,1384,4198000
2009,Bahawalpur,R.Y.Khan,Misc.,9065,4198000
2009,Dera Ghazi Khan,D.G.Khan,All Reported,6818,2219000
2009,Dera Ghazi Khan,D.G.Khan,Murder,85,2219000
2009,Dera Ghazi Khan,D.G.Khan,Attempted Murder,129,2219000
2009,Dera Ghazi Khan,D.G.Khan,Hurt,439,2219000
2009,Dera Ghazi Khan,D.G.Khan,Rioting,3,2219000
2009,Dera Ghazi Khan,D.G.Khan,Assault on Govt. Servants,34,2219000
2009,Dera Ghazi Khan,D.G.Khan,Rape,32,2219000
2009,Dera Ghazi Khan,D.G.Khan,Kidnapping/ Abduction,147,2219000
2009,Dera Ghazi Khan,D.G.Khan,Dacoity,11,2219000
2009,Dera Ghazi Khan,D.G.Khan,Robbery,101,2219000
2009,Dera Ghazi Khan,D.G.Khan,Burglary,124,2219000
2009,Dera Ghazi Khan,D.G.Khan,Motor Vehicles Theft,151,2219000
2009,Dera Ghazi Khan,D.G.Khan,Cattle Theft,168,2219000
2009,Dera Ghazi Khan,D.G.Khan,Ordinary Thefts,704,2219000
2009,Dera Ghazi Khan,D.G.Khan,Misc.,4690,2219000
2009,Dera Ghazi Khan,Layyah,All Reported,4275,1486000
2009,Dera Ghazi Khan,Layyah,Murder,39,1486000
2009,Dera Ghazi Khan,Layyah,Attempted Murder,33,1486000
2009,Dera Ghazi Khan,Layyah,Hurt,246,1486000
2009,Dera Ghazi Khan,Layyah,Rioting,1,1486000
2009,Dera Ghazi Khan,Layyah,Assault on Govt. Servants,14,1486000
2009,Dera Ghazi Khan,Layyah,Rape,35,1486000
2009,Dera Ghazi Khan,Layyah,Kidnapping/ Abduction,155,1486000
2009,Dera Ghazi Khan,Layyah,Dacoity,9,1486000
2009,Dera Ghazi Khan,Layyah,Robbery,52,1486000
2009,Dera Ghazi Khan,Layyah,Burglary,157,1486000
2009,Dera Ghazi Khan,Layyah,Motor Vehicles Theft,67,1486000
2009,Dera Ghazi Khan,Layyah,Cattle Theft,86,1486000
2009,Dera Ghazi Khan,Layyah,Ordinary Thefts,666,1486000
2009,Dera Ghazi Khan,Layyah,Misc.,2715,1486000
2009,Dera Ghazi Khan,Muzaffargarh,All Reported,10070,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Murder,106,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Attempted Murder,163,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Hurt,776,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Rioting,1,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Assault on Govt. Servants,19,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Rape,98,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Kidnapping/ Abduction,283,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Dacoity,52,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Robbery,137,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Burglary,389,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Motor Vehicles Theft,113,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Cattle Theft,270,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Ordinary Thefts,1140,3579000
2009,Dera Ghazi Khan,Muzaffargarh,Misc.,6523,3579000
2009,Dera Ghazi Khan,Rajanpur,All Reported,5075,1485000
2009,Dera Ghazi Khan,Rajanpur,Murder,90,1485000
2009,Dera Ghazi Khan,Rajanpur,Attempted Murder,115,1485000
2009,Dera Ghazi Khan,Rajanpur,Hurt,421,1485000
2009,Dera Ghazi Khan,Rajanpur,Rioting,0,1485000
2009,Dera Ghazi Khan,Rajanpur,Assault on Govt. Servants,27,1485000
2009,Dera Ghazi Khan,Rajanpur,Rape,33,1485000
2009,Dera Ghazi Khan,Rajanpur,Kidnapping/ Abduction,134,1485000
2009,Dera Ghazi Khan,Rajanpur,Dacoity,13,1485000
2009,Dera Ghazi Khan,Rajanpur,Robbery,40,1485000
2009,Dera Ghazi Khan,Rajanpur,Burglary,169,1485000
2009,Dera Ghazi Khan,Rajanpur,Motor Vehicles Theft,44,1485000
2009,Dera Ghazi Khan,Rajanpur,Cattle Theft,171,1485000
2009,Dera Ghazi Khan,Rajanpur,Ordinary Thefts,430,1485000
2009,Dera Ghazi Khan,Rajanpur,Misc.,3388,1485000
2009,Faisalabad,Faisalabad,All Reported,27695,6822000
2009,Faisalabad,Faisalabad,Murder,465,6822000
2009,Faisalabad,Faisalabad,Attempted Murder,522,6822000
2009,Faisalabad,Faisalabad,Hurt,2027,6822000
2009,Faisalabad,Faisalabad,Rioting,0,6822000
2009,Faisalabad,Faisalabad,Assault on Govt. Servants,132,6822000
2009,Faisalabad,Faisalabad,Rape,180,6822000
2009,Faisalabad,Faisalabad,Kidnapping/ Abduction,743,6822000
2009,Faisalabad,Faisalabad,Dacoity,165,6822000
2009,Faisalabad,Faisalabad,Robbery,968,6822000
2009,Faisalabad,Faisalabad,Burglary,771,6822000
2009,Faisalabad,Faisalabad,Motor Vehicles Theft,1051,6822000
2009,Faisalabad,Faisalabad,Cattle Theft,867,6822000
2009,Faisalabad,Faisalabad,Ordinary Thefts,2672,6822000
2009,Faisalabad,Faisalabad,Misc.,17132,6822000
2009,Faisalabad,Jhang,All Reported,12859,2293000
2009,Faisalabad,Jhang,Murder,242,2293000
2009,Faisalabad,Jhang,Attempted Murder,247,2293000
2009,Faisalabad,Jhang,Hurt,944,2293000
2009,Faisalabad,Jhang,Rioting,0,2293000
2009,Faisalabad,Jhang,Assault on Govt. Servants,28,2293000
2009,Faisalabad,Jhang,Rape,71,2293000
2009,Faisalabad,Jhang,Kidnapping/ Abduction,410,2293000
2009,Faisalabad,Jhang,Dacoity,105,2293000
2009,Faisalabad,Jhang,Robbery,255,2293000
2009,Faisalabad,Jhang,Burglary,304,2293000
2009,Faisalabad,Jhang,Motor Vehicles Theft,75,2293000
2009,Faisalabad,Jhang,Cattle Theft,487,2293000
2009,Faisalabad,Jhang,Ordinary Thefts,1115,2293000
2009,Faisalabad,Jhang,Misc.,8576,2293000
2009,Faisalabad,T.T.Singh,All Reported,5434,1967000
2009,Faisalabad,T.T.Singh,Murder,112,1967000
2009,Faisalabad,T.T.Singh,Attempted Murder,114,1967000
2009,Faisalabad,T.T.Singh,Hurt,377,1967000
2009,Faisalabad,T.T.Singh,Rioting,0,1967000
2009,Faisalabad,T.T.Singh,Assault on Govt. Servants,18,1967000
2009,Faisalabad,T.T.Singh,Rape,79,1967000
2009,Faisalabad,T.T.Singh,Kidnapping/ Abduction,118,1967000
2009,Faisalabad,T.T.Singh,Dacoity,37,1967000
2009,Faisalabad,T.T.Singh,Robbery,209,1967000
2009,Faisalabad,T.T.Singh,Burglary,113,1967000
2009,Faisalabad,T.T.Singh,Motor Vehicles Theft,64,1967000
2009,Faisalabad,T.T.Singh,Cattle Theft,176,1967000
2009,Faisalabad,T.T.Singh,Ordinary Thefts,557,1967000
2009,Faisalabad,T.T.Singh,Misc.,3460,1967000
2009,Gujranwala,Gujranwala,All Reported,17521,4404000
2009,Gujranwala,Gujranwala,Murder,305,4404000
2009,Gujranwala,Gujranwala,Attempted Murder,379,4404000
2009,Gujranwala,Gujranwala,Hurt,930,4404000
2009,Gujranwala,Gujranwala,Rioting,0,4404000
2009,Gujranwala,Gujranwala,Assault on Govt. Servants,137,4404000
2009,Gujranwala,Gujranwala,Rape,57,4404000
2009,Gujranwala,Gujranwala,Kidnapping/ Abduction,448,4404000
2009,Gujranwala,Gujranwala,Dacoity,88,4404000
2009,Gujranwala,Gujranwala,Robbery,1012,4404000
2009,Gujranwala,Gujranwala,Burglary,391,4404000
2009,Gujranwala,Gujranwala,Motor Vehicles Theft,486,4404000
2009,Gujranwala,Gujranwala,Cattle Theft,160,4404000
2009,Gujranwala,Gujranwala,Ordinary Thefts,1062,4404000
2009,Gujranwala,Gujranwala,Misc.,12066,4404000
2009,Gujranwala,Gujrat,All Reported,10711,2509000
2009,Gujranwala,Gujrat,Murder,246,2509000
2009,Gujranwala,Gujrat,Attempted Murder,326,2509000
2009,Gujranwala,Gujrat,Hurt,477,2509000
2009,Gujranwala,Gujrat,Rioting,134,2509000
2009,Gujranwala,Gujrat,Assault on Govt. Servants,40,2509000
2009,Gujranwala,Gujrat,Rape,18,2509000
2009,Gujranwala,Gujrat,Kidnapping/ Abduction,235,2509000
2009,Gujranwala,Gujrat,Dacoity,43,2509000
2009,Gujranwala,Gujrat,Robbery,318,2509000
2009,Gujranwala,Gujrat,Burglary,183,2509000
2009,Gujranwala,Gujrat,Motor Vehicles Theft,360,2509000
2009,Gujranwala,Gujrat,Cattle Theft,93,2509000
2009,Gujranwala,Gujrat,Ordinary Thefts,503,2509000
2009,Gujranwala,Gujrat,Misc.,7735,2509000
2009,Gujranwala,Hafizabad,All Reported,5029,1024000
2009,Gujranwala,Hafizabad,Murder,96,1024000
2009,Gujranwala,Hafizabad,Attempted Murder,98,1024000
2009,Gujranwala,Hafizabad,Hurt,490,1024000
2009,Gujranwala,Hafizabad,Rioting,0,1024000
2009,Gujranwala,Hafizabad,Assault on Govt. Servants,56,1024000
2009,Gujranwala,Hafizabad,Rape,36,1024000
2009,Gujranwala,Hafizabad,Kidnapping/ Abduction,145,1024000
2009,Gujranwala,Hafizabad,Dacoity,30,1024000
2009,Gujranwala,Hafizabad,Robbery,129,1024000
2009,Gujranwala,Hafizabad,Burglary,92,1024000
2009,Gujranwala,Hafizabad,Motor Vehicles Theft,73,1024000
2009,Gujranwala,Hafizabad,Cattle Theft,181,1024000
2009,Gujranwala,Hafizabad,Ordinary Thefts,370,1024000
2009,Gujranwala,Hafizabad,Misc.,3233,1024000
2009,Gujranwala,Mandi Baha-ud-Din,All Reported,6016,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Murder,97,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Attempted Murder,124,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Hurt,476,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Rioting,0,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Assault on Govt. Servants,21,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Rape,37,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Kidnapping/ Abduction,226,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Dacoity,26,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Robbery,142,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Burglary,123,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Motor Vehicles Theft,50,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Cattle Theft,198,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Ordinary Thefts,400,1377000
2009,Gujranwala,Mandi Baha-ud-Din,Misc.,4096,1377000
2009,Gujranwala,Narowal,All Reported,3678,1513000
2009,Gujranwala,Narowal,Murder,61,1513000
2009,Gujranwala,Narowal,Attempted Murder,87,1513000
2009,Gujranwala,Narowal,Hurt,404,1513000
2009,Gujranwala,Narowal,Rioting,0,1513000
2009,Gujranwala,Narowal,Assault on Govt. Servants,7,1513000
2009,Gujranwala,Narowal,Rape,14,1513000
2009,Gujranwala,Narowal,Kidnapping/ Abduction,115,1513000
2009,Gujranwala,Narowal,Dacoity,12,1513000
2009,Gujranwala,Narowal,Robbery,122,1513000
2009,Gujranwala,Narowal,Burglary,59,1513000
2009,Gujranwala,Narowal,Motor Vehicles Theft,15,1513000
2009,Gujranwala,Narowal,Cattle Theft,52,1513000
2009,Gujranwala,Narowal,Ordinary Thefts,185,1513000
2009,Gujranwala,Narowal,Misc.,2545,1513000
2009,Gujranwala,Sialkot,All Reported,13278,3435000
2009,Gujranwala,Sialkot,Murder,233,3435000
2009,Gujranwala,Sialkot,Attempted Murder,308,3435000
2009,Gujranwala,Sialkot,Hurt,930,3435000
2009,Gujranwala,Sialkot,Rioting,0,3435000
2009,Gujranwala,Sialkot,Assault on Govt. Servants,42,3435000
2009,Gujranwala,Sialkot,Rape,30,3435000
2009,Gujranwala,Sialkot,Kidnapping/ Abduction,262,3435000
2009,Gujranwala,Sialkot,Dacoity,81,3435000
2009,Gujranwala,Sialkot,Robbery,679,3435000
2009,Gujranwala,Sialkot,Burglary,215,3435000
2009,Gujranwala,Sialkot,Motor Vehicles Theft,385,3435000
2009,Gujranwala,Sialkot,Cattle Theft,143,3435000
2009,Gujranwala,Sialkot,Ordinary Thefts,708,3435000
2009,Gujranwala,Sialkot,Misc.,9262,3435000
2009,Lahore,Lahore,All Reported,74678,8650000
2009,Lahore,Lahore,Murder,612,8650000
2009,Lahore,Lahore,Attempted Murder,914,8650000
2009,Lahore,Lahore,Hurt,1265,8650000
2009,Lahore,Lahore,Rioting,0,8650000
2009,Lahore,Lahore,Assault on Govt. Servants,125,8650000
2009,Lahore,Lahore,Rape,81,8650000
2009,Lahore,Lahore,Kidnapping/ Abduction,1850,8650000
2009,Lahore,Lahore,Dacoity,218,8650000
2009,Lahore,Lahore,Robbery,4556,8650000
2009,Lahore,Lahore,Burglary,2538,8650000
2009,Lahore,Lahore,Motor Vehicles Theft,4691,8650000
2009,Lahore,Lahore,Cattle Theft,196,8650000
2009,Lahore,Lahore,Ordinary Thefts,4770,8650000
2009,Lahore,Lahore,Misc.,52862,8650000
2009,Lahore,Kasur,All Reported,11836,3016000
2009,Lahore,Kasur,Murder,211,3016000
2009,Lahore,Kasur,Attempted Murder,263,3016000
2009,Lahore,Kasur,Hurt,840,3016000
2009,Lahore,Kasur,Rioting,0,3016000
2009,Lahore,Kasur,Assault on Govt. Servants,9,3016000
2009,Lahore,Kasur,Rape,60,3016000
2009,Lahore,Kasur,Kidnapping/ Abduction,360,3016000
2009,Lahore,Kasur,Dacoity,118,3016000
2009,Lahore,Kasur,Robbery,408,3016000
2009,Lahore,Kasur,Burglary,221,3016000
2009,Lahore,Kasur,Motor Vehicles Theft,95,3016000
2009,Lahore,Kasur,Cattle Theft,274,3016000
2009,Lahore,Kasur,Ordinary Thefts,997,3016000
2009,Lahore,Kasur,Misc.,7980,3016000
2009,Lahore,Nankana Sahib,All Reported,6992,1500000
2009,Lahore,Nankana Sahib,Murder,129,1500000
2009,Lahore,Nankana Sahib,Attempted Murder,105,1500000
2009,Lahore,Nankana Sahib,Hurt,620,1500000
2009,Lahore,Nankana Sahib,Rioting,0,1500000
2009,Lahore,Nankana Sahib,Assault on Govt. Servants,26,1500000
2009,Lahore,Nankana Sahib,Rape,63,1500000
2009,Lahore,Nankana Sahib,Kidnapping/ Abduction,240,1500000
2009,Lahore,Nankana Sahib,Dacoity,65,1500000
2009,Lahore,Nankana Sahib,Robbery,176,1500000
2009,Lahore,Nankana Sahib,Burglary,119,1500000
2009,Lahore,Nankana Sahib,Motor Vehicles Theft,53,1500000
2009,Lahore,Nankana Sahib,Cattle Theft,194,1500000
2009,Lahore,Nankana Sahib,Ordinary Thefts,483,1500000
2009,Lahore,Nankana Sahib,Misc.,4719,1500000
2009,Lahore,Sheikhupura,All Reported,12215,2618000
2009,Lahore,Sheikhupura,Murder,288,2618000
2009,Lahore,Sheikhupura,Attempted Murder,261,2618000
2009,Lahore,Sheikhupura,Hurt,890,2618000
2009,Lahore,Sheikhupura,Rioting,0,2618000
2009,Lahore,Sheikhupura,Assault on Govt. Servants,37,2618000
2009,Lahore,Sheikhupura,Rape,76,2618000
2009,Lahore,Sheikhupura,Kidnapping/ Abduction,423,2618000
2009,Lahore,Sheikhupura,Dacoity,189,2618000
2009,Lahore,Sheikhupura,Robbery,478,2618000
2009,Lahore,Sheikhupura,Burglary,233,2618000
2009,Lahore,Sheikhupura,Motor Vehicles Theft,216,2618000
2009,Lahore,Sheikhupura,Cattle Theft,163,2618000
2009,Lahore,Sheikhupura,Ordinary Thefts,979,2618000
2009,Lahore,Sheikhupura,Misc.,7982,2618000
2009,Multan,Multan,All Reported,14693,3994000
2009,Multan,Multan,Murder,131,3994000
2009,Multan,Multan,Attempted Murder,166,3994000
2009,Multan,Multan,Hurt,932,3994000
2009,Multan,Multan,Rioting,0,3994000
2009,Multan,Multan,Assault on Govt. Servants,80,3994000
2009,Multan,Multan,Rape,108,3994000
2009,Multan,Multan,Kidnapping/ Abduction,634,3994000
2009,Multan,Multan,Dacoity,101,3994000
2009,Multan,Multan,Robbery,589,3994000
2009,Multan,Multan,Burglary,673,3994000
2009,Multan,Multan,Motor Vehicles Theft,743,3994000
2009,Multan,Multan,Cattle Theft,267,3994000
2009,Multan,Multan,Ordinary Thefts,1445,3994000
2009,Multan,Multan,Misc.,8824,3994000
2009,Multan,Khanewal,All Reported,7852,2585000
2009,Multan,Khanewal,Murder,120,2585000
2009,Multan,Khanewal,Attempted Murder,162,2585000
2009,Multan,Khanewal,Hurt,755,2585000
2009,Multan,Khanewal,Rioting,3,2585000
2009,Multan,Khanewal,Assault on Govt. Servants,26,2585000
2009,Multan,Khanewal,Rape,53,2585000
2009,Multan,Khanewal,Kidnapping/ Abduction,269,2585000
2009,Multan,Khanewal,Dacoity,67,2585000
2009,Multan,Khanewal,Robbery,313,2585000
2009,Multan,Khanewal,Burglary,256,2585000
2009,Multan,Khanewal,Motor Vehicles Theft,127,2585000
2009,Multan,Khanewal,Cattle Theft,227,2585000
2009,Multan,Khanewal,Ordinary Thefts,813,2585000
2009,Multan,Khanewal,Misc.,4661,2585000
2009,Multan,Lodhran,All Reported,5058,1504000
2009,Multan,Lodhran,Murder,64,1504000
2009,Multan,Lodhran,Attempted Murder,67,1504000
2009,Multan,Lodhran,Hurt,357,1504000
2009,Multan,Lodhran,Rioting,0,1504000
2009,Multan,Lodhran,Assault on Govt. Servants,28,1504000
2009,Multan,Lodhran,Rape,29,1504000
2009,Multan,Lodhran,Kidnapping/ Abduction,178,1504000
2009,Multan,Lodhran,Dacoity,25,1504000
2009,Multan,Lodhran,Robbery,120,1504000
2009,Multan,Lodhran,Burglary,136,1504000
2009,Multan,Lodhran,Motor Vehicles Theft,52,1504000
2009,Multan,Lodhran,Cattle Theft,167,1504000
2009,Multan,Lodhran,Ordinary Thefts,419,1504000
2009,Multan,Lodhran,Misc.,3416,1504000
2009,Multan,Vehari,All Reported,9567,2671000
2009,Multan,Vehari,Murder,123,2671000
2009,Multan,Vehari,Attempted Murder,146,2671000
2009,Multan,Vehari,Hurt,879,2671000
2009,Multan,Vehari,Rioting,0,2671000
2009,Multan,Vehari,Assault on Govt. Servants,52,2671000
2009,Multan,Vehari,Rape,43,2671000
2009,Multan,Vehari,Kidnapping/ Abduction,341,2671000
2009,Multan,Vehari,Dacoity,53,2671000
2009,Multan,Vehari,Robbery,206,2671000
2009,Multan,Vehari,Burglary,251,2671000
2009,Multan,Vehari,Motor Vehicles Theft,127,2671000
2009,Multan,Vehari,Cattle Theft,423,2671000
2009,Multan,Vehari,Ordinary Thefts,860,2671000
2009,Multan,Vehari,Misc.,6063,2671000
2009,Rawalpindi,Rawalpindi,All Reported,15905,4321000
2009,Rawalpindi,Rawalpindi,Murder,283,4321000
2009,Rawalpindi,Rawalpindi,Attempted Murder,412,4321000
2009,Rawalpindi,Rawalpindi,Hurt,961,4321000
2009,Rawalpindi,Rawalpindi,Rioting,74,4321000
2009,Rawalpindi,Rawalpindi,Assault on Govt. Servants,82,4321000
2009,Rawalpindi,Rawalpindi,Rape,16,4321000
2009,Rawalpindi,Rawalpindi,Kidnapping/ Abduction,406,4321000
2009,Rawalpindi,Rawalpindi,Dacoity,68,4321000
2009,Rawalpindi,Rawalpindi,Robbery,422,4321000
2009,Rawalpindi,Rawalpindi,Burglary,557,4321000
2009,Rawalpindi,Rawalpindi,Motor Vehicles Theft,1392,4321000
2009,Rawalpindi,Rawalpindi,Cattle Theft,59,4321000
2009,Rawalpindi,Rawalpindi,Ordinary Thefts,765,4321000
2009,Rawalpindi,Rawalpindi,Misc.,10408,4321000
2009,Rawalpindi,Attock,All Reported,4922,1562000
2009,Rawalpindi,Attock,Murder,90,1562000
2009,Rawalpindi,Attock,Attempted Murder,118,1562000
2009,Rawalpindi,Attock,Hurt,309,1562000
2009,Rawalpindi,Attock,Rioting,5,1562000
2009,Rawalpindi,Attock,Assault on Govt. Servants,23,1562000
2009,Rawalpindi,Attock,Rape,10,1562000
2009,Rawalpindi,Attock,Kidnapping/ Abduction,73,1562000
2009,Rawalpindi,Attock,Dacoity,7,1562000
2009,Rawalpindi,Attock,Robbery,33,1562000
2009,Rawalpindi,Attock,Burglary,82,1562000
2009,Rawalpindi,Attock,Motor Vehicles Theft,48,1562000
2009,Rawalpindi,Attock,Cattle Theft,19,1562000
2009,Rawalpindi,Attock,Ordinary Thefts,113,1562000
2009,Rawalpindi,Attock,Misc.,3992,1562000
2009,Rawalpindi,Chakwal,All Reported,3055,1299000
2009,Rawalpindi,Chakwal,Murder,88,1299000
2009,Rawalpindi,Chakwal,Attempted Murder,84,1299000
2009,Rawalpindi,Chakwal,Hurt,288,1299000
2009,Rawalpindi,Chakwal,Rioting,0,1299000
2009,Rawalpindi,Chakwal,Assault on Govt. Servants,20,1299000
2009,Rawalpindi,Chakwal,Rape,9,1299000
2009,Rawalpindi,Chakwal,Kidnapping/ Abduction,80,1299000
2009,Rawalpindi,Chakwal,Dacoity,18,1299000
2009,Rawalpindi,Chakwal,Robbery,36,1299000
2009,Rawalpindi,Chakwal,Burglary,120,1299000
2009,Rawalpindi,Chakwal,Motor Vehicles Theft,30,1299000
2009,Rawalpindi,Chakwal,Cattle Theft,15,1299000
2009,Rawalpindi,Chakwal,Ordinary Thefts,116,1299000
2009,Rawalpindi,Chakwal,Misc.,2151,1299000
2009,Rawalpindi,Jhelum,All Reported,3820,1134000
2009,Rawalpindi,Jhelum,Murder,74,1134000
2009,Rawalpindi,Jhelum,Attempted Murder,90,1134000
2009,Rawalpindi,Jhelum,Hurt,303,1134000
2009,Rawalpindi,Jhelum,Rioting,2,1134000
2009,Rawalpindi,Jhelum,Assault on Govt. Servants,32,1134000
2009,Rawalpindi,Jhelum,Rape,12,1134000
2009,Rawalpindi,Jhelum,Kidnapping/ Abduction,71,1134000
2009,Rawalpindi,Jhelum,Dacoity,5,1134000
2009,Rawalpindi,Jhelum,Robbery,61,1134000
2009,Rawalpindi,Jhelum,Burglary,85,1134000
2009,Rawalpindi,Jhelum,Motor Vehicles Theft,43,1134000
2009,Rawalpindi,Jhelum,Cattle Theft,18,1134000
2009,Rawalpindi,Jhelum,Ordinary Thefts,77,1134000
2009,Rawalpindi,Jhelum,Misc.,2947,1134000
2009,Sahiwal,Sahiwal,All Reported,7087,2243000
2009,Sahiwal,Sahiwal,Murder,147,2243000
2009,Sahiwal,Sahiwal,Attempted Murder,137,2243000
2009,Sahiwal,Sahiwal,Hurt,738,2243000
2009,Sahiwal,Sahiwal,Rioting,0,2243000
2009,Sahiwal,Sahiwal,Assault on Govt. Servants,32,2243000
2009,Sahiwal,Sahiwal,Rape,55,2243000
2009,Sahiwal,Sahiwal,Kidnapping/ Abduction,250,2243000
2009,Sahiwal,Sahiwal,Dacoity,51,2243000
2009,Sahiwal,Sahiwal,Robbery,215,2243000
2009,Sahiwal,Sahiwal,Burglary,209,2243000
2009,Sahiwal,Sahiwal,Motor Vehicles Theft,160,2243000
2009,Sahiwal,Sahiwal,Cattle Theft,244,2243000
2009,Sahiwal,Sahiwal,Ordinary Thefts,631,2243000
2009,Sahiwal,Sahiwal,Misc.,4218,2243000
2009,Sahiwal,Okara,All Reported,11789,2783000
2009,Sahiwal,Okara,Murder,194,2783000
2009,Sahiwal,Okara,Attempted Murder,197,2783000
2009,Sahiwal,Okara,Hurt,764,2783000
2009,Sahiwal,Okara,Rioting,4,2783000
2009,Sahiwal,Okara,Assault on Govt. Servants,22,2783000
2009,Sahiwal,Okara,Rape,102,2783000
2009,Sahiwal,Okara,Kidnapping/ Abduction,455,2783000
2009,Sahiwal,Okara,Dacoity,152,2783000
2009,Sahiwal,Okara,Robbery,428,2783000
2009,Sahiwal,Okara,Burglary,326,2783000
2009,Sahiwal,Okara,Motor Vehicles Theft,147,2783000
