internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName
20265,Sinployea youngi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Sinployea,youngi
20350,Somatogyrus amnicoloides,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,LITHOGLYPHIDAE,Somatogyrus,amnicoloides
20355,Somatogyrus crassilabris,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,LITHOGLYPHIDAE,Somatogyrus,crassilabris
20370,Somatogyrus wheeleri,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,LITHOGLYPHIDAE,Somatogyrus,wheeleri
20867,Stonemyia velutina,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,TABANIDAE,Stonemyia,velutina
20995,Stygobromus lucifugus,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,Stygobromus,lucifugus
21338,Taipidon anceyana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Taipidon,anceyana
21339,Taipidon marquesana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Taipidon,marquesana
21340,Taipidon octolamellata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Taipidon,octolamellata
21530,Taudactylus diurnus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,diurnus
21718,Thaumatodon multilamellata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ENDODONTIDAE,Thaumatodon,multilamellata
21920,Tischeria perplexa,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,TISCHERIIDAE,Tischeria,perplexa
21996,Tornelasmias capricorni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Tornelasmias,capricorni
22087,Triaenodes phalacris,ANIMALIA,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,Triaenodes,phalacris
22209,Tritocleis microphylla,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,GEOMETRIDAE,Tritocleis,microphylla
22248,Xerocrassa picardi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,GEOMITRIDAE,Xerocrassa,picardi
22342,Tropidophora desmazuresi,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,POMATIIDAE,Tropidophora,desmazuresi
22343,Tropidophora semilineata,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,POMATIIDAE,Tropidophora,semilineata
22379,Tropodiaptomus ctenopus,ANIMALIA,ARTHROPODA,MAXILLOPODA,CALANOIDA,DIAPTOMIDAE,Tropodiaptomus,ctenopus
22740,Unio cariei,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Unio,cariei
23033,Vitrinula chaunax,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ARIOPHANTIDAE,Vitrinula,chaunax
23034,Vitrinula chichijimana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ARIOPHANTIDAE,Vitrinula,chichijimana
23035,Vitrinula hahajimana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ARIOPHANTIDAE,Vitrinula,hahajimana
2411,Auriculella expansa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Auriculella,expansa
2412,Auriculella uniplicata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Auriculella,uniplicata
2733,Belgrandiella intermedia,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Belgrandiella,intermedia
29488,Plethodon ainsworthi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,ainsworthi
29614,Pseudohelenoconcha spurca,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ENDODONTIDAE,Pseudohelenoconcha,spurca
29615,Tomigerus gibberulus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ORTHALICIDAE,Tomigerus,gibberulus
29616,Tomigerus turbinatus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ORTHALICIDAE,Tomigerus,turbinatus
30397,Hibiscadelphus wilderianus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Hibiscadelphus,wilderianus
30406,Santalum fernandezianum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,SANTALACEAE,Santalum,fernandezianum
30527,Casearia tinifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Casearia,tinifolia
30774,Hibiscadelphus bombycinus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Hibiscadelphus,bombycinus
30777,Kokia lanceolata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Kokia,lanceolata
30919,Cyanea giffardii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,giffardii
30921,Cyanea pycnocarpa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,pycnocarpa
31011,Stenocarpus dumbeensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Stenocarpus,dumbeensis
31036,Weinmannia spiraeoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Weinmannia,spiraeoides
31311,Xanthostemon sebertii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Xanthostemon,sebertii
31636,Cnidoscolus fragrans,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Cnidoscolus,fragrans
18290783,Argocoffeopsis lemblinii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Argocoffeopsis,lemblinii
32226,Byttneria ivorensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Byttneria,ivorensis
32433,Ormosia howii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Ormosia,howii
32434,Otophora unilocularis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Otophora,unilocularis
32923,Sterculia khasiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Sterculia,khasiana
33469,Hopea shingkeng,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,Hopea,shingkeng
33554,Cyanea pohaku,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,pohaku
33556,Hibiscadelphus crucibracteatus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Hibiscadelphus,crucibracteatus
33660,Ilex ternatiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,AQUIFOLIALES,AQUIFOLIACEAE,Ilex,ternatiflora
33673,Melicope obovata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,Melicope,obovata
33796,Myrcia skeldingii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Myrcia,skeldingii
34005,Cyanea arborea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,arborea
34035,Cyanea quercifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,quercifolia
35036,Cupaniopsis crassivalvis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Cupaniopsis,crassivalvis
3523,Caldwellia philyrina,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,EUCONULIDAE,Caldwellia,philyrina
35379,Chrysophyllum januariense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Chrysophyllum,januariense
35330,Campomanesia lundiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Campomanesia,lundiana
35350,Casearia quinduensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Casearia,quinduensis
35903,Pouteria stenophylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Pouteria,stenophylla
35920,Pradosia glaziovii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Pradosia,glaziovii
35926,Pradosia mutisii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,Pradosia,mutisii
36157,Pausinystalia brachythyrsum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Pausinystalia,brachythyrsum
3719,Campsicnemus mirabilis,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,DOLICHOPODIDAE,Campsicnemus,mirabilis
3714,Campolaemus perexilis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Campolaemus,perexilis
37958,Gomidesia cambessedeana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Gomidesia,cambessedeana
37904,Psidium dumetorum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Psidium,dumetorum
37924,Fitchia mangarevensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Fitchia,mangarevensis
3878,Carelia cumingiana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,cumingiana
3879,Carelia dolei,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,dolei
3875,Carelia anceophila,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,anceophila
3876,Carelia bicolor,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,bicolor
3877,Carelia cochlea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,cochlea
3880,Carelia evelynae,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,evelynae
3886,Carelia lymani,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,lymani
3881,Carelia glossema,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,glossema
3888,Carelia necra,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,necra
3882,Carelia hyattiana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,hyattiana
3889,Carelia olivacea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,olivacea
3883,Carelia kalalauensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,kalalauensis
3884,Carelia knudseni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,knudseni
3885,Carelia lirata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,lirata
3887,Carelia mirabilis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,mirabilis
3890,Carelia paradoxa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,paradoxa
3896,Carelia turricula,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,turricula
3891,Carelia periscelis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,periscelis
3892,Carelia pilsbryi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,pilsbryi
3893,Carelia sinclairi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,sinclairi
3895,Carelia tenebrosa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Carelia,tenebrosa
39179,Neomacounia nitida,PLANTAE,BRYOPHYTA,BRYOPSIDA,HYPNALES,NECKERACEAE,Neomacounia,nitida
40091,Pachnodus velutinus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CERASTIDAE,Pachnodus,velutinus
40046,Clappia umbilicata,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,LITHOGLYPHIDAE,Clappia,umbilicata
40048,Pyrgulopsis nevadensis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Pyrgulopsis,nevadensis
40053,Somatogyrus alcoviensis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,LITHOGLYPHIDAE,Somatogyrus,alcoviensis
40100,Elimia gibbera,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,gibbera
40101,Elimia lachryma,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,lachryma
40102,Elimia macglameriana,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,macglameriana
40726,Pentagenia robusta,ANIMALIA,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,Pentagenia,robusta
41027,Graecoanatolica macedonica,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Graecoanatolica,macedonica
41213,Megalobulimus cardosoi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STROPHOCHEILIDAE,Megalobulimus,cardosoi
41254,Hypolimnus pedderensis,ANIMALIA,ANNELIDA,CLITELLATA,MEGADRILACEAE,MEGASCOLECIDAE,Hypolimnus,pedderensis
43993,Vanvoorstia bennettiana,PLANTAE,RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,DELESSERIACEAE,Vanvoorstia,bennettiana
44074,Achyranthes atollensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,AMARANTHACEAE,Achyranthes,atollensis
44078,Argyroxiphium virescens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Argyroxiphium,virescens
44093,Cyanea cylindrocalyx,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,cylindrocalyx
44101,Cyanea comata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,comata
44126,Clermontia multiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Clermontia,multiflora
44867,Psiadia schweinfurthii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Psiadia,schweinfurthii
44850,Pluchea glutinosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Pluchea,glutinosa
45081,Valerianella affinis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,DIPSACALES,CAPRIFOLIACEAE,Valerianella,affinis
4636,Chilonopsis exulatus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,exulatus
4638,Chilonopsis melanoides,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,melanoides
4635,Chilonopsis blofeldi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,blofeldi
4637,Chilonopsis helena,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,helena
4640,Chilonopsis subplicatus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,subplicatus
4641,Chilonopsis subtruncatus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,subtruncatus
4642,Chilonopsis turtoni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Chilonopsis,turtoni
46603,Adiantum lianxianense,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,PTERIDACEAE,Adiantum,lianxianense
4955,Clappia cahabensis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,LITHOGLYPHIDAE,Clappia,cahabensis
4961,Clavicoccus erinaceus,ANIMALIA,ARTHROPODA,INSECTA,HEMIPTERA,PSEUDOCOCCIDAE,Clavicoccus,erinaceus
5111,Coleophora leucochrysella,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,COLEOPHORIDAE,Coleophora,leucochrysella
5119,Collisella edmitchelli,ANIMALIA,MOLLUSCA,GASTROPODA,PATELLIDA,NACELLIDAE,Collisella,edmitchelli
5166,Colparion madgei,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Colparion,madgei
5261,Conozoa hyalina,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Conozoa,hyalina
5361,Coregonus alpenae,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,alpenae
5367,Coregonus johannae,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,johannae
5371,Coregonus nigripinnis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,nigripinnis
5380,Coregonus oxyrinchus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,oxyrinchus
54522,Atelopus longirostris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,longirostris
5794,Ctenoglypta newtoni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,EUCONULIDAE,Ctenoglypta,newtoni
6020,Cyclophorus horridulum,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,CYCLOPHORIDAE,Cyclophorus,horridulum
6025,Cyclosurus mariei,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,CYCLOPHORIDAE,Cyclosurus,mariei
6061,Cylindraspis indica,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,indica
6062,Cylindraspis inepta,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,inepta
6063,Cylindraspis peltastes,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,peltastes
6064,Cylindraspis triserrata,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,triserrata
6065,Cylindraspis vosmaeri,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Cylindraspis,vosmaeri
60792,Tristramella intermedia,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tristramella,intermedia
61190,Salmo pallaryi,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,pallaryi
61225,Aplocheilichthys sp. nov. 'Naivasha',ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Aplocheilichthys,sp. nov. 'Naivasha'
61394,Telestes ukliva,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Telestes,ukliva
61345,Chondrostoma scodrense,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Chondrostoma,scodrense
61365,Tristramella magdelainae,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Tristramella,magdelainae
61652,Astragalus nitidiflorus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Astragalus,nitidiflorus
6179,Cyprinus yilongensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Cyprinus,yilongensis
63545,Begonia eiromischa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,BEGONIACEAE,Begonia,eiromischa
6523,Diastole matafaoi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Diastole,matafaoi
6844,Drosophila lanaiensis,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,DROSOPHILIDAE,Drosophila,lanaiensis
6917,Dupontia proletaria,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,EUCONULIDAE,Dupontia,proletaria
7584,Elimia brevis,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,brevis
7587,Elimia vanuxemiana,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,vanuxemiana
7591,Elimia hartmaniana,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,hartmaniana
7592,Elimia impressa,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,impressa
7594,Elimia laeta,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,laeta
7596,Elimia pupaeformis,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,pupaeformis
7597,Elimia pygmaea,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Elimia,pygmaea
7863,Epioblasma arcaeformis,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Epioblasma,arcaeformis
7864,Epioblasma biemarginata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Epioblasma,biemarginata
7868,Epioblasma flexuosa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Epioblasma,flexuosa
7872,Epioblasma haysiana,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Epioblasma,haysiana
7874,Epioblasma lenior,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Epioblasma,lenior
7879,Epioblasma personata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Epioblasma,personata
7880,Epioblasma propinqua,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Epioblasma,propinqua
7881,Epioblasma sampsonii,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Epioblasma,sampsonii
7890,Epioblasma turgidula,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Epioblasma,turgidula
7892,Epioblasma lewisii,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Epioblasma,lewisii
7895,Epioblasma stewardsonii,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Epioblasma,stewardsonii
8000,Erepta nevilli,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Erepta,nevilli
8953,Gastrocopta chichijimana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Gastrocopta,chichijimana
8954,Gastrocopta ogasawarana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Gastrocopta,ogasawarana
9000,Genophantis leahi,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PYRALIDAE,Genophantis,leahi
9179,Gibbus lyonetianus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Gibbus,lyonetianus
9244,Glaucopsyche xerces,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Glaucopsyche,xerces
9329,Gonidomus newtoni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Gonidomus,newtoni
9392,Gonospira nevilli,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Gonospira,nevilli
9535,Gulella mayottensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Gulella,mayottensis
9597,Gyrotoma excisa,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,excisa
9598,Gyrotoma lewisii,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,lewisii
9599,Gyrotoma pagoda,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,pagoda
9600,Gyrotoma pumila,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,pumila
9601,Gyrotoma pyramidata,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,pyramidata
9602,Gyrotoma walkeri,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Gyrotoma,walkeri
9700,Harmogenanina subdetecta,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Harmogenanina,subdetecta
9701,Harmogenanina linophora,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Harmogenanina,linophora
9722,Ctenochromis pectoralis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CICHLIDAE,Ctenochromis,pectoralis
9765,Helenoconcha leptalea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,leptalea
9766,Helenoconcha minutissima,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,minutissima
9767,Helenoconcha polyodon,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Helenoconcha,polyodon
