2018 ranking,Country,Code,Status,Social Progress Index,Basic Human Needs,Foundations of Wellbeing,Opportunity,Nutrition and Basic Medical Care,Water and Sanitation,Shelter,Personal Safety,Access to Basic Knowledge,Access to Information and Communications,Health and Wellness,Environmental Quality,Personal Rights,Personal Freedom and Choice,Inclusiveness,Access to Advanced Education,Undernourishment (% of pop.),"Maternal mortality rate (deaths/100,000 live births)","Child mortality rate (deaths/1,000 live births)",Child stunting (% of children),"Deaths from infectious diseases (deaths/100,000 people)",Access to at least basic drinking water (% of pop.),Access to piped water (% of pop.),Access to at least basic sanitation facilities (% of pop.),Rural open defecation (% of pop.),Access to electricity (% of pop.),Quality of electricity supply (1=low; 7=high),"Household air pollution attributable deaths (deaths/100,000 people)",Access to clean fuels and technology for cooking (% of pop.),"Homicide rate (deaths/100,000 people)",Perceived criminality (1=low; 5=high),Political killings and torture (0=low freedom; 1=high freedom),"Traffic deaths (deaths/100,000 people)",Adult literacy rate (% of pop. aged 15+),Primary school enrollment (% of children),Secondary school enrollment (% of children),Gender parity in secondary enrollment (distance from parity),Access to quality education (0=unequal; 4=equal),Mobile telephone subscriptions (subscriptions/100 people),Internet users (% of pop.),Access to online governance (0=low; 1=high),Media censorship (0=frequent; 4=rare),Life expectancy at 60 (years),"Premature deaths from non-communicable diseases (deaths/100,000 people)",Access to essential services  (0=none; 100=full coverage),Access to quality healthcare (0=unequal; 4=equal),"Outdoor air pollution attributable deaths (deaths/100,000 people)",Greenhouse gas emissions (CO2 equivalents/GDP),Biome protection,Political rights (0=no rights; 40=full rights),Freedom of expression (0=no freedom; 1=full freedom),Freedom of religion (0=no freedom; 4=full freedom),Access to justice (0=non-existent; 1=observed),Property rights for women (0=no rights; 5=full rights),Vulnerable employment (% of employees),Early marriage (% of women),Satisfied demand for contraception (% of women),Corruption (0=high; 100=low),Acceptance of gays and lesbians (0=low; 100=high),Discrimination and violence against minorities (1=low; 10=high),Equality of political power by gender (0=unequal power; 4=equal power),Equality of political power by socioeconomic position (0=unequal power; 4=equal power),Equality of political power by social group (0=unequal power; 4=equal power),Years of tertiary schooling,Women's average years in school,Globally ranked universities (points),Percent of tertiary students enrolled in globally ranked universities
49,Malaysia,MYS,Ranked,71.71,89.00,73.56,52.56,89.84,96.93,94.52,74.71,88.60,74.05,66.94,64.67,58.94,65.78,42.02,43.49,2.9,57.13,7.7,18.803,138.603,96.7246,94.469,99.5648,1.12486,100,5.88352,2.45518,96.3,2.11063,2,0.754,26.1978,93.7347,98.6031,75.0194,1.05137,2.965,139.368,78.7883,0.67797,1.047,19.5436,365.439,72.282,3.289,45.9691,470.991,17,18,0.524,2.338,0.587,3.754,21.975,6,53.2,47,20.9723,6.2,1.807,2.498,1.223,2.1399,10,16,20
131,Mali,MLI,Ranked,45.61,54.85,48.25,33.73,61.02,58.54,39.06,60.79,40.88,45.22,47.71,59.20,63.99,21.41,46.52,2.99,5.9,299.919,109.6,31.68,431.742,76.5844,43.9918,37.7475,12.5279,39.7546,2.93291,93.7636,0.93,10.9032,3,0.581,21.5538,33.0689,67.3274,29.3062,0.80834,1.317,112.353,11.1122,0.0678,2.359,17.572,437.667,46.448,1.541,13.6442,1124.54,7.39255,17,0.586,2.828,0.605,4.046,89.821,53,35.1,31,4.7688,7.9,2.002,2.266,3.415,0.30607,1.7,0,0
28,Malta,MLT,Ranked,82.28,92.99,86.95,66.91,97.70,99.99,91.59,82.68,94.37,86.78,83.54,83.11,89.31,80.07,69.65,28.61,2.5,11.603,6.5,3.043,21.2062,100,100,99.9589,0,100,4.91195,0.292999,100,0.935419,,0.934,4.04203,93.3074,97.8867,89.481,1.04234,3.771,136.358,77.2894,0.77966,3.656,23.6222,214.335,89.548,3.716,21.6151,148.559,17,36,0.872,3.181,0.955,4.705,9.863,0,78.7,56,80.284,3.6,2.212,3.283,2.578,2.35341,11,0,0
139,Mauritania,MRT,Ranked,40.86,52.74,43.19,26.63,64.30,45.30,50.07,51.29,50.25,42.77,49.59,30.17,43.61,37.87,19.27,5.78,9.4,439.651,81.5,27.838,206.982,68.832,50.754,45.9304,59.5078,41.3523,2.0934,50.5374,45.66,9.94169,4,0.402,24.6505,,76.607,25.1972,0.95831,0.219,84.0306,18,0.05085,2.646,18.8128,368.363,55.668,0.461,33.7462,6552.4,0.628828,9,0.637,0.307,0.402,3.797,53.135,28,29.1,28,5.3127,6.7,1.062,0.329,0.795,0.27811,3.4,0,0
45,Mauritius,MUS,Ranked,73.88,90.70,72.33,58.62,91.04,98.76,91.60,81.39,89.84,75.39,68.23,55.85,90.61,66.20,54.27,23.41,5.6,62.768,13.8,14.447,37.7044,99.8664,99.8582,95.5054,0.220899,97.9709,5.45915,3.73986,93.11,1.66739,2,0.805,12.3894,93.1578,98.8997,84.5372,1.07121,3,143.725,52.1913,0.66102,3.25,20.4422,417.222,71.279,3.639,44.778,334.769,5.57895,37,0.893,3.723,0.865,4.577,16.302,10,54,50,47.9253,3.46693,2.057,2.282,1.798,1.94219,9.1,0,0
59,Mexico,MEX,Ranked,70.13,82.14,73.08,55.17,92.33,94.74,87.11,54.40,81.81,76.16,64.00,70.34,74.36,61.70,43.87,40.73,4,41.398,14.1,13.884,34.405,98.8837,95.3326,90.3036,4.68183,99.5,4.86841,11.2771,85.15,16.4921,4,0.551,16.6517,94.8596,99.2191,77.6726,1.08827,1.199,87.6041,59.5405,0.88136,2.455,21.9216,275.466,68.206,1.4,29.9877,320.836,13.8285,26,0.767,3.824,0.441,4.256,26.893,17,80.4,29,53.9662,6.9,1.478,1.443,2.506,1.99409,8.4,19,20
71,Moldova,MDA,Ranked,67.11,83.05,66.43,51.86,92.73,81.06,86.32,72.10,85.49,73.94,58.78,47.51,81.14,59.49,39.33,27.46,,20.033,15.7,8.285,34.8414,88.6851,64.2634,75.8283,0.233333,100,4.3302,10.2823,91.34,3.19415,3,0.716,11.6619,99.1383,90.8523,77.8548,0.99347,2.235,93.3216,71,0.66102,2.166,19.0761,518.476,71.88,2.372,40.1577,869.441,3.52106,26,0.724,3.439,0.801,4.835,34.477,11,65.2,31,6.0953,7.31476,1.48,1.929,2.763,1.92539,11.5,0,0
82,Mongolia,MNG,Ranked,65.33,71.76,65.77,58.46,86.62,56.72,68.81,74.89,91.01,68.53,49.85,53.68,87.62,62.25,52.28,31.68,18.5,42.9,18,15.962,41.8912,82.8006,25.6455,58.463,30.2016,84.325,3.97534,35.6178,41.32,6.18097,2,0.828,17.4158,98.257,99.4153,,1.07284,2.87,111.237,22.2658,0.71186,3.168,17.3947,722.745,63.897,2.575,44.4929,1168.61,13.1723,36,0.888,3.524,0.731,4.814,49.12,4,70,36,6.9422,3.5,2.285,2.366,2.39,3.15438,10.6,0,0
52,Montenegro,MNE,Ranked,71.52,85.71,76.95,51.88,96.57,94.65,82.19,69.44,93.55,80.28,68.32,65.66,76.23,66.92,33.67,30.71,2.5,7.315,3.8,9.686,9.81359,97.0534,84.7866,97.7542,0.156716,100,4.57021,17.5907,68.57,2.70624,4,0.78,8.27602,98.4422,97.345,89.3596,0.99579,3.14,165.562,69.8817,0.83051,2.18,19.903,419.635,80.563,3.22,29.5388,470.953,12.2371,25,0.651,3.798,0.69,4.248,13.39,2,44.8,46,10.3285,8.2,1.498,1.714,1.962,2.91179,10.7,0,0
83,Morocco,MAR,Ranked,65.17,83.65,65.04,46.83,87.32,81.04,93.32,72.91,70.94,76.44,53.92,58.85,62.30,61.19,37.00,26.83,3.9,137.497,24.3,16.579,52.9954,86.6364,77.7722,88.4195,18.8575,99.9644,5.57973,2.6389,96.6,1.23839,3,0.782,21.6031,69.4254,97.5033,63.3132,0.8948,1.053,117.681,58.2712,0.83051,1.983,19.7349,467.189,60.68,1.407,64.029,426.745,16.9854,14,0.64,1.435,0.865,4.192,49.218,11,73.8,40,7.207,8.2,1.79,1.635,2.468,1.70348,4.2,3,25
134,Mozambique,MOZ,Ranked,44.52,45.10,49.92,38.53,53.88,36.47,33.62,56.44,57.44,36.42,37.67,68.15,68.35,28.57,52.64,4.55,30.4,221.179,74.8,37.439,685.256,53.4439,34.466,28.109,40.0746,26.1121,2.97187,114.903,3.62,3.40431,4,0.557,30.9159,56.039,87.5371,18.8837,0.90514,1.663,52.1189,17.5212,0.20339,2.553,15.3839,593.228,45.029,0.909,13.5828,1245.12,16.6318,20,0.765,3.763,0.676,2.639,83.281,45,50.3,25,30.7172,5.1,1.809,2.445,2.826,0.34681,2.5,0,0
111,Myanmar,MMR,Ranked,52.10,60.73,55.78,39.80,73.55,62.00,47.38,59.98,71.63,47.58,47.74,56.17,51.69,58.30,38.26,10.94,10.8,221.271,50.5,32.247,158.579,80.8443,23.7377,64.709,12.9238,55.6,2.72499,74.8098,16.97,2.19832,4,0.497,22.7372,75.5512,97.7122,59.4518,1.09599,0.927,95.6532,25.0733,0.10169,2.143,17.946,519.508,57.495,1.097,38.7751,452.834,6.15462,13,0.561,1.902,0.557,3.104,60.303,7,75.5,30,33.4787,9.8,2.039,1.693,1.989,0.82697,4.9,0,0
104,Nepal,NPL,Ranked,56.91,68.35,57.90,44.49,75.18,64.86,59.59,73.77,65.60,63.66,50.52,51.82,69.72,40.70,59.94,7.59,9.5,225.288,35,33.598,168.275,88.3464,47.311,58.8717,27.7849,90.7,2.83433,60.6238,26.56,1.97011,2,0.762,29.8581,59.6273,94.8362,55.2871,1.11035,1.025,110.826,19.6888,0.50847,3.476,18.1776,457.089,58.402,1.265,63.7825,604.658,12.9662,25,0.861,3.304,0.783,2.145,79.642,29,60,31,86.4069,9.59838,2.695,2.593,2.681,0.58965,3.6,0,0
10,Netherlands,NLD,Ranked,88.40,96.69,87.87,80.64,98.33,99.45,99.10,89.87,95.84,95.38,85.46,74.81,96.97,88.91,76.61,60.06,2.5,6.486,4,2.489,19.1974,100,100,97.7242,0,100,6.7796,0.088302,100,0.613986,2,0.966,3.94161,99,97.6871,93.1727,1.01659,3.486,122.974,90.411,0.94915,3.815,23.8612,219.449,94.426,3.782,16.5172,246.514,11.3254,40,0.954,3.877,0.958,4.856,12.757,0,86.9,82,90.3783,4.5,2.992,3.364,2.841,3.9475,11.9,26,30
9,New Zealand,NZL,Ranked,88.45,97.04,88.15,80.16,97.48,100.00,98.05,92.64,96.47,94.51,85.43,76.18,97.03,87.11,71.86,64.65,2.5,10.663,5.4,5.148,10.5299,100,100,100,0,100,6.51924,0.134958,100,0.985394,1,0.96,8.65748,99,99.766,96.8348,1.06387,3.587,130.878,88.4702,0.94915,3.725,24.6755,219.988,92.767,3.582,8.27332,502.268,15.3118,40,0.961,3.865,0.958,4.852,12.383,8,85.9,89,76.2114,3.3,2.985,2.626,2.779,4.18373,12.7,15,45
95,Nicaragua,NIC,Ranked,62.19,75.75,67.91,42.91,87.02,74.86,74.31,66.82,70.52,53.99,72.70,74.42,59.86,54.99,39.60,17.18,16.4,56.282,17.9,15.871,36.4713,81.5047,69.2287,74.3884,14.2356,85.2181,4.41304,23.1092,51.41,8.61554,3,0.672,12.331,,98.4103,48.9196,1.12813,1.282,125.945,24.5718,0.40678,1.409,23.9699,220.701,70.751,2.266,10.921,610.181,16.0813,12,0.463,3.032,0.576,4.031,39.587,30,90.6,26,50.0978,6.2,1.993,1.139,1.082,,6.9,0,0
138,Niger,NER,Ranked,40.87,43.22,42.24,37.16,55.43,19.05,28.98,69.42,34.05,25.65,46.38,62.87,78.51,20.98,47.06,2.10,12.3,298.776,88.7,48.326,528.936,49.5016,31.8194,13.1623,79.9311,18.8965,,112.333,1.88,4.44404,3,0.807,19.8235,30.5604,66.8159,20.3521,0.73107,0.973,36.1428,4.32276,0.08475,2.761,17.0366,394.657,46.445,1.165,26.5025,1394.58,17,20,0.837,3.622,0.868,3.866,89.142,61,44.7,33,10.1594,7.7,2.151,2.541,2.711,0.22623,1.4,0,0
120,Nigeria,NGA,Ranked,48.83,50.00,56.88,39.62,59.46,43.19,44.72,52.61,52.11,54.01,53.29,68.12,78.09,35.45,32.43,12.52,9,234.905,103.8,40.861,472.548,70.0255,11.6975,38.4146,30.7306,59.3,1.42239,46.173,4.39,9.84835,5,0.587,14.5063,,65.9488,,0.90299,1.078,82.9843,25.67,0.35593,3.005,19.2958,270.37,46.192,1.295,35.5364,308.758,13.354,25,0.873,3.1,0.806,3.999,78.483,29,43,27,10.6542,9.3,1.591,1.427,2.318,0.50845,5,1,0
1,Norway,NOR,Ranked,90.01,96.95,91.06,82.00,98.58,99.53,99.43,90.26,98.13,92.29,87.79,86.05,98.18,91.73,80.67,57.43,2.5,3.068,2.6,2.479,20.0385,100,100,98.0555,0,100,6.86563,0.190108,100,0.461553,2,0.969,4.41396,99,99.9553,95.5816,0.95656,3.876,109.037,97.2982,0.76271,3.828,24.5999,184.197,95.248,3.808,9.1247,164.952,16.2649,40,0.975,3.906,0.979,4.908,4.739,0,88.1,85,88.901,3.4,3.486,2.944,3.16,4.01719,12.6,9,30
69,Oman,OMN,Ranked,67.79,87.98,70.63,44.77,92.49,94.24,95.88,69.30,93.76,69.95,73.55,45.27,49.40,65.70,34.44,29.54,5.3,18.073,11.3,15.125,40.3421,91.76,89.8569,100,0,100,6.21298,0.591436,95.06,0.656412,2,0.726,48.7763,94.9,99.7291,91.1616,0.96871,3.083,155.178,76.85,0.55932,0.939,21.3131,328.881,78.98,3.555,53.0262,569.674,2.5717,6,0.241,2.194,0.716,3.629,2.542,4,37,44,,2.6,0.835,1.273,1.242,1.84882,10.4,1,5
124,Pakistan,PAK,Ranked,48.16,58.84,47.71,37.92,61.11,64.17,58.64,51.43,52.73,45.41,39.64,53.07,53.93,50.41,25.86,21.46,20.9,321.676,77.1,44.401,156.429,91.1401,28.8881,58.2574,18.7979,71.4136,2.94996,58.8697,42.13,5.00896,4,0.41,33.1745,56.9771,83.38,44.9553,0.81142,0.323,70.6452,15.5146,0.37288,2.367,17.5702,651.693,50.797,0.486,60.1276,456.552,10.6911,19,0.511,1.706,0.462,3.852,59.636,11,49,32,11.8406,9.7,1.755,0.682,1.688,0.50594,3.8,13,10
48,Panama,PAN,Ranked,71.74,83.92,76.25,55.06,88.34,88.68,89.03,69.63,81.65,65.90,74.64,82.79,87.50,59.15,46.13,27.45,9.2,74.421,16.7,16.889,51.5009,95.9795,92.7262,82.2291,12.608,96.819,5.18853,6.52039,88.47,11.2616,3,0.923,13.3706,94.0941,89.7076,69.7013,1.02684,2.079,127.457,54,0.37288,2.676,24.668,219.057,73.214,2.291,14.6271,183.952,15.9453,35,0.839,3.714,0.778,4.688,32.451,22,74.9,37,36.9041,5.60614,2.009,1.101,2.761,2.36353,10.3,0,0
143,Papua New Guinea,PNG,Ranked,38.86,38.01,39.53,39.03,53.99,30.85,18.73,48.47,52.95,34.22,15.08,55.85,72.31,43.11,32.52,8.19,,506.539,55.2,43.903,270.377,40.7322,18.5062,13.5381,16.3732,49.4,,222.43,12.85,,4,0.617,39.2053,61.6,95.3187,33.2583,0.72834,0.28,46.778,9.60154,0.20339,2.942,13.3495,1360.12,46.575,0.488,26.3588,506.855,2.41732,25,0.728,3.763,0.507,3.874,78.426,16,47.8,29,,6,0.755,1.455,2.426,,3.8,0,0
74,Paraguay,PRY,Ranked,66.56,80.51,69.39,49.79,89.72,94.33,71.92,66.05,74.62,73.92,59.11,69.89,75.88,61.28,39.54,22.45,11.7,74.836,21.6,6.35,54.6776,98.5658,91.2427,88.7291,1.01611,98.4,2.61136,27.7389,65,9.2934,3,0.873,23.3362,94.6502,90.6581,66.4603,1.06562,0.556,111.363,53.4,0.57627,3.367,21.5262,334.104,69.383,0.598,14.0661,747.786,14.4752,27,0.753,3.817,0.501,4.312,38.591,13,81.2,29,31.4213,5.5,1.629,1.795,1.18,1.99491,8.4,0,0
58,Peru,PER,Ranked,70.44,79.41,76.22,55.70,88.38,80.58,84.54,64.15,83.99,71.66,72.25,77.00,80.25,55.91,49.46,37.19,9,72.725,15.5,16.201,74.4923,90.5856,86.1922,73.847,20.5907,94.2,5.07111,12.3313,73.87,7.16137,4,0.859,15.5721,94.1737,99.4614,80.5418,0.99633,1.04,116.238,45.4617,0.54237,3.552,25.0797,185.963,71.632,1.455,18.306,292.412,15.3496,31,0.921,3.771,0.64,3.659,51.217,16,66.9,37,32.7895,7.7,2.253,2.775,1.997,3.48082,8.7,3,5
94,Philippines,PHL,Ranked,62.69,68.87,66.72,52.49,78.29,75.07,66.77,55.37,77.98,72.60,45.92,70.37,79.59,59.94,38.22,32.20,13.9,86.025,28.6,32.95,195.288,93.0737,40.6354,75.3953,7.75037,92.3192,4.21191,72.8807,43.21,9.48028,4,0.384,13.0724,96.398,97.2991,65.9198,1.09554,0.977,116.238,55.5,0.59322,2.785,17.6519,550.069,57.246,0.956,35.8154,293.168,15.1721,27,0.684,3.549,0.715,4.815,34.1,5,52.8,34,60.1649,8.2,2.215,1.239,0.741,1.7639,9.5,5,5
34,Poland,POL,Ranked,80.80,93.89,80.65,67.86,96.88,98.98,93.59,86.11,94.93,82.29,73.67,71.72,84.79,76.43,56.83,53.37,2.5,4.578,4.8,7.76,18.9893,99.3839,98.3805,98.3831,0,100,5.52281,3.50673,100,0.750028,2,0.897,9.80991,99,95.5969,92.1304,0.97238,3.524,138.66,73.3007,0.88136,2.117,21.8785,371.505,84.273,3.239,30.1491,404.647,17,36,0.722,3.492,0.801,4.665,16.376,2,68.9,60,20.6837,5.9,2.483,2.936,2.807,3.14881,12.3,15,25
21,Portugal,PRT,Ranked,85.83,95.58,85.58,76.33,97.80,99.83,96.79,87.89,94.41,82.51,83.39,81.99,97.51,79.48,73.00,55.34,2.5,8.186,3.7,3.603,31.4432,99.9062,99.9062,99.5667,0,100,6.22117,0.648669,100,0.959834,2,0.978,7.2365,94.4771,97.6952,93.5294,0.97342,3.373,111.574,70.4236,0.66102,3.83,24.3041,216.773,89.972,3.397,12.5034,255.074,17,39,0.969,3.959,0.964,4.882,12.24,5,79.4,63,54.2282,2.2,2.29,3.167,3.723,2.9905,9.2,13,55
64,Qatar,QAT,Ranked,68.37,92.81,70.27,42.02,94.58,99.76,97.52,79.40,82.65,76.28,79.41,42.73,36.16,71.73,22.26,37.93,,11.648,7.8,10.502,22.8466,99.6298,99.6298,100,,100,6.45207,0.004404,98.44,0.37904,2,0.784,26.2638,93.1453,98.7963,75.8137,1.24665,3.372,142.135,94.2911,0.64407,0.81,23.0995,232.104,83.069,3.457,60.5449,672.34,4.06668,7,0.202,1.101,0.546,2.778,0.134,18,62.2,63,,4.3,1.096,0.771,0.126,0.68225,10.8,2,45
65,Republic of North Macedonia,MKD,Ranked,68.33,86.03,71.74,47.20,95.60,94.65,83.56,70.33,88.31,75.71,67.09,55.86,74.44,54.01,36.70,23.66,4.2,9.564,13,6.965,9.47109,93.1527,92.498,98.7026,1.62,100,4.91237,12.8335,64.9,1.58845,4,0.705,7.24994,97.8,94.6968,,0.98339,2.385,98.5243,72.1568,0.61017,2.467,20.4904,420.968,76.879,2.959,36.1809,,7.81247,21,0.752,3.078,0.779,4.226,,7,36.3,35,9.9448,6.6,1.75,1.27,2.21,2.06998,8.9,0,0
44,Romania,ROU,Ranked,74.38,87.38,74.49,61.28,94.91,87.72,88.60,78.29,85.72,75.46,62.83,73.96,87.31,71.63,45.50,40.69,2.5,15.521,8.5,11.598,29.1394,100,64.5065,83.5572,0,100,5.15875,10.0167,85.33,1.46403,3,0.897,10.9467,98.6043,92.9852,80.7714,0.99231,1.928,115.785,59.5039,0.62712,3.012,20.1224,447.973,79.557,2.009,29.4499,285.715,16.1633,35,0.802,3.678,0.78,4.833,25.258,3,72.3,48,17.9381,6.5,1.865,1.939,2.803,2.25334,10.6,5,20
61,Russia,RUS,Ranked,69.02,83.78,70.85,52.42,94.90,94.76,92.09,53.38,93.95,72.36,62.75,54.33,52.01,68.85,33.21,55.60,2.5,14.967,8,11.126,41.3018,96.961,93.2483,90.0629,0,100,5.11518,0.179588,98.15,11.4805,4,0.405,17.1166,99.6843,99.6611,94.6879,0.98542,2.664,159.155,73.0914,0.74576,0.549,19.3397,542.577,80.738,2.766,42.3555,736.991,9.45113,5,0.362,2.613,0.361,4.746,5.269,8,75,29,7.8215,8.5,1.587,1.213,2.555,4.11616,12,40,5
112,Rwanda,RWA,Ranked,52.01,55.98,60.47,39.57,64.06,58.54,44.82,56.52,70.17,50.19,54.33,67.19,57.61,62.22,31.50,6.94,34,178.33,39.8,40.883,300.776,56.9816,37.2113,65.4123,2.45295,29.37,4.36067,75.7873,0.56,2.51944,3,0.275,35.7369,70.8041,94.3225,27.6668,1.12107,3.232,74.8607,20,0.49153,2.15,18.0717,328.777,49.769,2.116,21.1429,362.841,8.73339,8,0.366,3.249,0.748,3.385,68.819,4,64.9,55,7.5668,9.69995,2.597,1.451,0.891,0.41493,3.7,0,0
96,Sao Tome and Principe,STP,Ranked,60.99,66.69,62.79,53.48,80.53,60.08,52.24,73.89,78.23,48.75,53.32,70.88,87.90,55.27,59.94,10.81,9.8,172.76,33.7,18.881,177.227,84.2008,93.5856,42.8297,62.1987,70.0742,,76.7212,17.88,3.3557,,0.953,17.7603,90.1431,96.9959,64.861,1.15,2.132,89.0636,28,0.0678,2.979,17.7788,446.159,57.611,2.108,32.7523,399.115,17,34,0.869,3.772,0.796,4.598,47.151,19,56.5,46,,4.2,2.617,2.112,2.832,0.65277,5.3,0,0
91,Saudi Arabia,SAU,Ranked,63.36,85.47,68.79,35.81,93.79,96.41,95.88,55.82,85.09,71.52,72.52,46.01,19.49,68.15,11.31,44.29,5.5,26.154,7.9,10.672,41.0958,99.8636,84.9425,99.9078,,100,6.15765,0.201588,95.99,1.4957,3,0.179,37.8681,94.4263,98.8755,84.9922,0.77303,3.237,148.51,74.88,0.71186,0.447,21.1187,314.321,77.573,3.388,63.1255,419.193,4.38589,0,0.11,0.523,0.292,1.917,2.96,4,41.4,49,,8.1,0.21,0.806,0.432,3.16756,8.8,14,15
102,Senegal,SEN,Ranked,58.26,66.58,60.86,47.34,71.92,65.80,54.38,74.20,57.38,61.40,52.97,71.70,84.35,46.63,53.00,5.39,11.7,289.916,47.5,21.733,303.632,79.4623,71.9248,50.7833,24.975,64.5,3.59533,83.4323,31.82,7.37559,2,0.861,18.7463,49.6297,75.1737,37.0965,1.09172,2.406,98.5392,25.6648,0.38983,3.418,17.576,414.96,52.198,2.304,22.5639,568.988,17,31,0.932,3.338,0.864,4.046,65.305,25,49.1,45,3.0374,6.1,2.554,2.477,3.141,0.56096,2.4,0,0
50,Serbia,SRB,Ranked,71.66,86.34,71.38,57.25,95.35,92.48,84.07,73.47,92.71,74.60,64.28,53.93,76.45,62.95,41.93,47.67,5.7,12.584,6,8.673,14.4388,85.5288,96.0093,97.6007,0.175,100,4.96604,23.7571,75.02,1.17497,4,0.85,8.14539,98.8415,98.9736,92.4564,1.00784,2.532,130.235,67.0568,0.83051,0.943,19.1868,447.235,80.112,2.689,38.1878,709.325,7.33075,28,0.535,3.712,0.678,4.658,27.258,5,51.3,41,15.129,7.3,1.653,2.571,1.959,3.09978,10.7,2,40
126,Sierra Leone,SLE,Ranked,47.06,46.66,53.57,40.96,45.35,37.45,27.40,76.45,60.69,46.27,42.80,64.51,75.21,35.84,48.02,4.76,25.7,467.699,115.9,38.006,559.42,59.5631,24.5184,15.293,26.6372,20.3,2.57563,135.22,0.93,1.71341,2,0.782,24.7089,32.4262,99.3156,37.4702,0.94956,1.328,84.8987,11.7732,0.11864,3.415,16.1333,501.015,48.437,1.107,16.3991,679.183,9.43977,28,0.894,3.853,0.542,3.281,86.386,31,51.1,30,13.1305,6.5,2.399,2.034,2.629,,2.6,0,0
27,Singapore,SGP,Ranked,82.74,98.44,84.53,65.25,97.49,100.00,99.41,96.88,97.96,81.73,89.79,68.64,71.93,87.35,49.15,52.58,,5.647,2.8,3.564,44.5339,100,100,100,,100,6.85355,0.038372,100,0.252924,1,0.957,3.31625,97.0496,99.9412,99.5318,0.99139,3.6,150.48,84.45,0.91525,1.017,26.7197,163.511,92.291,3.575,19.2864,192.284,4.51437,19,0.445,3.295,0.839,4.686,9.796,0,76.2,84,34.0846,2.3,2.155,2.086,0.836,3.72236,11,5,35
35,Slovakia,SVK,Ranked,80.16,94.41,79.38,66.70,96.51,99.05,95.14,86.94,90.51,80.81,72.02,74.19,89.83,77.53,54.64,44.80,2.9,7.406,5.8,7.684,22.728,99.7875,98.4714,97.9317,0,100,5.99433,1.7465,96.72,0.808925,2,0.925,8.41681,99,,85.0329,1.01065,2.455,128.391,80.4759,0.54237,3.532,21.0196,362.425,82.728,3.217,32.7776,266.845,17,36,0.941,3.051,0.909,4.854,12.03,1,78.9,50,36.2532,6.6,2.25,2.48,2.951,2.25645,12.3,3,30
22,Slovenia,SVN,Ranked,85.44,95.25,85.57,75.51,97.33,99.36,96.65,87.66,98.14,83.57,81.23,79.32,96.20,80.43,64.13,61.29,2.5,6.392,2.3,7.378,13.6294,99.5344,98.992,99.1094,0,100,6.39974,1.63365,95.99,0.963954,2,0.958,6.86914,99.7,99.1113,94.972,1.01799,3.863,114.818,75.4985,0.72881,3.31,23.7449,229.99,90.646,3.108,16.7472,292.005,17,39,0.924,3.869,0.975,4.847,10.759,1,77.1,61,49.32,4.5,2.216,2.94,3.232,3.61587,12.2,2,70
74,South Africa,ZAF,Ranked,66.56,73.33,62.65,63.69,76.65,87.04,79.23,50.41,79.57,68.53,52.92,49.58,81.09,75.58,54.59,43.50,5.8,99.088,38.5,25.409,456.79,92.2703,89.5603,74.8249,4.23522,84.2,3.92001,13.327,83.64,33.7721,4,0.781,29.1693,94.3679,95.6029,85.0092,1.09276,0.658,147.125,54,0.55932,2.093,19.0082,412.621,64.565,0.84,47.3446,770.044,7.02766,32,0.769,3.654,0.774,3.973,9.789,3,80.7,43,56.8523,6.4,2.093,2.592,2.227,1.12926,9.9,13,40
149,South Sudan,SSD,Ranked,24.27,31.21,26.62,14.99,52.84,9.64,25.65,36.71,6.92,11.53,32.94,55.11,17.96,17.68,15.39,8.93,,349.354,96.4,33.092,575.773,40.8139,3.9998,10.4368,75.3917,22.0108,,132.697,0.63,13.9024,5,0.094,29.9024,,34.3398,4.92311,0.53695,0.248,22.0755,6.67973,0.10169,0.052,15.7646,501.894,30.488,0.087,24.5476,2682.51,14.0767,-2,0.113,1.895,0.11,0.821,87.001,40,16.4,12,7.0054,9.7,1.033,1.146,0.062,,4,0,0
18,Spain,ESP,Ranked,86.68,94.75,89.01,76.26,98.86,99.93,96.90,83.34,95.84,91.54,85.45,83.23,94.71,80.79,66.15,63.39,2.5,5.09,3.1,1.427,13.8046,99.9265,99.9265,99.9043,0,100,6.24175,0.46494,100,0.650895,3,0.935,4.53698,98.2505,98.7187,96.2657,1.00705,3.25,111.163,80.5613,0.9322,3.616,25.2496,197.594,93.571,3.175,11.8373,226.239,17,38,0.946,3.65,0.953,4.857,11.381,1,83.4,57,81.8646,5.8,2.544,2.633,2.919,4.09131,9.7,44,45
66,Sri Lanka,LKA,Ranked,68.25,78.03,77.00,49.73,90.64,79.39,69.77,72.32,89.13,67.42,67.39,84.06,71.31,62.91,38.11,26.58,10.8,30.855,9.1,15.212,41.6438,88.836,37.5923,95.107,0.911526,95.7577,3.96667,26.9039,25.44,2.35106,3,0.73,14.9346,92.3869,99.297,89.0159,1.05158,2.356,124.034,32.051,0.66102,2.585,21.6351,294.574,76.51,1.873,15.9291,139.476,15.4397,24,0.761,2.957,0.66,3.871,39.311,9,71.2,38,5.7659,8.7,1.921,1.962,2.355,0.9484,10.3,1,10
