2014 ranking,Country,Code,Status,Social Progress Index,Basic Human Needs,Foundations of Wellbeing,Opportunity,Nutrition and Basic Medical Care,Water and Sanitation,Shelter,Personal Safety,Access to Basic Knowledge,Access to Information and Communications,Health and Wellness,Environmental Quality,Personal Rights,Personal Freedom and Choice,Inclusiveness,Access to Advanced Education,Undernourishment (% of pop.),"Maternal mortality rate (deaths/100,000 live births)","Child mortality rate (deaths/1,000 live births)",Child stunting (% of children),"Deaths from infectious diseases (deaths/100,000 people)",Access to at least basic drinking water (% of pop.),Access to piped water (% of pop.),Access to at least basic sanitation facilities (% of pop.),Rural open defecation (% of pop.),Access to electricity (% of pop.),Quality of electricity supply (1=low; 7=high),"Household air pollution attributable deaths (deaths/100,000 people)",Access to clean fuels and technology for cooking (% of pop.),"Homicide rate (deaths/100,000 people)",Perceived criminality (1=low; 5=high),Political killings and torture (0=low freedom; 1=high freedom),"Traffic deaths (deaths/100,000 people)",Adult literacy rate (% of pop. aged 15+),Primary school enrollment (% of children),Secondary school enrollment (% of children),Gender parity in secondary enrollment (distance from parity),Access to quality education (0=unequal; 4=equal),Mobile telephone subscriptions (subscriptions/100 people),Internet users (% of pop.),Access to online governance (0=low; 1=high),Media censorship (0=frequent; 4=rare),Life expectancy at 60 (years),"Premature deaths from non-communicable diseases (deaths/100,000 people)",Access to essential services  (0=none; 100=full coverage),Access to quality healthcare (0=unequal; 4=equal),"Outdoor air pollution attributable deaths (deaths/100,000 people)",Greenhouse gas emissions (CO2 equivalents/GDP),Biome protection,Political rights (0=no rights; 40=full rights),Freedom of expression (0=no freedom; 1=full freedom),Freedom of religion (0=no freedom; 4=full freedom),Access to justice (0=non-existent; 1=observed),Property rights for women (0=no rights; 5=full rights),Vulnerable employment (% of employees),Early marriage (% of women),Satisfied demand for contraception (% of women),Corruption (0=high; 100=low),Acceptance of gays and lesbians (0=low; 100=high),Discrimination and violence against minorities (1=low; 10=high),Equality of political power by gender (0=unequal power; 4=equal power),Equality of political power by socioeconomic position (0=unequal power; 4=equal power),Equality of political power by social group (0=unequal power; 4=equal power),Years of tertiary schooling,Women's average years in school,Globally ranked universities (points),Percent of tertiary students enrolled in globally ranked universities
50,Malaysia,MYS,Ranked,70.33,88.63,71.45,50.91,89.43,96.84,93.92,74.34,88.75,67.27,67.35,62.44,58.64,66.45,39.54,39.02,3.5,53.637,7.5,20.03,139.904,96.862,94.2102,99.202,1.12486,99.8,5.76184,3.26953,96.56,1.85087,2,0.702,25.9138,93.3235,99.9103,75.3242,1.0668,3.036,141.666,65.8,0.52941,1.197,19.7598,354.311,71.495,3.299,50.1801,512.175,17,19,0.518,1.996,0.594,3.969,21.765,5,50.6,50,10.3189,6.2,1.767,2.317,1.344,1.94953,9.6,11,15
124,Mali,MLI,Ranked,45.37,53.54,47.84,34.75,56.74,51.77,37.47,68.18,38.22,45.46,48.00,59.67,71.98,19.34,44.64,3.02,6.7,334.169,125.9,32.012,488.122,69.7729,38.061,31.6449,16.3308,25.6,3.43488,96.3376,1.05,12.1799,2,0.712,21.6957,33.4379,62.5639,33.0566,0.78262,1.155,91.2922,2.8,0.15686,3.053,17.3716,436.609,46.172,1.705,11.8218,1146.4,7.35018,17,0.776,2.989,0.654,4.566,89.774,53,30.3,28,2.389,7.5,2.013,1.87,3.415,0.3499,1.6,0,0
31,Malta,MLT,Ranked,80.57,93.30,83.07,65.33,97.66,99.99,92.32,83.23,94.90,76.16,83.24,77.96,90.57,79.83,64.18,26.75,2.5,11.833,6.6,3.106,21.3004,100,100,99.9704,0,100,5.09613,0.353189,100,0.717074,,0.934,4.21073,93.3074,99.5514,87.6302,1.03629,3.771,126.483,68.1999,0.47058,3.656,23.4971,216.097,89.302,3.716,23.1745,258.732,17,39,0.872,3.181,0.955,4.705,9.42,0,77.4,56,71.8375,4,1.704,3.283,2.578,2.17679,10.4,0,0
136,Mauritania,MRT,Ranked,41.45,50.95,43.09,30.31,62.59,37.34,51.72,52.16,46.82,46.72,48.22,30.58,54.60,36.81,24.47,5.34,7.8,483.832,92.3,24.863,231.289,61.4303,44.6097,36.6446,63.7396,36.891,3.28723,60.1349,41.31,10.8688,4,0.522,26.9594,,72.3248,21.3449,0.93596,0.198,105.097,5,0.07843,3.069,18.4994,382.429,52.59,0.545,30.7304,7123.5,0.628828,11,0.852,0.956,0.639,3.374,53.677,28,23.2,30,4.7605,7.2,1.67,0.643,0.862,0.33079,3,0,0
46,Mauritius,MUS,Ranked,72.53,90.10,70.06,57.42,90.64,98.63,90.01,81.13,90.43,67.52,67.37,54.91,91.77,66.24,49.55,22.14,5.1,73.861,14.8,14.999,36.0517,99.8208,99.8104,95.0816,0.211944,97.8216,5.14395,5.13505,92.56,2.71778,2,0.896,12.8269,91.766,97.8459,85.3487,1.02855,2.888,118.544,35.42,0.52941,3.265,20.2528,434.841,70.706,3.644,47.659,330.247,5.57895,38,0.868,3.715,0.905,4.686,17.106,10,52.6,52,24.1637,3.5,1.981,2.209,1.825,2.00218,8.2,0,0
61,Mexico,MEX,Ranked,67.93,79.93,68.91,54.97,91.15,90.68,86.13,51.75,80.61,62.88,63.75,68.38,73.72,62.79,46.12,37.23,4.6,47.715,16.4,15.753,36.228,96.8217,92.6084,86.7171,10.5583,99.1116,4.69515,11.222,84,22.8508,4,0.526,18.3474,94.2284,98.9349,71.4638,1.0617,1,83.3639,39.75,0.60784,2.589,22.0462,267.621,68.463,1.224,31.7732,357.868,13.4459,28,0.723,3.783,0.426,4.233,28.447,17,80.4,34,53.2064,6.1,1.596,1.598,2.354,1.54206,8.3,14,20
67,Moldova,MDA,Ranked,66.56,81.50,64.75,53.42,92.20,78.55,85.16,70.10,87.61,66.67,58.47,46.26,81.50,60.84,44.14,27.19,,25.648,16.8,8.985,37.6506,87.226,56.8596,75.0401,0.2,100,4.33638,14.4261,87.92,7.45579,3,0.845,13.5312,99.1383,92.0731,77.1916,1.01294,2.72,87.9859,43.37,0.62745,2.809,18.4703,534.275,71.011,2.683,44.3396,840.558,3.52106,29,0.773,3.261,0.747,4.849,30.489,11,62.8,35,7.405,6.2,1.831,1.893,2.873,1.94117,11.3,0,0
82,Mongolia,MNG,Ranked,63.34,68.89,63.05,58.09,84.73,54.53,63.83,72.47,89.14,65.84,46.28,50.95,88.13,61.34,51.68,31.22,19.5,49.402,22.4,18.692,49.07,78.802,27.695,56.5546,32.1476,79.4881,3.56278,44.1292,35.57,9.63239,2,0.841,19.1702,98.257,96.2937,,1.07284,2.788,119.934,16.4,0.68627,3.054,16.5582,812.513,63.328,2.581,51.7721,1178.32,13.1723,36,0.89,3.55,0.746,4.825,49.565,6,68.1,38,6.3446,4,1.987,2.352,2.918,3.12862,10.4,0,0
47,Montenegro,MNE,Ranked,71.45,86.59,74.33,53.44,96.31,93.93,81.46,74.64,94.97,70.76,68.15,63.44,79.95,66.82,37.29,29.68,2.5,7.703,5.6,9.781,9.85061,96.0291,85.9277,95.4932,0.18806,100,4.54755,17.9553,65.33,3.3575,3,0.808,8.58589,98.4422,96.8715,90.0422,1.00546,3.545,158.188,56.8388,0.58823,2.271,19.9624,429.544,80.602,3.211,31.7885,558.275,12.2371,27,0.679,3.798,0.796,4.312,7.415,2,41.8,44,20.0592,7,1.491,1.726,1.945,2.72772,10.6,0,0
86,Morocco,MAR,Ranked,62.32,82.43,63.30,41.24,85.70,75.79,91.25,76.96,66.86,75.67,51.43,59.24,60.12,60.01,34.90,9.94,4.9,139.105,29.2,18.332,64.0394,80.5136,73.5555,84.197,21.3268,94.9311,5.46832,4.98604,95.82,1.34211,2,0.745,23.5771,69.4254,94.8365,57.9901,0.862344,0.863,117.047,55.416,0.80392,2.157,19.3114,494.325,57.793,1.317,62.123,442.981,16.9854,15,0.665,1.314,0.856,3.703,50.414,11,73.5,37,7.207,6.8,1.36,1.447,2.338,1.12738,3.5,0,0
134,Mozambique,MOZ,Ranked,42.08,40.79,47.55,37.89,46.07,28.20,31.66,57.23,54.69,32.97,34.73,67.80,66.76,28.78,51.99,4.03,28.9,253.162,92.2,39.595,951.081,44.4975,30.1541,23.2244,48.3463,21.2483,3.23292,128.344,3.46,3.40431,4,0.642,32.8883,53.3114,87.4643,19.3587,0.9,1.123,34.2919,6,0.33333,2.971,14.5492,621.384,42.695,0.833,13.8894,1280.88,16.6318,23,0.783,3.719,0.716,1.844,84.506,43,43.1,30,38.4322,5.4,1.798,2.291,2.733,0.27248,2.4,0,0
116,Myanmar,MMR,Ranked,46.79,59.49,44.73,36.16,69.12,58.57,46.00,64.26,70.18,12.65,43.06,53.02,41.84,54.93,37.71,10.16,15.3,226.58,59,35.699,211.591,73.26,20.6101,66.2404,12.7762,55.0016,2.93915,83.6779,12.13,2.08692,3,0.465,25.463,75.5512,94.5524,48.6181,1.03181,0.793,7.31491,4,0.07843,1.812,17.3502,560.989,53.704,0.68,43.3721,537.862,6.1107,9,0.449,1.942,0.345,2.661,58.964,7,71.2,21,23.3392,9.3,1.852,2.45,1.372,0.735122,4.7,0,0
106,Nepal,NPL,Ranked,52.50,62.10,53.45,41.94,72.09,57.64,48.76,69.92,69.32,42.44,49.36,52.68,67.03,38.79,54.88,7.06,9.4,259.335,42.4,36.207,199.581,86.4129,46.9066,46.6569,39.3928,73.8732,1.62491,71.3098,23.1,2.48471,2,0.609,30.7687,59.6273,96.9557,58.8358,1.04573,0.935,60.0675,11.1493,0.29411,3.258,18.0321,459.073,55.75,1.236,59.0834,655.811,12.7808,23,0.835,3.634,0.729,1.72,80.602,32,58.6,31,52.3222,9,2.54,2.562,2.822,0.84466,2.6,0,0
5,Netherlands,NLD,Ranked,88.21,96.40,87.71,80.53,98.24,99.46,98.81,89.08,95.59,97.38,84.47,73.39,97.17,89.26,76.26,59.42,2.5,6.75,4.2,2.52,22.018,100,100,97.7734,0,100,6.70724,0.108815,100,0.854394,2,0.972,4.42196,99,98.0869,90.6713,0.993727,3.51,117.439,92.86,1,3.815,23.5937,237.038,93.768,3.789,19.4249,257.109,11.3254,40,0.954,3.892,0.959,4.878,12.186,0,86.7,83,83.1776,4.1,3.025,3.22,2.998,3.84879,11.8,26,30
12,New Zealand,NZL,Ranked,87.00,95.20,85.57,80.22,97.31,100.00,96.30,87.19,95.31,88.33,84.15,74.50,96.72,87.97,71.04,65.13,2.5,11.704,6,5.373,11.0397,100,100,100,0,100,6.08244,0.175306,100,0.882679,2,0.972,9.45991,99,98.4305,94.6445,1.06849,3.584,110.168,81.6445,0.78431,3.725,24.2081,228.735,91.554,3.582,10.6598,551.188,15.2764,39,0.962,3.865,0.963,4.852,10.725,8,85.7,91,69.3296,3.8,2.985,2.784,2.838,4.07481,12.6,14,50
89,Nicaragua,NIC,Ranked,61.70,73.25,65.01,46.85,84.79,72.58,69.50,66.11,70.31,44.99,71.45,73.28,69.29,56.15,45.47,16.49,20,64.23,20.7,17.788,38.506,81.3809,68.6478,70.3973,18.1037,79.4089,3.91584,27.7006,46.71,12.707,3,0.763,13.697,,98.4103,48.9196,1.12813,1.223,99.5681,13.5,0.09803,1.978,23.6194,235.955,68.619,2.331,12.7164,646.979,16.0813,19,0.587,3.782,0.605,3.945,41.206,28,90.7,28,53.5144,6.2,2.21,1.106,1.96,,6.5,0,0
137,Niger,NER,Ranked,39.63,40.21,41.49,37.18,49.84,15.60,26.73,68.69,28.56,27.76,45.95,63.68,80.84,20.43,46.33,1.10,10.9,338.599,109.9,51.678,610.182,46.3417,29.183,11.4726,83.8105,14.4,,118.075,1.61,4.86972,3,0.789,19.9106,30.5604,61.0105,14.2925,0.67152,1.068,30.4289,1.05,0.23529,2.946,16.8001,393.464,45.367,1.22,22.1343,1535.19,17,26,0.861,3.608,0.897,3.62,89.302,61,41.6,34,3.9855,7.5,2.11,2.7,2.558,0.124813,1.1,0,0
117,Nigeria,NGA,Ranked,46.47,47.23,54.84,37.35,53.26,40.52,43.71,51.43,52.32,45.17,53.28,68.60,76.22,31.87,32.20,9.10,6.5,256.608,119.9,50.472,576.689,64.5673,13.5443,35.5945,31.3342,53.3626,1.8125,52.7831,2.74,10.7177,5,0.55,14.8667,,65.9488,,0.90992,1.063,67.4116,16.1,0.33333,2.784,18.9633,261.489,47.36,1.285,30.3167,367.561,13.354,20,0.845,3.599,0.706,4.029,78.901,33,38.6,25,6.9824,9.8,1.666,1.553,2.323,0.50845,4.7,0,0
3,Norway,NOR,Ranked,88.57,95.64,89.57,80.51,98.52,99.53,98.47,86.04,98.50,89.51,85.96,84.30,98.67,91.83,75.28,56.26,2.5,2.366,3,2.509,21.7616,100,100,98.0604,0,100,6.62667,0.263624,100,2.24351,2,0.974,4.99162,99,99.9493,95.016,0.96957,3.87,115.672,94.65,0.68627,3.818,23.9486,206.157,94.188,3.812,11.9885,179.007,16.2481,40,0.98,3.921,0.989,4.932,5.139,0,87.7,86,66.1437,3.7,3.336,2.923,3.152,3.82518,12.7,8,30
72,Oman,OMN,Ranked,65.71,85.83,67.63,43.69,92.45,90.19,96.42,64.24,91.69,68.45,68.32,42.05,52.93,65.74,31.60,24.48,5.3,17.63,11.4,14.79,47.735,87.4049,85.7416,98.8843,3.55404,100,6.41624,1.27256,94.06,1.05027,2,0.694,58.2016,89.4601,99.8989,90.7992,1.01463,2.863,152.327,60,0.70588,0.7,19.9542,374.289,77.243,3.172,60.5422,602.823,2.57137,9,0.217,2.36,0.804,3.672,2.472,4,33.8,47,,2.7,0.778,1.073,0.994,1.39396,8.7,1,5
123,Pakistan,PAK,Ranked,45.52,55.78,45.28,35.50,57.87,59.86,52.25,53.14,45.16,44.82,38.10,53.04,56.12,46.89,23.55,15.43,21.1,361.67,86.6,45.944,182.75,89.821,30.9314,52.2028,28.3528,70.6361,2.00758,69.6244,36.85,7.95709,3,0.338,34.8966,56.7643,75.7272,39.2302,0.73102,0.265,67.5343,9.96,0.33333,3.092,17.2108,674.105,47.739,0.593,58.0764,502.203,10.6911,21,0.77,1.827,0.346,3.386,58.925,16,47.9,28,0.6312,10,2.095,0.702,1.179,0.51771,3.6,4,5
48,Panama,PAN,Ranked,71.07,82.01,75.38,55.84,86.30,86.07,88.05,67.63,81.62,65.95,73.85,80.10,88.79,58.74,49.77,26.04,11.8,79.974,18.9,19.608,56.4827,94.071,91.5831,76.9789,13.5618,91.6286,5.40275,8.49398,86.37,14.8067,3,0.933,15.7885,94.0941,93.4682,70.356,1.06325,1.97,164.688,40.3019,0.49019,2.809,24.3856,235.074,71.366,2.43,16.4744,235.089,15.9453,35,0.885,3.747,0.774,4.747,29.844,22,73.4,35,44.7067,5.3,2.238,1.16,2.754,2.21084,9.9,0,0
143,Papua New Guinea,PNG,Ranked,36.29,34.39,35.37,39.10,49.34,30.79,10.80,46.63,50.32,23.98,13.48,53.69,72.66,39.01,37.22,7.50,,565.454,62.9,46.411,308.518,38.4231,19.0608,15.9356,15.7366,31.9379,,239.255,10.92,,4,0.66,45.1332,61.6,77.2511,33.2583,0.745403,1.374,36.4562,3.5,0,2.937,13.0154,1429.65,45.627,0.697,28.8904,588.55,2.41732,24,0.767,3.763,0.507,3.874,79.155,21,45.6,25,,6.6,1.025,2.013,2.59,,3.4,0,0
78,Paraguay,PRY,Ranked,64.31,78.19,65.15,49.59,88.65,88.82,71.40,63.88,74.52,59.02,57.65,69.39,76.83,60.32,39.78,21.42,11.9,84.795,24.6,7.381,59.7504,93.2438,81.5687,84.4282,1.09249,97.8356,2.95431,33.6919,59.77,10.4389,3,0.821,25.2877,94.1975,90.6581,66.4603,1.06562,0.558,106.497,29.34,0.2549,3.367,21.1981,349.984,66.301,0.676,15.0027,762.854,14.4752,26,0.735,3.86,0.552,4.425,38.216,12,80.9,24,43.8624,6.2,1.629,1.795,1.058,1.99491,7.8,0,0
56,Peru,PER,Ranked,68.63,76.08,74.78,55.02,84.21,76.18,81.37,62.56,81.97,73.02,69.04,75.06,79.74,57.19,47.01,36.15,10.2,94.581,18.5,25.818,87.6552,88.3702,82.4661,71.7911,27.9133,91.0995,4.88463,16.8434,67.86,5.43347,4,0.764,18.6917,93.8417,96.2375,79.4626,0.99633,0.924,97.4439,38.2,0.70588,3.481,24.0143,210.903,68.837,1.418,22.9616,299.069,15.3108,30,0.909,3.875,0.644,3.562,49.88,12,62.7,38,35.2352,7.3,2.32,2.418,1.574,3.48082,8.1,3,5
87,Philippines,PHL,Ranked,62.06,68.44,65.64,52.11,77.52,73.01,63.80,59.42,78.27,69.95,46.36,67.99,80.07,57.66,39.07,31.62,13.7,83.095,30.4,34.787,207.162,91.0956,42.6658,70.9084,9.91846,87.4517,4.00867,78.8339,42.06,9.10389,4,0.601,12.9914,96.2024,96.9857,65.5178,1.09057,1.074,105.277,36.2351,0.56862,3.558,17.6732,547.609,57.06,1.056,40.1973,321.827,15.1635,26,0.847,3.648,0.716,4.207,38.632,9,52.4,36,57.6818,8.3,2.335,1.242,0.872,1.67683,9.4,5,5
29,Poland,POL,Ranked,80.70,93.27,78.16,70.66,96.67,97.59,93.26,85.56,95.49,76.00,72.45,68.71,95.34,75.51,61.77,50.01,2.5,4.249,5.4,8.265,19.7693,98.035,97.6977,95.635,0,100,5.46726,4.32443,100,1.17168,2,0.967,11.6819,99,95.9442,90.5632,0.96716,3.757,141.153,62.31,0.49019,3.875,21.3174,403.334,83.091,3.424,34.8732,472.539,17,38,0.978,3.838,0.894,4.89,17.632,2,66.3,60,20.528,4.1,2.566,3.068,2.919,3.47192,11.7,8,20
21,Portugal,PRT,Ranked,84.23,95.38,84.20,73.10,97.69,99.63,97.46,86.71,95.54,78.67,81.53,81.07,95.98,78.07,68.58,49.79,2.5,9.527,3.7,3.675,34.4052,99.7894,99.7894,99.0559,0,100,6.39914,0.932761,100,1.07291,2,0.964,9.0145,94.4771,99.9133,92.0819,0.98478,3.518,112.623,60.34,0.64705,3.628,23.8043,233.597,88.209,3.354,15.7773,246.522,17,39,0.966,3.959,0.884,4.895,16.707,5,78.6,62,53.3875,2.3,2.104,2.785,3.575,3.04835,8.5,12,40
70,Qatar,QAT,Ranked,66.40,92.31,64.44,42.45,94.15,98.97,97.91,78.21,70.69,68.69,78.11,40.27,43.26,72.59,21.44,32.49,,15.976,8.7,10.867,24.6068,99.8766,95.7966,100,,100,6.57108,0.006635,97.96,0.204912,2,0.768,30.7015,91.6558,94.3343,69.2906,1.49937,3.71,123.305,69.3,0.60784,0.799,22.1911,262.924,81.423,3.784,69.7363,601.985,4.06668,10,0.213,1.39,0.639,3.277,0.193,18,60.1,68,,4.9,1.109,0.601,0.367,0.571,10.6,1,35
65,Republic of North Macedonia,MKD,Ranked,67.00,87.18,66.68,47.13,95.67,94.34,82.28,76.45,87.25,58.02,66.97,54.50,73.02,57.67,34.96,22.88,4.6,8.614,10.4,7.509,9.4281,93.9483,92.4251,95.9499,1.46,100,4.8668,15.1634,60.59,1.44761,3,0.708,6.90592,97.8,90.5896,,0.97202,2.568,107.783,57.45,0.21568,1.522,20.1743,422.737,77.437,3.021,39.6612,,7.81247,26,0.604,3.006,0.73,4.379,,2,31.9,44,11.6948,7.3,1.702,1.339,2.02,1.90282,8.9,0,0
43,Romania,ROU,Ranked,73.64,85.80,73.74,61.38,94.28,86.75,84.25,77.91,88.40,68.74,66.95,70.88,90.15,67.91,47.33,40.13,2.5,18.821,11.1,12.424,29.6128,100,63.4197,80.6028,0,100,4.27817,11.6595,82.04,1.65082,3,0.918,11.9853,98.6043,93.5501,83.7149,0.98281,2.441,113.23,45.88,0.47058,3.272,19.8144,456.288,78.794,3.258,32.5423,357.544,16.0668,35,0.891,3.659,0.844,4.822,31.55,3,68.4,43,18.912,6.6,1.98,2.071,2.875,2.33228,10.5,4,20
62,Russia,RUS,Ranked,67.73,82.50,68.12,52.57,94.48,93.32,89.63,52.58,93.24,68.86,59.12,51.26,57.49,68.04,32.93,51.83,2.5,18.214,9.8,11.483,42.1157,96.4444,89.7292,88.3844,0,100,4.53812,0.241338,97.42,14.9351,4,0.498,20.4054,99.6843,99.5702,92.742,0.98513,2.585,145.073,63.8,0.68627,0.682,18.6714,612.216,77.858,2.737,49.8173,768.26,9.45113,7,0.437,3.02,0.399,4.816,5.958,8,73.5,28,11.6443,8.5,1.418,1.303,2.493,3.93812,11.6,23,5
108,Rwanda,RWA,Ranked,51.05,52.67,57.96,42.51,60.02,56.04,39.81,54.82,71.85,40.71,53.87,65.39,68.14,60.79,35.03,6.09,33.5,221.379,52.2,42.86,353.769,54.1377,37.2054,60.6697,3.041,17.5,4.05361,83.1741,0.48,2.8399,4,0.588,38.8803,68.331,96.2354,27.7325,1.07435,3.149,52.7466,8.02385,0.5098,2.165,17.7279,342.91,47.137,2.405,21.4871,444.732,8.73339,9,0.492,3.707,0.746,4.507,71.216,3,61.7,53,6.2157,8.5,2.655,1.651,0.919,0.41707,3.2,0,0
96,Sao Tome and Principe,STP,Ranked,58.33,62.80,59.92,52.27,75.67,54.58,47.57,73.38,74.95,38.94,52.42,73.38,88.20,52.95,59.13,8.78,15.5,200.476,40.5,23.185,195.509,79.7064,88.8291,36.9602,66.0595,57.9,,89.9341,21.1,3.3557,,0.954,19.233,90.1431,90.8429,53.3103,1.10249,2.041,66.8012,21.5724,0.0196,3.001,17.7116,454.132,55.577,2.104,27.4369,373.461,17,34,0.886,3.766,0.794,4.606,48.465,19,52.9,42,,4.8,2.62,2.12,2.871,0.439905,4.7,0,0
90,Saudi Arabia,SAU,Ranked,61.67,85.05,64.63,35.33,92.85,95.14,96.68,55.51,84.82,62.21,68.50,42.99,21.99,66.93,11.91,40.48,6.4,24.054,10.5,11.713,48.1437,99.1568,81.2244,99.4799,,100,6.36279,0.45983,96.06,1.4957,3,0.229,41.1669,93.1409,97.8263,84.9922,0.82364,2.826,182.216,54,0.56862,0.449,19.9659,356.281,74.892,3.273,71.8751,410.147,4.38589,3,0.149,0.235,0.299,2.3,3.425,4,40.3,46,,7.7,0.103,0.913,0.432,2.59088,8.7,11,15
102,Senegal,SEN,Ranked,55.53,62.50,58.63,45.45,67.78,61.12,47.50,73.58,58.83,52.69,52.04,70.94,87.06,39.86,50.64,4.25,13,323.329,59,24.359,342.555,74.5681,67.4342,47.9528,28.1753,57.7801,2.33419,85.6566,32.01,8.5097,2,0.873,19.2495,47.4347,74.0038,37.0965,0.97014,2.425,83.7059,10.8,0.35294,3.618,17.5181,416.813,50.337,2.237,20.8694,672.194,17,33,0.936,3.56,0.823,4.349,67.67,30,37.8,41,1.0411,6.6,2.565,2.354,3.025,0.50225,1.9,0,0
50,Serbia,SRB,Ranked,70.33,87.24,66.17,57.56,94.83,92.46,82.23,79.43,91.77,59.79,61.89,51.25,82.60,62.12,41.25,44.29,6,13.05,7.1,9.729,14.2049,88.5552,91.1488,96.9948,0.125,100,4.88846,28.0734,69.82,1.50104,3,0.931,9.2381,98.1382,96.497,93.029,1.02749,2.563,127.566,48.1,0.41176,1.275,18.6558,487.443,78.905,2.622,42.6107,728.029,6.52879,30,0.778,3.589,0.74,4.642,28.664,5,48.1,42,10.9126,8,1.714,2.703,1.972,2.63563,10,2,40
132,Sierra Leone,SLE,Ranked,42.98,41.73,47.05,40.17,36.85,34.21,22.84,73.01,56.21,27.09,40.43,64.48,75.32,33.44,47.69,4.25,25.2,552.712,145.6,41.355,657.833,54.5115,24.3825,13.8892,29.3411,16.1696,2.35132,154.35,0.61,2.82832,2,0.74,27.2782,32.6929,99.9531,33.0568,0.85393,1.263,32.6628,2.5,0.09803,3.423,15.5213,535.176,46.187,1.117,15.149,720.888,9.43977,29,0.841,3.855,0.538,3.452,86.218,34,46.9,30,7.8096,5.9,2.404,2.042,2.5,,2.3,0,0
27,Singapore,SGP,Ranked,81.59,96.71,83.56,64.51,97.42,100.00,98.64,90.80,98.06,78.48,88.07,69.63,70.15,87.47,51.63,48.78,,5.257,2.8,3.645,46.9031,100,100,100,,100,6.66176,0.056579,100,0.309118,2,0.958,3.95357,96.3698,99.9412,99.5318,0.99139,3.674,153.058,72,0.90196,1.114,25.8113,189.368,91.168,3.731,23.4957,141.321,4.51437,19,0.395,3.297,0.794,4.7,8.657,1,75.3,86,24.9498,2.8,2.134,2.724,1.126,3.72236,10.9,4,25
38,Slovakia,SVK,Ranked,78.68,93.82,77.99,64.23,95.94,98.87,95.81,84.65,90.27,80.72,70.38,70.59,92.89,76.16,55.92,31.96,4.1,6.897,6.6,7.986,24.7176,99.3758,98.4502,97.9115,0,100,6.16904,1.99774,96.78,1.62666,2,0.925,9.45878,99,,84.1971,1.0173,2.443,112.505,76.71,0.62745,3.192,20.4126,393.426,81.708,3.3,38.1254,325.524,17,37,0.926,3.736,0.879,4.851,12.423,1,77.2,47,31.8828,5.6,2.257,2.523,2.94,2.62734,12.2,0,0
23,Slovenia,SVN,Ranked,83.46,95.11,82.19,73.06,97.18,99.38,96.23,87.66,98.00,73.19,80.64,76.94,93.60,78.30,67.59,52.78,2.5,5.696,2.9,7.64,14.9395,99.5455,99.0909,99.109,0,100,6.3536,2.11015,95.08,0.779182,2,0.943,7.53694,99.7,98.7771,94.7698,0.99707,3.873,108.774,68.35,0.39215,3.425,22.9454,259.787,89.059,3.558,19.503,344.994,17,38,0.93,3.399,0.979,4.856,13.614,1,75.5,57,40.3363,3.6,2.51,2.997,3.461,3.94928,11.5,1,45
76,South Africa,ZAF,Ranked,64.65,70.11,60.25,63.59,70.22,83.50,76.93,49.76,80.73,61.54,51.86,46.88,88.30,74.97,54.56,36.53,4.4,140.634,47.1,28.447,673.422,90.5458,87.876,71.032,9.44553,85.3,3.76868,20.3351,78.21,29.7607,4,0.797,33.4931,93.7295,94.7898,85.0092,1.07598,0.932,129.05,41,0.33333,2.704,17.9147,438.44,62.573,1.292,50.17,865.216,6.36135,33,0.857,3.945,0.854,4.399,9.529,4,81,42,48.5167,5.8,2.145,2.532,2.287,1.15507,9.7,10,20
149,South Sudan,SSD,Ranked,25.10,30.61,27.64,17.06,52.15,9.09,21.79,39.41,7.28,10.06,32.49,60.72,27.89,17.97,13.46,8.93,,333.097,98.6,34.07,605.133,41.0938,6.88306,7.31417,77.382,8.91528,,135.982,0.58,13.9024,5,0.264,30.75,,38.1118,4.83941,0.52439,0.068,21.2603,3.82997,0.05882,0.221,15.5634,507.202,30.918,0.054,23.2891,1434.72,14.0767,8,0.229,2.214,0.237,0.86,85.486,40,14.1,14,7.5348,10,0.932,0.787,0.328,,4,0,0
18,Spain,ESP,Ranked,85.64,94.82,86.77,75.35,98.78,99.97,97.42,83.09,96.49,84.68,84.01,81.89,95.25,80.79,67.83,57.54,2.5,5.039,3.6,1.43,14.4838,99.9862,99.9862,99.9041,0,100,6.37588,0.551779,100,0.820736,3,0.963,5.18296,97.8945,99.2813,96.1163,1.00444,3.4,108.126,69.81,0.78431,3.593,24.8691,210.092,93.008,3.076,14.0682,240.834,17,39,0.962,3.667,0.92,4.929,12.772,1,82.3,59,78.5859,6.1,2.63,2.725,3.273,3.80162,9.3,35,35
77,Sri Lanka,LKA,Ranked,64.58,75.46,73.39,44.87,89.08,76.89,71.22,64.67,86.86,57.77,69.77,79.18,59.43,61.12,33.96,24.96,13.1,32.335,10.8,17.129,46.5941,86.5204,34.9046,92.3934,1.81566,88.9124,4.97611,30.7469,22.74,3.60325,3,0.435,17.1692,91.5832,96.4814,86.6187,1.04602,2.169,94.6549,18.2854,0.64705,1.585,20.9528,323.246,74.299,3.055,28.1335,146.174,15.4187,16,0.49,2.933,0.537,3.733,41.241,11,70.4,37,5.7325,9.3,1.698,2.176,1.743,0.94657,10.2,1,5
