2019 ranking,Country,Code,Status,Social Progress Index,Basic Human Needs,Foundations of Wellbeing,Opportunity,Nutrition and Basic Medical Care,Water and Sanitation,Shelter,Personal Safety,Access to Basic Knowledge,Access to Information and Communications,Health and Wellness,Environmental Quality,Personal Rights,Personal Freedom and Choice,Inclusiveness,Access to Advanced Education,Undernourishment (% of pop.),"Maternal mortality rate (deaths/100,000 live births)","Child mortality rate (deaths/1,000 live births)",Child stunting (% of children),"Deaths from infectious diseases (deaths/100,000 people)",Access to at least basic drinking water (% of pop.),Access to piped water (% of pop.),Access to at least basic sanitation facilities (% of pop.),Rural open defecation (% of pop.),Access to electricity (% of pop.),Quality of electricity supply (1=low; 7=high),"Household air pollution attributable deaths (deaths/100,000 people)",Access to clean fuels and technology for cooking (% of pop.),"Homicide rate (deaths/100,000 people)",Perceived criminality (1=low; 5=high),Political killings and torture (0=low freedom; 1=high freedom),"Traffic deaths (deaths/100,000 people)",Adult literacy rate (% of pop. aged 15+),Primary school enrollment (% of children),Secondary school enrollment (% of children),Gender parity in secondary enrollment (distance from parity),Access to quality education (0=unequal; 4=equal),Mobile telephone subscriptions (subscriptions/100 people),Internet users (% of pop.),Access to online governance (0=low; 1=high),Media censorship (0=frequent; 4=rare),Life expectancy at 60 (years),"Premature deaths from non-communicable diseases (deaths/100,000 people)",Access to essential services  (0=none; 100=full coverage),Access to quality healthcare (0=unequal; 4=equal),"Outdoor air pollution attributable deaths (deaths/100,000 people)",Greenhouse gas emissions (CO2 equivalents/GDP),Biome protection,Political rights (0=no rights; 40=full rights),Freedom of expression (0=no freedom; 1=full freedom),Freedom of religion (0=no freedom; 4=full freedom),Access to justice (0=non-existent; 1=observed),Property rights for women (0=no rights; 5=full rights),Vulnerable employment (% of employees),Early marriage (% of women),Satisfied demand for contraception (% of women),Corruption (0=high; 100=low),Acceptance of gays and lesbians (0=low; 100=high),Discrimination and violence against minorities (1=low; 10=high),Equality of political power by gender (0=unequal power; 4=equal power),Equality of political power by socioeconomic position (0=unequal power; 4=equal power),Equality of political power by social group (0=unequal power; 4=equal power),Years of tertiary schooling,Women's average years in school,Globally ranked universities (points),Percent of tertiary students enrolled in globally ranked universities
,Samoa,WSM,Extra,,,,,93.07,94.97,,,,,,64.65,,,,,3.1,30.77,16.5,10.592,67.1186,97.3826,84.9024,98.1679,0.107113,96.8,,60.5853,32.29,3.14536,,,11.7561,98.9733,99.3832,77.2718,1.10346,,63.231,33.6109,0.264,,18.7306,492.955,59.87,,16.2476,467.742,6.58642,30,,,,,30.948,8,38.4,,,4.2,,,,,,0,0
,San Marino,SMR,Extra,,,,,,,,,,,,,,,,,,,2.2,,,100,100,100,,100,,,100,,,,,,93.1239,,1.02614,,113.772,60.1823,0.2584,,,,,,,115.745,0,38,,,,,,,,,,,,,,2.87117,,0,0
,St. Helena,SHN,Extra,,,,,,,,,,,,,,,,,,,,,,99.05,98.1,100,,,,,,,,,,,,,,,98.7898,37.6,,,,,,,,,13.2219,,,,,,,,,,,,,,,,,0,0
,St. Kitts and Nevis,KNA,Extra,,,,,,,,,,,,,,,,,,,13.7,,,98.9676,98.9676,91.6091,,100,,,100,34.2264,,,,,,,,,138.907,80.7102,0.5843,,,,,,,196.644,10.8525,36,,,,,,,,,,,,,,,,0,0
,St. Lucia,LCA,Extra,,,,,,95.52,,,,,,64.40,,,,19.54,,82.099,16.6,4.37,44.3412,98.162,95.9964,88.3529,0,98.7598,,5.21143,97.23,19.2721,,,14.1505,,,80.1949,1.00594,,98.7978,50.8153,0.2191,,21.6023,379.569,68.604,,33.9997,357.675,10.4484,38,,,,,29.267,,74.7,55,,,,,,1.03173,9.4,0,0
,St. Martin,MAF,Extra,,,,,,,,,,,,,,,,,,,,,,95.0741,90.7453,98.781,,100,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0
,St. Vincent and the Grenadines,VCT,Extra,,,,,90.61,,,,,,,67.97,,,,,5.7,98.438,16.2,10.186,61.9499,95.1452,92.9668,87.1843,,100,,10.4142,95.98,36.4562,,,10.4468,,99.3587,91.0595,0.95654,,105.411,65.56,0.5169,,19.5079,467.924,64.249,,38.2127,291.697,13.7237,36,,,,,17.854,,78.7,58,,,,,,,,0,0
,Taiwan,TWN,Extra,,,,,,,,85.60,,,81.88,,94.40,,,,3.4,15.198,,7.5,39.2713,,,,,,5.78101,1.58371,,0.817517,2,0.952,13.7243,,,,,3.754,121.802,92.782,,3.4,23.7234,255.576,86.48,3.706,28.2161,,16.9992,37,0.902,3.879,0.959,4.79,,2,,63,46.5291,,2.951,2.646,2.392,,,41,35
,Tokelau,TKL,Extra,,,,,,97.95,,,,,,,,,,,,,,,,99.6243,95.2445,96.6638,0,,,,,,,,,,94.5957,65.1741,1.01579,,,,,,,,,,,,7.75652,,,,,,,,,,,,,,,,,0,0
,Tonga,TON,Extra,,,,,,98.36,,,,,,72.70,,,,,,112.998,16,10.236,85.1408,99.9068,99.9068,93.4453,0,97.9676,,46.1255,59.17,0.952826,,,13.1213,99.3855,99.938,76.1445,1.05625,,99.9241,41.2487,0.4663,,18.4956,536.51,60.666,,24.6027,455.607,17,30,,,,,53.272,,49.9,,,,,,,,11.2,0,0
,Turks and Caicos Islands,TCA,Extra,,,,,,,,,,,,,,,,,,,,,,94.3182,67.9545,87.9886,,100,,,,5.92786,,,,,,,,,,,,,,,,,,310.738,0,,,,,,,,,,,,,,,,,0,0
,Tuvalu,TUV,Extra,,,,,,93.13,,,,,,,,,,,,,24.9,,,99.2722,99.2722,84.0785,8.95522,100,,,50.42,18.648,,,,,97.78,70.4493,1.25379,,71.4796,49.3183,0.2191,,,,,,,774.071,1.51603,37,,,,,,,,,,,,,,,,0,0
,Virgin Islands (U.S.),VIR,Extra,,,,,,,,,,,,,,,,,,52.209,,6.049,33.6056,98.7183,46.6839,99.3713,,100,,1.22709,,49.2625,,,12.829,,,,,,,64.3775,,,19.6035,463.542,72.922,,28.2611,,15.1816,,,,,,10.206,,78.9,,,,,,,,,0,0
,Wallis and Futuna Islands,WLF,Extra,,,,,,99.21,,,,,,,,,,,,,,,,99.5593,99.3489,99.122,0.878022,,,,,,,,,,,,,,,8.95,,,,,,,,,0.12179,,,,,,,,,,,,,,,,,0,0
,West Bank and Gaza,WBG,Extra,,,,,,87.18,,68.83,,,,,,,,24.36,,13.232,20.9,9.044,29.7352,96.8269,54.1458,96.939,0.67866,100,,0.57979,,0.688241,3,0.184,8.88257,96.9302,94.1921,83.1972,1.09775,,81.2117,65.2,,,20.8959,344.23,71.802,,50.3395,,0,,,,,,22.934,9,63.7,,5.96,,,,,2.24856,8.9,0,0
,Zanzibar,ZZB,Extra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,,,,,1.473,,,,0.746,,,,2.509,,,,,0.439,3.136,0.339,4.072,,,,,,,2.373,2.538,1.956,,,,
,Anguilla,AIA,Indicators only,,,,,,,,,,,,,,,,,,,,,,97.4823,,96.7022,,,,,,27.6644,,,,,,,,,177.948,81.57,,,,,,,,,7.22432,,,,,,,,,,,,,,,,,0,0
,Guernsey,GGY,Indicators only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.632,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
,Isle of Man,IMN,Indicators only,,,,,,,,,,,,,,,,,,,,,,99.075,98.15,,,100,,,,1.2024,,,,,,,,,,,,,,,,,,,4.5901,,,,,,,,,,,,,,,,,0,0
,Jersey,JEY,Indicators only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.03,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
,Norfolk Island,NFK,Indicators only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,0,0
,North Cyprus,NCY,Indicators only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,42.0986,,,,,,,0,0
,St. Pierre and Miquelon,SPM,Indicators only,,,,,,,,,,,,,,,,,,,,,,91.4,90.5,,,,,,,15.9312,,,,,,,,,,,,,,,,,,,0.000189,,,,,,,,,,,,,,,,,0,0
,Svalbard and Jan Mayen Islands,SJM,Indicators only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,0,0
,Western Sahara,ESH,Indicators only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,0,0
,Syria,SYR,Not ranked,,,,25.96,,90.08,85.12,50.25,,45.46,54.86,,24.08,53.77,10.36,15.65,,16.302,17,26.065,24.5087,97.2165,72.9142,91.2229,1.43333,89.6388,3.90442,0.088205,99.02,2.20279,5,0.028,13.0502,,67.3672,45.5245,1.00078,0.372,84.2152,34.2534,0.3652,0.126,20.2033,418.671,69.923,0.441,62.0612,,0.704342,-3,0.089,1.727,0.05,2.637,34.371,10,60.5,13,36.0571,10,0.127,0.498,0.201,1.95909,4.6,0,0
,Venezuela,VEN,Not ranked,,,64.12,45.65,87.26,,79.76,36.98,75.52,52.74,60.10,68.10,45.83,58.22,43.62,34.92,11.7,68.515,30.9,13.891,42.5558,95.7237,87.4512,93.935,,100,2.1009,0.472981,96.16,56.3333,5,0.335,24.0904,97.1271,86.8759,69.8235,1.07759,0.996,78.4636,64.3134,0.4045,0.157,22.2633,328.514,70.912,0.346,33.0523,545.933,16.9919,3,0.281,3.015,0.193,4.184,32.932,16,81.8,18,50.7252,7.6,2.511,2.326,0.404,3.84962,10.7,0,0
,Yemen,YEM,Not ranked,,54.28,,,64.84,54.65,60.86,36.79,,27.51,42.32,39.51,20.05,44.14,,4.21,34.4,206.137,55.4,45.242,75.3698,63.4735,48.302,59.053,30.0099,79.2,1.18931,36.3553,64.93,6.6585,5,0.059,39.4602,,83.3168,47.0613,0.72721,0.181,54.3633,26.7184,0.118,0.101,17.9765,603.165,56.242,0.234,58.0398,735.016,0.775324,1,0.135,0.346,0.214,2.344,45.398,17,43,14,,9.6,0.828,0.781,0.391,0.49858,1.9,0,0
