Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Middle East & North Africa,MEA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30450540842.1455,29195513542.5006,32142654447.0325,41185906756.6497,52120505526.3698,69209148510.8014,70959049815.6146,72353771600.7395,79686376962.1804,83974500000,89147966450.3245,97274524448.8689,108947984618.253,111093602824.077,109199429776.42,116881929661.814,117681965255.569,,
Mexico,MEX,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587000000,3963000000,4554000000,4834000000,5192000000,6365000000,6685000000,7087000000,7252000000,8034000000,8951000000,9387000000,9918000000,10246000000,8737000000,9001000000,9704000000,10735000000,11970000000,12556000000,12668000000,12823000000,13647000000,14073000000,,
Marshall Islands,MHL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,200000,300000,300000,300000,400000,25500000,23100000,24300000,24500000,24550000,21990000,23800000,25500000,24700000,23800000,26200000,27000000,27600000,31400000,,
Middle income,MIC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58306670688.649,62867905307.5409,71425220908.9303,69386748561.5376,68106980284.7903,79555830038.1095,83439328683.1521,90840340368.0183,98055088677.59,118757258071.241,133677558184.516,150993182444.535,185041299501.274,218227247693.617,207347382245.209,250292402782.489,296166798974.698,348127859395.637,402978531639.98,509685999142.698,506549000117.509,496331717849.172,541081195294.485,581947153999.257,,
North Macedonia,MKD,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000,30000000,33000000,39000000,42000000,58000000,60000000,60000000,71000000,85000000,97000000,110000000,147000000,190000000,150000000,131000000,159000000,153000000,168000000,186000000,189000000,204000000,233000000,282000000,,
Mali,MLI,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000000,69000000,65000000,67000000,65000000,66000000,65000000,62000000,94000000,125000000,133000000,196000000,201000000,228000000,191000000,167000000,171000000,164000000,189000000,231000000,207000000,213000000,220000000,,,
Malta,MLT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237000000,244000000,216000000,221000000,231000000,224000000,204000000,180000000,238000000,291000000,311000000,362000000,284000000,307000000,291000000,309000000,333000000,339000000,384000000,397000000,368000000,408000000,472000000,518000000,,
Myanmar,MMR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000000,28000000,38000000,31000000,26000000,30000000,32000000,34000000,36000000,32000000,34000000,40000000,39000000,49700000,52000000,53000000,132000000,265000000,131000000,119000000,146000000,201000000,136000000,118000000,,
Middle East & North Africa (excluding high income),MNA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600135078.34929,5495985523.7197,6162542673.34909,6215023228.14945,7023467238.56642,6597671397.04181,7128022570.68158,12144514365.6196,13298043356.302,14548534745.8573,14965400000,16463000000,20690200000,23976500000,24996500000,29326500000,28275500000,27266260899.5278,31127639184.3357,32929093347.4321,34183708794.7348,34775498807.679,36811162540.9822,,,
Montenegro,MNE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000000,80000000,76000000,72000000,70000000,67000000,81000000,79000000,68000000,91000000,91000000,73000000,,
Mongolia,MNG,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000000,37000000,19000000,50000000,45000000,54000000,59000000,125000000,144000000,207000000,142000000,196000000,218000000,249000000,242000000,319000000,460000000,558000000,643000000,529000000,473000000,536000000,618000000,822000000,,
Northern Mariana Islands,MNP,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000000,82000000,97000000,140000000,122000000,132000000,115000000,141000000,140000000,187000000,196000000,209000000,241000000,247000000,247000000,264000000,247000000,313000000,331000000,322000000,290000000,237000000,135000000,,
Mauritania,MRT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000,41000000,53000000,47000000,55000000,,,,,,,,,,,,,101000000,105000000,112000000,73000000,74000000,61000000,38000000,,
Mauritius,MUS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184000000,205000000,194000000,203000000,210000000,203000000,216000000,223000000,236000000,277000000,295000000,347000000,384000000,489000000,384000000,423000000,427000000,394000000,458000000,503000000,616000000,683000000,738000000,723000000,,
Malawi,MWI,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53000000,64000000,81000000,49000000,52000000,53000000,52000000,86000000,70000000,70000000,84000000,85000000,79000000,86000000,91000000,90000000,92000000,96000000,90000000,106000000,121000000,100000000,120000000,136000000,,
Malaysia,MYS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722000000,3032000000,3158000000,2160000000,2382000000,2543000000,3391000000,3330000000,3401000000,3822000000,4339000000,5085000000,6600000000,7724000000,7196000000,9258000000,11136000000,13165000000,13377000000,13893000000,11599000000,11339000000,12145000000,13248000000,,
North America,NAC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73897591491.3335,79504583779.2513,86329833511.7005,92053136798.4377,91962895506.2502,101579609210.367,94547807186.9104,90880000000,95685000000,113719000000,124399000000,133309000000,144340000000,154140000000,133585000000,147691000000,158021000000,165261000000,165628000000,175380000000,180678000000,190268000000,205940000000,220429000000,,
Namibia,NAM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000000,89000000,99000000,88000000,89000000,86000000,71000000,65000000,101000000,123000000,108000000,118000000,132000000,114000000,40000000,42000000,55000000,53000000,47000000,67000000,71000000,82000000,73000000,69000000,,
New Caledonia,NCL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104000000,128000000,167000000,122000000,129000000,149000000,354000000,330000000,343000000,356000000,336000000,333000000,328000000,253000000,252000000,,,,
Niger,NER,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000,59000000,50000000,39000000,35000000,32000000,33000000,29000000,39000000,42000000,42000000,42000000,48000000,98000000,84000000,95000000,57000000,132000000,81000000,129000000,140000000,110000000,120000000,,,
Nigeria,NGA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938000000,1318000000,1840000000,1589000000,640000000,610000000,858000000,910000000,2076000000,,501000000,3536000000,6665000000,11007000000,6236000000,8348000000,9533000000,9240000000,9152000000,9204000000,9017000000,4524000000,8194000000,13218000000,,
Nicaragua,NIC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000000,79000000,86000000,94000000,114000000,126000000,128000000,125000000,139000000,154000000,162000000,224000000,238000000,265000000,256000000,225000000,240000000,241000000,277000000,286000000,273000000,310000000,365000000,349000000,,
Netherlands,NLD,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13151000000,13709000000,12555000000,13474000000,13468000000,13649000000,13061000000,14201000000,15887000000,16937000000,13724000000,14588000000,17277000000,19805000000,18628000000,19044000000,20741000000,20094000000,21009000000,23655000000,20234000000,22538000000,24720000000,25952000000,,
Norway,NOR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4481000000,4759000000,4756000000,5069000000,5185000000,4893000000,4718000000,5610000000,7089000000,8894000000,10400000000,11273000000,13256000000,15118000000,13221000000,14658000000,16958000000,18131000000,20116000000,20166000000,16485000000,16384000000,17517000000,18592000000,,
Nepal,NPL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167000000,155000000,141000000,107000000,116000000,109000000,128000000,108000000,119000000,205000000,221000000,261000000,402000000,545000000,572000000,528000000,420000000,562000000,598000000,680000000,669000000,634000000,887000000,918000000,,
Nauru,NRU,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000,2500000,2900000,2900000,1900000,4300000,10700000,6400000,10000000,9000000,7100000,,
New Zealand,NZL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259000000,1466000000,1461000000,1383000000,1430000000,1235000000,1255000000,1386000000,1649000000,2229000000,2671000000,2535000000,3077000000,3006000000,2580000000,3039000000,3461000000,3715000000,3861000000,4108000000,3721000000,4010000000,4463000000,4603000000,,
OECD members,OED,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365345000000,382655000000,373733000000,382429000000,400979000000,407059000000,391689000000,408633000000,463689000000,537994000000,575301000000,593535000000,671280000000,713245000000,621760000000,653039000000,705958000000,701754000000,719589000000,754439000000,703147000000,729998000000,791180000000,850049000000,,
Oman,OMN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47000000,349000000,347000000,542000000,583000000,629000000,703000000,702000000,804000000,823000000,863000000,894000000,952000000,1197000000,1295000000,1243000000,1493000000,1644000000,1824000000,2081000000,2208000000,2643000000,2915000000,3210000000,,
Other small states,OSS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442778175.5279,2462744558.36572,2498300944.18995,2725389263.49832,3002997558.71737,3253705808.18894,3282097142.08286,3406772288.0007,4011089076.8084,4808110833.37397,6240857752.62451,8540464323.11941,10116188373.7414,11189090223.1954,9148995829.02455,8828179571.77658,16234872245.944,19219466323.5243,20931429224.4209,22469804980.9005,25689321449.3845,24725597039.2048,27753555128.9763,27003742745.2579,,
Pakistan,PAK,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654000000,1018000000,591000000,565000000,447000000,574000000,555000000,491000000,1163000000,1612000000,1753000000,2029000000,2075000000,2163000000,1098000000,1370000000,1857000000,1851000000,1638000000,2209000000,2642000000,2962000000,3401000000,2899000000,,
Panama,PAN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181000000,210000000,243000000,245000000,259000000,241000000,227000000,252000000,267000000,294000000,388000000,403000000,457000000,560000000,503000000,575000000,679000000,591000000,1078000000,1147000000,1272000000,1476000000,1184000000,1307000000,,
Peru,PER,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428000000,492000000,608000000,642000000,652000000,641000000,773000000,806000000,847000000,852000000,970000000,1047000000,1243000000,1432000000,1404000000,1648000000,1768000000,1900000000,2105000000,2118000000,2539000000,2700000000,2916000000,3417000000,,
Philippines,PHL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551000000,1287000000,1969000000,2022000000,1737000000,1841000000,1918000000,1874000000,1649000000,1526000000,3286000000,3075000000,3351000000,4285000000,4056000000,5964000000,6055000000,7140000000,8400000000,11130000000,11868000000,11681000000,12442000000,12474000000,,
Palau,PLW,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000,2000000,11500000,14100000,18200000,16400000,18200000,18000000,17400000,17100000,19100000,16100000,15200000,17000000,19400000,18500000,17200000,21900000,23800000,23300000,,,
Papua New Guinea,PNG,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000000,72000000,78000000,52000000,53000000,50000000,38000000,60000000,52000000,71900000,56200000,43000000,81000000,75000000,132000000,138000000,186000000,203000000,214000000,168000000,135000000,126000000,165000000,,,
Poland,POL,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5865000000,6357000000,5855000000,4524000000,3810000000,3417000000,3595000000,3440000000,3286000000,5092000000,5894000000,7653000000,8339000000,10689000000,7891000000,9099000000,8884000000,9129000000,9131000000,9541000000,8523000000,8617000000,9567000000,10608000000,,
Pre-demographic dividend,PRE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5681987247.53972,10298467461.0757,14647125012.7614,19866675265.0517,14696890907.5392,17327516289.5578,19756421744.5109,19550300265.0187,22243071819.8298,24460187543.9547,26395044408.6244,20501201276.9727,25590344585.9948,31384008017.6935,,
Puerto Rico,PRI,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155000000,1137000000,1235000000,1242000000,1172000000,1333000000,1456000000,1319000000,1420000000,1584000000,1663000000,1752000000,1743000000,1761000000,1388000000,1182000000,1202000000,1162000000,1142000000,1094000000,983000000,1059000000,1072000000,893000000,,
"Korea, Dem. People’s Rep.",PRK,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539000000,2701000000,2491000000,2776000000,2758000000,2754000000,2606000000,2635000000,2983000000,3370000000,3742000000,4144000000,4867000000,5284000000,4609000000,4692000000,4951000000,4482000000,4882000000,5213000000,4576000000,4724000000,5559000000,6524000000,,
Paraguay,PRY,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173000000,185000000,211000000,223000000,181000000,154000000,130000000,117000000,115000000,121000000,130000000,144000000,184000000,214000000,231000000,261000000,308000000,363000000,425000000,448000000,494000000,512000000,545000000,549000000,,
West Bank and Gaza,PSE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162000000,191000000,218000000,295000000,301000000,290000000,361000000,373000000,312000000,336000000,223000000,211000000,395000000,477000000,479000000,521000000,603000000,646000000,643000000,520000000,610000000,625000000,773000000,755000000,,
Pacific island small states,PSS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145925867.373178,115396489.968017,126902625.947403,155670314.461988,141866463.924747,141866463.924747,162552968.226125,211160601.284006,258132410.930474,243989408.509166,253800048.42615,290600000,301950000,320890000,361050000,368100000,359750000,340853421.351505,348907719.460238,362219684.389948,386046982.961616,398835807.989899,,
Post-demographic dividend,PST,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364975020405.893,381490230822.174,372266539448.282,380932738442.145,401572734980.457,406217987236.821,392135875951.235,410617644585.371,463432724022.171,538435883577.228,571759052003.184,588664923354.004,664947586852.347,706441359097.683,620248046511.233,653697363213.287,710405018026.849,709384818873.32,727268839952.302,760331247839.596,708812166282.209,736808075565.332,797975532725.443,856208225575.51,,
French Polynesia,PYF,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264000000,335000000,425000000,430000000,122000000,153000000,388000000,339000000,335000000,327000000,300000000,293000000,312000000,277000000,226000000,,,,
Qatar,QAT,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320000000,307000000,366000000,423000000,471000000,691000000,1759000000,3751000000,,,,,7813000000,10702000000,11729000000,12871000000,11641000000,13152000000,12284000000,11754000000,,
Romania,ROU,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749000000,716000000,699000000,504000000,428000000,447000000,475000000,448000000,572000000,672000000,1071000000,1457000000,1723000000,2407000000,1766000000,1897000000,2294000000,2108000000,2176000000,2636000000,2331000000,2464000000,4060000000,5088000000,,
Russian Federation,RUS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11599000000,10011000000,10113000000,8677000000,7097000000,8848000000,9760000000,11362000000,13427000000,16082000000,17963000000,18850000000,22456000000,26401000000,23785000000,30169000000,37343000000,48096000000,59504000000,55383000000,38432000000,27654000000,35584000000,38791000000,,
Rwanda,RWA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000,19000000,22000000,25000000,28000000,35000000,33000000,24000000,26000000,31000000,75000000,84000000,98000000,146000000,148000000,120000000,142000000,133000000,126000000,133000000,350000000,364000000,396000000,377000000,,
South Asia,SAS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379258890.15567,2661237695.77935,2728471076.47966,3070658879.7454,3358658585.13329,5301402242.38398,5872384236.68958,5776049840.46227,6600913108.15859,8646012061.40079,11307249757.1801,12323778334.037,14608630677.3629,16607000000,12682000000,14452000000,18265000000,19014000000,19693000000,23538600000,24480000000,26406000000,30249000000,34040000000,,
Saudi Arabia,SAU,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7370000000,4165000000,4428000000,9087000000,12979000000,21031000000,16005000000,21312000000,22076000000,18202000000,17986000000,18648000000,25137000000,20366000000,17671000000,19065000000,17932000000,,
Sudan,SDN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000000,28000000,33000000,29000000,35000000,55000000,74000000,91000000,119000000,176000000,667000000,1414000000,1477000000,1268000000,868000000,1127000000,937000000,699000000,460000000,439000000,195000000,203000000,29000000,13000000,,
Senegal,SEN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154000000,127000000,128000000,135000000,136000000,125000000,112000000,112000000,129000000,138000000,144000000,139000000,352000000,276000000,258000000,217000000,250000000,248000000,265000000,279000000,261000000,276000000,295000000,,,
Singapore,SGP,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4663000000,5015000000,4358000000,3222000000,4217000000,4535000000,6600000000,8212000000,8382000000,9291000000,10070000000,11268000000,13503000000,16340000000,15704000000,18700000000,21420000000,23139000000,24407000000,25547000000,23658000000,23957000000,24588000000,25346000000,,
Solomon Islands,SLB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17400000,18500000,14800000,10200000,11400000,12200000,10500000,8500000,6400000,12300000,11200000,26500000,35600000,40500000,37800000,51200000,66000000,68100000,68300000,65600000,60700000,74900000,72700000,53200000,,
Sierra Leone,SLE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50500000,36500000,18100000,13200000,44200000,34500000,42200000,39100000,37800000,30300000,33600000,15000000,17000000,24400000,26000000,22000000,26000000,32000000,71000000,45000000,34000000,36000000,56000000,61000000,,
El Salvador,SLV,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000000,102000000,153000000,179000000,205000000,219000000,247000000,266000000,311000000,373000000,288000000,307000000,363000000,326000000,253000000,280000000,244000000,287000000,270000000,277000000,332000000,451000000,466000000,490000000,,
San Marino,SMR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000000,144000000,208000000,260000000,322000000,1203000000,1448000000,1105000000,1103000000,1263000000,1188000000,1290000000,1360000000,1254000000,1351000000,1549000000,1837000000,,
Sub-Saharan Africa (excluding high income),SSA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11719501149.2405,17055336646.9271,22493449315.5394,28562445174.4783,22474188578.2118,26456626632.407,29171665521.538,27039340703.5821,26351970314.9666,27044067318.7716,27419069168.4448,21535756556.9238,26843423692.1197,33167630579.6148,,
South Sudan,SSD,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239000000,759000000,323000000,293000000,513000000,,
Sub-Saharan Africa,SSF,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12083840001.65,17465080230.9846,22953829271.3835,29118159455.7248,22916605987.8784,26943883945.9283,29662871797.0631,27490404408.8487,26876223993.6057,27618766144.9253,28099669745.3633,22329149084.7125,27698315806.6062,33969444202.6706,,
Small states,SST,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3280053069.2218,3441074625.22724,3537313870.9989,3764902276.85371,4123068457.50656,4530193709.14545,4502922161.18878,4678573427.99961,5323928379.03079,6306179868.84575,8040620224.29276,10278058725.8812,11809576110.702,12630426114.0856,10642265200.6747,10359408012.0009,17563087531.2863,20763157753.8059,22279235662.1122,24060866582.2652,27388162884.8812,26532714254.88,29606703232.0385,28920211385.8485,,
Sao Tome and Principe,STP,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000,2200000,2200000,2000000,1800000,1800000,2100000,500000,1100000,700000,310000,410000,550000,1350000,3200000,3100000,18000000,22100000,20600000,17200000,17600000,,
Suriname,SUR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000,38000000,41000000,49000000,47000000,67000000,62000000,54000000,68000000,85000000,94000000,33000000,28000000,35000000,35000000,41000000,49000000,58000000,75000000,90000000,128000000,112000000,99000000,104000000,,
Slovak Republic,SVK,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338000000,517000000,484000000,527000000,387000000,341000000,340000000,506000000,662000000,900000000,1122000000,1230000000,1825000000,2671000000,2251000000,2146000000,2450000000,2309000000,2523000000,2582000000,2266000000,2420000000,2599000000,2823000000,,
Slovenia,SVN,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606000000,638000000,554000000,601000000,579000000,544000000,560000000,647000000,805000000,937000000,1019000000,1059000000,1260000000,1611000000,1771000000,1642000000,1727000000,1508000000,1559000000,1646000000,1370000000,1484000000,1643000000,1755000000,,
Sweden,SWE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6816000000,7642000000,6850000000,8591000000,8927000000,8959000000,7916000000,8221000000,9375000000,11088000000,11088000000,11159000000,13646000000,14622000000,12075000000,13973000000,13998000000,13954000000,15334000000,15823000000,14410000000,14899000000,17057000000,18056000000,,
Eswatini,SWZ,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000,44000000,40000000,60000000,35000000,32000000,31000000,26000000,23000000,54000000,60000000,54000000,63000000,59000000,98000000,87000000,35000000,53000000,48000000,62000000,64000000,33000000,74000000,43000000,,
Sint Maarten (Dutch part),SXM,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59000000,62000000,65000000,99000000,171000000,127000000,137000000,140000000,144000000,80000000,94000000,86000000,83400000,88100000,104000000,105000000,112000000,120000000,114000000,117000000,118000000,114000000,100000000,105000000,,
Seychelles,SYC,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000000,31000000,31000000,29000000,28000000,44000000,41000000,53000000,54000000,53000000,59000000,56000000,73000000,64000000,56000000,63000000,65000000,58000000,62000000,65000000,54000000,92000000,104000000,102000000,,
Syrian Arab Republic,SYR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498000000,513000000,545000000,583000000,631000000,669000000,670000000,760000000,734000000,688000000,584000000,585000000,710000000,911000000,980000000,1598000000,850000000,,,,,,,,,
Turks and Caicos Islands,TCA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500000,4500000,4500000,4200000,4200000,,
Chad,TCD,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000000,49000000,53000000,66000000,53000000,56000000,56000000,80000000,,,,,,,,,,,,,,,,,,
