Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1997","1997","7021","Annual value","","67","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1998","1998","7021","Annual value","","59.2","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1999","1999","7021","Annual value","","102.1","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2000","2000","7021","Annual value","","65.23","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2001","2001","7021","Annual value","","49.96","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2002","2002","7021","Annual value","","40.74","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2003","2003","7021","Annual value","","65.61","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2004","2004","7021","Annual value","","42.9","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2005","2005","7021","Annual value","","89.03","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2006","2006","7021","Annual value","","97.68","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2007","2007","7021","Annual value","","199.91","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2008","2008","7021","Annual value","","61.82","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2009","2009","7021","Annual value","","45.82","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2010","2010","7021","Annual value","","116.38","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2011","2011","7021","Annual value","","134.47","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2012","2012","7021","Annual value","","116.65","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2013","2013","7021","Annual value","","119.99","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2014","2014","7021","Annual value","","60.91","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2015","2015","7021","Annual value","","143.21","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2016","2016","7021","Annual value","","95.88","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2017","2017","7021","Annual value","","214.94","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2018","2018","7021","Annual value","","93.49","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2019","2019","7021","Annual value","","166.48","Fc","Calculated data"
"PP","Producer Prices","100","India","5530","Producer Price (LCU/tonne)","515","Apples","2001","2001","7021","Annual value","LCU","21327","","Official data"
"PP","Producer Prices","100","India","5531","Producer Price (SLC/tonne)","515","Apples","2001","2001","7021","Annual value","SLC","21327","","Official data"
"PP","Producer Prices","100","India","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","452","","Official data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1991","1991","7021","Annual value","","15.02","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1992","1992","7021","Annual value","","16.73","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1993","1993","7021","Annual value","","22.05","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1994","1994","7021","Annual value","","23.12","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1995","1995","7021","Annual value","","23.71","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1996","1996","7021","Annual value","","29.6","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1997","1997","7021","Annual value","","32.87","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1998","1998","7021","Annual value","","34.13","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1999","1999","7021","Annual value","","33.03","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2000","2000","7021","Annual value","","31.48","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2001","2001","7021","Annual value","","33.46","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2002","2002","7021","Annual value","","38.26","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2003","2003","7021","Annual value","","39.83","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2004","2004","7021","Annual value","","42.21","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2005","2005","7021","Annual value","","45.95","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2006","2006","7021","Annual value","","48.94","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2007","2007","7021","Annual value","","60.15","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2008","2008","7021","Annual value","","59.31","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2009","2009","7021","Annual value","","65.52","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2010","2010","7021","Annual value","","77.14","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2011","2011","7021","Annual value","","84.12","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2012","2012","7021","Annual value","","91.28","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2013","2013","7021","Annual value","","87.32","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2014","2014","7021","Annual value","","94.65","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2015","2015","7021","Annual value","","100.36","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2016","2016","7021","Annual value","","104.99","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2017","2017","7021","Annual value","","110.08","Fc","Calculated data"
"PP","Producer Prices","100","India","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2018","2018","7021","Annual value","","109.77","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","1991","1991","7021","Annual value","LCU","86500","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","1992","1992","7021","Annual value","LCU","120100","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","1993","1993","7021","Annual value","LCU","116700","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","1994","1994","7021","Annual value","LCU","250900","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","1995","1995","7021","Annual value","LCU","515300","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","1996","1996","7021","Annual value","LCU","481200","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","1997","1997","7021","Annual value","LCU","605000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","1998","1998","7021","Annual value","LCU","540200","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","1999","1999","7021","Annual value","LCU","848500","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2000","2000","7021","Annual value","LCU","1133100","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2001","2001","7021","Annual value","LCU","992300","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2002","2002","7021","Annual value","LCU","1759800","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2003","2003","7021","Annual value","LCU","1590900","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2004","2004","7021","Annual value","LCU","1784400","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2005","2005","7021","Annual value","LCU","1925700","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2006","2006","7021","Annual value","LCU","2790000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2007","2007","7021","Annual value","LCU","3926000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2008","2008","7021","Annual value","LCU","4377500","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2009","2009","7021","Annual value","LCU","6257650","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2010","2010","7021","Annual value","LCU","6092470","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2011","2011","7021","Annual value","LCU","7427630","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2012","2012","7021","Annual value","LCU","7635070","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2013","2013","7021","Annual value","LCU","14680300","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2014","2014","7021","Annual value","LCU","15194200","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2015","2015","7021","Annual value","LCU","12808400","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7021","Annual value","LCU","15268200","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2017","2017","7021","Annual value","LCU","14039000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7021","Annual value","LCU","31366600","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7021","Annual value","LCU","27364000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","1991","1991","7021","Annual value","SLC","86500","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","1992","1992","7021","Annual value","SLC","120100","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","1993","1993","7021","Annual value","SLC","116700","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","1994","1994","7021","Annual value","SLC","250900","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","1995","1995","7021","Annual value","SLC","515300","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","1996","1996","7021","Annual value","SLC","481200","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","1997","1997","7021","Annual value","SLC","605000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","1998","1998","7021","Annual value","SLC","540200","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","1999","1999","7021","Annual value","SLC","848500","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2000","2000","7021","Annual value","SLC","1133100","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2001","2001","7021","Annual value","SLC","992300","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2002","2002","7021","Annual value","SLC","1759800","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2003","2003","7021","Annual value","SLC","1590900","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2004","2004","7021","Annual value","SLC","1784400","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2005","2005","7021","Annual value","SLC","1925700","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2006","2006","7021","Annual value","SLC","2790000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2007","2007","7021","Annual value","SLC","3926000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2008","2008","7021","Annual value","SLC","4377500","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2009","2009","7021","Annual value","SLC","6257650","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2010","2010","7021","Annual value","SLC","6092470","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2011","2011","7021","Annual value","SLC","7427630","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2012","2012","7021","Annual value","SLC","7635070","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2013","2013","7021","Annual value","SLC","14680300","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2014","2014","7021","Annual value","SLC","15194200","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2015","2015","7021","Annual value","SLC","12808400","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2016","2016","7021","Annual value","SLC","15268200","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2017","2017","7021","Annual value","SLC","14039000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2018","2018","7021","Annual value","SLC","31366600","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","515","Apples","2019","2019","7021","Annual value","SLC","27364000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","169","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","183.3","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","131.1","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","205.4","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","298.6","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","219.3","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","217.7","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","168.5","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","203.4","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","197.7","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","161","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","254.8","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","194.2","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","207.2","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","214.8","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","304.2","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","423","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","464.3","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","634.4","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","594.1","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","699.6","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","627.1","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","797.2","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","585.7","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","441.5","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","493.9","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","422.5","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","767.6","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","279.9","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1991","1991","7021","Annual value","","0.6","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1992","1992","7021","Annual value","","0.83","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1993","1993","7021","Annual value","","0.81","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1994","1994","7021","Annual value","","1.74","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1995","1995","7021","Annual value","","3.57","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1996","1996","7021","Annual value","","3.34","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1997","1997","7021","Annual value","","4.19","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1998","1998","7021","Annual value","","3.75","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","1999","1999","7021","Annual value","","5.88","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2000","2000","7021","Annual value","","7.86","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2001","2001","7021","Annual value","","6.88","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2002","2002","7021","Annual value","","12.2","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2003","2003","7021","Annual value","","11.03","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2004","2004","7021","Annual value","","12.37","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2005","2005","7021","Annual value","","13.35","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2006","2006","7021","Annual value","","19.34","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2007","2007","7021","Annual value","","27.22","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2008","2008","7021","Annual value","","30.35","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2009","2009","7021","Annual value","","43.38","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2010","2010","7021","Annual value","","42.24","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2011","2011","7021","Annual value","","51.5","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2012","2012","7021","Annual value","","52.93","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2013","2013","7021","Annual value","","101.78","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2014","2014","7021","Annual value","","105.34","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2015","2015","7021","Annual value","","88.8","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2016","2016","7021","Annual value","","105.86","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2017","2017","7021","Annual value","","97.33","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2018","2018","7021","Annual value","","217.47","Fc","Calculated data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5539","Producer Price Index (2014-2016 = 100)","515","Apples","2019","2019","7021","Annual value","","189.72","Fc","Calculated data"
"PP","Producer Prices","103","Iraq","5530","Producer Price (LCU/tonne)","515","Apples","2011","2011","7021","Annual value","LCU","915000","","Official data"
"PP","Producer Prices","103","Iraq","5530","Producer Price (LCU/tonne)","515","Apples","2012","2012","7021","Annual value","LCU","936000","","Official data"
"PP","Producer Prices","103","Iraq","5530","Producer Price (LCU/tonne)","515","Apples","2013","2013","7021","Annual value","LCU","969000","","Official data"
"PP","Producer Prices","103","Iraq","5530","Producer Price (LCU/tonne)","515","Apples","2014","2014","7021","Annual value","LCU","853000","","Official data"
"PP","Producer Prices","103","Iraq","5530","Producer Price (LCU/tonne)","515","Apples","2015","2015","7021","Annual value","LCU","860000","","Official data"
"PP","Producer Prices","103","Iraq","5530","Producer Price (LCU/tonne)","515","Apples","2016","2016","7021","Annual value","LCU","781000","","Official data"
"PP","Producer Prices","103","Iraq","5530","Producer Price (LCU/tonne)","515","Apples","2017","2017","7021","Annual value","LCU","819000","","Official data"
"PP","Producer Prices","103","Iraq","5530","Producer Price (LCU/tonne)","515","Apples","2018","2018","7021","Annual value","LCU","836000","","Official data"
"PP","Producer Prices","103","Iraq","5530","Producer Price (LCU/tonne)","515","Apples","2019","2019","7021","Annual value","LCU","816000","","Official data"
"PP","Producer Prices","103","Iraq","5531","Producer Price (SLC/tonne)","515","Apples","2011","2011","7021","Annual value","SLC","915000","","Official data"
