RowIDs,Year,Country_Name,Country_Code,Series_Name,Series_Code,Measure_KWH
Row1294,2005,Sri Lanka,LKA,renewable,EG.ELC.RNWX.ZS,0.214500215kwh
Row1294,2015,Sri Lanka,LKA,renewable,EG.ELC.RNWX.ZS,3.193749052kwh
Row1324,2005,Sudan,SDN,hydroelectric,EG.ELC.HYRO.ZS,32.95870361kwh
Row1324,2015,Sudan,SDN,hydroelectric,EG.ELC.HYRO.ZS,64.53590864kwh
Row1327,2005,Sudan,SDN,oil,EG.ELC.PETR.ZS,67.04129639kwh
Row1327,2015,Sudan,SDN,oil,EG.ELC.PETR.ZS,22.61822641kwh
Row1331,2005,Suriname,SUR,hydroelectric,EG.ELC.HYRO.ZS,52.70092227kwh
Row1331,2015,Suriname,SUR,hydroelectric,EG.ELC.HYRO.ZS,60.05314438kwh
Row1334,2005,Suriname,SUR,oil,EG.ELC.PETR.ZS,47.29907773kwh
Row1334,2015,Suriname,SUR,oil,EG.ELC.PETR.ZS,39.94685562kwh
Row1337,2005,Sweden,SWE,coal,EG.ELC.COAL.ZS,0.887190983kwh
Row1337,2015,Sweden,SWE,coal,EG.ELC.COAL.ZS,0.666950738kwh
Row1338,2005,Sweden,SWE,hydroelectric,EG.ELC.HYRO.ZS,45.97164778kwh
Row1338,2015,Sweden,SWE,hydroelectric,EG.ELC.HYRO.ZS,46.50869815kwh
Row1339,2005,Sweden,SWE,natural gas,EG.ELC.NGAS.ZS,0.369399804kwh
Row1339,2015,Sweden,SWE,natural gas,EG.ELC.NGAS.ZS,0.262457467kwh
Row1340,2005,Sweden,SWE,nuclear,EG.ELC.NUCL.ZS,45.70264894kwh
Row1340,2015,Sweden,SWE,nuclear,EG.ELC.NUCL.ZS,34.73640007kwh
Row1341,2005,Sweden,SWE,oil,EG.ELC.PETR.ZS,0.870773214kwh
Row1341,2015,Sweden,SWE,oil,EG.ELC.PETR.ZS,0.155621839kwh
Row1343,2005,Sweden,SWE,renewable,EG.ELC.RNWX.ZS,5.322514444kwh
Row1343,2015,Sweden,SWE,renewable,EG.ELC.RNWX.ZS,16.75404956kwh
Row1345,2005,Syrian Arab Republic,SYR,hydroelectric,EG.ELC.HYRO.ZS,12.38013454kwh
Row1345,2015,Syrian Arab Republic,SYR,hydroelectric,EG.ELC.HYRO.ZS,2.309714222kwh
Row1346,2005,Syrian Arab Republic,SYR,natural gas,EG.ELC.NGAS.ZS,37.11177902kwh
Row1346,2015,Syrian Arab Republic,SYR,natural gas,EG.ELC.NGAS.ZS,68.62591578kwh
Row1348,2005,Syrian Arab Republic,SYR,oil,EG.ELC.PETR.ZS,50.50808645kwh
Row1348,2015,Syrian Arab Republic,SYR,oil,EG.ELC.PETR.ZS,29.06437kwh
Row1351,2015,Tajikistan,TJK,coal,EG.ELC.COAL.ZS,1.526628598kwh
Row1352,2005,Tajikistan,TJK,hydroelectric,EG.ELC.HYRO.ZS,99.28028087kwh
Row1352,2015,Tajikistan,TJK,hydroelectric,EG.ELC.HYRO.ZS,98.4733714kwh
Row1353,2005,Tajikistan,TJK,natural gas,EG.ELC.NGAS.ZS,0.719719134kwh
Row1358,2005,Tanzania,TZA,coal,EG.ELC.COAL.ZS,1.153305204kwh
Row1359,2005,Tanzania,TZA,hydroelectric,EG.ELC.HYRO.ZS,50.0140647kwh
Row1359,2015,Tanzania,TZA,hydroelectric,EG.ELC.HYRO.ZS,33.48689436kwh
Row1360,2005,Tanzania,TZA,natural gas,EG.ELC.NGAS.ZS,32.32067511kwh
Row1360,2015,Tanzania,TZA,natural gas,EG.ELC.NGAS.ZS,43.90786338kwh
Row1362,2005,Tanzania,TZA,oil,EG.ELC.PETR.ZS,16.51195499kwh
Row1362,2015,Tanzania,TZA,oil,EG.ELC.PETR.ZS,21.93804607kwh
Row1364,2015,Tanzania,TZA,renewable,EG.ELC.RNWX.ZS,0.667196188kwh
Row1365,2005,Thailand,THA,coal,EG.ELC.COAL.ZS,15.5238016kwh
Row1365,2015,Thailand,THA,coal,EG.ELC.COAL.ZS,19.45432043kwh
Row1366,2005,Thailand,THA,hydroelectric,EG.ELC.HYRO.ZS,4.385878651kwh
Row1366,2015,Thailand,THA,hydroelectric,EG.ELC.HYRO.ZS,2.665954095kwh
Row1367,2005,Thailand,THA,natural gas,EG.ELC.NGAS.ZS,72.33220118kwh
Row1367,2015,Thailand,THA,natural gas,EG.ELC.NGAS.ZS,71.43676868kwh
Row1369,2005,Thailand,THA,oil,EG.ELC.PETR.ZS,6.59924204kwh
Row1369,2015,Thailand,THA,oil,EG.ELC.PETR.ZS,0.570432043kwh
Row1371,2005,Thailand,THA,renewable,EG.ELC.RNWX.ZS,1.158876525kwh
Row1371,2015,Thailand,THA,renewable,EG.ELC.RNWX.ZS,5.872524752kwh
Row1380,2005,Togo,TGO,hydroelectric,EG.ELC.HYRO.ZS,39.15343915kwh
Row1380,2015,Togo,TGO,hydroelectric,EG.ELC.HYRO.ZS,69.13580247kwh
Row1383,2005,Togo,TGO,oil,EG.ELC.PETR.ZS,59.78835979kwh
Row1383,2015,Togo,TGO,oil,EG.ELC.PETR.ZS,24.69135802kwh
Row1385,2005,Togo,TGO,renewable,EG.ELC.RNWX.ZS,1.058201058kwh
Row1385,2015,Togo,TGO,renewable,EG.ELC.RNWX.ZS,6.172839506kwh
Row1395,2005,Trinidad and Tobago,TTO,natural gas,EG.ELC.NGAS.ZS,99.51827713kwh
Row1395,2015,Trinidad and Tobago,TTO,natural gas,EG.ELC.NGAS.ZS,99.76699029kwh
Row1397,2005,Trinidad and Tobago,TTO,oil,EG.ELC.PETR.ZS,0.170019836kwh
Row1397,2015,Trinidad and Tobago,TTO,oil,EG.ELC.PETR.ZS,0.233009709kwh
Row1399,2005,Trinidad and Tobago,TTO,renewable,EG.ELC.RNWX.ZS,0.311703032kwh
Row1401,2005,Tunisia,TUN,hydroelectric,EG.ELC.HYRO.ZS,1.14524919kwh
Row1401,2015,Tunisia,TUN,hydroelectric,EG.ELC.HYRO.ZS,0.350681033kwh
Row1402,2005,Tunisia,TUN,natural gas,EG.ELC.NGAS.ZS,96.87228497kwh
Row1402,2015,Tunisia,TUN,natural gas,EG.ELC.NGAS.ZS,91.44134987kwh
Row1404,2005,Tunisia,TUN,oil,EG.ELC.PETR.ZS,1.650738488kwh
Row1404,2015,Tunisia,TUN,oil,EG.ELC.PETR.ZS,4.635088433kwh
Row1406,2005,Tunisia,TUN,renewable,EG.ELC.RNWX.ZS,0.331727352kwh
Row1406,2015,Tunisia,TUN,renewable,EG.ELC.RNWX.ZS,2.485261232kwh
Row1409,2005,Turkmenistan,TKM,natural gas,EG.ELC.NGAS.ZS,100.0kwh
Row1409,2015,Turkmenistan,TKM,natural gas,EG.ELC.NGAS.ZS,100.0kwh
Row1435,2005,Ukraine,UKR,coal,EG.ELC.COAL.ZS,26.90129254kwh
Row1435,2015,Ukraine,UKR,coal,EG.ELC.COAL.ZS,34.57818245kwh
Row1436,2005,Ukraine,UKR,hydroelectric,EG.ELC.HYRO.ZS,6.649884623kwh
Row1436,2015,Ukraine,UKR,hydroelectric,EG.ELC.HYRO.ZS,3.329261973kwh
Row1437,2005,Ukraine,UKR,natural gas,EG.ELC.NGAS.ZS,18.37257212kwh
Row1437,2015,Ukraine,UKR,natural gas,EG.ELC.NGAS.ZS,6.231648037kwh
Row1438,2005,Ukraine,UKR,nuclear,EG.ELC.NUCL.ZS,47.74060986kwh
Row1439,2005,Ukraine,UKR,oil,EG.ELC.PETR.ZS,0.315201196kwh
Row1439,2015,Ukraine,UKR,oil,EG.ELC.PETR.ZS,0.460187036kwh
Row1441,2005,Ukraine,UKR,renewable,EG.ELC.RNWX.ZS,0.020439668kwh
Row1441,2015,Ukraine,UKR,renewable,EG.ELC.RNWX.ZS,1.05238483kwh
Row1444,2005,United Arab Emirates,ARE,natural gas,EG.ELC.NGAS.ZS,97.86483904kwh
Row1444,2015,United Arab Emirates,ARE,natural gas,EG.ELC.NGAS.ZS,98.52550916kwh
Row1446,2005,United Arab Emirates,ARE,oil,EG.ELC.PETR.ZS,2.135160961kwh
Row1446,2015,United Arab Emirates,ARE,oil,EG.ELC.PETR.ZS,1.242089726kwh
Row1448,2015,United Arab Emirates,ARE,renewable,EG.ELC.RNWX.ZS,0.232401112kwh
Row1450,2005,Uruguay,URY,hydroelectric,EG.ELC.HYRO.ZS,86.99557407kwh
Row1450,2015,Uruguay,URY,hydroelectric,EG.ELC.HYRO.ZS,60.16011645kwh
Row1451,2005,Uruguay,URY,natural gas,EG.ELC.NGAS.ZS,0.03905233kwh
Row1453,2005,Uruguay,URY,oil,EG.ELC.PETR.ZS,12.45769331kwh
Row1453,2015,Uruguay,URY,oil,EG.ELC.PETR.ZS,11.44104803kwh
Row1455,2005,Uruguay,URY,renewable,EG.ELC.RNWX.ZS,0.507680292kwh
Row1455,2015,Uruguay,URY,renewable,EG.ELC.RNWX.ZS,28.39883552kwh
Row1456,2005,Uzbekistan,UZB,coal,EG.ELC.COAL.ZS,4.083333333kwh
Row1456,2015,Uzbekistan,UZB,coal,EG.ELC.COAL.ZS,4.085195531kwh
Row1457,2005,Uzbekistan,UZB,hydroelectric,EG.ELC.HYRO.ZS,17.54065041kwh
Row1457,2015,Uzbekistan,UZB,hydroelectric,EG.ELC.HYRO.ZS,20.65293296kwh
Row1458,2005,Uzbekistan,UZB,natural gas,EG.ELC.NGAS.ZS,71.74390244kwh
Row1458,2015,Uzbekistan,UZB,natural gas,EG.ELC.NGAS.ZS,75.00523743kwh
Row1460,2005,Uzbekistan,UZB,oil,EG.ELC.PETR.ZS,6.632113821kwh
Row1460,2015,Uzbekistan,UZB,oil,EG.ELC.PETR.ZS,0.256634078kwh
Row1471,2005,"Venezuela, RB",VEN,hydroelectric,EG.ELC.HYRO.ZS,73.28342063kwh
Row1471,2015,"Venezuela, RB",VEN,hydroelectric,EG.ELC.HYRO.ZS,63.6950421kwh
Row1472,2005,"Venezuela, RB",VEN,natural gas,EG.ELC.NGAS.ZS,13.60358309kwh
Row1472,2015,"Venezuela, RB",VEN,natural gas,EG.ELC.NGAS.ZS,19.4191683kwh
Row1474,2005,"Venezuela, RB",VEN,oil,EG.ELC.PETR.ZS,13.11299628kwh
Row1474,2015,"Venezuela, RB",VEN,oil,EG.ELC.PETR.ZS,16.88578961kwh
Row1477,2005,Vietnam,VNM,coal,EG.ELC.COAL.ZS,22.69084539kwh
Row1477,2015,Vietnam,VNM,coal,EG.ELC.COAL.ZS,29.57144628kwh
Row1478,2005,Vietnam,VNM,hydroelectric,EG.ELC.HYRO.ZS,31.58081109kwh
Row1478,2015,Vietnam,VNM,hydroelectric,EG.ELC.HYRO.ZS,36.61397546kwh
Row1479,2005,Vietnam,VNM,natural gas,EG.ELC.NGAS.ZS,41.59646638kwh
Row1479,2015,Vietnam,VNM,natural gas,EG.ELC.NGAS.ZS,33.21046691kwh
Row1481,2005,Vietnam,VNM,oil,EG.ELC.PETR.ZS,4.03869092kwh
Row1481,2015,Vietnam,VNM,oil,EG.ELC.PETR.ZS,0.48602911kwh
Row1483,2005,Vietnam,VNM,renewable,EG.ELC.RNWX.ZS,0.093186223kwh
Row1483,2015,Vietnam,VNM,renewable,EG.ELC.RNWX.ZS,0.11808224kwh
Row1500,2015,"Yemen, Rep.",YEM,natural gas,EG.ELC.NGAS.ZS,39.80473151kwh
Row1502,2005,"Yemen, Rep.",YEM,oil,EG.ELC.PETR.ZS,100.0kwh
Row1502,2015,"Yemen, Rep.",YEM,oil,EG.ELC.PETR.ZS,60.19526849kwh
Row1505,2005,Zambia,ZMB,coal,EG.ELC.COAL.ZS,0.17905103kwh
Row1506,2005,Zambia,ZMB,hydroelectric,EG.ELC.HYRO.ZS,99.40689346kwh
Row1506,2015,Zambia,ZMB,hydroelectric,EG.ELC.HYRO.ZS,96.99382395kwh
Row1509,2005,Zambia,ZMB,oil,EG.ELC.PETR.ZS,0.414055506kwh
Row1509,2015,Zambia,ZMB,oil,EG.ELC.PETR.ZS,3.006176055kwh
Row1512,2005,Zimbabwe,ZWE,coal,EG.ELC.COAL.ZS,47.31171325kwh
Row1512,2015,Zimbabwe,ZWE,coal,EG.ELC.COAL.ZS,46.7813369kwh
Row1513,2005,Zimbabwe,ZWE,hydroelectric,EG.ELC.HYRO.ZS,52.43225944kwh
Row1513,2015,Zimbabwe,ZWE,hydroelectric,EG.ELC.HYRO.ZS,51.39561232kwh
Row1516,2005,Zimbabwe,ZWE,oil,EG.ELC.PETR.ZS,0.25602731kwh
Row1516,2015,Zimbabwe,ZWE,oil,EG.ELC.PETR.ZS,0.494386652kwh
Row1518,2015,Zimbabwe,ZWE,renewable,EG.ELC.RNWX.ZS,1.328664126kwh
Row1519,2005,Arab World,ARB,coal,EG.ELC.COAL.ZS,2.037403142kwh
Row1519,2015,Arab World,ARB,coal,EG.ELC.COAL.ZS,1.519196492kwh
Row1520,2005,Arab World,ARB,hydroelectric,EG.ELC.HYRO.ZS,4.322860237kwh
Row1520,2015,Arab World,ARB,hydroelectric,EG.ELC.HYRO.ZS,2.438455516kwh
Row1521,2005,Arab World,ARB,natural gas,EG.ELC.NGAS.ZS,60.54372847kwh
Row1521,2015,Arab World,ARB,natural gas,EG.ELC.NGAS.ZS,64.07142183kwh
Row1523,2005,Arab World,ARB,oil,EG.ELC.PETR.ZS,27.50422226kwh
Row1523,2015,Arab World,ARB,oil,EG.ELC.PETR.ZS,20.50981845kwh
Row1525,2005,Arab World,ARB,renewable,EG.ELC.RNWX.ZS,0.129308125kwh
Row1525,2015,Arab World,ARB,renewable,EG.ELC.RNWX.ZS,0.45425866kwh
Row1533,2005,Central Europe and the Baltics,CEB,coal,EG.ELC.COAL.ZS,55.25787193kwh
Row1533,2015,Central Europe and the Baltics,CEB,coal,EG.ELC.COAL.ZS,50.34462137kwh
Row1534,2005,Central Europe and the Baltics,CEB,hydroelectric,EG.ELC.HYRO.ZS,10.3679404kwh
Row1534,2015,Central Europe and the Baltics,CEB,hydroelectric,EG.ELC.HYRO.ZS,9.133111617kwh
Row1535,2005,Central Europe and the Baltics,CEB,natural gas,EG.ELC.NGAS.ZS,8.537153881kwh
Row1535,2015,Central Europe and the Baltics,CEB,natural gas,EG.ELC.NGAS.ZS,7.101308357kwh
Row1536,2005,Central Europe and the Baltics,CEB,nuclear,EG.ELC.NUCL.ZS,20.7779876kwh
Row1536,2015,Central Europe and the Baltics,CEB,nuclear,EG.ELC.NUCL.ZS,13.65341674kwh
Row1537,2005,Central Europe and the Baltics,CEB,oil,EG.ELC.PETR.ZS,1.911777659kwh
Row1537,2015,Central Europe and the Baltics,CEB,oil,EG.ELC.PETR.ZS,0.854239359kwh
Row1539,2005,Central Europe and the Baltics,CEB,renewable,EG.ELC.RNWX.ZS,0.953633108kwh
Row1539,2015,Central Europe and the Baltics,CEB,renewable,EG.ELC.RNWX.ZS,11.11973979kwh
Row1540,2005,Early-demographic dividend,EAR,coal,EG.ELC.COAL.ZS,32.32922714kwh
Row1540,2015,Early-demographic dividend,EAR,coal,EG.ELC.COAL.ZS,36.52842994kwh
Row1541,2005,Early-demographic dividend,EAR,hydroelectric,EG.ELC.HYRO.ZS,18.34066788kwh
Row1541,2015,Early-demographic dividend,EAR,hydroelectric,EG.ELC.HYRO.ZS,14.00327961kwh
Row1542,2005,Early-demographic dividend,EAR,natural gas,EG.ELC.NGAS.ZS,31.45988894kwh
Row1542,2015,Early-demographic dividend,EAR,natural gas,EG.ELC.NGAS.ZS,32.58912976kwh
Row1543,2005,Early-demographic dividend,EAR,nuclear,EG.ELC.NUCL.ZS,1.750121655kwh
Row1543,2015,Early-demographic dividend,EAR,nuclear,EG.ELC.NUCL.ZS,0.264383022kwh
Row1544,2005,Early-demographic dividend,EAR,oil,EG.ELC.PETR.ZS,13.04333785kwh
Row1544,2015,Early-demographic dividend,EAR,oil,EG.ELC.PETR.ZS,9.07356504kwh
Row1546,2005,Early-demographic dividend,EAR,renewable,EG.ELC.RNWX.ZS,1.571195136kwh
Row1546,2015,Early-demographic dividend,EAR,renewable,EG.ELC.RNWX.ZS,3.566784345kwh
Row1547,2005,East Asia & Pacific,EAS,coal,EG.ELC.COAL.ZS,57.00475134kwh
Row1547,2015,East Asia & Pacific,EAS,coal,EG.ELC.COAL.ZS,59.39184615kwh
Row1548,2005,East Asia & Pacific,EAS,hydroelectric,EG.ELC.HYRO.ZS,11.43009215kwh
Row1548,2015,East Asia & Pacific,EAS,hydroelectric,EG.ELC.HYRO.ZS,15.22843896kwh
Row1549,2005,East Asia & Pacific,EAS,natural gas,EG.ELC.NGAS.ZS,12.602355kwh
Row1549,2015,East Asia & Pacific,EAS,natural gas,EG.ELC.NGAS.ZS,13.52405834kwh
Row1550,2005,East Asia & Pacific,EAS,nuclear,EG.ELC.NUCL.ZS,10.67713599kwh
Row1550,2015,East Asia & Pacific,EAS,nuclear,EG.ELC.NUCL.ZS,1.946613607kwh
Row1551,2005,East Asia & Pacific,EAS,oil,EG.ELC.PETR.ZS,5.965361602kwh
Row1551,2015,East Asia & Pacific,EAS,oil,EG.ELC.PETR.ZS,1.681472584kwh
Row1553,2005,East Asia & Pacific,EAS,renewable,EG.ELC.RNWX.ZS,1.096290839kwh
Row1553,2015,East Asia & Pacific,EAS,renewable,EG.ELC.RNWX.ZS,4.97481083kwh
Row1554,2005,East Asia & Pacific (excluding high income),EAP,coal,EG.ELC.COAL.ZS,70.51869448kwh
Row1554,2015,East Asia & Pacific (excluding high income),EAP,coal,EG.ELC.COAL.ZS,66.08821464kwh
Row1555,2005,East Asia & Pacific (excluding high income),EAP,hydroelectric,EG.ELC.HYRO.ZS,15.36081768kwh
Row1555,2015,East Asia & Pacific (excluding high income),EAP,hydroelectric,EG.ELC.HYRO.ZS,18.3951231kwh
Row1556,2005,East Asia & Pacific (excluding high income),EAP,natural gas,EG.ELC.NGAS.ZS,7.466602447kwh
Row1556,2015,East Asia & Pacific (excluding high income),EAP,natural gas,EG.ELC.NGAS.ZS,7.119037849kwh
Row1557,2005,East Asia & Pacific (excluding high income),EAP,nuclear,EG.ELC.NUCL.ZS,1.771862889kwh
Row1558,2005,East Asia & Pacific (excluding high income),EAP,oil,EG.ELC.PETR.ZS,3.702228206kwh
Row1558,2015,East Asia & Pacific (excluding high income),EAP,oil,EG.ELC.PETR.ZS,0.597312164kwh
Row1560,2005,East Asia & Pacific (excluding high income),EAP,renewable,EG.ELC.RNWX.ZS,0.853723645kwh
Row1560,2015,East Asia & Pacific (excluding high income),EAP,renewable,EG.ELC.RNWX.ZS,4.761400985kwh
Row1561,2005,East Asia & Pacific (IDA & IBRD countries),TEA,coal,EG.ELC.COAL.ZS,70.76157721kwh
Row1561,2015,East Asia & Pacific (IDA & IBRD countries),TEA,coal,EG.ELC.COAL.ZS,66.17928642kwh
Row1562,2005,East Asia & Pacific (IDA & IBRD countries),TEA,hydroelectric,EG.ELC.HYRO.ZS,15.03758434kwh
Row1562,2015,East Asia & Pacific (IDA & IBRD countries),TEA,hydroelectric,EG.ELC.HYRO.ZS,18.28315168kwh
Row1563,2005,East Asia & Pacific (IDA & IBRD countries),TEA,natural gas,EG.ELC.NGAS.ZS,7.524173498kwh
Row1563,2015,East Asia & Pacific (IDA & IBRD countries),TEA,natural gas,EG.ELC.NGAS.ZS,7.133556568kwh
Row1564,2005,East Asia & Pacific (IDA & IBRD countries),TEA,nuclear,EG.ELC.NUCL.ZS,1.785524794kwh
Row1565,2005,East Asia & Pacific (IDA & IBRD countries),TEA,oil,EG.ELC.PETR.ZS,3.702690336kwh
Row1565,2015,East Asia & Pacific (IDA & IBRD countries),TEA,oil,EG.ELC.PETR.ZS,0.586377055kwh
Row1567,2005,East Asia & Pacific (IDA & IBRD countries),TEA,renewable,EG.ELC.RNWX.ZS,0.860306259kwh
Row1567,2015,East Asia & Pacific (IDA & IBRD countries),TEA,renewable,EG.ELC.RNWX.ZS,4.771111488kwh
Row1568,2005,Euro area,EMU,coal,EG.ELC.COAL.ZS,25.10926166kwh
Row1568,2015,Euro area,EMU,coal,EG.ELC.COAL.ZS,22.05536149kwh
Row1569,2005,Euro area,EMU,hydroelectric,EG.ELC.HYRO.ZS,8.61909099kwh
Row1569,2015,Euro area,EMU,hydroelectric,EG.ELC.HYRO.ZS,9.979026475kwh
Row1570,2005,Euro area,EMU,natural gas,EG.ELC.NGAS.ZS,20.51380347kwh
Row1570,2015,Euro area,EMU,natural gas,EG.ELC.NGAS.ZS,16.19117441kwh
Row1571,2005,Euro area,EMU,nuclear,EG.ELC.NUCL.ZS,33.78918698kwh
Row1571,2015,Euro area,EMU,nuclear,EG.ELC.NUCL.ZS,29.04817842kwh
Row1572,2005,Euro area,EMU,oil,EG.ELC.PETR.ZS,5.475435868kwh
Row1572,2015,Euro area,EMU,oil,EG.ELC.PETR.ZS,2.42886527kwh
Row1574,2005,Euro area,EMU,renewable,EG.ELC.RNWX.ZS,4.905038303kwh
Row1574,2015,Euro area,EMU,renewable,EG.ELC.RNWX.ZS,18.73944232kwh
Row1575,2005,Europe & Central Asia,ECS,coal,EG.ELC.COAL.ZS,26.08771121kwh
Row1575,2015,Europe & Central Asia,ECS,coal,EG.ELC.COAL.ZS,23.20958199kwh
Row1576,2005,Europe & Central Asia,ECS,hydroelectric,EG.ELC.HYRO.ZS,15.60471105kwh
Row1576,2015,Europe & Central Asia,ECS,hydroelectric,EG.ELC.HYRO.ZS,16.18446901kwh
Row1577,2005,Europe & Central Asia,ECS,natural gas,EG.ELC.NGAS.ZS,25.96383662kwh
Row1577,2015,Europe & Central Asia,ECS,natural gas,EG.ELC.NGAS.ZS,24.32578152kwh
Row1578,2005,Europe & Central Asia,ECS,nuclear,EG.ELC.NUCL.ZS,24.7270697kwh
Row1578,2015,Europe & Central Asia,ECS,nuclear,EG.ELC.NUCL.ZS,16.0801853kwh
Row1579,2005,Europe & Central Asia,ECS,oil,EG.ELC.PETR.ZS,3.559346976kwh
Row1579,2015,Europe & Central Asia,ECS,oil,EG.ELC.PETR.ZS,1.449300277kwh
Row1581,2005,Europe & Central Asia,ECS,renewable,EG.ELC.RNWX.ZS,2.976987469kwh
Row1581,2015,Europe & Central Asia,ECS,renewable,EG.ELC.RNWX.ZS,11.78449231kwh
Row1582,2005,Europe & Central Asia (excluding high income),ECA,coal,EG.ELC.COAL.ZS,22.50190949kwh
Row1582,2015,Europe & Central Asia (excluding high income),ECA,coal,EG.ELC.COAL.ZS,23.07435242kwh
Row1583,2005,Europe & Central Asia (excluding high income),ECA,hydroelectric,EG.ELC.HYRO.ZS,19.03313706kwh
Row1583,2015,Europe & Central Asia (excluding high income),ECA,hydroelectric,EG.ELC.HYRO.ZS,17.41688501kwh
Row1584,2005,Europe & Central Asia (excluding high income),ECA,natural gas,EG.ELC.NGAS.ZS,39.90636524kwh
Row1584,2015,Europe & Central Asia (excluding high income),ECA,natural gas,EG.ELC.NGAS.ZS,41.42842201kwh
Row1585,2005,Europe & Central Asia (excluding high income),ECA,nuclear,EG.ELC.NUCL.ZS,15.75986711kwh
Row1586,2005,Europe & Central Asia (excluding high income),ECA,oil,EG.ELC.PETR.ZS,2.524410487kwh
Row1586,2015,Europe & Central Asia (excluding high income),ECA,oil,EG.ELC.PETR.ZS,0.882585207kwh
Row1588,2005,Europe & Central Asia (excluding high income),ECA,renewable,EG.ELC.RNWX.ZS,0.041832672kwh
Row1588,2015,Europe & Central Asia (excluding high income),ECA,renewable,EG.ELC.RNWX.ZS,1.201133826kwh
Row1589,2005,Europe & Central Asia (IDA & IBRD countries),TEC,coal,EG.ELC.COAL.ZS,28.71275669kwh
Row1589,2015,Europe & Central Asia (IDA & IBRD countries),TEC,coal,EG.ELC.COAL.ZS,27.61403986kwh
Row1590,2005,Europe & Central Asia (IDA & IBRD countries),TEC,hydroelectric,EG.ELC.HYRO.ZS,18.29073742kwh
Row1590,2015,Europe & Central Asia (IDA & IBRD countries),TEC,hydroelectric,EG.ELC.HYRO.ZS,16.61795004kwh
Row1591,2005,Europe & Central Asia (IDA & IBRD countries),TEC,natural gas,EG.ELC.NGAS.ZS,35.94196282kwh
Row1591,2015,Europe & Central Asia (IDA & IBRD countries),TEC,natural gas,EG.ELC.NGAS.ZS,37.57071263kwh
Row1592,2005,Europe & Central Asia (IDA & IBRD countries),TEC,nuclear,EG.ELC.NUCL.ZS,14.14105641kwh
Row1593,2005,Europe & Central Asia (IDA & IBRD countries),TEC,oil,EG.ELC.PETR.ZS,2.56466192kwh
Row1593,2015,Europe & Central Asia (IDA & IBRD countries),TEC,oil,EG.ELC.PETR.ZS,0.914231957kwh
Row1595,2005,Europe & Central Asia (IDA & IBRD countries),TEC,renewable,EG.ELC.RNWX.ZS,0.126142281kwh
Row1595,2015,Europe & Central Asia (IDA & IBRD countries),TEC,renewable,EG.ELC.RNWX.ZS,2.530912036kwh
Row1596,2005,European Union,EUU,coal,EG.ELC.COAL.ZS,29.11417632kwh
Row1596,2015,European Union,EUU,coal,EG.ELC.COAL.ZS,25.64397339kwh
Row1597,2005,European Union,EUU,hydroelectric,EG.ELC.HYRO.ZS,10.65152624kwh
Row1597,2015,European Union,EUU,hydroelectric,EG.ELC.HYRO.ZS,11.67339285kwh
Row1598,2005,European Union,EUU,natural gas,EG.ELC.NGAS.ZS,17.80986663kwh
Row1598,2015,European Union,EUU,natural gas,EG.ELC.NGAS.ZS,13.82911805kwh
Row1599,2005,European Union,EUU,nuclear,EG.ELC.NUCL.ZS,31.64034464kwh
Row1599,2015,European Union,EUU,nuclear,EG.ELC.NUCL.ZS,26.48026534kwh
Row1600,2005,European Union,EUU,oil,EG.ELC.PETR.ZS,4.738551594kwh
Row1600,2015,European Union,EUU,oil,EG.ELC.PETR.ZS,2.055826253kwh
Row1602,2005,European Union,EUU,renewable,EG.ELC.RNWX.ZS,4.686363457kwh
Row1602,2015,European Union,EUU,renewable,EG.ELC.RNWX.ZS,18.04195965kwh
Row1603,2005,Fragile and conflict affected situations,FCS,coal,EG.ELC.COAL.ZS,3.092110539kwh
Row1603,2015,Fragile and conflict affected situations,FCS,coal,EG.ELC.COAL.ZS,2.668407145kwh
Row1604,2005,Fragile and conflict affected situations,FCS,hydroelectric,EG.ELC.HYRO.ZS,42.52864296kwh
Row1604,2015,Fragile and conflict affected situations,FCS,hydroelectric,EG.ELC.HYRO.ZS,33.73770963kwh
Row1605,2005,Fragile and conflict affected situations,FCS,natural gas,EG.ELC.NGAS.ZS,20.14184077kwh
Row1605,2015,Fragile and conflict affected situations,FCS,natural gas,EG.ELC.NGAS.ZS,26.659355kwh
Row1607,2005,Fragile and conflict affected situations,FCS,oil,EG.ELC.PETR.ZS,24.7508787kwh
Row1607,2015,Fragile and conflict affected situations,FCS,oil,EG.ELC.PETR.ZS,21.27722723kwh
Row1609,2005,Fragile and conflict affected situations,FCS,renewable,EG.ELC.RNWX.ZS,9.76353E-4kwh
Row1609,2015,Fragile and conflict affected situations,FCS,renewable,EG.ELC.RNWX.ZS,0.054036941kwh
Row1610,2005,Heavily indebted poor countries (HIPC),HPC,coal,EG.ELC.COAL.ZS,0.221493205kwh
Row1610,2015,Heavily indebted poor countries (HIPC),HPC,coal,EG.ELC.COAL.ZS,0.185763911kwh
Row1611,2005,Heavily indebted poor countries (HIPC),HPC,hydroelectric,EG.ELC.HYRO.ZS,52.85033914kwh
Row1611,2015,Heavily indebted poor countries (HIPC),HPC,hydroelectric,EG.ELC.HYRO.ZS,46.22977477kwh
Row1612,2005,Heavily indebted poor countries (HIPC),HPC,natural gas,EG.ELC.NGAS.ZS,8.486795459kwh
Row1612,2015,Heavily indebted poor countries (HIPC),HPC,natural gas,EG.ELC.NGAS.ZS,13.97488885kwh
