Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Asia,º Asia,2013,BiocapTotGHA,307887828.03637743,0,1613006799.8652637,349686944.49438995,643928935.812994,267636222.79178858,3182146731.000818,,null
Asia,º Asia,2013,EFConsTotGHA,307887828.03637743,6342562606.26618,1856933277.866846,327982606.4892528,718668179.152662,311038282.1140755,9865072779.925392,,null
Asia,º Asia,2014,BiocapTotGHA,311262377.59046066,0,1609945917.2297454,350426419.74898356,644767144.4141483,268264972.93066788,3184666831.9140005,,null
Asia,º Asia,2014,EFConsTotGHA,311262377.59046066,6414609211.697743,1888268261.4701872,341093642.7126804,723927373.7816417,327767274.68096364,10006928141.933678,,null
Asia,º Asia,2015,BiocapTotGHA,304609443.45514303,0,1642770284.8802898,351581110.2975754,643103803.0663302,269117805.6963674,3211182447.3957067,,null
Asia,º Asia,2015,EFConsTotGHA,304609443.45514303,6417618241.774255,1966470504.4680977,338276588.3272459,707176571.1502079,330702821.66056764,10064854170.83552,,null
Asia,º Asia,2016,BiocapTotGHA,305635888.88618994,0,1649558231.5981002,351394217.8206221,641847187.7213674,268556788.985547,3216992315.0118275,,null
Asia,º Asia,2016,EFConsTotGHA,305635888.88618994,6420043303.147262,1976785351.8722553,331359745.3977816,726361310.0964203,335801611.90878975,10095987211.308708,,null
Asia,º Asia,2017,BiocapTotGHA,314960451.1577178,0,1700554874.9685256,351286093.82684916,642874939.509484,268384602.68811202,3278060962.150689,,null
Asia,º Asia,2017,EFConsTotGHA,314960451.1577178,6807729240.225178,2023716170.2106187,335234038.182689,746466117.0475959,337707875.0158467,10565813891.839645,,null
