time,origin,dest,count 
1758,39,225,1 
1758,41,302,1 
1758,42,23,1 
1758,42,85,1 
1758,42,157,3 
1758,42,193,2 
1758,57,311,1 
1758,61,173,1 
1758,61,188,1 
1758,61,225,1 
1758,63,23,1 
1758,71,23,1 
1758,71,157,1 
1758,87,311,1 
1758,93,17,20 
1758,93,230,5 
1758,113,31,1 
1758,113,311,1 
1758,126,23,2 
1758,126,85,4 
1758,126,193,1 
1758,126,215,1 
1758,126,234,1 
1758,126,301,2 
1758,131,23,1 
1758,131,31,1 
1758,131,85,2 
1758,131,257,1 
1758,175,157,1 
1758,186,302,1 
1758,186,311,3 
1758,212,23,1 
1758,287,194,1 
1758,329,85,2 
1758,329,135,1 
1758,329,157,3 
1758,332,157,2 
1758,335,23,1 
1758,335,85,1 
1758,335,157,2 
1759,21,23,1 
1759,30,157,1 
1759,33,85,1 
1759,42,23,1 
1759,42,85,1 
1759,42,157,1 
1759,57,311,1 
1759,61,188,1 
1759,61,225,1 
1759,71,23,3 
1759,71,193,2 
1759,71,257,2 
1759,71,301,1 
1759,72,311,1 
1759,75,4,1 
1759,93,17,11 
1759,93,258,1 
1759,126,6,1 
1759,126,85,4 
1759,126,179,1 
1759,126,193,1 
1759,126,219,1 
1759,131,157,2 
1759,131,193,2 
1759,131,311,1 
1759,163,311,2 
1759,186,157,2 
1759,186,311,2 
1759,186,320,1 
1759,204,17,2 
1759,329,23,1 
1759,332,157,2 
1759,335,9,1 
1759,335,85,2 
1759,335,157,2 
1759,335,315,1 
1760,21,85,1 
1760,21,320,1 
1760,25,193,1 
1760,29,258,2 
1760,33,23,1 
1760,39,225,1 
1760,42,23,2 
1760,42,85,2 
1760,42,157,2 
1760,42,193,2 
1760,42,229,1 
1760,42,256,1 
1760,57,85,1 
1760,61,188,2 
1760,61,225,1 
1760,63,123,1 
1760,63,157,2 
1760,63,193,1 
1760,71,23,1 
1760,71,157,2 
1760,71,193,1 
1760,71,257,2 
1760,87,311,1 
1760,93,17,13 
1760,93,258,1 
1760,126,23,1 
1760,126,83,1 
1760,126,85,3 
1760,126,193,2 
1760,126,301,1 
1760,131,85,1 
1760,131,157,1 
1760,131,193,1 
1760,131,215,1 
1760,131,311,2 
1760,148,320,1 
1760,175,85,1 
1760,186,157,1 
1760,186,311,2 
1760,204,17,1 
1760,204,23,1 
1760,239,123,1 
1760,239,157,1 
1760,245,17,1 
1760,250,17,1 
1760,251,17,1 
1760,281,17,1 
1760,329,157,4 
1760,332,17,1 
1760,335,23,1 
1760,335,44,1 
1760,335,85,1 
1760,335,203,1 
1760,335,320,1 
1761,20,256,1 
1761,21,85,1 
1761,21,123,1 
1761,25,336,1 
1761,30,157,2 
1761,33,17,1 
1761,34,6,1 
1761,39,188,1 
1761,39,225,2 
1761,42,142,1 
1761,42,157,2 
1761,42,193,2 
1761,57,4,2 
1761,57,157,1 
1761,57,311,1 
1761,61,188,1 
1761,61,225,1 
1761,63,157,2 
1761,64,4,1 
1761,71,23,1 
1761,71,123,1 
1761,71,157,4 
1761,71,160,1 
1761,71,232,1 
1761,71,257,1 
1761,72,311,1 
1761,93,17,8 
1761,113,311,1 
1761,115,17,1 
1761,126,23,1 
1761,126,85,4 
1761,126,219,1 
1761,131,123,1 
1761,131,157,2 
1761,131,215,1 
1761,131,257,1 
1761,131,311,2 
1761,132,44,1 
1761,132,311,1 
1761,132,336,1 
1761,148,85,1 
1761,148,256,1 
1761,163,311,1 
1761,175,160,1 
1761,175,256,1 
1761,186,311,1 
1761,204,17,1 
1761,239,83,1 
1761,239,157,1 
1761,286,256,1 
1761,287,23,1 
1761,290,4,1 
1761,329,23,1 
1761,329,85,1 
1761,329,135,1 
1761,329,157,2 
1761,329,160,1 
1761,332,17,4 
1761,335,44,1 
1761,335,157,1 
1761,335,193,1 
1761,335,254,1 
1761,335,256,2 
1762,30,160,1 
1762,39,188,1 
1762,39,225,1 
1762,42,123,2 
1762,42,160,4 
1762,42,193,3 
1762,42,320,1 
1762,61,225,2 
1762,63,23,1 
1762,63,123,1 
1762,63,142,1 
1762,63,160,2 
1762,63,193,1 
1762,71,6,1 
1762,71,85,1 
1762,71,215,1 
1762,71,257,2 
1762,71,301,1 
1762,72,31,1 
1762,72,302,1 
1762,72,311,1 
1762,87,116,1 
1762,87,311,2 
1762,93,17,6 
1762,113,311,1 
1762,115,17,4 
1762,126,9,1 
1762,126,232,1 
1762,126,301,1 
1762,131,6,1 
1762,131,23,1 
1762,131,160,1 
1762,131,256,1 
1762,131,311,2 
1762,175,229,1 
1762,186,4,1 
1762,245,17,2 
1762,286,229,1 
1762,286,256,1 
1762,329,85,1 
1762,329,157,1 
1762,329,160,1 
1762,329,311,1 
1762,329,320,1 
1762,332,17,4 
1762,332,23,1 
1762,332,256,1 
1762,335,23,1 
1762,335,44,1 
1762,335,85,1 
1762,335,160,4 
1762,335,256,1 
1762,335,315,1 
1763,21,4,1 
1763,25,135,1 
1763,30,135,1 
1763,30,160,1 
1763,30,283,1 
1763,33,17,1 
1763,39,188,2 
1763,42,23,1 
1763,42,52,1 
1763,42,85,1 
1763,42,160,2 
1763,42,320,2 
1763,57,311,1 
1763,61,188,2 
1763,61,225,1 
1763,63,142,2 
1763,63,243,1 
1763,64,135,1 
1763,71,23,6 
1763,71,85,1 
1763,71,135,1 
1763,71,160,2 
1763,71,193,1 
1763,71,200,2 
1763,72,311,2 
1763,87,31,1 
1763,93,17,3 
1763,93,258,1 
1763,115,17,1 
1763,126,85,2 
1763,126,142,1 
1763,126,160,1 
1763,131,141,1 
1763,131,160,3 
1763,131,215,1 
1763,132,157,1 
1763,175,23,1 
1763,186,311,1 
1763,239,160,1 
1763,239,311,1 
1763,245,17,4 
1763,329,6,1 
1763,329,85,1 
1763,329,142,3 
1763,329,160,1 
1763,332,17,3 
1763,332,160,2 
1763,332,230,1 
1763,335,23,2 
1763,335,160,2 
1763,335,320,2 
1764,25,23,1 
1764,30,160,3 
1764,30,193,1 
1764,30,320,1 
1764,33,142,1 
1764,34,142,1 
1764,34,160,2 
1764,39,188,2 
1764,41,311,1 
1764,42,23,4 
1764,42,80,1 
1764,42,107,1 
1764,42,135,1 
1764,42,142,2 
1764,42,160,4 
1764,61,188,1 
1764,61,225,1 
1764,63,9,1 
1764,63,23,1 
1764,63,135,1 
1764,63,160,6 
1764,63,193,1 
1764,71,23,3 
1764,71,85,1 
1764,71,142,1 
1764,71,157,1 
1764,71,160,1 
1764,71,200,1 
1764,71,257,1 
1764,71,311,1 
1764,72,311,4 
1764,87,4,1 
1764,87,311,2 
1764,93,17,1 
1764,113,311,1 
1764,115,17,3 
1764,124,23,1 
1764,126,23,2 
1764,126,85,4 
1764,126,107,3 
1764,126,135,1 
1764,130,274,1 
1764,131,23,2 
1764,131,160,5 
1764,131,311,1 
1764,132,243,1 
1764,148,23,1 
1764,148,160,1 
1764,148,193,1 
1764,175,23,2 
1764,175,243,1 
1764,186,23,2 
1764,186,84,1 
1764,186,160,1 
1764,186,311,1 
1764,186,320,1 
1764,239,4,1 
1764,245,17,1 
1764,286,254,1 
1764,286,274,1 
1764,329,84,1 
1764,329,85,2 
1764,329,142,2 
1764,329,231,1 
1764,329,274,1 
1764,332,17,2 
1764,332,23,1 
1764,332,85,1 
1764,332,157,1 
1764,332,160,2 
1764,332,193,1 
1764,332,258,2 
1764,332,274,2 
1764,332,311,1 
1764,335,23,3 
1764,335,85,1 
1764,335,135,2 
1764,335,160,3 
1764,335,311,1 
1765,13,243,1 
1765,13,258,1 
1765,21,135,1 
1765,25,85,2 
1765,25,107,1 
1765,25,160,2 
1765,29,17,1 
1765,30,160,1 
1765,33,135,1 
1765,33,160,1 
1765,34,85,1 
1765,39,188,1 
1765,42,23,3 
1765,42,85,1 
1765,42,107,1 
1765,42,135,2 
1765,42,160,4 
1765,57,23,1 
1765,57,84,1 
1765,57,243,1 
1765,57,311,1 
1765,61,188,2 
1765,61,225,1 
1765,63,85,1 
1765,63,160,3 
1765,63,193,1 
1765,63,200,1 
1765,64,135,1 
1765,71,160,2 
1765,71,199,1 
1765,71,200,1 
1765,72,4,1 
1765,72,311,3 
1765,87,311,4 
1765,93,17,6 
1765,93,230,1 
1765,113,311,1 
1765,115,17,1 
1765,115,243,1 
1765,115,258,1 
1765,126,23,4 
1765,126,52,1 
1765,126,85,9 
1765,126,135,1 
1765,126,157,1 
1765,126,257,1 
1765,130,84,1 
1765,131,85,7 
1765,131,160,2 
1765,131,283,1 
1765,131,320,1 
1765,148,85,1 
1765,167,160,1 
1765,175,23,1 
1765,175,84,1 
1765,186,23,1 
1765,186,84,1 
1765,186,311,5 
1765,212,23,2 
1765,212,200,1 
1765,245,17,4 
1765,245,160,1 
1765,245,258,1 
1765,250,17,1 
1765,251,17,1 
1765,286,52,1 
1765,286,85,1 
1765,286,274,1 
1765,286,292,1 
1765,287,160,2 
1765,329,83,1 
1765,329,85,6 
1765,329,142,1 
1765,329,160,2 
1765,329,193,3 
1765,332,17,2 
1765,332,193,1 
1765,332,243,3 
1765,332,274,1 
1765,332,311,1 
1765,335,4,1 
1765,335,23,3 
1765,335,85,4 
1765,335,135,2 
1765,335,160,4 
1766,1,274,1 
1766,20,23,1 
1766,20,160,1 
1766,25,160,1 
1766,29,17,3 
1766,30,160,2 
1766,33,243,1 
1766,33,274,1 
1766,34,107,1 
1766,34,135,1 
1766,34,274,1 
1766,39,188,1 
1766,39,225,2 
1766,41,311,1 
1766,42,23,1 
1766,42,85,1 
1766,42,107,2 
1766,42,135,5 
1766,42,157,2 
1766,42,160,2 
1766,57,193,1 
1766,61,188,3 
1766,63,135,4 
1766,63,160,2 
1766,63,200,1 
1766,64,135,1 
1766,71,23,4 
1766,72,4,1 
1766,72,311,4 
1766,81,23,1 
1766,87,31,1 
1766,87,311,6 
1766,93,17,8 
1766,93,230,2 
1766,113,311,1 
1766,115,17,2 
1766,115,243,1 
1766,115,258,1 
1766,124,23,1 
1766,124,315,1 
1766,126,23,3 
1766,126,52,1 
1766,126,135,3 
1766,126,157,2 
1766,126,232,1 
1766,126,284,2 
1766,130,193,1 
1766,130,243,1 
1766,130,274,2 
1766,131,23,1 
1766,131,160,3 
1766,131,243,1 
1766,131,320,2 
1766,132,243,1 
1766,148,277,1 
1766,148,283,1 
1766,167,17,2 
1766,175,84,1 
1766,175,244,1 
1766,186,135,1 
1766,186,137,1 
1766,212,157,1 
1766,212,200,2 
1766,245,17,2 
1766,245,230,1 
1766,286,243,2 
1766,290,284,1 
1766,329,83,1 
1766,329,84,1 
1766,329,135,1 
1766,329,160,3 
1766,329,193,1 
1766,332,17,2 
1766,332,23,2 
1766,332,135,1 
1766,332,157,1 
1766,332,160,2 
1766,332,243,1 
1766,332,258,1 
1766,332,274,1 
1766,334,135,1 
1766,335,23,3 
1766,335,52,1 
1766,335,107,1 
1766,335,116,1 
1766,335,135,4 
1766,335,157,1 
1766,335,160,3 
1766,335,243,1 
1766,335,311,1 
1767,20,23,1 
1767,20,52,1 
1767,20,193,1 
1767,21,135,1 
1767,25,135,3 
1767,25,160,1 
1767,25,284,1 
1767,29,17,2 
1767,33,84,1 
1767,34,23,2 
1767,34,160,1 
1767,39,188,3 
1767,39,225,2 
1767,41,31,1 
1767,42,23,1 
1767,42,107,2 
1767,42,135,4 
1767,42,137,1 
1767,42,157,1 
1767,42,160,1 
1767,42,254,2 
1767,57,84,1 
1767,57,135,1 
1767,57,243,2 
1767,57,311,1 
1767,61,188,3 
1767,61,225,1 
1767,63,52,2 
1767,63,84,3 
1767,63,107,2 
1767,63,135,1 
1767,64,23,1 
1767,71,23,6 
1767,71,135,2 
1767,72,116,1 
1767,87,311,1 
1767,93,17,5 
1767,93,230,1 
1767,93,258,1 
1767,113,116,1 
1767,115,17,3 
1767,115,258,1 
1767,126,6,1 
1767,126,23,1 
1767,126,135,1 
1767,126,160,2 
1767,131,4,1 
1767,131,23,1 
1767,131,160,1 
1767,131,200,1 
1767,131,301,1 
1767,131,311,1 
1767,148,254,1 
1767,175,23,1 
1767,175,274,2 
1767,186,23,1 
1767,186,84,1 
1767,186,311,6 
1767,204,258,1 
1767,212,107,3 
1767,212,157,1 
1767,212,254,1 
1767,212,283,1 
1767,245,17,2 
1767,290,84,1 
1767,329,84,2 
1767,329,85,2 
1767,329,243,2 
1767,329,254,1 
1767,329,274,1 
1767,329,284,1 
1767,332,17,2 
1767,332,243,2 
1767,335,23,3 
1767,335,107,1 
1767,335,135,2 
1767,335,157,2 
1767,335,160,1 
1767,335,254,1 
1767,335,284,1 
1767,335,311,1 
1768,20,52,1 
1768,20,157,1 
1768,25,23,2 
1768,25,52,1 
1768,25,107,1 
1768,25,135,1 
1768,29,17,6 
1768,30,160,3 
1768,34,83,1 
1768,34,135,1 
1768,39,188,5 
1768,42,23,1 
1768,42,42,1 
1768,42,52,1 
1768,42,107,1 
1768,42,135,3 
1768,42,157,1 
1768,42,160,2 
1768,42,243,1 
1768,42,254,1 
1768,57,31,1 
1768,57,84,1 
1768,57,142,1 
1768,57,254,1 
1768,57,311,1 
1768,61,188,2 
1768,61,225,1 
1768,63,4,1 
1768,63,52,3 
1768,63,107,2 
1768,63,135,1 
1768,63,160,1 
1768,63,254,1 
1768,63,274,2 
1768,64,135,1 
1768,71,23,6 
1768,71,135,2 
1768,72,116,1 
1768,72,311,2 
1768,81,307,1 
1768,87,104,1 
1768,87,311,3 
1768,93,17,7 
1768,93,230,2 
1768,124,23,1 
1768,124,107,1 
1768,124,200,1 
1768,126,23,2 
1768,126,52,1 
1768,126,107,1 
1768,126,135,1 
1768,126,243,1 
1768,126,284,2 
1768,130,243,1 
1768,130,244,1 
1768,130,274,1 
1768,131,9,1 
1768,131,23,2 
1768,131,31,1 
1768,131,160,1 
1768,131,301,1 
1768,132,243,1 
1768,167,230,1 
1768,186,23,2 
1768,186,311,3 
1768,212,107,1 
1768,212,283,1 
1768,239,160,1 
1768,245,17,2 
1768,245,160,1 
1768,329,23,2 
1768,329,84,1 
1768,329,193,1 
1768,329,243,2 
1768,329,244,2 
1768,329,274,1 
1768,329,284,1 
1768,329,320,1 
1768,332,17,1 
1768,332,274,1 
1768,335,6,1 
1768,335,23,2 
1768,335,52,1 
1768,335,85,1 
1768,335,107,2 
1768,335,157,1 
1768,335,160,1 
1768,335,193,1 
1768,335,284,1 
1769,20,85,1 
1769,21,23,1 
1769,25,23,1 
1769,25,85,1 
1769,25,107,1 
1769,25,135,1 
1769,25,160,1 
1769,29,17,2 
1769,30,85,1 
1769,30,157,1 
1769,30,160,1 
1769,33,274,1 
1769,34,84,1 
1769,34,85,1 
1769,34,243,1 
1769,34,254,1 
1769,39,188,2 
1769,42,23,6 
1769,42,52,2 
1769,42,107,2 
1769,42,135,2 
1769,42,157,1 
1769,57,274,1 
1769,57,311,2 
1769,61,188,1 
1769,61,225,1 
1769,63,11,1 
1769,63,23,1 
1769,63,85,1 
1769,63,107,4 
1769,63,157,1 
1769,63,243,1 
1769,63,254,1 
1769,64,23,3 
1769,64,135,1 
1769,71,23,2 
1769,71,157,1 
1769,72,311,1 
1769,87,31,1 
1769,87,311,4 
1769,93,17,9 
1769,93,230,1 
1769,93,258,2 
1769,113,4,1 
1769,115,17,1 
1769,115,243,1 
1769,124,23,1 
1769,124,83,1 
1769,124,315,1 
1769,126,85,4 
1769,126,135,2 
1769,126,284,2 
1769,130,243,1 
1769,131,23,4 
1769,131,102,1 
1769,131,160,1 
1769,132,23,1 
1769,132,243,1 
1769,148,135,1 
1769,148,243,2 
1769,148,301,1 
1769,167,17,1 
1769,175,84,1 
1769,175,254,1 
1769,186,311,1 
1769,212,107,1 
1769,239,107,1 
1769,245,243,1 
1769,281,17,1 
1769,287,4,1 
1769,329,23,1 
1769,329,84,1 
1769,329,85,3 
1769,329,107,1 
1769,329,254,1 
1769,329,320,1 
1769,332,17,3 
1769,332,258,1 
1769,332,274,1 
1769,335,23,2 
1769,335,52,1 
1769,335,85,2 
1769,335,107,2 
1769,335,135,2 
1769,335,160,2 
1769,335,284,1 
1770,25,23,1 
1770,25,135,3 
1770,25,157,1 
1770,25,320,1 
1770,29,17,2 
1770,30,157,1 
1770,30,160,2 
1770,34,107,1 
1770,39,188,1 
1770,39,225,4 
1770,42,23,7 
1770,42,107,3 
1770,42,135,1 
1770,42,157,5 
1770,42,254,1 
1770,57,84,1 
1770,57,274,1 
1770,57,311,1 
1770,61,188,1 
1770,61,225,1 
1770,63,23,2 
1770,63,52,1 
1770,63,107,6 
1770,63,135,1 
1770,63,157,1 
1770,63,254,1 
1770,64,23,2 
1770,64,107,1 
1770,71,135,1 
1770,72,311,4 
1770,75,225,1 
1770,87,116,1 
1770,87,311,2 
1770,93,17,5 
1770,93,230,3 
1770,113,311,1 
1770,115,17,1 
1770,115,258,1 
1770,124,23,1 
1770,124,52,1 
1770,124,311,2 
1770,126,23,3 
1770,126,135,2 
1770,126,194,1 
1770,126,215,1 
1770,126,284,1 
1770,126,320,2 
1770,130,84,1 
1770,130,243,4 
1770,130,274,2 
1770,131,102,1 
1770,131,135,1 
1770,131,301,1 
1770,148,23,1 
1770,148,135,1 
1770,148,243,1 
1770,175,274,1 
1770,175,311,2 
1770,186,311,1 
1770,212,23,1 
1770,212,107,1 
1770,212,135,1 
1770,239,23,1 
1770,245,17,1 
1770,245,243,1 
1770,287,284,1 
1770,329,84,1 
1770,329,107,1 
1770,329,135,1 
1770,329,254,2 
1770,329,311,1 
1770,329,320,1 
1770,332,17,1 
1770,332,160,1 
1770,332,243,1 
1770,332,274,1 
1770,335,23,2 
1770,335,52,2 
1770,335,107,1 
1770,335,135,1 
1770,335,157,2 
1771,21,85,1 
1771,21,299,1 
1771,25,107,3 
1771,25,135,1 
1771,29,17,4 
1771,29,258,9 
1771,30,52,1 
1771,30,160,1 
1771,30,193,1 
1771,39,225,3 
1771,41,311,2 
1771,42,4,1 
1771,42,23,3 
1771,42,52,1 
1771,42,107,7 
1771,42,157,2 
1771,42,200,1 
1771,61,225,3 
1771,63,23,1 
1771,63,107,2 
1771,64,23,1 
1771,64,107,1 
1771,64,135,1 
1771,71,157,1 
1771,72,116,1 
1771,72,311,2 
1771,87,116,1 
1771,87,311,8 
1771,93,17,7 
1771,93,258,1 
1771,113,311,6 
1771,124,23,1 
1771,126,23,1 
1771,126,52,1 
1771,126,85,4 
1771,126,135,1 
1771,126,141,1 
1771,126,243,1 
1771,126,284,2 
1771,130,243,2 
1771,131,85,1 
1771,131,135,5 
1771,132,243,1 
1771,148,200,1 
1771,175,84,1 
1771,186,116,1 
1771,212,135,1 
1771,212,157,1 
1771,239,23,1 
1771,239,107,1 
1771,329,23,1 
1771,329,85,2 
1771,329,243,2 
1771,329,244,1 
1771,332,83,1 
1771,332,157,2 
1771,332,230,2 
1771,334,23,1 
1771,335,23,3 
1771,335,52,1 
1771,335,107,8 
1771,335,135,1 
1771,335,301,1 
1771,335,311,1 
1772,1,243,1 
1772,29,17,1 
1772,29,258,1 
1772,30,157,3 
1772,34,23,1 
1772,39,188,3 
1772,39,225,2 
1772,42,23,2 
1772,42,107,5 
1772,42,135,2 
1772,42,157,2 
1772,57,311,2 
1772,61,225,2 
1772,63,23,2 
1772,63,107,4 
1772,63,135,4 
1772,63,157,2 
1772,63,200,1 
1772,63,320,1 
1772,64,107,1 
1772,64,135,2 
1772,64,157,1 
1772,71,157,1 
1772,72,23,1 
1772,72,116,1 
1772,87,311,1 
1772,93,17,10 
1772,93,230,3 
1772,113,311,1 
1772,124,31,1 
1772,124,107,1 
1772,124,281,1 
1772,125,107,1 
1772,125,157,1 
1772,126,83,1 
1772,126,85,5 
1772,126,243,1 
1772,130,243,1 
1772,131,23,2 
1772,131,85,1 
1772,131,102,2 
1772,131,135,1 
1772,131,157,2 
1772,132,119,1 
1772,148,135,1 
1772,167,243,1 
1772,175,243,1 
1772,186,4,1 
1772,186,31,1 
1772,186,85,2 
1772,186,243,1 
1772,186,302,1 
1772,186,311,3 
1772,212,107,1 
1772,212,135,1 
1772,212,157,2 
1772,281,17,1 
1772,286,193,1 
1772,329,23,1 
1772,329,84,1 
1772,329,243,1 
1772,329,320,1 
1772,332,85,1 
1772,332,274,1 
1772,335,23,3 
1772,335,85,3 
1772,335,107,4 
1772,335,135,1 
1772,335,157,3 
1773,25,157,3 
1773,29,17,2 
1773,30,157,1 
1773,30,274,1 
1773,34,157,1 
1773,34,160,1 
1773,39,188,1 
1773,39,225,2 
1773,42,135,1 
1773,42,157,7 
1773,57,116,1 
1773,57,311,1 
1773,61,225,2 
1773,63,85,1 
1773,63,107,1 
1773,63,135,1 
1773,63,200,1 
1773,63,243,1 
1773,64,135,1 
1773,64,157,1 
1773,65,23,1 
1773,70,135,1 
1773,71,85,1 
1773,71,157,1 
1773,72,302,1 
1773,72,311,1 
1773,87,4,1 
1773,87,311,1 
1773,93,17,8 
1773,93,230,2 
1773,113,31,1 
1773,124,157,1 
1773,124,311,1 
1773,125,23,1 
1773,126,85,7 
1773,126,107,1 
1773,126,192,1 
1773,130,243,2 
1773,131,85,4 
1773,131,135,4 
1773,131,157,7 
1773,148,85,1 
1773,148,157,2 
1773,167,17,1 
1773,167,243,1 
1773,186,4,1 
1773,186,85,1 
1773,186,116,1 
1773,186,243,2 
1773,186,302,1 
1773,186,311,1 
1773,239,160,1 
1773,267,107,1 
1773,286,243,1 
1773,329,84,1 
1773,329,85,2 
1773,329,116,1 
1773,329,157,1 
1773,332,17,1 
1773,332,85,1 
1773,332,274,2 
1773,335,85,4 
1773,335,107,1 
1773,335,135,1 
1773,335,157,2 
1774,21,85,1 
1774,25,52,1 
1774,29,17,2 
1774,30,52,1 
1774,30,157,2 
1774,34,17,1 
1774,34,107,1 
1774,34,157,2 
1774,39,188,1 
1774,39,225,2 
1774,42,107,2 
1774,42,157,11 
1774,42,160,1 
1774,57,193,1 
1774,61,188,3 
1774,63,11,1 
1774,63,23,1 
1774,63,52,1 
1774,63,107,2 
1774,63,157,3 
1774,63,160,1 
1774,64,23,1 
1774,64,107,3 
1774,64,135,2 
1774,65,23,1 
1774,71,157,1 
1774,72,116,1 
1774,75,23,1 
1774,75,188,1 
1774,87,4,2 
1774,87,111,1 
1774,87,116,1 
1774,87,311,1 
1774,93,17,10 
1774,113,311,1 
1774,115,17,1 
1774,124,107,1 
1774,124,157,1 
1774,126,85,4 
1774,126,107,1 
1774,126,160,1 
1774,126,284,2 
1774,131,4,1 
1774,131,23,2 
1774,131,102,1 
1774,131,135,2 
1774,131,157,4 
1774,132,84,1 
1774,132,243,1 
1774,148,85,2 
1774,148,299,1 
1774,175,243,3 
1774,186,116,1 
1774,212,157,2 
1774,245,135,1 
1774,245,157,1 
1774,286,243,1 
1774,329,85,2 
1774,329,107,1 
1774,329,135,1 
1774,329,157,1 
1774,329,243,1 
1774,329,274,2 
1774,329,284,1 
1774,332,4,1 
1774,332,17,1 
1774,332,85,1 
1774,332,157,1 
1774,332,230,1 
1774,332,243,1 
1774,335,23,1 
1774,335,85,1 
1774,335,107,2 
1774,335,135,1 
1774,335,157,2 
1774,335,160,1 
1774,335,315,1 
1775,14,139,1 
1775,25,107,1 
1775,25,135,2 
1775,29,17,8 
1775,29,258,9 
1775,30,52,1 
1775,30,157,1 
1775,33,274,2 
1775,34,4,1 
1775,34,107,2 
1775,39,225,2 
1775,42,107,1 
1775,42,157,7 
1775,57,243,2 
1775,61,225,2 
1775,63,23,1 
1775,63,107,3 
1775,63,135,2 
1775,63,157,3 
1775,63,274,1 
1775,64,107,2 
1775,64,157,3 
1775,65,107,1 
1775,75,188,6 
1775,87,4,1 
1775,87,104,1 
1775,87,302,3 
1775,87,311,1 
1775,93,17,7 
1775,113,311,1 
1775,124,4,1 
1775,124,104,1 
1775,124,302,1 
1775,126,107,1 
1775,126,135,1 
1775,126,157,1 
1775,130,155,1 
1775,130,243,1 
1775,131,23,2 
1775,131,52,2 
1775,131,85,1 
1775,131,102,1 
1775,131,135,2 
1775,131,157,9 
1775,131,227,1 
1775,132,193,1 
1775,132,243,1 
1775,132,274,1 
1775,148,107,1 
1775,148,157,2 
1775,148,200,1 
1775,175,116,1 
1775,212,23,1 
1775,212,107,1 
1775,212,157,3 
1775,239,157,1 
1775,245,17,3 
1775,245,157,1 
1775,245,243,1 
1775,286,243,2 
1775,287,23,1 
1775,329,23,1 
1775,329,52,1 
1775,329,84,1 
1775,329,107,1 
1775,329,135,1 
1775,329,157,4 
1775,329,244,1 
1775,329,274,1 
1775,332,17,1 
1775,332,84,1 
1775,332,157,1 
1775,332,160,1 
1775,332,274,1 
1775,335,23,1 
1775,335,135,2 
1775,335,157,1 
1775,335,301,1 
1775,335,315,1 
1776,1,157,1 
1776,25,157,1 
1776,29,17,5 
1776,29,188,1 
1776,29,225,1 
1776,30,23,1 
1776,30,157,1 
1776,30,274,1 
1776,33,4,1 
1776,33,23,1 
1776,33,157,1 
1776,33,243,2 
1776,34,17,1 
1776,34,157,1 
1776,39,188,2 
1776,39,225,2 
1776,42,107,2 
1776,42,135,3 
1776,42,157,6 
1776,42,200,2 
1776,42,274,1 
1776,42,301,1 
1776,61,188,1 
1776,61,225,1 
1776,63,84,1 
1776,63,107,2 
1776,63,243,1 
1776,63,301,1 
1776,64,23,1 
1776,64,160,1 
1776,71,157,1 
1776,71,160,1 
1776,72,104,1 
1776,72,302,1 
1776,87,4,1 
1776,93,17,4 
1776,113,311,1 
1776,115,17,1 
1776,124,157,2 
1776,125,107,1 
1776,126,107,3 
1776,126,135,2 
1776,126,243,1 
1776,130,84,1 
1776,130,193,1 
1776,130,243,2 
1776,131,23,1 
1776,131,52,1 
1776,131,135,2 
1776,131,157,5 
1776,132,83,1 
1776,132,119,1 
1776,148,107,1 
1776,148,157,5 
1776,167,157,1 
1776,175,84,1 
1776,175,193,1 
1776,175,274,3 
1776,186,274,1 
1776,204,17,1 
1776,212,135,1 
1776,212,157,3 
1776,239,157,4 
1776,245,17,2 
1776,245,157,1 
1776,245,243,3 
1776,281,17,3 
1776,286,23,1 
1776,286,274,1 
1776,286,286,1 
1776,329,23,1 
1776,329,84,1 
1776,329,157,2 
1776,329,243,7 
1776,332,17,3 
1776,332,157,1 
1776,332,243,1 
1776,335,23,1 
1776,335,107,1 
1776,335,157,3 
1777,1,200,1 
1777,25,52,1 
1777,29,17,3 
1777,29,258,5 
1777,39,188,1 
1777,39,225,3 
1777,42,157,1 
1777,42,200,1 
1777,42,243,1 
1777,61,188,1 
1777,61,225,1 
1777,63,52,1 
1777,63,107,2 
1777,63,157,3 
1777,63,243,1 
1777,63,274,2 
1777,64,107,1 
1777,65,107,1 
1777,70,193,1 
1777,72,302,1 
1777,75,188,1 
1777,87,302,1 
1777,87,311,1 
1777,93,17,4 
1777,93,230,2 
1777,126,4,1 
1777,126,135,1 
1777,130,4,1 
1777,130,243,1 
1777,131,23,1 
1777,131,107,2 
1777,131,135,2 
1777,131,157,1 
1777,131,193,4 
1777,132,83,1 
1777,132,243,1 
1777,148,84,1 
1777,148,135,2 
1777,148,155,1 
1777,148,157,1 
1777,167,243,1 
1777,175,244,1 
1777,186,243,4 
1777,186,244,1 
1777,186,302,1 
1777,212,107,1 
1777,245,243,2 
1777,245,274,3 
1777,286,83,1 
1777,286,84,1 
1777,286,243,2 
1777,329,23,1 
1777,329,243,1 
1777,332,17,2 
1777,332,157,1 
1777,332,160,1 
1777,332,193,1 
1777,335,52,1 
1777,335,135,2 
1777,335,157,1 
1777,335,227,1 
1777,335,291,1 
1778,13,243,1 
1778,29,225,3 
1778,29,258,6 
1778,30,135,1 
1778,33,274,1 
1778,39,188,2 
1778,39,225,1 
1778,39,230,1 
1778,42,157,4 
1778,61,188,1 
1778,61,225,1 
1778,63,243,1 
1778,63,274,1 
1778,65,135,1 
