"Country_Code","Country","Pollutant_name","Year","Emissions"
"BE","Belgium","SOx",1997,3.4231879886690493
"BG","Bulgaria","SOx",1997,18.00710479363002
"CH","Switzerland","SOx",1997,0.32378043883528934
"CY","Cyprus","SOx",1997,0.6580846560450355
"CZ","Czechia","SOx",1997,10.212678363416305
"DE","Germany","SOx",1997,18.75472499827898
"DK","Denmark","SOx",1997,1.9468851930356754
"EE","Estonia","SOx",1997,1.7356328970588233
"ES","Spain","SOx",1997,26.499173806008436
"EU-28","EU28","SOx",1997,256.76194501954245
"FI","Finland","SOx",1997,1.568567799807509
"FR","France","SOx",1997,12.794981871764541
"GB","United Kingdom","SOx",1997,26.592409575362524
"GR","Greece","SOx",1997,7.805987445163385
"HR","Croatia","SOx",1997,1.1460412525953054
"HU","Hungary","SOx",1997,9.199277883217988
"IE","Ireland","SOx",1997,2.5101927044981487
"IS","Iceland","SOx",1997,0.3658505692900269
"IT","Italy","SOx",1997,66.74632037683699
"LI","Liechtenstein","SOx",1997,0.0012344747504587604
"LT","Lithuania","SOx",1997,1.0443695721293156
"LU","Luxembourg","SOx",1997,0.0847170170774888
"LV","Latvia","SOx",1997,0.6685153537901762
"MT","Malta","SOx",1997,0.2357286239489052
"NL","Netherlands","SOx",1997,2.031398961345589
"NO","Norway","SOx",1997,0.5968271517257357
"PL","Poland","SOx",1997,28.301844437276685
"PT","Portugal","SOx",1997,4.159682521645034
"RO","Romania","SOx",1997,9.091321389032245
"SE","Sweden","SOx",1997,1.3250744320307435
"SI","Slovenia","SOx",1997,1.7506752676422779
"SK","Slovakia","SOx",1997,1.8471079610225112
"TR","Turkey","SOx",1997,31.88410967125123
"AT","Austria","TSP",1997,0.7602200956643295
"BE","Belgium","TSP",1997,1.3038693268602732
"BG","Bulgaria","TSP",1997,1.8446407992036198
"CH","Switzerland","TSP",1997,0.5627426290146123
"CY","Cyprus","TSP",1997,0.16156125906321822
"CZ","Czechia","TSP",1997,2.3868283648575606
"DE","Germany","TSP",1997,8.83131765083493
"DK","Denmark","TSP",1997,1.6250822389994435
"EE","Estonia","TSP",1997,1.3821985882352945
"ES","Spain","TSP",1997,5.109981405708464
"EU-28","EU28","TSP",1997,79.01933594173772
"FI","Finland","TSP",1997,0.9560091439271525
"FR","France","TSP",1997,16.51691861030825
"GB","United Kingdom","TSP",1997,8.161423029168539
"GR","Greece","TSP",1997,1.9465370271681435
"HR","Croatia","TSP",1997,0.8761418905873042
"HU","Hungary","TSP",1997,1.378853575686506
"IE","Ireland","TSP",1997,1.1619280960589546
"IS","Iceland","TSP",1997,0.027297400107977828
"IT","Italy","TSP",1997,5.15087259144763
"LI","Liechtenstein","TSP",1997,0.0011135028840528148
"LT","Lithuania","TSP",1997,0.18518824049365584
"LU","Luxembourg","TSP",1997,0.0986670165928257
"LV","Latvia","TSP",1997,0.5995502497207368
"MT","Malta","TSP",1997,0.06364234187352644
"NL","Netherlands","TSP",1997,0.9756678734558824
"NO","Norway","TSP",1997,1.1286616467625
"PL","Poland","TSP",1997,8.56921785177839
"PT","Portugal","TSP",1997,3.914794235999615
"RO","Romania","TSP",1997,3.782777917604121
"SE","Sweden","TSP",1997,1.193658008147756
"SI","Slovenia","TSP",1997,0.27194789415227666
"SK","Slovakia","TSP",1997,1.0226144978181613
"TR","Turkey","TSP",1997,10.185146428571429
"AT","Austria","CO",1998,12.398472054932117
"BE","Belgium","CO",1998,13.817032021317075
"BG","Bulgaria","CO",1998,7.804138944302633
"CH","Switzerland","CO",1998,6.600273036800364
"CY","Cyprus","CO",1998,0.48608142277675137
"CZ","Czechia","CO",1998,18.5814998302238
"DE","Germany","CO",1998,88.67542996583961
"DK","Denmark","CO",1998,8.093897701861867
"EE","Estonia","CO",1998,3.223857367647059
"ES","Spain","CO",1998,49.3938852263673
"EU-28","EU28","CO",1998,659.2994416840285
"FI","Finland","CO",1998,9.527901665065745
"FR","France","CO",1998,116.62203562957745
"GB","United Kingdom","CO",1998,80.61763047978951
"GR","Greece","CO",1998,15.628973562145116
"HR","Croatia","CO",1998,7.020847276495003
"HU","Hungary","CO",1998,11.836525280367798
"IE","Ireland","CO",1998,4.029399324839815
"IS","Iceland","CO",1998,1.9459991823100367
"IT","Italy","CO",1998,94.35966953185022
"LI","Liechtenstein","CO",1998,0.011094678188124173
"LT","Lithuania","CO",1998,4.466782885062605
"LU","Luxembourg","CO",1998,0.8214875565207513
"LV","Latvia","CO",1998,4.36381246219724
"MT","Malta","CO",1998,0.2647912590437958
"NL","Netherlands","CO",1998,12.251588631132353
"NO","Norway","CO",1998,10.001040831813974
"PL","Poland","CO",1998,56.57675620116355
"PT","Portugal","CO",1998,12.244265078073198
"RO","Romania","CO",1998,12.606932424276216
"SE","Sweden","CO",1998,11.715635562145575
"SI","Slovenia","CO",1998,3.3500170062202486
"SK","Slovakia","CO",1998,8.689861099968123
"TR","Turkey","CO",1998,121.44406039031495
"AT","Austria","NH3",1998,0.9281664147667597
"BE","Belgium","NH3",1998,2.0120807681693176
"BG","Bulgaria","NH3",1998,0.7591488253117409
"CH","Switzerland","NH3",1998,0.9054244186953517
"CY","Cyprus","NH3",1998,0.11319281335197348
"CZ","Czechia","NH3",1998,1.367330399279685
"DE","Germany","NH3",1998,9.822564369616096
"DK","Denmark","NH3",1998,1.5505725577685734
"EE","Estonia","NH3",1998,0.14785944117647065
"ES","Spain","NH3",1998,7.190331287604806
"EU-28","EU28","NH3",1998,64.0847403198527
"FI","Finland","NH3",1998,0.5192831422036261
"FR","France","NH3",1998,9.357965355449851
"GB","United Kingdom","NH3",1998,4.699429186300585
"GR","Greece","NH3",1998,1.218083937835282
"HR","Croatia","NH3",1998,0.5677963994789776
"HU","Hungary","NH3",1998,1.1676724531223925
"IE","Ireland","NH3",1998,1.8165354713473798
"IS","Iceland","NH3",1998,0.07948829123176415
"IT","Italy","NH3",1998,6.749459658415427
"LI","Liechtenstein","NH3",1998,0.0035176433902161233
"LT","Lithuania","NH3",1998,0.528734632697856
"LU","Luxembourg","NH3",1998,0.10306976239915042
"LV","Latvia","NH3",1998,0.22069637300395706
"MT","Malta","NH3",1998,0.02719273965451373
"NL","Netherlands","NH3",1998,2.9456738031102945
"NO","Norway","NH3",1998,0.47963837303088236
"PL","Poland","NH3",1998,5.287058937372315
"PT","Portugal","NH3",1998,1.0360981732353367
"RO","Romania","NH3",1998,3.14702972156028
"SE","Sweden","NH3",1998,0.9095448258571844
"SI","Slovenia","NH3",1998,0.3057947165818576
"SK","Slovakia","NH3",1998,0.5716172154112341
"TR","Turkey","NH3",1998,9.520026496673275
"AT","Austria","NMVOC",1998,3.158488726280897
"BE","Belgium","NMVOC",1998,4.398529884074618
"BG","Bulgaria","NMVOC",1998,1.6862025259223201
"CH","Switzerland","NMVOC",1998,2.9794429321117133
"CY","Cyprus","NMVOC",1998,0.19163398480790916
"CZ","Czechia","NMVOC",1998,5.289650420314047
"DE","Germany","NMVOC",1998,32.11088559605402
"DK","Denmark","NMVOC",1998,2.9673885147397634
"EE","Estonia","NMVOC",1998,0.5777169110294118
"ES","Spain","NMVOC",1998,14.986168886797035
"EU-28","EU28","NMVOC",1998,221.02590012122656
"FI","Finland","NMVOC",1998,2.7908493182785272
"FR","France","NMVOC",1998,38.51031405611854
"GB","United Kingdom","NMVOC",1998,29.777526987320556
"GR","Greece","NMVOC",1998,4.8498292624184955
"HR","Croatia","NMVOC",1998,1.6124615028654832
"HU","Hungary","NMVOC",1998,2.8048495689013393
"IE","Ireland","NMVOC",1998,1.968629570798416
"IS","Iceland","NMVOC",1998,0.15336970715874532
"IT","Italy","NMVOC",1998,35.96405716374807
"LI","Liechtenstein","NMVOC",1998,0.00888980977111448
"LT","Lithuania","NMVOC",1998,1.0324366164214631
"LU","Luxembourg","NMVOC",1998,0.25207388475956277
"LV","Latvia","NMVOC",1998,0.8417222979513777
"MT","Malta","NMVOC",1998,0.03773990247445258
"NL","Netherlands","NMVOC",1998,5.582149772257355
"NO","Norway","NMVOC",1998,6.028232642366912
"PL","Poland","NMVOC",1998,14.376334614039258
"PT","Portugal","NMVOC",1998,7.503047772013316
"RO","Romania","NMVOC",1998,4.037705068475281
"SE","Sweden","NMVOC",1998,3.5071855879188822
"SI","Slovenia","NMVOC",1998,0.8700015244966812
"SK","Slovakia","NMVOC",1998,2.727770895485871
"TR","Turkey","NMVOC",1998,23.13920702448494
"AT","Austria","NOx",1998,3.1749568718299113
"BE","Belgium","NOx",1998,5.890525579802478
"BG","Bulgaria","NOx",1998,2.248547794199409
"CH","Switzerland","NOx",1998,1.662640455786467
"CY","Cyprus","NOx",1998,0.3206758386994206
"CZ","Czechia","NOx",1998,4.500385151584265
"DE","Germany","NOx",1998,30.88303875048944
"DK","Denmark","NOx",1998,4.508076086024028
"EE","Estonia","NOx",1998,0.7857919852941182
"ES","Spain","NOx",1998,22.821402269033385
"EU-28","EU28","NOx",1998,222.96530825662904
"FI","Finland","NOx",1998,4.1100947385787805
"FR","France","NOx",1998,28.126938369408563
"GB","United Kingdom","NOx",1998,36.0724600910774
"GR","Greece","NOx",1998,8.908981786866317
"HR","Croatia","NOx",1998,1.348944372166593
"HU","Hungary","NOx",1998,2.8706892828037827
"IE","Ireland","NOx",1998,2.7019755967403283
"IS","Iceland","NOx",1998,0.5039703174923148
"IT","Italy","NOx",1998,26.30791741422147
"LI","Liechtenstein","NOx",1998,0.009977386824017703
"LT","Lithuania","NOx",1998,1.1946754983311383
"LU","Luxembourg","NOx",1998,0.5249389106206974
"LV","Latvia","NOx",1998,0.670444389032544
"MT","Malta","NOx",1998,0.4910624390145985
"NL","Netherlands","NOx",1998,8.027752096985296
"NO","Norway","NOx",1998,3.9848068956147067
"PL","Poland","NOx",1998,13.985400935865663
"PT","Portugal","NOx",1998,4.42815967691304
"RO","Romania","NOx",1998,4.769628931848386
"SE","Sweden","NOx",1998,4.134820506287966
"SI","Slovenia","NOx",1998,0.9810130738524305
"SK","Slovakia","NOx",1998,1.6829598295590316
"TR","Turkey","NOx",1998,22.98378300927068
"AT","Austria","PM10",1998,0.5687889289164445
"BE","Belgium","PM10",1998,0.8486379639832817
"BG","Bulgaria","PM10",1998,0.770767693655044
"CH","Switzerland","PM10",1998,0.2982929106689052
"CY","Cyprus","PM10",1998,0.0732137270325901
"CZ","Czechia","PM10",1998,1.3622170975310968
"DE","Germany","PM10",1998,5.095862959221685
"DK","Denmark","PM10",1998,0.5430425261168086
"EE","Estonia","PM10",1998,0.5654719982352945
"ES","Spain","PM10",1998,3.987311954969752
"EU-28","EU28","PM10",1998,45.86517286423096
"FI","Finland","PM10",1998,0.6688595574627303
"FR","France","PM10",1998,7.1642101108185585
"GB","United Kingdom","PM10",1998,4.093838927504898
"GR","Greece","PM10",1998,1.5186467537629555
"HR","Croatia","PM10",1998,0.7257842646469533
"HU","Hungary","PM10",1998,1.0575127696811453
"IE","Ireland","PM10",1998,0.5946525370177096
"IS","Iceland","PM10",1998,0.024997524614735454
"IT","Italy","PM10",1998,4.357224418190157
"LI","Liechtenstein","PM10",1998,0.000846449052767754
"LT","Lithuania","PM10",1998,0.15313688978074097
"LU","Luxembourg","PM10",1998,0.04303613148013302
"LV","Latvia","PM10",1998,0.48368612947148076
"MT","Malta","PM10",1998,0.02084536588633435
"NL","Netherlands","PM10",1998,0.6814549920147062
"NO","Norway","PM10",1998,0.7975495152500003
"PL","Poland","PM10",1998,4.4149094638483195
"PT","Portugal","PM10",1998,2.7292758473241445
"RO","Romania","PM10",1998,2.220072976070779
"SE","Sweden","PM10",1998,0.8930012525971298
"SI","Slovenia","PM10",1998,0.1978436979359986
"SK","Slovakia","PM10",1998,0.745123725973398
"TR","Turkey","PM10",1998,5.052677415200684
"AT","Austria","PM2.5",1998,0.3675059489796001
"BE","Belgium","PM2.5",1998,0.6205250811720078
"BG","Bulgaria","PM2.5",1998,0.38202344682586775
"CH","Switzerland","PM2.5",1998,0.18389401602912975
"CY","Cyprus","PM2.5",1998,0.040144104376737884
"CZ","Czechia","PM2.5",1998,1.0189511152158022
"DE","Germany","PM2.5",1998,2.994176314095636
"DK","Denmark","PM2.5",1998,0.35704962022232617
"EE","Estonia","PM2.5",1998,0.2639240379411766
"ES","Spain","PM2.5",1998,2.5942767740493404
"EU-28","EU28","PM2.5",1998,30.98423111050876
"FI","Finland","PM2.5",1998,0.41597848731602044
"FR","France","PM2.5",1998,5.581690880935586
"GB","United Kingdom","PM2.5",1998,2.6498029294552894
"GR","Greece","PM2.5",1998,1.0961367323119555
"HR","Croatia","PM2.5",1998,0.5705661637040795
"HU","Hungary","PM2.5",1998,0.7295107593605834
"IE","Ireland","PM2.5",1998,0.3459853537352906
"IS","Iceland","PM2.5",1998,0.02050355185920455
"IT","Italy","PM2.5",1998,3.4369580588307267
"LI","Liechtenstein","PM2.5",1998,0.0005611436427788704
"LT","Lithuania","PM2.5",1998,0.12825510165180612
"LU","Luxembourg","PM2.5",1998,0.03526716614954166
"LV","Latvia","PM2.5",1998,0.4270731443218072
"MT","Malta","PM2.5",1998,0.014747835545492693
"NL","Netherlands","PM2.5",1998,0.5079087527132353
"NO","Norway","PM2.5",1998,0.6657175114397063
"PL","Poland","PM2.5",1998,2.5636987926663712
"PT","Portugal","PM2.5",1998,1.2483010127085756
"RO","Romania","PM2.5",1998,1.7072868661967473
"SE","Sweden","PM2.5",1998,0.599111267299048
"SI","Slovenia","PM2.5",1998,0.1505003356748208
"SK","Slovakia","PM2.5",1998,0.621019380011341
"TR","Turkey","PM2.5",1998,0.7932980733814563
"AT","Austria","SOx",1998,0.5273555894969071
"BE","Belgium","SOx",1998,3.224840498717434
"BG","Bulgaria","SOx",1998,16.34843632184504
"CH","Switzerland","SOx",1998,0.3346847993622467
"CY","Cyprus","SOx",1998,0.7075047243110693
"CZ","Czechia","SOx",1998,6.25540423019018
"DE","Germany","SOx",1998,15.092023807479361
"DK","Denmark","SOx",1998,1.532956559309664
"EE","Estonia","SOx",1998,1.5670189044117642
"ES","Spain","SOx",1998,24.95516553734629
"EU-28","EU28","SOx",1998,236.72193332286895
"FI","Finland","SOx",1998,1.494098843869931
"FR","France","SOx",1998,13.49646013402553
"GB","United Kingdom","SOx",1998,26.20333859893546
"GR","Greece","SOx",1998,7.937606220726005
"HR","Croatia","SOx",1998,1.4156941485988894
"HU","Hungary","SOx",1998,8.32362908109171
"IE","Ireland","SOx",1998,2.669537377837118
"IS","Iceland","SOx",1998,0.36232004751946423
"IT","Italy","SOx",1998,62.01555309764297
"LI","Liechtenstein","SOx",1998,0.0010604980831087642
"LT","Lithuania","SOx",1998,1.296523684829353
"LU","Luxembourg","SOx",1998,0.04622477547473509
"LV","Latvia","SOx",1998,0.5874430047956365
"MT","Malta","SOx",1998,0.2432240818467154
"NL","Netherlands","SOx",1998,1.9196908402058823
"NO","Norway","SOx",1998,0.5568341797102943
"PL","Poland","SOx",1998,25.576691561906273
"PT","Portugal","SOx",1998,4.867753831284304
"RO","Romania","SOx",1998,7.317022735869254
"SE","Sweden","SOx",1998,1.326455725518458
"SI","Slovenia","SOx",1998,1.6151462517239552
"SK","Slovakia","SOx",1998,1.8517769474418668
"TR","Turkey","SOx",1998,32.40822330260957
"AT","Austria","TSP",1998,0.756020626980338
"BE","Belgium","TSP",1998,1.2851779834789814
"BG","Bulgaria","TSP",1998,1.9794463049676456
"CH","Switzerland","TSP",1998,0.5333149423358373
"CY","Cyprus","TSP",1998,0.15285011191893486
"CZ","Czechia","TSP",1998,1.7720639239528997
"DE","Germany","TSP",1998,8.587882291685231
"DK","Denmark","TSP",1998,1.564124577686047
"EE","Estonia","TSP",1998,1.2427082647058827
"ES","Spain","TSP",1998,5.111003227798086
"EU-28","EU28","TSP",1998,79.06690683953778
"FI","Finland","TSP",1998,0.8682750976979988
"FR","France","TSP",1998,16.287142839293274
"GB","United Kingdom","TSP",1998,7.443831024198861
"GR","Greece","TSP",1998,1.9575454559367
"HR","Croatia","TSP",1998,0.8883048870525543
"HU","Hungary","TSP",1998,1.410919852121638
"IE","Ireland","TSP",1998,1.207961169047768
"IS","Iceland","TSP",1998,0.02758380556138691
"IT","Italy","TSP",1998,5.240336659540772
"LI","Liechtenstein","TSP",1998,0.001108689633120967
"LT","Lithuania","TSP",1998,0.2004856712974758
"LU","Luxembourg","TSP",1998,0.054892956115321384
"LV","Latvia","TSP",1998,0.6015527828808065
"MT","Malta","TSP",1998,0.06621571187986855
"NL","Netherlands","TSP",1998,0.9075783956617649
"NO","Norway","TSP",1998,1.0368788627764705
"PL","Poland","TSP",1998,7.441094749508871
"PT","Portugal","TSP",1998,7.57956068209219
"RO","Romania","TSP",1998,3.2065451509128526
"SE","Sweden","TSP",1998,1.1528896106880897
"SI","Slovenia","TSP",1998,0.2822877391035614
"SK","Slovakia","TSP",1998,1.032469909653064
"TR","Turkey","TSP",1998,10.185146428571429
"AT","Austria","CO",1999,10.685167061043366
"BE","Belgium","CO",1999,12.894357596193618
"BG","Bulgaria","CO",1999,6.780721753791173
"CH","Switzerland","CO",1999,6.3614475186545905
"CY","Cyprus","CO",1999,0.4658726747735298
"CZ","Czechia","CO",1999,16.537063704440172
"DE","Germany","CO",1999,82.38081743647959
"DK","Denmark","CO",1999,7.370403852288121
"EE","Estonia","CO",1999,3.0157379558823547
"ES","Spain","CO",1999,45.31896394003081
"EU-28","EU28","CO",1999,613.8586657156129
"FI","Finland","CO",1999,9.252689861023251
"FR","France","CO",1999,110.10114250125355
"GB","United Kingdom","CO",1999,75.4076340528573
"GR","Greece","CO",1999,15.123468881171183
"HR","Croatia","CO",1999,6.879490553343484
"HU","Hungary","CO",1999,11.620214108232425
"IE","Ireland","CO",1999,3.797424378034153
"IS","Iceland","CO",1999,2.071765046394102
"IT","Italy","CO",1999,84.10009676551765
"LI","Liechtenstein","CO",1999,0.010533585116074056
"LT","Lithuania","CO",1999,4.086883651502349
"LU","Luxembourg","CO",1999,0.7979762365808791
"LV","Latvia","CO",1999,4.307518142604508
"MT","Malta","CO",1999,0.25790389967153293
"NL","Netherlands","CO",1999,11.781235273411767
"NO","Norway","CO",1999,9.61910853573015
"PL","Poland","CO",1999,56.239580044418446
"PT","Portugal","CO",1999,11.016594325307569
"RO","Romania","CO",1999,10.672092913976243
"SE","Sweden","CO",1999,10.828487245753697
"SI","Slovenia","CO",1999,3.0276394688807233
"SK","Slovakia","CO",1999,8.590732795834043
"TR","Turkey","CO",1999,114.11470594981233
"AT","Austria","NH3",1999,0.9104356485554639
"BE","Belgium","NH3",1999,1.9502382972561016
"BG","Bulgaria","NH3",1999,0.7910672728367498
"CH","Switzerland","NH3",1999,0.8965505041952913
"CY","Cyprus","NH3",1999,0.11058221977907608
"CZ","Czechia","NH3",1999,1.3578228101895342
"DE","Germany","NH3",1999,9.813223315342416
"DK","Denmark","NH3",1999,1.478067532169644
"EE","Estonia","NH3",1999,0.13691361764705884
"ES","Spain","NH3",1999,7.251850613927615
"EU-28","EU28","NH3",1999,63.61627936229954
"FI","Finland","NH3",1999,0.5585095598026341
"FR","France","NH3",1999,9.337543985916252
"GB","United Kingdom","NH3",1999,4.621023821394342
"GR","Greece","NH3",1999,1.2132309570932251
"HR","Croatia","NH3",1999,0.5975331094547838
"HU","Hungary","NH3",1999,1.1873013451690184
"IE","Ireland","NH3",1999,1.7776010520928676
"IS","Iceland","NH3",1999,0.08001023132465096
"IT","Italy","NH3",1999,6.81945939628167
"LI","Liechtenstein","NH3",1999,0.003402455270984383
"LT","Lithuania","NH3",1999,0.5033493117070118
"LU","Luxembourg","NH3",1999,0.10452855140613353
"LV","Latvia","NH3",1999,0.20407857418406045
"MT","Malta","NH3",1999,0.02705708329862227
"NL","Netherlands","NH3",1999,2.922785690904412
"NO","Norway","NH3",1999,0.4880287599397059
"PL","Poland","NH3",1999,5.145128565742171
"PT","Portugal","NH3",1999,1.0602053801530904
"RO","Romania","NH3",1999,2.9744452088508075
"SE","Sweden","NH3",1999,0.888426803611362
"SI","Slovenia","NH3",1999,0.30469137021012777
"SK","Slovakia","NH3",1999,0.546676524744659
"TR","Turkey","NH3",1999,9.70188831906394
"AT","Austria","NMVOC",1999,2.9953392092621716
"BE","Belgium","NMVOC",1999,4.187772350866223
"BG","Bulgaria","NMVOC",1999,1.5372690724194114
"CH","Switzerland","NMVOC",1999,2.846159596046115
"CY","Cyprus","NMVOC",1999,0.20173087605144285
"CZ","Czechia","NMVOC",1999,4.987082628419973
"DE","Germany","NMVOC",1999,29.671327541437478
"DK","Denmark","NMVOC",1999,2.8720245385828407
"EE","Estonia","NMVOC",1999,0.5363860248529411
"ES","Spain","NMVOC",1999,14.56472160009699
"EU-28","EU28","NMVOC",1999,211.21261004595942
"FI","Finland","NMVOC",1999,2.695907179078908
"FR","France","NMVOC",1999,38.05829670741667
"GB","United Kingdom","NMVOC",1999,26.95784932825393
"GR","Greece","NMVOC",1999,4.838194189679174
"HR","Croatia","NMVOC",1999,1.5554815445161603
"HU","Hungary","NMVOC",1999,2.793394924430989
"IE","Ireland","NMVOC",1999,1.8437283576654302
"IS","Iceland","NMVOC",1999,0.1490776502035927
"IT","Italy","NMVOC",1999,34.89470041532711
"LI","Liechtenstein","NMVOC",1999,0.00857370815748194
"LT","Lithuania","NMVOC",1999,0.9677061047395523
"LU","Luxembourg","NMVOC",1999,0.24340111741367582
"LV","Latvia","NMVOC",1999,0.8136194198426908
"MT","Malta","NMVOC",1999,0.03927659308029197
"NL","Netherlands","NMVOC",1999,5.277928885764707
"NO","Norway","NMVOC",1999,6.146371843517648
"PL","Poland","NMVOC",1999,14.294434516403413
"PT","Portugal","NMVOC",1999,7.256359530540829
"RO","Romania","NMVOC",1999,3.5430820599291453
"SE","Sweden","NMVOC",1999,3.3909931007497214
"SI","Slovenia","NMVOC",1999,0.8221361121576268
"SK","Slovakia","NMVOC",1999,2.6134319293832204
"TR","Turkey","NMVOC",1999,22.497853871985054
"AT","Austria","NOx",1999,3.052882156866822
"BE","Belgium","NOx",1999,5.506215857447575
"BG","Bulgaria","NOx",1999,1.9988845384638108
"CH","Switzerland","NOx",1999,1.6639739755115839
"CY","Cyprus","NOx",1999,0.3253260192486924
"CZ","Czechia","NOx",1999,4.138963535394676
"DE","Germany","NOx",1999,30.450129266542994
"DK","Denmark","NOx",1999,4.219223685592564
"EE","Estonia","NOx",1999,0.720090661764706
"ES","Spain","NOx",1999,23.08809534819447
"EU-28","EU28","NOx",1999,215.44217435919487
"FI","Finland","NOx",1999,4.053663747494822
"FR","France","NOx",1999,27.388586408727598
"GB","United Kingdom","NOx",1999,33.855293710192704
"GR","Greece","NOx",1999,8.572992975198787
"HR","Croatia","NOx",1999,1.3891045949410774
"HU","Hungary","NOx",1999,2.9297200543514945
"IE","Ireland","NOx",1999,2.723447190068538
"IS","Iceland","NOx",1999,0.49779767597358493
"IT","Italy","NOx",1999,24.767045604754614
"LI","Liechtenstein","NOx",1999,0.009910049538106298
"LT","Lithuania","NOx",1999,1.0701844330246588
"LU","Luxembourg","NOx",1999,0.566399595429657
"LV","Latvia","NOx",1999,0.6467656044157539
"MT","Malta","NOx",1999,0.5230351630000002
"NL","Netherlands","NOx",1999,7.927382833999998
"NO","Norway","NOx",1999,3.853657905631617
"PL","Poland","NOx",1999,13.633064754687156
"PT","Portugal","NOx",1999,4.641687717095099
"RO","Romania","NOx",1999,4.093856900646012
"SE","Sweden","NOx",1999,4.029985692115351
"SI","Slovenia","NOx",1999,0.8823350069753431
"SK","Slovakia","NOx",1999,1.6328188776561494
"TR","Turkey","NOx",1999,21.15999797699527
"AT","Austria","PM10",1999,0.5643768891496489
"BE","Belgium","PM10",1999,0.8350681704445638
"BG","Bulgaria","PM10",1999,0.7274068243111314
"CH","Switzerland","PM10",1999,0.28805809448586855
"CY","Cyprus","PM10",1999,0.071590508590197
"CZ","Czechia","PM10",1999,1.0017569247310836
"DE","Germany","PM10",1999,5.045669167254507
"DK","Denmark","PM10",1999,0.5387529214740072
"EE","Estonia","PM10",1999,0.5254429691176468
"ES","Spain","PM10",1999,3.979628181154146
"EU-28","EU28","PM10",1999,43.55310989320749
"FI","Finland","PM10",1999,0.6727980828206923
"FR","France","PM10",1999,6.832546677449802
"GB","United Kingdom","PM10",1999,3.9827269809109245
"GR","Greece","PM10",1999,1.519061725489204
"HR","Croatia","PM10",1999,0.7191499657134118
"HU","Hungary","PM10",1999,1.03730607025273
"IE","Ireland","PM10",1999,0.5554153208420751
"IS","Iceland","PM10",1999,0.023475850073913986
"IT","Italy","PM10",1999,4.1248233205467315
"LI","Liechtenstein","PM10",1999,0.0008446427914186498
"LT","Lithuania","PM10",1999,0.14844308573571824
"LU","Luxembourg","PM10",1999,0.043092488905805804
"LV","Latvia","PM10",1999,0.49181554302406516
"MT","Malta","PM10",1999,0.021539783681779542
"NL","Netherlands","PM10",1999,0.6499675990882353
"NO","Norway","PM10",1999,0.7651814129250001
"PL","Poland","PM10",1999,4.3173957973401995
"PT","Portugal","PM10",1999,1.9879819471888807
"RO","Romania","PM10",1999,2.031636561185546
"SE","Sweden","PM10",1999,0.8582882517039713
"SI","Slovenia","PM10",1999,0.20528190239710903
"SK","Slovakia","PM10",1999,0.743299734352495
"TR","Turkey","PM10",1999,4.799237540536254
"AT","Austria","PM2.5",1999,0.36303524879225735
"BE","Belgium","PM2.5",1999,0.6101461067581044
"BG","Bulgaria","PM2.5",1999,0.34463612227983564
"CH","Switzerland","PM2.5",1999,0.17804396351635907
"CY","Cyprus","PM2.5",1999,0.039438915810877315
"CZ","Czechia","PM2.5",1999,0.7492998694501656
"DE","Germany","PM2.5",1999,2.943873825423972
"DK","Denmark","PM2.5",1999,0.3510850129279096
"EE","Estonia","PM2.5",1999,0.24435880794117643
"ES","Spain","PM2.5",1999,2.557308865814181
"EU-28","EU28","PM2.5",1999,29.539650401433665
"FI","Finland","PM2.5",1999,0.4173494299922663
"FR","France","PM2.5",1999,5.262622736848039
"GB","United Kingdom","PM2.5",1999,2.5747646117722827
"GR","Greece","PM2.5",1999,1.1018476405166957
"HR","Croatia","PM2.5",1999,0.5561155248929147
"HU","Hungary","PM2.5",1999,0.7161797001981294
"IE","Ireland","PM2.5",1999,0.29832644407919257
"IS","Iceland","PM2.5",1999,0.018976874370232804
"IT","Italy","PM2.5",1999,3.2543897542748734
"LI","Liechtenstein","PM2.5",1999,0.0005621926985051409
"LT","Lithuania","PM2.5",1999,0.12610624948151433
"LU","Luxembourg","PM2.5",1999,0.036189539127756555
"LV","Latvia","PM2.5",1999,0.4348061833192225
"MT","Malta","PM2.5",1999,0.014953849099567913
"NL","Netherlands","PM2.5",1999,0.4909683119926472
"NO","Norway","PM2.5",1999,0.6354100919735295
"PL","Poland","PM2.5",1999,2.4648112581865926
"PT","Portugal","PM2.5",1999,1.1411937141297608
"RO","Romania","PM2.5",1999,1.5699507891968234
"SE","Sweden","PM2.5",1999,0.5694655573274353
"SI","Slovenia","PM2.5",1999,0.15621031173329017
"SK","Slovakia","PM2.5",1999,0.613186887476838
"TR","Turkey","PM2.5",1999,0.7402690907571627
"AT","Austria","SOx",1999,0.4994873741488449
"BE","Belgium","SOx",1999,2.660397415025295
"BG","Bulgaria","SOx",1999,12.353781709799684
"CH","Switzerland","SOx",1999,0.2929615841140534
"CY","Cyprus","SOx",1999,0.7403622502194549
"CZ","Czechia","SOx",1999,3.410962037613281
"DE","Germany","SOx",1999,12.465334158601157
"DK","Denmark","SOx",1999,1.243320721976998
"EE","Estonia","SOx",1999,1.4711152647058827
"ES","Spain","SOx",1999,25.0736840007686
"EU-28","EU28","SOx",1999,210.6717690600518
"FI","Finland","SOx",1999,1.4814748816882872
"FR","France","SOx",1999,11.760079096616511
"GB","United Kingdom","SOx",1999,20.29359596536357
"GR","Greece","SOx",1999,7.670431894931999
