temp,rh,HI,threshold
109,16,107.33306328000008,2
109,17,108.05511646000004,2
109,18,108.8061636800001,2
109,19,109.58620494000006,2
109,20,110.3952402400001,2
109,21,111.23326958000007,2
109,22,112.10029296000012,2
109,23,112.99631038000017,2
109,24,113.9213218400001,2
109,25,114.8753273400001,2
109,26,115.85832688000012,2
109,27,116.87032046000002,2
109,28,117.91130808,2
109,29,118.98128974000018,2
109,30,120.08026544000012,2
109,31,121.20823518000003,2
109,32,122.3651989600001,2
109,33,123.55115678000011,2
109,34,124.76610864000013,2
109,35,126.01005454000011,3
109,36,127.28299448000013,3
109,37,128.58492846000007,3
109,38,129.91585648000006,3
109,39,131.27577854000006,3
109,40,132.66469464000014,3
109,41,134.08260478000003,3
109,42,135.52950896000007,3
109,43,137.00540718000005,3
109,44,138.5102994400003,3
109,45,140.04418574000022,3
109,46,141.60706608000035,3
109,47,143.19894046000002,3
109,48,144.81980888000012,3
109,49,146.4696713400001,3
109,50,148.14852784000013,3
109,51,149.85637838000014,3
109,52,151.59322296000025,3
109,53,153.35906158000034,3
109,54,155.15389424000006,3
109,55,156.9777209400001,3
109,56,158.8305416800001,3
109,57,160.7123564600003,3
109,58,162.6231652800003,3
109,59,164.56296814000035,3
109,60,166.53176504000024,4
109,61,168.5295559800001,4
109,62,170.5563409600002,4
109,63,172.61211998000027,4
109,64,174.69689304000033,4
109,65,176.8106601400002,4
109,66,178.95342128000033,4
109,67,181.1251764600002,4
109,68,183.32592568000018,4
109,69,185.55566894000026,4
109,70,187.81440624000027,4
109,71,190.1021375800002,4
109,72,192.41886296000027,4
109,73,194.7645823800004,4
109,74,197.1392958400004,4
109,75,199.54300334000004,4
109,76,201.97570488000014,4
109,77,204.43740046000022,4
109,78,206.9280900800003,4
109,79,209.44777374000026,4
109,80,211.99645144000044,4
109,81,214.57412318000027,4
109,82,217.1807889600001,4
109,83,219.8164487800002,4
109,84,222.48110263999988,4
109,85,225.17475054000036,4
109,86,227.89739248000012,4
109,87,230.6490284600002,4
109,88,233.42965848000077,4
109,89,236.23928253999992,4
109,90,239.07790064000034,4
109,91,241.94551278000026,4
109,92,244.84211896000065,4
109,93,247.76771918000046,4
109,94,250.72231343999988,4
109,95,253.70590174000023,4
109,96,256.71848408000017,4
109,97,259.7600604600004,4
109,98,262.83063088000046,4
109,99,265.9301953400005,4
109,100,269.0587538400001,4
108,10,102.58350222000007,1
108,11,103.08086920000008,2
108,12,103.60638824,2
108,13,104.16005934000007,2
108,14,104.74188250000006,2
108,15,105.35185772000011,2
108,16,105.98998500000005,2
108,17,106.65626433999999,2
108,18,107.35069574000005,2
108,19,108.0732792,2
108,20,108.82401472000005,2
108,21,109.60290230000004,2
108,22,110.40994194000007,2
108,23,111.24513364000008,2
108,24,112.10847740000006,2
108,25,112.99997322000002,2
108,26,113.91962110000006,2
108,27,114.86742104000001,2
108,28,115.84337304000007,2
108,29,116.8474771000001,2
108,30,117.87973322000018,2
108,31,118.94014140000007,2
108,32,120.02870164000002,2
108,33,121.14541394000001,2
108,34,122.29027830000004,2
108,35,123.46329472000008,2
108,36,124.66446320000011,2
108,37,125.89378374000002,3
108,38,127.15125634,3
108,39,128.43688100000014,3
108,40,129.7506577200001,3
108,41,131.09258650000018,3
108,42,132.4626673400001,3
108,43,133.8609002400002,3
108,44,135.28728520000027,3
108,45,136.74182222000022,3
108,46,138.2245113000002,3
108,47,139.7353524400001,3
108,48,141.27434564000018,3
108,49,142.8414909000002,3
108,50,144.4367882200001,3
108,51,146.0602376000003,3
108,52,147.7118390400003,3
108,53,149.39159254000026,3
108,54,151.0994981000002,3
108,55,152.83555572000012,3
108,56,154.5997654000002,3
108,57,156.39212714000035,3
108,58,158.21264094000023,3
108,59,160.06130680000018,3
108,60,161.9381247200003,3
108,61,163.84309470000022,3
108,62,165.7762167400004,4
108,63,167.73749084000025,4
108,64,169.72691700000024,4
108,65,171.74449522000015,4
108,66,173.79022550000008,4
108,67,175.86410784000026,4
108,68,177.96614224000032,4
108,69,180.0963287000003,4
108,70,182.2546672200002,4
108,71,184.44115780000013,4
108,72,186.65580044000032,4
108,73,188.89859514000034,4
108,74,191.16954190000013,4
108,75,193.46864072000002,4
108,76,195.79589160000015,4
108,77,198.15129454000007,4
108,78,200.53484954000035,4
108,79,202.94655660000032,4
108,80,205.38641572000023,4
108,81,207.8544269000003,4
108,82,210.35059014000026,4
108,83,212.8749054400005,4
108,84,215.42737280000028,4
108,85,218.00799222000003,4
108,86,220.6167637000005,4
108,87,223.25368724000018,4
108,88,225.91876284000026,4
108,89,228.61199050000013,4
108,90,231.33337022000012,4
108,91,234.08290199999985,4
108,92,236.86058584000017,4
108,93,239.6664217400004,4
108,94,242.5004097000001,4
108,95,245.3625497200003,4
108,96,248.25284180000006,4
108,97,251.17128594000033,4
108,98,254.11788213999998,4
108,99,257.0926304000003,4
108,100,260.0955307199997,4
107,10,101.56788654000003,1
107,11,102.01690546000005,1
107,12,102.49322650000002,1
107,13,102.99684966000011,1
107,14,103.52777494000006,2
107,15,104.08600234000009,2
107,16,104.67153186000002,2
107,17,105.28436350000001,2
107,18,105.92449726000008,2
107,19,106.59193314000005,2
107,20,107.28667114000001,2
107,21,108.00871125999997,2
107,22,108.75805350000007,2
107,23,109.53469786000016,2
107,24,110.33864434000003,2
107,25,111.16989294000004,2
107,26,112.0284436600001,2
107,27,112.91429649999996,2
107,28,113.82745146000002,2
107,29,114.76790854000008,2
107,30,115.73566774000008,2
107,31,116.73072906,2
107,32,117.75309250000001,2
107,33,118.80275806000007,2
107,34,119.87972574000003,2
107,35,120.98399553999998,2
107,36,122.11556746000014,2
107,37,123.27444150000001,2
107,38,124.46061766000008,2
107,39,125.67409594000006,3
107,40,126.91487634000009,3
107,41,128.18295886000004,3
107,42,129.4783434999999,3
107,43,130.80103025999998,3
107,44,132.15101914000013,3
107,45,133.52831014000003,3
107,46,134.93290326000033,3
107,47,136.36479849999998,3
107,48,137.82399586,3
107,49,139.3104953400002,3
107,50,140.82429694000007,3
107,51,142.36540066000003,3
107,52,143.93380650000023,3
107,53,145.5295144600001,3
107,54,147.15252453999994,3
107,55,148.80283674000006,3
107,56,150.48045105999998,3
107,57,152.1853675000001,3
107,58,153.91758606000013,3
107,59,155.67710674000006,3
107,60,157.46392954000018,3
107,61,159.27805445999996,3
107,62,161.1194815,3
107,63,162.98821066000016,3
107,64,164.88424194000007,3
107,65,166.80757533999991,4
107,66,168.75821086000002,4
107,67,170.73614850000018,4
107,68,172.74138826000004,4
107,69,174.77393014000012,4
107,70,176.8337741399999,4
107,71,178.92092026000006,4
107,72,181.0353685000002,4
107,73,183.17711885999984,4
107,74,185.34617134000013,4
107,75,187.54252593999993,4
107,76,189.7661826600001,4
107,77,192.01714150000006,4
107,78,194.2954024600002,4
107,79,196.60096554000006,4
107,80,198.9338307400001,4
107,81,201.29399806000026,4
107,82,203.68146750000002,4
107,83,206.09623906000033,4
107,84,208.53831273999992,4
107,85,211.00768854000026,4
107,86,213.5043664599997,4
107,87,216.02834649999983,4
107,88,218.57962866000028,4
107,89,221.15821294000006,4
107,90,223.76409934,4
107,91,226.39728786000003,4
107,92,229.05777850000024,4
107,93,231.74557126,4
107,94,234.46066614000014,4
107,95,237.20306314000027,4
107,96,239.97276225999994,4
107,97,242.76976349999998,4
107,98,245.59406686000025,4
107,99,248.44567234000044,4
107,100,251.32457993999995,4
106,10,100.56277200000007,1
106,11,100.96581676000007,1
106,12,101.39530574000008,1
106,13,101.85123894000014,1
106,14,102.3336163600001,1
106,15,102.8424380000001,1
106,16,103.37770386000007,2
106,17,103.9394139400001,2
106,18,104.52756824000014,2
106,19,105.14216676000008,2
106,20,105.78320950000013,2
106,21,106.45069646000007,2
106,22,107.14462764000017,2
106,23,107.86500304000019,2
106,24,108.61182266000014,2
106,25,109.38508650000003,2
106,26,110.18479456000019,2
106,27,111.01094684000017,2
106,28,111.86354334000004,2
106,29,112.74258406000015,2
106,30,113.64806900000018,2
106,31,114.57999816000013,2
106,32,115.53837154000014,2
106,33,116.52318914000011,2
106,34,117.53445096000021,2
106,35,118.57215700000017,2
106,36,119.63630726000014,2
106,37,120.72690174000019,2
106,38,121.84394044000004,2
106,39,122.98742336000032,2
106,40,124.15735050000013,2
106,41,125.35372186000018,3
106,42,126.57653744000021,3
106,43,127.82579724000007,3
106,44,129.10150126000033,3
106,45,130.40364950000014,3
106,46,131.7322419600003,3
106,47,133.08727864000042,3
106,48,134.4687595400003,3
106,49,135.8766846600002,3
106,50,137.3110540000001,3
106,51,138.77186756000012,3
106,52,140.25912534000037,3
106,53,141.77282734000022,3
106,54,143.31297356000036,3
106,55,144.87956400000039,3
106,56,146.4725986600002,3
106,57,148.09207754000047,3
106,58,149.7380006400003,3
106,59,151.41036796000031,3
106,60,153.10917950000032,3
106,61,154.8344352600002,3
106,62,156.58613524000037,3
106,63,158.3642794400002,3
106,64,160.16886786000032,3
106,65,161.99990050000048,3
106,66,163.85737736000033,3
106,67,165.74129844000038,4
106,68,167.65166374000032,4
106,69,169.5884732600005,4
106,70,171.5517270000004,4
106,71,173.5414249600002,4
106,72,175.55756714000032,4
106,73,177.6001535400002,4
106,74,179.66918416000016,4
106,75,181.7646590000003,4
106,76,183.88657806000018,4
106,77,186.03494134000022,4
106,78,188.2097488400004,4
106,79,190.41100056000025,4
106,80,192.6386965000002,4
106,81,194.8928366600003,4
106,82,197.17342104000042,4
106,83,199.48044964000053,4
106,84,201.81392246000019,4
106,85,204.17383950000035,4
106,86,206.56020076000016,4
106,87,208.97300624000044,4
106,88,211.41225594000085,4
106,89,213.87794986000068,4
106,90,216.37008800000018,4
106,91,218.8886703600004,4
106,92,221.43369694000052,4
106,93,224.00516774000087,4
106,94,226.60308276000075,4
106,95,229.22744200000022,4
106,96,231.87824546000047,4
106,97,234.55549314000032,4
106,98,237.25918504000063,4
106,99,239.98932116000032,4
106,100,242.74590150000006,4
105,10,99.56815860000007,1
105,11,99.92760310000006,1
105,12,100.31262596000006,1
105,13,100.7232271800001,1
105,14,101.1594067600001,1
105,15,101.6211647000001,1
105,16,102.10850100000005,1
105,17,102.62141566000007,1
105,18,103.1599086800001,2
105,19,103.72398006000005,2
105,20,104.31362980000009,2
105,21,104.92885790000003,2
105,22,105.5696643600001,2
105,23,106.23604918000017,2
105,24,106.92801236000011,2
105,25,107.64555390000008,2
105,26,108.38867380000009,2
105,27,109.15737206000004,2
105,28,109.95164868000009,2
105,29,110.77150366000014,2
105,30,111.61693700000009,2
105,31,112.48794870000006,2
105,32,113.38453876000008,2
105,33,114.30670718000012,2
105,34,115.25445396000013,2
105,35,116.22777910000008,2
105,36,117.22668260000017,2
105,37,118.25116446000004,2
105,38,119.30122468000009,2
105,39,120.37686326000008,2
105,40,121.47808020000014,2
105,41,122.60487550000016,2
105,42,123.75724916000001,2
105,43,124.93520118000015,2
105,44,126.1387315600002,3
105,45,127.36784030000017,3
105,46,128.62252740000034,3
105,47,129.90279286000003,3
105,48,131.20863668000015,3
105,49,132.5400588600001,3
105,50,133.89705940000016,3
105,51,135.27963830000007,3
105,52,136.6877955600002,3
105,53,138.12153118000023,3
105,54,139.58084516000014,3
105,55,141.06573750000013,3
105,56,142.57620820000014,3
105,57,144.11225726000026,3
105,58,145.67388468000024,3
105,59,147.26109046000028,3
105,60,148.87387460000022,3
105,61,150.51223710000008,3
105,62,152.17617796000022,3
105,63,153.86569718000024,3
105,64,155.5807947600002,3
105,65,157.32147070000022,3
105,66,159.08772500000026,3
105,67,160.87955766000027,3
105,68,162.69696868000017,3
105,69,164.53995806000026,3
105,70,166.40852580000023,4
105,71,168.30267190000018,4
105,72,170.22239636000043,4
105,73,172.16769918000028,4
105,74,174.13858036000016,4
105,75,176.13503990000015,4
105,76,178.15707780000008,4
105,77,180.2046940600001,4
105,78,182.27788868000005,4
105,79,184.3766616600002,4
105,80,186.5010130000005,4
105,81,188.65094270000031,4
105,82,190.82645076000017,4
105,83,193.02753718000017,4
105,84,195.25420196000002,4
105,85,197.50644510000026,4
105,86,199.78426660000034,4
105,87,202.08766646000072,4
105,88,204.41664468000036,4
105,89,206.77120126000048,4
105,90,209.15133620000046,4
105,91,211.5570495000008,4
105,92,213.98834116000066,4
105,93,216.44521118000034,4
105,94,218.92765956000017,4
105,95,221.43568630000019,4
105,96,223.96929140000043,4
105,97,226.52847486000022,4
105,98,229.1132366800005,4
105,99,231.72357686000043,4
105,100,234.3594954000005,4
104,10,98.58404634000001,1
104,11,98.90226448000003,1
104,12,99.24518716000001,1
104,13,99.61281438000005,1
104,14,100.00514614000001,1
104,15,100.42218244000003,1
104,16,100.86392328000001,1
104,17,101.33036866000005,1
104,18,101.82151858000006,1
104,19,102.33737304,1
104,20,102.87793204000002,1
104,21,103.44319558000004,2
104,22,104.03316366000004,2
104,23,104.64783627999999,2
104,24,105.28721343999993,2
104,25,105.95129514000006,2
104,26,106.64008138000007,2
104,27,107.35357216000001,2
104,28,108.09176748000002,2
104,29,108.85466733999993,2
104,30,109.6422717400001,2
104,31,110.45458068000008,2
104,32,111.29159416,2
104,33,112.15331218,2
104,34,113.03973473999993,2
104,35,113.95086184000004,2
104,36,114.88669348000013,2
104,37,115.84722966000007,2
104,38,116.83247037999998,2
104,39,117.84241563999993,2
104,40,118.87706544000005,2
104,41,119.93641978000008,2
104,42,121.02047866000007,2
104,43,122.1292420800001,2
104,44,123.2627100399999,2
104,45,124.4208825399999,2
104,46,125.60375957999992,3
104,47,126.8113411599999,3
104,48,128.04362727999978,3
104,49,129.30061793999994,3
104,50,130.58231314,3
104,51,131.88871287999982,3
104,52,133.21981716,3
104,53,134.57562597999987,3
104,54,135.95613933999985,3
104,55,137.36135723999985,3
104,56,138.79127967999977,3
104,57,140.24590665999995,3
104,58,141.7252381799998,3
104,59,143.22927424000002,3
104,60,144.75801484000002,3
104,61,146.31145997999988,3
104,62,147.88960965999996,3
104,63,149.4924638799999,3
104,64,151.1200226399999,3
104,65,152.77228593999996,3
104,66,154.44925377999982,3
104,67,156.15092615999984,3
104,68,157.87730307999982,3
104,69,159.6283845399997,3
104,70,161.4041705400001,3
104,71,163.2046610799999,3
104,72,165.02985616000015,4
104,73,166.8797557799999,4
104,74,168.7543599399998,4
104,75,170.6536686399999,4
104,76,172.57768187999972,4
104,77,174.52639966000004,4
104,78,176.49982197999987,4
104,79,178.4979488399996,4
104,80,180.5207802400001,4
104,81,182.56831617999993,4
104,82,184.64055665999982,4
104,83,186.73750168000007,4
104,84,188.85915123999996,4
104,85,191.00550533999996,4
104,86,193.17656397999983,4
104,87,195.3723271599999,4
104,88,197.59279487999999,4
104,89,199.83796713999968,4
104,90,202.10784393999998,4
104,91,204.4024252799998,4
104,92,206.7217111599996,4
104,93,209.06570158000005,4
104,94,211.4343965399997,4
104,95,213.82779603999958,4
104,96,216.24590007999979,4
104,97,218.68870866,4
104,98,221.15622178000018,4
104,99,223.6484394399998,4
104,100,226.16536163999996,4
103,10,97.61043522000001,1
103,11,97.88980090000004,1
103,12,98.19298934000003,1
103,13,98.52000054000004,1
103,14,98.8708345,1
103,15,99.24549122000002,1
103,16,99.64397070000001,1
103,17,100.06627294000002,1
103,18,100.51239794000001,1
103,19,100.98234569999997,1
103,20,101.47611622,1
103,21,101.99370949999998,1
103,22,102.53512554000004,1
103,23,103.10036434000003,2
103,24,103.68942589999993,2
103,25,104.30231021999991,2
103,26,104.93901730000003,2
103,27,105.59954714000003,2
103,28,106.28389974,2
103,29,106.99207509999997,2
103,30,107.72407322000001,2
103,31,108.47989409999997,2
103,32,109.25953774,2
103,33,110.06300414000006,2
103,34,110.89029329999988,2
103,35,111.74140521999993,2
103,36,112.61633990000009,2
103,37,113.51509734,2
103,38,114.43767753999994,2
103,39,115.3840805,2
103,40,116.35430622000004,2
103,41,117.34835470000004,2
103,42,118.36622594000002,2
103,43,119.40791993999999,2
103,44,120.47343669999992,2
103,45,121.56277621999976,2
103,46,122.6759385,2
103,47,123.81292353999994,2
103,48,124.97373133999992,2
103,49,126.15836190000006,3
103,50,127.36681521999992,3
103,51,128.59909130000017,3
103,52,129.85519014000005,3
103,53,131.1351117399999,3
103,54,132.4388561000001,3
103,55,133.76642321999998,3
103,56,135.11781309999986,3
103,57,136.4930257400001,3
103,58,137.89206114000004,3
103,59,139.31491929999999,3
103,60,140.76160022,3
103,61,142.23210389999986,3
103,62,143.72643033999992,3
103,63,145.2445795400001,3
103,64,146.78655149999997,3
103,65,148.35234621999973,3
103,66,149.94196370000006,3
103,67,151.55540393999996,3
103,68,153.19266693999998,3
103,69,154.85375269999997,3
103,70,156.53866121999985,3
103,71,158.24739249999976,3
103,72,159.97994654000007,3
103,73,161.73632334,3
103,74,163.5165228999998,3
103,75,165.32054522000016,4
103,76,167.14839029999996,4
103,77,169.0000581399998,4
103,78,170.87554874000006,4
103,79,172.7748620999997,4
103,80,174.69799822000016,4
103,81,176.64495709999994,4
103,82,178.61573874,4
103,83,180.6103431400001,4
103,84,182.6287702999999,4
103,85,184.67102021999983,4
103,86,186.73709289999982,4
103,87,188.82698834000018,4
103,88,190.94070653999987,4
103,89,193.07824750000006,4
103,90,195.23961121999972,4
103,91,197.4247977000002,4
103,92,199.63380694000003,4
103,93,201.86663893999992,4
103,94,204.1232936999998,4
103,95,206.40377121999987,4
103,96,208.7080714999997,4
103,97,211.03619454000008,4
103,98,213.3881403399999,4
103,99,215.76390889999982,4
103,100,218.1635002199998,4
102,10,96.64732523999999,1
102,11,96.89021236000002,1
102,12,97.15603250000004,1
102,13,97.44478566000005,1
102,14,97.75647184,1
102,15,98.09109104,1
102,16,98.44864326000003,1
102,17,98.82912850000005,1
102,18,99.23254676000003,1
102,19,99.65889804,1
102,20,100.10818234000001,1
102,21,100.58039966000004,1
102,22,101.07555000000004,1
102,23,101.59363336,1
102,24,102.13464973999997,1
102,25,102.69859914,1
102,26,103.28548156000006,2
102,27,103.89529700000001,2
102,28,104.52804546,2
102,29,105.18372693999997,2
102,30,105.86234144,2
102,31,106.5638889600001,2
102,32,107.2883695000001,2
102,33,108.03578306000001,2
102,34,108.80612964000005,2
102,35,109.59940924000004,2
102,36,110.4156218600001,2
102,37,111.25476750000004,2
102,38,112.11684616000002,2
102,39,113.00185783999997,2
102,40,113.90980254000003,2
102,41,114.84068026000007,2
102,42,115.79449100000008,2
102,43,116.77123476000003,2
102,44,117.77091154000003,2
102,45,118.79352134000007,2
102,46,119.83906416000004,2
102,47,120.90754000000004,2
102,48,121.99894885999996,2
102,49,123.11329074000008,2
102,50,124.25056564000012,2
102,51,125.41077355999997,3
102,52,126.59391450000005,3
102,53,127.79998845999988,3
102,54,129.02899543999996,3
102,55,130.28093544000012,3
102,56,131.55580845999992,3
102,57,132.8536145000001,3
102,58,134.17435355999993,3
102,59,135.51802564000002,3
102,60,136.88463074,3
102,61,138.27416885999997,3
102,62,139.68664000000015,3
102,63,141.12204415999992,3
102,64,142.58038134,3
102,65,144.06165153999999,3
102,66,145.56585475999987,3
102,67,147.09299099999998,3
102,68,148.64306026000014,3
102,69,150.2160625400001,3
102,70,151.81199784,3
102,71,153.43086615999985,3
102,72,155.07266750000016,3
102,73,156.73740185999975,3
102,74,158.42506924,3
102,75,160.1356696400003,3
102,76,161.86920306000002,3
102,77,163.62566950000007,3
102,78,165.40506895999994,4
102,79,167.20740144000013,4
102,80,169.03266694000007,4
102,81,170.88086545999982,4
102,82,172.75199700000013,4
102,83,174.64606155999996,4
102,84,176.56305914000006,4
102,85,178.50298974000003,4
102,86,180.46585335999998,4
102,87,182.45165000000034,4
102,88,184.46037966000011,4
102,89,186.49204233999995,4
102,90,188.5466380400002,4
102,91,190.62416675999987,4
102,92,192.7246284999997,4
102,93,194.84802326000022,4
102,94,196.99435103999986,4
102,95,199.16361183999985,4
102,96,201.3558056599999,4
102,97,203.5709324999999,4
102,98,205.80899236000002,4
102,99,208.06998523999962,4
102,100,210.3539111400001,4
101,10,95.69471639999999,1
101,11,95.90349886000001,1
101,12,96.13431664000004,1
101,13,96.38716974000005,1
101,14,96.66205815999999,1
101,15,96.9589819,1
101,16,97.27794096000002,1
101,17,97.61893534000002,1
101,18,97.98196504000003,1
101,19,98.36703005999998,1
101,20,98.7741304,1
101,21,99.20326606,1
101,22,99.65443704000006,1
101,23,100.12764334000003,1
101,24,100.62288495999996,1
101,25,101.14016189999994,1
101,26,101.67947416000008,1
101,27,102.24082174000007,1
101,28,102.82420463999999,1
101,29,103.42962286000002,2
101,30,104.05707640000001,2
101,31,104.70656526000002,2
101,32,105.3780894400001,2
101,33,106.07164894000012,2
101,34,106.78724376000001,2
101,35,107.52487389999999,2
101,36,108.28453936000011,2
101,37,109.06624014,2
101,38,109.86997624,2
101,39,110.69574766000008,2
101,40,111.54355440000003,2
101,41,112.41339646000006,2
101,42,113.30527384000004,2
101,43,114.21918654000001,2
101,44,115.15513456000005,2
101,45,116.11311790000002,2
101,46,117.09313656000015,2
101,47,118.09519054000012,2
101,48,119.11927983999999,2
101,49,120.16540445999998,2
101,50,121.23356439999992,2
101,51,122.32375966000008,2
101,52,123.43599024000011,2
101,53,124.5702561400001,2
101,54,125.72655736000009,3
101,55,126.90489389999989,3
101,56,128.1052657599999,3
101,57,129.32767294000013,3
101,58,130.57211544000003,3
101,59,131.83859326000015,3
101,60,133.12710640000006,3
101,61,134.43765485999978,3
101,62,135.77023864,3
101,63,137.12485774000004,3
101,64,138.50151216,3
101,65,139.9002018999999,3
101,66,141.32092696000012,3
101,67,142.76368734000016,3
101,68,144.22848303999996,3
101,69,145.71531405999997,3
101,70,147.22418039999994,3
101,71,148.7550820599999,3
101,72,150.3080190400002,3
101,73,151.88299134,3
101,74,153.47999895999993,3
101,75,155.0990418999998,3
101,76,156.74012015999998,3
101,77,158.40323373999993,3
101,78,160.0883826400002,3
101,79,161.79556686,3
101,80,163.52478640000004,3
101,81,165.27604125999986,4
101,82,167.04933144000006,4
101,83,168.84465694000014,4
101,84,170.66201776,4
101,85,172.5014139000001,4
101,86,174.3628453600002,4
101,87,176.24631214000013,4
101,88,178.1518142399999,4
101,89,180.07935166000027,4
101,90,182.02892440000008,4
101,91,184.00053246000002,4
101,92,185.9941758400001,4
101,93,188.00985453999994,4
101,94,190.04756856000026,4
101,95,192.1073179000001,4
101,96,194.18910256,4
101,97,196.29292254000012,4
101,98,198.4187778399998,4
101,99,200.56666846000007,4
101,100,202.73659439999983,4
100,10,94.75260870000007,1
100,11,94.92966040000006,1
100,12,95.12784176000002,1
100,13,95.34715278000004,1
100,14,95.58759345999998,1
100,15,95.84916380000007,1
100,16,96.13186380000008,1
100,17,96.43569346000004,1
100,18,96.76065278000006,1
100,19,97.10674176,1
100,20,97.4739604000001,1
100,21,97.86230870000009,1
100,22,98.27178666000005,1
100,23,98.70239428,1
100,24,99.15413156,1
100,25,99.62699850000013,1
100,26,100.12099510000012,1
100,27,100.63612136000006,1
100,28,101.17237727999999,1
100,29,101.72976285999998,1
100,30,102.30827810000007,1
100,31,102.90792300000012,1
100,32,103.52869756000013,2
100,33,104.17060178000006,2
100,34,104.83363566000003,2
100,35,105.51779920000021,2
100,36,106.22309240000013,2
100,37,106.94951526000008,2
100,38,107.69706778000003,2
100,39,108.46574996000001,2
100,40,109.25556180000021,2
100,41,110.06650330000016,2
100,42,110.89857446000008,2
100,43,111.75177528000009,2
100,44,112.62610576000006,2
100,45,113.52156590000013,2
100,46,114.43815570000005,2
100,47,115.37587516000002,2
100,48,116.33472428000005,2
100,49,117.3147030600002,2
100,50,118.31581150000031,2
100,51,119.33804960000003,2
100,52,120.38141736000011,2
100,53,121.44591478000015,2
100,54,122.53154186000003,2
100,55,123.63829860000014,2
100,56,124.76618499999991,2
100,57,125.91520106000007,3
100,58,127.08534678000007,3
100,59,128.27662216000022,3
100,60,129.4890272000003,3
100,61,130.72256190000004,3
100,62,131.9772262600002,3
100,63,133.25302028000013,3
100,64,134.54994396000006,3
100,65,135.8679973000003,3
100,66,137.20718029999998,3
100,67,138.56749296000004,3
100,68,139.94893528000011,3
100,69,141.35150725999995,3
100,70,142.7752089000004,3
100,71,144.22004020000003,3
100,72,145.68600116000022,3
100,73,147.17309178000022,3
100,74,148.6813120600001,3
100,75,150.21066200000018,3
100,76,151.76114160000006,3
100,77,153.3327508600001,3
100,78,154.92548978000002,3
100,79,156.53935835999988,3
100,80,158.17435660000012,3
100,81,159.83048449999998,3
100,82,161.50774206000025,3
100,83,163.2061292800001,3
100,84,164.92564616,3
100,85,166.66629270000013,4
100,86,168.42806890000006,4
100,87,170.21097476000025,4
100,88,172.01501028000015,4
100,89,173.84017545999978,4
100,90,175.68647030000002,4
100,91,177.5538948000001,4
100,92,179.4424489599997,4
100,93,181.35213278000035,4
100,94,183.28294625999982,4
100,95,185.23488940000001,4
100,96,187.2079621999999,4
100,97,189.20216465999988,4
100,98,191.21749678000023,4
100,99,193.25395855999963,4
100,100,195.3115500000002,4
99,10,93.82100214000005,1
99,11,93.96869698000009,1
99,12,94.13660786000001,1
99,13,94.32473478000001,1
99,14,94.53307774,1
99,15,94.76163674000009,1
99,16,95.01041178000006,1
99,17,95.27940286,1
99,18,95.56860998000005,1
99,19,95.87803314,1
99,20,96.20767234000003,1
99,21,96.55752758000004,1
99,22,96.92759886000006,1
99,23,97.31788618000007,1
99,24,97.72838954,1
99,25,98.15910894,1
99,26,98.61004438000002,1
99,27,99.08119586000008,1
99,28,99.57256338000002,1
99,29,100.08414694000005,1
99,30,100.61594654000007,1
99,31,101.16796218000003,1
99,32,101.74019386000002,1
99,33,102.33264158000004,1
99,34,102.94530534000002,1
99,35,103.57818513999997,2
99,36,104.23128098000014,2
99,37,104.90459286,2
99,38,105.59812078000004,2
99,39,106.31186474000015,2
99,40,107.04582474000004,2
99,41,107.80000078000003,2
99,42,108.57439286000006,2
99,43,109.36900098000005,2
99,44,110.18382514000012,2
99,45,111.01886534,2
99,46,111.87412158000012,2
99,47,112.7495938600001,2
99,48,113.64528217999987,2
99,49,114.56118654000016,2
99,50,115.4973069399999,2
99,51,116.45364338000013,2
99,52,117.4301958600002,2
99,53,118.42696438000006,2
99,54,119.44394894000034,2
99,55,120.48114954000008,2
99,56,121.53856618000007,2
99,57,122.61619886000035,2
99,58,123.71404758000011,2
99,59,124.83211234000008,2
99,60,125.97039314000016,3
99,61,127.12888998000021,3
99,62,128.30760286000026,3
99,63,129.50653178000016,3
99,64,130.7256767400002,3
99,65,131.9650377399999,3
99,66,133.2246147800002,3
99,67,134.50440786000013,3
99,68,135.80441697999998,3
99,69,137.12464214000036,3
99,70,138.46508334000004,3
99,71,139.82574058000012,3
99,72,141.20661386000046,3
99,73,142.60770317999996,3
99,74,144.0290085399999,3
99,75,145.47052993999995,3
99,76,146.93226738000018,3
99,77,148.41422086000028,3
99,78,149.9163903800002,3
99,79,151.4387759400002,3
99,80,152.9813775400002,3
99,81,154.5441951800002,3
99,82,156.12722886000014,3
99,83,157.73047858000035,3
99,84,159.35394434000006,3
99,85,160.9976261400001,3
99,86,162.66152398000003,3
99,87,164.3456378600003,3
99,88,166.0499677800001,4
99,89,167.77451374000043,4
99,90,169.5192757400003,4
99,91,171.28425378000017,4
99,92,173.06944786000034,4
99,93,174.87485797999997,4
99,94,176.70048414000024,4
99,95,178.54632634000006,4
99,96,180.41238457999998,4
99,97,182.2986588600001,4
99,98,184.20514918000023,4
99,99,186.13185554000034,4
99,100,188.0787779400001,4
98,10,92.89989672000003,1
98,11,93.02060860000005,1
98,12,93.16061493999999,1
98,13,93.31991574000003,1
98,14,93.498511,1
98,15,93.69640072000004,1
98,16,93.91358490000006,1
98,17,94.15006354000002,1
98,18,94.40583664000005,1
98,19,94.68090419999997,1
98,20,94.97526622000005,1
98,21,95.28892270000007,1
