"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",101,"Live animals",10106,"Other Animals",505
1,"Animal Products",102,"Meat and edible meat offal",10201,"Bovine Meat",60
1,"Animal Products",102,"Meat and edible meat offal",10202,"Frozen Bovine Meat",3421327
1,"Animal Products",102,"Meat and edible meat offal",10203,"Pig Meat",35645
1,"Animal Products",102,"Meat and edible meat offal",10204,"Sheep and Goat Meat",150983
1,"Animal Products",102,"Meat and edible meat offal",10207,"Poultry Meat",1790167
1,"Animal Products",102,"Meat and edible meat offal",10210,"Preserved Meat",34057
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10301,"Live Fish",198.99999999999997
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10302,"Non-fillet Fresh Fish",115017.00000000001
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10303,"Non-fillet Frozen Fish",431222
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10304,"Fish Fillets",268462
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10305,"Processed Fish",1158
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10306,"Crustaceans",56474.00000000001
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10307,"Molluscs",120304
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10401,"Milk",1096644
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10402,"Concentrated Milk",375986
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10403,"Fermented Milk Products",589560
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10404,"Whey",742
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10405,"Butter",11438
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10406,"Cheese",295638
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10407,"Eggs",165
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10408,"Processed Egg Products",14.999999999999998
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10409,"Honey",8716
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10410,"Other Edible Animal Products",14069
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10504,"Animal Organs",6625
2,"Vegetable Products",206,"Trees and other live plants",20602,"Other Live Plants",912
2,"Vegetable Products",206,"Trees and other live plants",20603,"Cut Flowers",5040
2,"Vegetable Products",206,"Trees and other live plants",20604,"Foliage",28.999999999999996
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20701,"Potatoes",92543
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20702,"Tomatoes",480
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20703,"Onions",2858528
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20704,"Cabbages",427
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20706,"Root Vegetables",17314
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20708,"Legumes",3987
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20709,"Other Vegetables",37593
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20710,"Frozen Vegetables",196503
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20711,"Preserved Vegetables",4177
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20712,"Dried Vegetables",20225
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20713,"Dried Legumes",3485283
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20801,"Coconuts, Brazil Nuts, and Cashews",5622
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20802,"Other Nuts",40799
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,"Tropical Fruits",99561
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,"Citrus",164473
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,"Grapes",598606
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20808,"Apples and Pears",3761412.0000000005
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,"Pitted Fruits",66294
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,"Other Fruits",115015
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20812,"Preserved Fruits and Nuts",2601.0000000000005
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,"Dried Fruits",49350.00000000001
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20901,"Coffee",3531527
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20902,"Tea",1395167
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20904,"Pepper",39728
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20906,"Cinnamon",51269
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20907,"Cloves",6560.000000000001
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20908,"Nutmeg, mace and cardamons",2697
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20909,"Spice Seeds",20777
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20910,"Spices",1036095
2,"Vegetable Products",210,"Cereals",21001,"Wheat",78
2,"Vegetable Products",210,"Cereals",21004,"Oats",980
2,"Vegetable Products",210,"Cereals",21005,"Corn",26560
2,"Vegetable Products",210,"Cereals",21006,"Rice",8065176
2,"Vegetable Products",210,"Cereals",21007,"Sorghum",7819649
2,"Vegetable Products",210,"Cereals",21008,"Buckwheat",147804.00000000003
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21101,"Wheat Flours",1247803
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21102,"Cereal Flours",66280.00000000001
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,"Cereal Meal and Pellets",1885
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,"Processed Cereals",35196
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21105,"Potato Flours",509
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,"Legume Flours",33515
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21202,"Ground Nuts",961
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21207,"Other Oily Seeds",389966
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21208,"Oil Seed Flower",84
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21209,"Sowing Seeds",1414010
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21211,"Perfume Plants",39098
2,"Vegetable Products",213,"Lac; gums, resins and other vegetable saps and extracts",21302,"Vegetable Saps",39781
2,"Vegetable Products",214,"Vegetable plaiting materials",21404,"Other Vegetable Products",22846.000000000004
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31507,"Soybean Oil",10783
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31508,"Ground Nut Oil",582.0000000000001
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31509,"Pure Olive Oil",116075.00000000001
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31510,"Olive Oil",17840
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31511,"Palm Oil",1879232
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31512,"Seed Oils",376149
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31513,"Coconut Oil",15840.000000000002
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31514,"Rapeseed Oil",179
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31515,"Other Pure Vegetable Oils",513438
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31516,"Other Vegetable Oils",62718
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31517,"Margarine",139260
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31518,"Inedible Fats and Oils",218.99999999999997
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41601,"Sausages",113926.00000000001
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41602,"Other Prepared Meat",27920
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41603,"Animal Extracts",519
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41604,"Processed Fish",145241
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41605,"Processed Crustaceans",3055
4,"Foodstuffs",417,"Sugars and sugar confectionery",41701,"Raw Sugar",1249624
4,"Foodstuffs",417,"Sugars and sugar confectionery",41702,"Other Sugars",22370
4,"Foodstuffs",417,"Sugars and sugar confectionery",41704,"Confectionery Sugar",3452810
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41805,"Cocoa Powder",672.9999999999999
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41806,"Chocolate",261235
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41901,"Malt Extract",5355729
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41902,"Pasta",258407
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41903,"Tapioca",122
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41904,"Prepared Cereals",276458
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41905,"Baked Goods",1045038
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42001,"Pickled Foods",19641
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42002,"Processed Tomatoes",26028
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42003,"Processed Mushrooms",91524
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42004,"Other Frozen Vegetables",120106
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,"Other Processed Vegetables",126876
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42006,"Sugar Preserved Foods",56896
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42007,"Jams",38121
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",586035
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",707526
4,"Foodstuffs",421,"Miscellaneous edible preparations",42101,"Coffee and Tea Extracts",42559
4,"Foodstuffs",421,"Miscellaneous edible preparations",42102,"Yeast",1000473
4,"Foodstuffs",421,"Miscellaneous edible preparations",42103,"Sauces and Seasonings",814832
4,"Foodstuffs",421,"Miscellaneous edible preparations",42104,"Soups and Broths",20903
4,"Foodstuffs",421,"Miscellaneous edible preparations",42105,"Ice Cream",187245
4,"Foodstuffs",421,"Miscellaneous edible preparations",42106,"Other Edible Preparations",29601462
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42201,"Water",22730
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42202,"Flavored Water",668766
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42203,"Beer",11593784.999999998
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42204,"Wine",66563
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42205,"Vermouth",544
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42207,"Alcohol > 80% ABV",16360
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42208,"Hard Liquor",2018330
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42209,"Vinegar",50429
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42301,"Animal Meal and Pellets",31112
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42302,"Bran",13441069
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42304,"Soybean Meal",9249
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42309,"Animal Food",607483
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42401,"Raw Tobacco",43303.00000000001
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42402,"Rolled Tobacco",2058420
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42403,"Processed Tobacco",112950.00000000001
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52501,"Salt",1089735
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52505,"Sand",787.9999999999999
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52506,"Quartz",147
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52507,"Kaolin",300
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52508,"Clays",228.99999999999997
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52509,"Chalk",60
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52513,"Pumice",150
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52515,"Marble, Travertine and Alabaster",1252
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52516,"Granite",441
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52520,"Gypsum",34307
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52521,"Limestone",1882
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52522,"Quicklime",7203.000000000001
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52523,"Cement",2156790
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52526,"Soapstone",1898.0000000000002
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52530,"Other Mineral",2789
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52704,"Coke",6980
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52707,"Coal Tar Oil",593.9999999999999
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52709,"Crude Petroleum",606
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52710,"Refined Petroleum",3659169
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52711,"Petroleum Gas",1478
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52712,"Petroleum Jelly",10874
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52713,"Petroleum Coke",531
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52714,"Asphalt",882
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52715,"Asphalt Mixtures",15454
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52716,"Electricity",3948
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62801,"Halogens",147637
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62804,"Hydrogen",8332
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62808,"Nitric Acids",39
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62811,"Other Inorganic Acids",7377.999999999999
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62815,"Sodium or Potassium Peroxides",2662530
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62819,"Chromium Oxides and Hydroxides",39825
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62821,"Iron Oxides and Hydroxides",3837.0000000000005
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62825,"Inorganic Salts",95808
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,"Chlorides",7855
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62828,"Hypochlorites",15753.999999999998
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62830,"Sulfides",16100.000000000002
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62832,"Sulfites",94
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,"Sulfates",217417
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,"Carbonates",30726
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62839,"Silicates",5314
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62841,"Oxometallic or Peroxometallic Acid Salts",45187
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62844,"Radioactive Chemicals",25448
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62851,"Inorganic Compounds",3600
6,"Chemical Products",629,"Organic chemicals",62903,"Halogenated Hydrocarbons",1983
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",28528
6,"Chemical Products",629,"Organic chemicals",62912,"Aldehydes",10773
6,"Chemical Products",629,"Organic chemicals",62914,"Ketones and Quinones",601
6,"Chemical Products",629,"Organic chemicals",62915,"Saturated Acyclic Monocarboxylic Acids",5320
6,"Chemical Products",629,"Organic chemicals",62917,"Polycarboxylic Acids",3417
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",47574
6,"Chemical Products",629,"Organic chemicals",62922,"Oxygen Amino Compounds",79432
6,"Chemical Products",629,"Organic chemicals",62923,"Quaternary Ammonium Salts and Hydroxides",35076
6,"Chemical Products",629,"Organic chemicals",62925,"Carboxyimide Compounds",139
6,"Chemical Products",629,"Organic chemicals",62932,"Oxygen Heterocyclic Compounds",21418
6,"Chemical Products",629,"Organic chemicals",62933,"Nitrogen Heterocyclic Compounds",35357
6,"Chemical Products",629,"Organic chemicals",62934,"Nucleic Acids",5445
6,"Chemical Products",629,"Organic chemicals",62936,"Vitamins",111
6,"Chemical Products",629,"Organic chemicals",62939,"Vegetable Alkaloids",19563
6,"Chemical Products",629,"Organic chemicals",62941,"Antibiotics",862
6,"Chemical Products",630,"Pharmaceutical products",63002,"Blood, antisera, vaccines, toxins and cultures",2552413
6,"Chemical Products",630,"Pharmaceutical products",63003,"Unpackaged Medicaments",562188.0000000001
6,"Chemical Products",630,"Pharmaceutical products",63004,"Packaged Medicaments",35922755
6,"Chemical Products",630,"Pharmaceutical products",63005,"Bandages",146713
6,"Chemical Products",630,"Pharmaceutical products",63006,"Special Pharmaceuticals",891447
6,"Chemical Products",631,"Fertilizers",63102,"Nitrogenous Fertilizers",346
6,"Chemical Products",631,"Fertilizers",63104,"Potassic Fertilizers",11745.999999999998
6,"Chemical Products",631,"Fertilizers",63105,"Mixed Mineral or Chemical Fertilizers",252145
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63204,"Synthetic Coloring Matter",7229
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63206,"Other Coloring Matter",6937
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63207,"Prepared Pigments",136
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63208,"Nonaqueous Paints",399932
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63209,"Aqueous Paints",130014
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63210,"Other Paints",4522
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63211,"Prepared Paint Driers",2139.0000000000005
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63212,"Nonaqueous Pigments",74817
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63214,"Glaziers Putty",92029
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63215,"Ink",233796
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63301,"Essential Oils",9242
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63302,"Scented Mixtures",40940
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63303,"Perfumes",673606
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63304,"Beauty Products",383398
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63305,"Hair Products",63409
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63306,"Dental Products",18335
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63307,"Shaving Products",51117
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63401,"Soap",1050160
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63402,"Cleaning Products",10097787
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63403,"Lubricating Products",104918
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63405,"Polishes and Creams",31013
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63406,"Candles",2084
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63502,"Water Soluble Proteins",187
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63505,"Dextrins",13544
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63506,"Glues",79962
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63507,"Enzymes",692.0000000000001
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63602,"Prepared Explosives",425294.00000000006
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63603,"Detonating Fuses",285417
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63605,"Matches",27594
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63606,"Pyrophoric Alloys",95
6,"Chemical Products",637,"Photographic or cinematographic goods",63701,"Photographic Plates",16811
6,"Chemical Products",637,"Photographic or cinematographic goods",63702,"Photographic Film",4417
6,"Chemical Products",637,"Photographic or cinematographic goods",63703,"Photographic Paper",11545
6,"Chemical Products",637,"Photographic or cinematographic goods",63707,"Photographic Chemicals",41475
6,"Chemical Products",638,"Chemical products n.e.s.",63802,"Activated Carbon",1249
6,"Chemical Products",638,"Chemical products n.e.s.",63804,"Wood Pulp Lyes",3123.9999999999995
6,"Chemical Products",638,"Chemical products n.e.s.",63805,"Turpentine",90.00000000000001
6,"Chemical Products",638,"Chemical products n.e.s.",63808,"Pesticides",467863
6,"Chemical Products",638,"Chemical products n.e.s.",63809,"Dyeing Finishing Agents",3680
6,"Chemical Products",638,"Chemical products n.e.s.",63811,"Antiknock",129859
6,"Chemical Products",638,"Chemical products n.e.s.",63812,"Prepared Rubber Accelerators",7153
6,"Chemical Products",638,"Chemical products n.e.s.",63813,"Fire Extinguishers Preparations",10000
6,"Chemical Products",638,"Chemical products n.e.s.",63814,"Organic Composite Solvents",7394
6,"Chemical Products",638,"Chemical products n.e.s.",63815,"Reaction and Catalytic Products",12536
6,"Chemical Products",638,"Chemical products n.e.s.",63816,"Refractory Cements",10283
6,"Chemical Products",638,"Chemical products n.e.s.",63819,"Hydraulic Brake Fluid",5460
6,"Chemical Products",638,"Chemical products n.e.s.",63820,"Antifreeze",275
6,"Chemical Products",638,"Chemical products n.e.s.",63821,"Micro-Organism Culture Preparations",6173
6,"Chemical Products",638,"Chemical products n.e.s.",63822,"Laboratory Reagents",1457292
6,"Chemical Products",638,"Chemical products n.e.s.",63823,"Industrial Fatty Acids, Oils and Alcohols",701846
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73901,"Ethylene Polymers",6134039
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73902,"Propylene Polymers",5388699
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73903,"Styrene Polymers",295668
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73904,"Vinyl Chloride Polymers",33787
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73905,"Other Vinyl Polymers",68
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73906,"Acrylic Polymers",338534
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73907,"Polyacetals",97820
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73909,"Amino-resins",139805
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73910,"Silicone",18427
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73911,"Petroleum Resins",323496
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73912,"Cellulose",262059
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73913,"Natural Polymers",136469
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73915,"Scrap Plastic",16930
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73916,"Monofilament",8196
