"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","HS6 ID","HS6","Trade Value"
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116203,"Non-Knit Men's Suits",11620329,"Mens, boys ensembles, of material nes, not knit",5900
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116203,"Non-Knit Men's Suits",11620333,"Mens, boys jackets, blazers, synthetic fibre, not kni",18570
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116203,"Non-Knit Men's Suits",11620339,"Mens, boys jackets & blazers, material nes, not knit",19613
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116203,"Non-Knit Men's Suits",11620341,"Mens, boys trousers & shorts, wool or hair, not knit",7787.000000000001
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116203,"Non-Knit Men's Suits",11620342,"Mens, boys trousers & shorts, of cotton, not knit",20976
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116203,"Non-Knit Men's Suits",11620343,"Mens, boys trousers shorts, synthetic fibre, not knit",24718
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116203,"Non-Knit Men's Suits",11620349,"Mens, boys trousers & shorts, material nes, not knit",314233
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620412,"Womens, girls suits, of cotton, not knit",180987
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620413,"Womens, girls suits, synthetic fibres, not knit",1621495
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620419,"Womens, girls suits, of material nes, not knit",1324
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620433,"Womens, girls jackets, blazers, synth fibres, not kni",6020
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620439,"Womens, girls jackets & blazers, material nes,not kni",2201
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620441,"Womens, girls dresses, of wool or hair, not knit",130142
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620442,"Womens, girls dresses, of cotton, not knit",21071
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620443,"Womens, girls dresses, synthetic fibres, not knit",303
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620444,"Womens, girls dresses, of artificial fibres, not knit",2433.0000000000005
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620449,"Womens, girls dresses, of material nes, not knit",2205
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620452,"Womens, girls skirts, of cotton, not knit",1239
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620453,"Womens, girls skirts, synthetic fibres, not knit",4166
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620462,"Womens, girls trousers & shorts, of cotton, not knit",61307
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620463,"Womens, girls trousers, shorts, synth fibres, not kni",2100
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",11620469,"Womens, girls trousers, shorts, material nes, not kni",1426.0000000000002
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116205,"Non-Knit Men's Shirts",11620520,"Mens, boys shirts, of cotton, not knit",455811
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116205,"Non-Knit Men's Shirts",11620530,"Mens, boys shirts, of manmade fibres, not knit",38736
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116205,"Non-Knit Men's Shirts",11620590,"Mens, boys shirts, of material nes, not knit",76344
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116206,"Non-Knit Women's Shirts",11620630,"Womens, girls blouses & shirts, of cotton, not knit",654
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116206,"Non-Knit Women's Shirts",11620690,"Womens, girls blouses & shirts, material nes, not kni",3041.0000000000005
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116207,"Non-Knit Men's Undergarments",11620711,"Mens, boys underpants or briefs, of cotton, not knit",41563
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116207,"Non-Knit Men's Undergarments",11620721,"Mens, boys nightshirts or pyjamas, cotton, not knit",5909
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116207,"Non-Knit Men's Undergarments",11620791,"Mens, boys dressing gowns, etc cotton, not knit",26913
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116208,"Non-Knit Women's Undergarments",11620821,"Womens, girls nightdress, pyjamas, of cotton, not kni",4199
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116208,"Non-Knit Women's Undergarments",11620822,"Women/girl nightdress, pyjama, manmade fibre, not kni",58174
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116208,"Non-Knit Women's Undergarments",11620891,"Womens, girls panties, bathrobes etc, cotton, not kni",1514
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116208,"Non-Knit Women's Undergarments",11620899,"Womens, girls panties, bathrobes, etc, nes not knit",101457
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116209,"Non-Knit Babies' Garments",11620920,"Babies garments, accessories of cotton, not knit",5477
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116209,"Non-Knit Babies' Garments",11620930,"Babies garments, accessories synthetic fibre, not kni",5500
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116209,"Non-Knit Babies' Garments",11620990,"Babies garments, accessories of material nes, not kni",57
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116210,"Felt or Coated Fabric Garments",11621010,"Garments made up of textile felts and nonwoven fabric",31223
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116210,"Felt or Coated Fabric Garments",11621020,"Mens, boys overcoats of impregnated, etc fabric",5879
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116210,"Felt or Coated Fabric Garments",11621040,"Mens, boys garments nes, made up of impregnated fabri",58168.99999999999
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116210,"Felt or Coated Fabric Garments",11621050,"Womens, girls garments nes, of impregnated fabric",32933
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116211,"Non-Knit Active Wear",11621132,"Mens, boys garments nes, of cotton, not knit",72383
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116211,"Non-Knit Active Wear",11621133,"Mens, boys garments nes, of manmade fibres, not knit",188343
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116211,"Non-Knit Active Wear",11621139,"Mens, boys garments nes, of material nes, not knit",149198
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116211,"Non-Knit Active Wear",11621142,"Womens, girls garments nes, of cotton, not knit",152594
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116211,"Non-Knit Active Wear",11621143,"Womens, girls garments nes, manmade fibres, not knit",93302.99999999999
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116211,"Non-Knit Active Wear",11621149,"Womens, girls garments nes, material nes, not knit",71896
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116212,"Other Women's Undergarments",11621210,"Brassieres and parts thereof",9283
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116212,"Other Women's Undergarments",11621290,"Corsets, braces and parts thereof",3532.0000000000005
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116213,"Handkerchiefs",11621390,"Handkerchiefs, of material nes, not knit",204
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116214,"Scarves",11621410,"Shawls, scarves, etc, of silk etc, not knit",13865
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116214,"Scarves",11621420,"Shawls, scarves, etc, of wool or hair, not knit",39000
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116214,"Scarves",11621430,"Shawls, scarves, etc, synthetic fibres, not knit",30662
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116214,"Scarves",11621440,"Shawls, scarves, etc, of artificial fibres, not knit",272
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116214,"Scarves",11621490,"Shawls, scarves, etc, of material nes, not knit",107267
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116215,"Neck Ties",11621590,"Ties, bow ties and cravats, material nes, not knit",170
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116216,"Non-Knit Gloves",11621600,"Gloves, mittens and mitts, textile material, not knit",6799.000000000001
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116217,"Other Non-Knit Clothing Accessories",11621710,"Clothing accessories nes, textile material, not knit",1605.9999999999998
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116217,"Other Non-Knit Clothing Accessories",11621790,"Parts of garments, clothing accessories nes, not knit",103037
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116301,"Blankets",11630120,"Blankets (non-electric) & travelling rug, wool or hai",73292
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116301,"Blankets",11630130,"Blankets (non-electric) and travelling rugs, of cotto",91553
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116301,"Blankets",11630140,"Blankets (except electric) & travel rugs, synth fibre",596799
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116301,"Blankets",11630190,"Blankets (except electric) & travel rugs, material ne",55842
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",11630210,"Bed linen, of textile knit or crochet materials",120825
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",11630221,"Bed linen, of cotton, printed, not knit",5003
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",11630222,"Bed linen, of manmade fibres, printed, not knit",84454
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",11630229,"Bed linen, of material nes, printed, not knit",186356.00000000003
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",11630231,"Bed linen, of cotton, nes",17162
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",11630232,"Bed linen, of manmade fibres, nes",41
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",11630239,"Bed linen, of material nes, nes",3810
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",11630259,"Table linen, of material nes, not knit",38048
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",11630260,"Toilet or kitchen linen, of cotton terry towelling",7325
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",11630291,"Toilet or kitchen linen, of cotton, nes",105717.99999999999
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",11630293,"Toilet or kitchen linen, of manmade fibres",1709
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",11630299,"Toilet or kitchen linen, of material nes",33110
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116303,"Window Dressings",11630312,"Curtains drapes blinds valances, synthetic fibre, kni",359
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116303,"Window Dressings",11630319,"Curtains drapes blinds valances, material nes, knit",55186.00000000001
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116303,"Window Dressings",11630391,"Curtains drapes blinds valances, cotton, not knit",92287.99999999999
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116303,"Window Dressings",11630392,"Curtains drapes blinds valances, synth fibre, not kni",88220
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116303,"Window Dressings",11630399,"Curtains drapes blinds valances, material nes, woven",3194
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116304,"Bedspreads",11630419,"Bedspreads, textile material, nes, not knit or croche",16011
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116304,"Bedspreads",11630491,"Textile furnishing articles nes, knit or crochet",868780
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116304,"Bedspreads",11630492,"Furnishing articles nes, of cotton, not knit, crochet",7999
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116304,"Bedspreads",11630499,"Furnishing goods nes, material nes, not knit, crochet",5979
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116305,"Packing Bags",11630510,"Sacks & bags, packing, of jute or other bast fibres",15532
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116305,"Packing Bags",11630520,"Sacks & bags, packing, of cotton",11179
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116305,"Packing Bags",11630531,"Sacks & bags, packing, polyethylene or polypropylene",305553
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116305,"Packing Bags",11630539,"Sacks & bags, packing, of other manmade yarn",77804
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116305,"Packing Bags",11630590,"Sacks & bags, packing, of materials nes",5519
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116306,"Awnings, Tents, and Sails",11630612,"Tarpaulins, awnings and sunblinds, of synthetic fibre",463895.0000000001
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116306,"Awnings, Tents, and Sails",11630619,"Tarpaulins, awnings and sunblinds, of material nes",870228.9999999999
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116306,"Awnings, Tents, and Sails",11630622,"Tents, synthetic fibres",1432106.0000000002
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116306,"Awnings, Tents, and Sails",11630629,"Tents, of textile material nes",320722.00000000006
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116306,"Awnings, Tents, and Sails",11630699,"Camping goods nes, textile material, not cotton",1625
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116307,"Other Cloth Articles",11630710,"Floor & dish cloths, dusters, etc, textile material",6884
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116307,"Other Cloth Articles",11630720,"Life jackets and life belts, textile material",60772
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116307,"Other Cloth Articles",11630790,"Made up articles (textile) nes, textile dress pattern",78666
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116308,"Packaged Sewing Sets",11630800,"Set, woven fabric and yarn for rugs, tapestry etc",70
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116309,"Used Clothing",11630900,"Worn clothing and other worn articles",244874
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116310,"Textile Scraps",11631010,"Used or new rags textile material, sorted",57.99999999999999
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116310,"Textile Scraps",11631090,"Used or new rags textile material, not sorted",5492.000000000001
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126401,"Waterproof Footwear",12640110,"Waterproof footwear (Wellingtons etc), metal toe cap",184
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126401,"Waterproof Footwear",12640192,"Waterproof footwear(Wellington) no toe cap,over ankle",852054
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126401,"Waterproof Footwear",12640199,"Waterproof footwear(Wellington) no toe cap, nes",6512
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126402,"Rubber Footwear",12640219,"Sports footwear nes, soles, uppers of rubber, plastic",15090
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126402,"Rubber Footwear",12640220,"Footwear, rubber, plastic, straps fix to sole by plug",322646
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126402,"Rubber Footwear",12640291,"Boots, soles/uppers rubber or plastic, over ankle, ne",18415
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126402,"Rubber Footwear",12640299,"Footwear, outer soles/uppers of rubber or plastic, ne",308695
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126403,"Leather Footwear",12640319,"Sports footwear, except ski, uppers of leather",21552.000000000004
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126403,"Leather Footwear",12640340,"Footwear, uppers of leather with metal toe-cap, nes",106745.99999999999
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126403,"Leather Footwear",12640351,"Footwear, soles, uppers of leather, over ankle, nes",7577
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126403,"Leather Footwear",12640359,"Footwear, outer soles and uppers of leather, nes",313558
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126403,"Leather Footwear",12640391,"Boots, sole rubber or plastic upper leather, nes",23623
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126403,"Leather Footwear",12640399,"Footwear, sole rubber, plastics uppers of leather, ne",52299
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126404,"Textile Footwear",12640411,"Sports footwear, sole rubber or plastic, upper textil",32215.000000000004
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126404,"Textile Footwear",12640419,"Footwear,sole rubber/plastic,upper textile, not sport",44452
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126404,"Textile Footwear",12640420,"Footwear, sole leather and uppers textile material",36095
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126405,"Other Footwear",12640520,"Footwear, nes, upper textile material",2801.0000000000005
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126405,"Other Footwear",12640590,"Footwear, nes",1823980.0000000002
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126406,"Footwear Parts",12640620,"Soles and heels for footwear, of rubber or plastic",211.00000000000003
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126406,"Footwear Parts",12640699,"Parts of footwear nes, gaiters and leggings etc",5710
12,"Footwear and Headwear",1265,"Headgear and parts thereof",126504,"Hats",12650400,"Hats, plaited or made by assembling strips of materia",3150
12,"Footwear and Headwear",1265,"Headgear and parts thereof",126505,"Knitted Hats",12650590,"Hats and other headgear, knit or crochet, nes",31667
12,"Footwear and Headwear",1265,"Headgear and parts thereof",126506,"Other Headwear",12650610,"Safety headgear",25818.000000000004
12,"Footwear and Headwear",1265,"Headgear and parts thereof",126506,"Other Headwear",12650691,"Headgear nes, of rubber or plastic",342
12,"Footwear and Headwear",1265,"Headgear and parts thereof",126506,"Other Headwear",12650699,"Headgear nes, of other materials",8278
12,"Footwear and Headwear",1266,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",126601,"Umbrellas",12660110,"Garden and similar umbrellas",28014
12,"Footwear and Headwear",1266,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",126601,"Umbrellas",12660191,"Umbrellas nes, having a telescopic shaft",1115.9999999999998
12,"Footwear and Headwear",1266,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",126601,"Umbrellas",12660199,"Umbrellas nes, not with telescopic shaft",3055
12,"Footwear and Headwear",1266,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",126602,"Walking Sticks",12660200,"Walking-sticks, seat-sticks, whips, etc.",4670
12,"Footwear and Headwear",1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126701,"Bird Skins and Feathers",12670100,"Bird skins and feathers, articles therefrom",54.00000000000001
12,"Footwear and Headwear",1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126702,"Artificial Vegetation",12670210,"Artificial flowers foliage fruit, articles, plastic",81
12,"Footwear and Headwear",1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126702,"Artificial Vegetation",12670290,"Artificial flowers foliage fruit etc except plastic",1938
12,"Footwear and Headwear",1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126703,"Processed Hair",12670300,"Worked human hair, wool or animal hair, for wig makin",8466
12,"Footwear and Headwear",1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126704,"Fake Hair",12670411,"Complete wigs of synthetic textile materials",72217
12,"Footwear and Headwear",1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126704,"Fake Hair",12670419,"False beard, eyebrows etc, synthetic textile material",60226.00000000001
12,"Footwear and Headwear",1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126704,"Fake Hair",12670420,"Wigs, false beards, eyebrows etc, of human hair",3076
12,"Footwear and Headwear",1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",126704,"Fake Hair",12670490,"Wigs, false beards, eyebrows etc, of other materials",181873
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136802,"Building Stone",13680221,"Cut or sawn slabs of marble, travertine or alabaster",63308
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136802,"Building Stone",13680223,"Cut or sawn slabs of granite",588
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136802,"Building Stone",13680291,"Worked marble, travertine and alabaster",238950
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136802,"Building Stone",13680293,"Worked granite",95665
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136802,"Building Stone",13680299,"Worked monumental or building stone nes",14160
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136803,"Slate",13680300,"Worked slate, articles of slate or agglomerated slate",1361
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136804,"Milling Stones",13680421,"Grindstones etc of synthetic or natural diamond",1604
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136804,"Milling Stones",13680422,"Grindstones etc, agglomerated abrasives or ceramics",7851
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136804,"Milling Stones",13680430,"Hand sharpening or polishing stones",143
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136805,"Abrasive Powder",13680510,"Abrasive powderor grain on woven textile support",8736
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136805,"Abrasive Powder",13680520,"Abrasive powder, grain on paper or paperboard support",41
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136805,"Abrasive Powder",13680530,"Abrasive powder or grain on a base of other material",460
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136806,"Rock Wool",13680610,"Slag wool, rock wool, similar wools, bulk, sheet, rol",25414.000000000004
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136806,"Rock Wool",13680620,"Exfoliated vermiculite, foamed slag, expanded mineral",2950
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136806,"Rock Wool",13680690,"Mineral heat or sound insulating materials & articles",41381
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136807,"Asphalt",13680710,"Asphalt or similar material articles, in rolls",53592
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136807,"Asphalt",13680790,"Asphalt or similar material articles not in rolls",18200
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136808,"Vegetable Fiber",13680800,"Boards, etc of veg fibre with mineral binder or cemen",85502.99999999999
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136809,"Plaster Articles",13680911,"Plaster board etc not ornamental, paper reinforced",78787
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136809,"Plaster Articles",13680919,"Plaster boards etc not ornamental, reinforced nes",11251
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136809,"Plaster Articles",13680990,"Articles of plaster etc, other than plasterboard",464
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136810,"Cement Articles",13681019,"Tiles & flagstones of cement, concrete, artificial stone",34278
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136810,"Cement Articles",13681099,"Articles of cement, concrete or artificial stone nes",6456
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136811,"Asbestos Cement Articles",13681110,"Corrugated sheets of asbestos, cellulose fibre cement",7492.000000000001
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136811,"Asbestos Cement Articles",13681120,"Sheet/tile, asbestos/cellulose fibre cement not corru",11602
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136811,"Asbestos Cement Articles",13681190,"Articles nes, of asbestoso or cellulose fibre cement",4008.9999999999995
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136812,"Asbestos Fibres",13681250,"Asbestos clothing, accessories, foot and headwear",2533458
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136812,"Asbestos Fibres",13681290,"Asbestos fabricated products nes",505.99999999999994
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136813,"Friction Material",13681310,"Asbestos brake linings and pads",21337
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136813,"Friction Material",13681390,"Asbestos friction material, articles except for brake",3547
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136815,"Other Stone Articles",13681510,"Non-electrical articles of graphite or other carbon",179
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",136815,"Other Stone Articles",13681599,"Articles of stone or of other mineral substances nes",50774
13,"Stone And Glass",1369,"Ceramic products",136901,"Bricks",13690100,"Bricks, blocks and ceramic goods of siliceous earths",4674
