Id,Count,xcoord,ycoord
"0","2",-0.135832691747036,51.5120840308887
"0","1",-0.135774929367831,51.5120323342807
"0","4",-0.135691619337442,51.5119712045177
"0","4",-0.135094049661556,51.5118830908316
"0","1",-0.135119260456375,51.5120513208185
"0","4",-0.135368726436545,51.5122516411879
"0","1",-0.135384045434999,51.5121632423449
"0","1",-0.135446956789925,51.5122137445806
"0","2",-0.135740321112659,51.5125743030295
"0","1",-0.135846145525256,51.5125768160168
"0","2",-0.135950515180069,51.5126732888616
"0","3",-0.136007750288402,51.5127280336649
"0","1",-0.1360900056239,51.5127952597593
"0","4",-0.136155097114824,51.5128474505721
"0","1",-0.136057853368529,51.5128809812296
"0","1",-0.136114296534527,51.512940298358
"0","7",-0.135303548684913,51.5127667701705
"0","3",-0.13509692591061,51.5128454592443
"0","8",-0.134619536925003,51.5125335128505
"0","1",-0.134496378281996,51.5121991504782
"0","1",-0.134941733367751,51.5122162296553
"0","5",-0.135072958139675,51.5131550745616
"0","8",-0.134368390786171,51.5130575196951
"0","2",-0.134480062459781,51.5131669457425
"0","1",-0.134411615943066,51.5130993401608
"0","1",-0.134568417494821,51.5132395996277
"0","2",-0.134615290845679,51.5132946341632
"0","1",-0.134683498966013,51.5133807492628
"0","2",-0.134731007327162,51.5134321214396
"0","2",-0.135219204918198,51.51347617327
"0","3",-0.13487211369006,51.5134231156482
"0","1",-0.135132746250662,51.5135296227897
"0","2",-0.135318986236591,51.5134829048106
"0","2",-0.135038196368522,51.5135954943916
"0","3",-0.135775784699085,51.513228424486
"0","1",-0.135736444839045,51.5131813089224
"0","2",-0.135715030737959,51.5131335500307
"0","1",-0.135619773792225,51.5130493159767
"0","1",-0.13557654752285,51.5130074958923
"0","1",-0.13547621625464,51.5128840153634
"0","1",-0.135806955079909,51.5132712837899
"0","3",-0.136023645162874,51.5134600429465
"0","3",-0.136114464557679,51.5134328229581
"0","3",-0.136202666414486,51.5134035737633
"0","3",-0.134974155780857,51.5125944894256
"0","1",-0.134767775758,51.5125861234063
"0","2",-0.134870967439765,51.5125560339531
"0","1",-0.134974793694836,51.5125222821086
"0","1",-0.133457668431851,51.5131387175177
"0","1",-0.13324001493888,51.5132296272174
"0","2",-0.133270955095384,51.5131539068956
"0","1",-0.132908308227993,51.5132591152424
"0","1",-0.133972860500999,51.5135456422917
"0","1",-0.134016708592911,51.5136276440529
"0","2",-0.134130925515029,51.5136386440367
"0","2",-0.134066068974728,51.5135255836366
"0","1",-0.134247105383587,51.5138210365551
"0","1",-0.134195079065303,51.5137253092363
"0","1",-0.134678884879637,51.5137052559015
"0","1",-0.134757138381237,51.5138323936165
"0","1",-0.134985288680448,51.5139169486999
"0","1",-0.134898019591293,51.5135981819552
"0","1",-0.134859501185739,51.5140336140367
"0","5",-0.134187171272984,51.5138927424345
"0","1",-0.134110047846151,51.5137590936074
"0","1",-0.134338978754912,51.5140663114931
"0","2",-0.13442155591167,51.5141476738216
"0","2",-0.134454201366116,51.5142024659667
"0","1",-0.134632609700283,51.5142315171333
"0","1",-0.134342074900369,51.5143201878116
"0","1",-0.134153461749993,51.5143786125753
"0","1",-0.134134588953071,51.5143587781642
"0","2",-0.134043527589077,51.5143835691233
"0","2",-0.134059950032565,51.5144032382193
"0","5",-0.133796231982104,51.5145231052844
"0","1",-0.133897095048815,51.5144989758649
"0","1",-0.133824580214819,51.5144739752105
"0","1",-0.133700074117891,51.514505789766
"0","1",-0.133720137108299,51.5145473591062
"0","4",-0.133650532964268,51.5145627703274
"0","1",-0.13353827815804,51.5145954113837
"0","2",-0.133441325168336,51.5145826822596
"0","1",-0.133367680355408,51.5146071011819
"0","1",-0.134448921794368,51.5158360707042
"0","1",-0.13523381233766,51.5151963395817
"0","1",-0.135370129290932,51.5151504716967
"0","1",-0.13599705890935,51.5148198296497
"0","3",-0.136778934705995,51.5148450370989
"0","1",-0.136558173298908,51.514915245676
"0","1",-0.135627780520111,51.5144970726109
"0","2",-0.135552755878411,51.5147448055288
"0","1",-0.134834445728898,51.5144685812569
"0","1",-0.134664377162513,51.5144546044533
"0","1",-0.134793059298595,51.5148462317876
"0","1",-0.13567836586712,51.5143903569598
"0","1",-0.135536158892619,51.5144007870381
"0","2",-0.135623499908863,51.5143365975265
"0","1",-0.13538999459322,51.514225734526
"0","1",-0.135551168739159,51.5142215899916
"0","2",-0.135331486692942,51.5141467001357
"0","3",-0.135450225188411,51.5141096580101
"0","2",-0.136200931874963,51.5143605345648
"0","1",-0.1363029526953,51.5143273697044
"0","1",-0.136196962245851,51.5145454821679
"0","1",-0.13609226195319,51.5145709574739
"0","1",-0.136005136785708,51.5145876065929
"0","1",-0.136241326668533,51.514613550401
"0","2",-0.136396180219803,51.5145764404738
"0","3",-0.136909391658423,51.5145084374538
"0","3",-0.136905643010178,51.5142754140373
"0","1",-0.136774045626173,51.5142940699495
"0","1",-0.136754437409714,51.5140599767962
"0","3",-0.136670741666742,51.5141494420783
"0","1",-0.136687032948025,51.51396282271
"0","1",-0.136098063198312,51.5140282172169
"0","1",-0.135933137658771,51.5140771618301
"0","1",-0.135857479776326,51.5140970872712
"0","2",-0.135762531806059,51.5141357346769
"0","2",-0.135824227495442,51.5140347715447
"0","4",-0.13598304432819,51.5139979295698
"0","5",-0.136073598084574,51.5139614884919
"0","2",-0.136144433202891,51.5139462434188
"0","5",-0.135459881263716,51.5138224746227
"0","5",-0.135348853355084,51.5140001999485
"0","3",-0.135556650070487,51.5137964648672
"0","3",-0.135653847510674,51.5137679810381
"0","1",-0.13578930222621,51.5137270604421
"0","5",-0.135879426837885,51.5136930934886
"0","4",-0.135966979012768,51.5136739704029
"0","4",-0.136191700002463,51.5136040301893
"0","1",-0.136553588489058,51.5134832719955
"0","4",-0.136649927355146,51.5134597352691
"0","1",-0.136739193505423,51.5134307155907
"0","3",-0.13685182077962,51.5134057744475
"0","2",-0.136927798754499,51.5133608408974
"0","1",-0.137205347524274,51.5133795608343
"0","2",-0.136625381970169,51.5138560422738
"0","1",-0.13647749696706,51.5138761021127
"0","1",-0.137341443450516,51.5135664464044
"0","2",-0.137396739330369,51.5136177310759
"0","3",-0.137447106189956,51.5137437705385
"0","1",-0.138274975523726,51.5139197445517
"0","1",-0.13733751265958,51.5137739254452
"0","4",-0.137969982715523,51.5135037170576
"0","2",-0.13811411981907,51.513713670092
"0","2",-0.138214208263545,51.513645332601
"0","1",-0.138246679973054,51.5137125979894
"0","5",-0.138057651173717,51.5140627719192
"0","3",-0.13788651967662,51.514749542313
"0","2",-0.137681941977061,51.5147958153158
"0","3",-0.137082569188245,51.5145276265501
"0","2",-0.137039380728559,51.514707426008
"0","1",-0.13844843724087,51.512312411224
"0","1",-0.138098055227284,51.5119999471571
"0","1",-0.137737041272987,51.5118572036853
