country,state,county,lat,lng,type,measure,beds,population,year,source,source_url
US,AK,ketchikan gateway,63.588753,-154.493062,ICU,1000HAB,0.291015,13745,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,kodiak island borough,63.588753,-154.493062,ICU,1000HAB,0.000000,13773,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,kusilvak,63.588753,-154.493062,ICU,1000HAB,0.000000,8129,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,lake and peninsula,63.588753,-154.493062,ICU,1000HAB,0.000000,1301,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,matanuska-susitna,63.588753,-154.493062,ICU,1000HAB,0.138429,101135,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,nome,63.588753,-154.493062,ICU,1000HAB,0.000000,9869,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,north slope borough,63.588753,-154.493062,ICU,1000HAB,0.000000,9757,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,northwest arctic borough,63.588753,-154.493062,ICU,1000HAB,0.000000,7715,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,petersburg borough,63.588753,-154.493062,ICU,1000HAB,0.000000,3275,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,prince of wales-hyder,63.588753,-154.493062,ICU,1000HAB,0.000000,6473,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,sitka borough,63.588753,-154.493062,ICU,1000HAB,0.000000,8810,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,skagway municipality,63.588753,-154.493062,ICU,1000HAB,0.000000,1038,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,southeast fairbanks ,63.588753,-154.493062,ICU,1000HAB,0.000000,6889,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,valdez-cordova ,63.588753,-154.493062,ICU,1000HAB,0.000000,9439,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,wrangell city and borough,63.588753,-154.493062,ICU,1000HAB,0.000000,2475,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,yakutat city and borough,63.588753,-154.493062,ICU,1000HAB,0.000000,682,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AK,yukon-koyukuk,63.588753,-154.493062,ICU,1000HAB,0.000000,5453,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,autauga,32.318231,-86.902298,ICU,1000HAB,0.109020,55036,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,baldwin,32.318231,-86.902298,ICU,1000HAB,0.250787,203360,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,barbour,32.318231,-86.902298,ICU,1000HAB,0.190832,26201,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,bibb,32.318231,-86.902298,ICU,1000HAB,0.000000,22580,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,blount,32.318231,-86.902298,ICU,1000HAB,0.104046,57667,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,bullock,32.318231,-86.902298,ICU,1000HAB,0.000000,10478,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,butler,32.318231,-86.902298,ICU,1000HAB,0.347809,20126,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,calhoun,32.318231,-86.902298,ICU,1000HAB,0.207744,115527,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,chambers,32.318231,-86.902298,ICU,1000HAB,0.000000,33895,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,cherokee,32.318231,-86.902298,ICU,1000HAB,0.000000,25855,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,chilton,32.318231,-86.902298,ICU,1000HAB,0.136971,43805,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,choctaw,32.318231,-86.902298,ICU,1000HAB,0.000000,13188,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,clarke,32.318231,-86.902298,ICU,1000HAB,0.000000,24625,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,clay,32.318231,-86.902298,ICU,1000HAB,0.298352,13407,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,cleburne,32.318231,-86.902298,ICU,1000HAB,0.000000,14939,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,coffee,32.318231,-86.902298,ICU,1000HAB,0.137059,51073,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,colbert,32.318231,-86.902298,ICU,1000HAB,0.404152,54435,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,conecuh,32.318231,-86.902298,ICU,1000HAB,0.000000,12649,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,coosa,32.318231,-86.902298,ICU,1000HAB,0.000000,10955,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,covington,32.318231,-86.902298,ICU,1000HAB,0.346491,37519,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,crenshaw,32.318231,-86.902298,ICU,1000HAB,0.000000,13866,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,cullman,32.318231,-86.902298,ICU,1000HAB,0.146873,81703,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,dale,32.318231,-86.902298,ICU,1000HAB,0.121475,49393,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,dallas,32.318231,-86.902298,ICU,1000HAB,0.441664,40755,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,dekalb,32.318231,-86.902298,ICU,1000HAB,0.168554,71194,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,elmore,32.318231,-86.902298,ICU,1000HAB,0.061737,80989,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,escambia,32.318231,-86.902298,ICU,1000HAB,0.372133,37621,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,etowah,32.318231,-86.902298,ICU,1000HAB,0.542993,103132,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,fayette,32.318231,-86.902298,ICU,1000HAB,0.720418,16657,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,franklin,32.318231,-86.902298,ICU,1000HAB,0.222173,31507,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,geneva,32.318231,-86.902298,ICU,1000HAB,0.225802,26572,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,greene,32.318231,-86.902298,ICU,1000HAB,0.000000,8533,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,hale,32.318231,-86.902298,ICU,1000HAB,0.000000,14995,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,henry,32.318231,-86.902298,ICU,1000HAB,0.000000,17110,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,houston,32.318231,-86.902298,ICU,1000HAB,0.633957,104108,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,jackson,32.318231,-86.902298,ICU,1000HAB,0.191110,52326,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,jefferson,32.318231,-86.902298,ICU,1000HAB,0.714221,659460,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,lamar,32.318231,-86.902298,ICU,1000HAB,0.000000,14021,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,lauderdale,32.318231,-86.902298,ICU,1000HAB,0.518415,92590,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,lawrence,32.318231,-86.902298,ICU,1000HAB,0.180245,33288,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,lee,32.318231,-86.902298,ICU,1000HAB,0.178803,156597,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,limestone,32.318231,-86.902298,ICU,1000HAB,0.109057,91695,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,lowndes,32.318231,-86.902298,ICU,1000HAB,0.000000,10362,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,macon,32.318231,-86.902298,ICU,1000HAB,0.000000,19358,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,madison,32.318231,-86.902298,ICU,1000HAB,0.283115,353213,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,marengo,32.318231,-86.902298,ICU,1000HAB,0.253254,19743,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,marion,32.318231,-86.902298,ICU,1000HAB,0.133076,30058,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,marshall,32.318231,-86.902298,ICU,1000HAB,0.211109,94738,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,mobile,32.318231,-86.902298,ICU,1000HAB,0.378927,414328,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,monroe,32.318231,-86.902298,ICU,1000HAB,0.367901,21745,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,montgomery,32.318231,-86.902298,ICU,1000HAB,0.387460,227120,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,morgan,32.318231,-86.902298,ICU,1000HAB,0.285338,119157,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,perry,32.318231,-86.902298,ICU,1000HAB,0.000000,9680,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,pickens,32.318231,-86.902298,ICU,1000HAB,0.198314,20170,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,pike,32.318231,-86.902298,ICU,1000HAB,0.270376,33287,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,randolph,32.318231,-86.902298,ICU,1000HAB,0.000000,22530,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,russell,32.318231,-86.902298,ICU,1000HAB,0.136799,58480,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,shelby,32.318231,-86.902298,ICU,1000HAB,0.153315,208721,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,st. clair,32.318231,-86.902298,ICU,1000HAB,0.069015,86937,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,sumter,32.318231,-86.902298,ICU,1000HAB,0.000000,13084,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,talladega,32.318231,-86.902298,ICU,1000HAB,0.173079,80888,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,tallapoosa,32.318231,-86.902298,ICU,1000HAB,0.147218,40756,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,tuscaloosa,32.318231,-86.902298,ICU,1000HAB,0.410911,204424,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,walker,32.318231,-86.902298,ICU,1000HAB,0.184823,64927,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,washington,32.318231,-86.902298,ICU,1000HAB,0.000000,16746,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,wilcox,32.318231,-86.902298,ICU,1000HAB,0.000000,10919,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AL,winston,32.318231,-86.902298,ICU,1000HAB,0.166889,23968,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,arkansas,35.201050,-91.831833,ICU,1000HAB,0.000000,18352,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,ashley,35.201050,-91.831833,ICU,1000HAB,0.288864,20771,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,baxter,35.201050,-91.831833,ICU,1000HAB,0.413696,41093,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,benton,35.201050,-91.831833,ICU,1000HAB,0.119131,251823,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,boone,35.201050,-91.831833,ICU,1000HAB,0.644953,37212,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,bradley,35.201050,-91.831833,ICU,1000HAB,0.000000,10994,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,calhoun,35.201050,-91.831833,ICU,1000HAB,0.000000,5194,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,carroll,35.201050,-91.831833,ICU,1000HAB,0.000000,27782,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,chicot,35.201050,-91.831833,ICU,1000HAB,0.000000,11008,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,clark,35.201050,-91.831833,ICU,1000HAB,0.000000,22495,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,clay,35.201050,-91.831833,ICU,1000HAB,0.000000,15190,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,cleburne,35.201050,-91.831833,ICU,1000HAB,0.000000,25361,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,cleveland,35.201050,-91.831833,ICU,1000HAB,0.000000,8332,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,columbia,35.201050,-91.831833,ICU,1000HAB,0.250083,23992,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,conway,35.201050,-91.831833,ICU,1000HAB,0.000000,20954,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,craighead,35.201050,-91.831833,ICU,1000HAB,0.633118,104246,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,crawford,35.201050,-91.831833,ICU,1000HAB,0.128785,62119,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,crittenden,35.201050,-91.831833,ICU,1000HAB,0.000000,49278,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,cross,35.201050,-91.831833,ICU,1000HAB,0.000000,17164,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,dallas,35.201050,-91.831833,ICU,1000HAB,0.000000,7585,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,desha,35.201050,-91.831833,ICU,1000HAB,0.000000,12094,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,drew,35.201050,-91.831833,ICU,1000HAB,0.268528,18620,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,faulkner,35.201050,-91.831833,ICU,1000HAB,0.206131,121282,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,franklin,35.201050,-91.831833,ICU,1000HAB,0.000000,17803,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,fulton,35.201050,-91.831833,ICU,1000HAB,0.000000,12092,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,garland,35.201050,-91.831833,ICU,1000HAB,0.418393,97994,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,grant,35.201050,-91.831833,ICU,1000HAB,0.000000,18076,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,greene,35.201050,-91.831833,ICU,1000HAB,0.181008,44197,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,hempstead,35.201050,-91.831833,ICU,1000HAB,0.361109,22154,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,hot spring,35.201050,-91.831833,ICU,1000HAB,0.179211,33480,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,howard,35.201050,-91.831833,ICU,1000HAB,0.000000,13472,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,independence,35.201050,-91.831833,ICU,1000HAB,0.323476,37097,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,izard,35.201050,-91.831833,ICU,1000HAB,0.000000,13521,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,jackson,35.201050,-91.831833,ICU,1000HAB,0.000000,17429,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,jefferson,35.201050,-91.831833,ICU,1000HAB,0.476371,71373,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,johnson,35.201050,-91.831833,ICU,1000HAB,0.305869,26155,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,lafayette,35.201050,-91.831833,ICU,1000HAB,0.000000,7051,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,lawrence,35.201050,-91.831833,ICU,1000HAB,0.000000,16777,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,lee,35.201050,-91.831833,ICU,1000HAB,0.000000,9614,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,lincoln,35.201050,-91.831833,ICU,1000HAB,0.000000,13885,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,little river,35.201050,-91.831833,ICU,1000HAB,0.000000,12494,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,logan,35.201050,-91.831833,ICU,1000HAB,0.000000,21802,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,lonoke,35.201050,-91.831833,ICU,1000HAB,0.000000,71568,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,madison,35.201050,-91.831833,ICU,1000HAB,0.000000,15907,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,marion,35.201050,-91.831833,ICU,1000HAB,0.000000,16374,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,miller,35.201050,-91.831833,ICU,1000HAB,0.000000,43760,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,mississippi,35.201050,-91.831833,ICU,1000HAB,0.114853,43534,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,AR,monroe,35.201050,-91.831833,ICU,1000HAB,0.000000,7420,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
