Region,Sub Region,Country,Drug Group,Drug,Year,Country Code,download,Latest Year,Clear,Kg Equivalent,Latest Year Kg Value,Metring Tons,Number of Records
Europe,South-Eastern Europe,Serbia,Substances not under international control,Other substances not under int. control,2017,SRB,,2019,1,51.4582,,0.0514582,1
Europe,South-Eastern Europe,Serbia,Substances not under international control,Other substances not under int. control,2017,SRB,,2019,1,142.37989,,0.14237989,1
Europe,South-Eastern Europe,Romania,Substances not under international control,Phenethylamines,2017,ROM,,2019,1,5.999999866e-05,,5.999999866e-08,1
Europe,South-Eastern Europe,Romania,Substances not under international control,Phenethylamines,2017,ROM,,2019,1,0.01741,,1.741e-05,1
Europe,South-Eastern Europe,Turkey,Substances not under international control,Plant-based NPS,2017,TUR,,2019,1,0.729,,0.000729,1
Europe,South-Eastern Europe,Turkey,Substances not under international control,Plant-based NPS,2017,TUR,,2019,1,94.789,,0.094789,1
Europe,South-Eastern Europe,Bulgaria,Substances not under international control,Synthetic cannabinoids (Spice),2017,BUL,,2019,1,0.02,,2e-05,1
Europe,South-Eastern Europe,Bulgaria,Substances not under international control,Synthetic cannabinoids (Spice),2017,BUL,,2019,1,0.09,,9e-05,1
Europe,South-Eastern Europe,Romania,Substances not under international control,Synthetic cannabinoids (Spice),2017,ROM,,2019,1,0.19675,,0.00019675,1
Europe,South-Eastern Europe,Turkey,Substances not under international control,Synthetic cannabinoids (Spice),2017,TUR,,2019,1,80.206,,0.080206,1
Europe,South-Eastern Europe,Turkey,Substances not under international control,Synthetic cannabinoids (Spice),2017,TUR,,2019,1,877.359837,,0.877359837,1
Europe,South-Eastern Europe,Romania,Substances not under international control,Tryptamines,2017,ROM,,2019,1,1.499999962e-07,,1.499999962e-10,1
Europe,South-Eastern Europe,Romania,Substances not under international control,Tryptamines,2017,ROM,,2019,1,0.31689,,0.00031689,1
Europe,Western and Central Europe,Belgium,Substances not under international control,GBL,2017,BEL,,2019,1,2.28,,0.00228,1
Europe,Western and Central Europe,Belgium,Substances not under international control,GBL,2017,BEL,,2019,1,305,,0.305,1
Europe,Western and Central Europe,Czechia,Substances not under international control,GBL,2017,CEH,,2019,1,0.001480000,,1.480000070e-06,1
Europe,Western and Central Europe,Estonia,Substances not under international control,GBL,2017,EST,,2019,1,40.14,,0.04014,1
Europe,Western and Central Europe,Finland,Substances not under international control,GBL,2017,FIN,,2019,1,160,,0.16,1
Europe,Western and Central Europe,Hungary,Substances not under international control,GBL,2017,HUN,,2018,1,1.03,,0.00103,1
Europe,Western and Central Europe,Italy,Substances not under international control,GBL,2017,ITA,,2019,1,0.57,,0.00057,1
Europe,Western and Central Europe,Italy,Substances not under international control,GBL,2017,ITA,,2019,1,2.304,,0.002304,1
Europe,Western and Central Europe,Latvia,Substances not under international control,GBL,2017,LAT,,2019,1,25.84,,0.02584,1
Europe,Western and Central Europe,Norway,Substances not under international control,GBL,2017,NOR,,2019,1,190.08,,0.19008,1
Europe,Western and Central Europe,Poland,Substances not under international control,GBL,2017,POL,,2019,1,2,,0.002,1
Europe,Western and Central Europe,Poland,Substances not under international control,GBL,2017,POL,,2019,1,16896,,16.896,1
Europe,Western and Central Europe,Spain,Substances not under international control,GBL,2017,SPA,,2019,1,0.197,,0.000197,1
Europe,Western and Central Europe,Belgium,Substances not under international control,Ketamine and phencyclidine-type substances,2017,BEL,,2019,1,33.237,,0.033237,1
Europe,Western and Central Europe,Czechia,Substances not under international control,Ketamine and phencyclidine-type substances,2017,CEH,,2019,1,0.0747,,7.47e-05,1
Europe,Western and Central Europe,Denmark,Substances not under international control,Ketamine and phencyclidine-type substances,2017,DEN,,2019,1,4.4,,0.0044,1
Europe,Western and Central Europe,Estonia,Substances not under international control,Ketamine and phencyclidine-type substances,2017,EST,,2019,1,0.01234,,1.234e-05,1
Europe,Western and Central Europe,Greece,Substances not under international control,Ketamine and phencyclidine-type substances,2017,GRE,,2019,1,0.026,,2.6e-05,1
Europe,Western and Central Europe,Hungary,Substances not under international control,Ketamine and phencyclidine-type substances,2017,HUN,,2018,1,0.18,,0.00018,1
Europe,Western and Central Europe,Hungary,Substances not under international control,Ketamine and phencyclidine-type substances,2017,HUN,,2018,1,2.28,,0.00228,1
Europe,Western and Central Europe,Ireland,Substances not under international control,Ketamine and phencyclidine-type substances,2017,IRE,,2019,1,11.35,,0.01135,1
Europe,Western and Central Europe,Italy,Substances not under international control,Ketamine and phencyclidine-type substances,2017,ITA,,2019,1,1.75,,0.00175,1
Europe,Western and Central Europe,Italy,Substances not under international control,Ketamine and phencyclidine-type substances,2017,ITA,,2019,1,8.82,,0.00882,1
Europe,Western and Central Europe,Malta,Substances not under international control,Ketamine and phencyclidine-type substances,2017,MAT,,2018,1,0.004188,,4.188e-06,1
Europe,Western and Central Europe,Netherlands,Substances not under international control,Ketamine and phencyclidine-type substances,2017,NET,,2019,1,1,,0.001,1
Europe,Western and Central Europe,Norway,Substances not under international control,Ketamine and phencyclidine-type substances,2017,NOR,,2019,1,0.002000000,,2.000000030e-06,1
Europe,Western and Central Europe,Norway,Substances not under international control,Ketamine and phencyclidine-type substances,2017,NOR,,2019,1,0.13,,0.00013,1
Europe,Western and Central Europe,Poland,Substances not under international control,Ketamine and phencyclidine-type substances,2017,POL,,2019,1,0.00577,,5.77e-06,1
Europe,Western and Central Europe,Slovakia,Substances not under international control,Ketamine and phencyclidine-type substances,2017,SLO,,2017,1,0.5,0.5,0.0005,1
Europe,Western and Central Europe,Spain,Substances not under international control,Ketamine and phencyclidine-type substances,2017,SPA,,2019,1,0.9,,0.0009,1
Europe,Western and Central Europe,United Kingdom,Substances not under international control,Ketamine and phencyclidine-type substances,2017,UK,,2019,1,67.95,,0.06795,1
Europe,Western and Central Europe,Estonia,Substances not under international control,Other NPS,2017,EST,,2019,1,0.05679,,5.679e-05,1
Europe,Western and Central Europe,Norway,Substances not under international control,Other NPS,2017,NOR,,2019,1,0.001250000,,1.250000019e-06,1
Europe,Western and Central Europe,Norway,Substances not under international control,Other NPS,2017,NOR,,2019,1,0.06,,6e-05,1
Europe,Western and Central Europe,Austria,Substances not under international control,Other Plant-based substances,2017,AUS,,2019,1,1.5,,0.0015,1
Europe,Western and Central Europe,Belgium,Substances not under international control,Other Plant-based substances,2017,BEL,,2019,1,14.82,,0.01482,1
Europe,Western and Central Europe,Czechia,Substances not under international control,Other Plant-based substances,2017,CEH,,2019,1,0.289,,0.000289,1
Europe,Western and Central Europe,Czechia,Substances not under international control,Other Plant-based substances,2017,CEH,,2019,1,1.2,,0.0012,1
Europe,Western and Central Europe,Germany,Substances not under international control,Other Plant-based substances,2017,GER,,2017,1,9.89,9.89,0.00989,1
Europe,Western and Central Europe,Ireland,Substances not under international control,Other Plant-based substances,2017,IRE,,2019,1,1.66,,0.00166,1
Europe,Western and Central Europe,Norway,Substances not under international control,Other Plant-based substances,2017,NOR,,2019,1,2.61,,0.00261,1
Europe,Western and Central Europe,Poland,Substances not under international control,Other Plant-based substances,2017,POL,,2019,1,0.44,,0.00044,1
Europe,Western and Central Europe,Portugal,Substances not under international control,Other Plant-based substances,2017,POR,,2019,1,0.003,,3e-06,1
Europe,Western and Central Europe,Portugal,Substances not under international control,Other Plant-based substances,2017,POR,,2019,1,242.37,,0.24237,1
Europe,Western and Central Europe,Spain,Substances not under international control,Other Plant-based substances,2017,SPA,,2019,1,6.528,,0.006528,1
Europe,Western and Central Europe,Switzerland,Substances not under international control,Other Plant-based substances,2017,SWI,,2018,1,0.001,,1e-06,1
Europe,Western and Central Europe,Switzerland,Substances not under international control,Other Plant-based substances,2017,SWI,,2018,1,0.15,,0.00015,1
Europe,Western and Central Europe,United Kingdom,Substances not under international control,Other Plant-based substances,2017,UK,,2019,1,0.129,,0.000129,1
Europe,Western and Central Europe,United Kingdom,Substances not under international control,Other Plant-based substances,2017,UK,,2019,1,2.24,,0.00224,1
Europe,Western and Central Europe,Greece,Substances not under international control,Other substances not under int. control,2017,GRE,,2019,1,0.02,,2e-05,1
Europe,Western and Central Europe,Estonia,Substances not under international control,Phenethylamines,2017,EST,,2019,1,0.00047,,4.7e-07,1
Europe,Western and Central Europe,Portugal,Substances not under international control,Phenethylamines,2017,POR,,2019,1,0.00244,,2.44e-06,1
Europe,Western and Central Europe,Portugal,Substances not under international control,Phenethylamines,2017,POR,,2019,1,0.019935000,,1.993499955e-05,1
Europe,Western and Central Europe,Belgium,Substances not under international control,Plant-based NPS,2017,BEL,,2019,1,2509.85,,2.50985,1
Europe,Western and Central Europe,Czechia,Substances not under international control,Plant-based NPS,2017,CEH,,2019,1,99.9,,0.0999,1
Europe,Western and Central Europe,Finland,Substances not under international control,Plant-based NPS,2017,FIN,,2019,1,2300,,2.3,1
Europe,Western and Central Europe,Germany,Substances not under international control,Plant-based NPS,2017,GER,,2017,1,4223.29,4223.29,4.22329,1
Europe,Western and Central Europe,Ireland,Substances not under international control,Plant-based NPS,2017,IRE,,2019,1,0.6,,0.0006,1
Europe,Western and Central Europe,Ireland,Substances not under international control,Plant-based NPS,2017,IRE,,2019,1,289.29,,0.28929,1
Europe,Western and Central Europe,Italy,Substances not under international control,Plant-based NPS,2017,ITA,,2019,1,673.03,,0.67303,1
Europe,Western and Central Europe,Netherlands,Substances not under international control,Plant-based NPS,2017,NET,,2019,1,11483,,11.483,1
Europe,Western and Central Europe,Poland,Substances not under international control,Plant-based NPS,2017,POL,,2019,1,0.0835,,8.35e-05,1
Europe,Western and Central Europe,Poland,Substances not under international control,Plant-based NPS,2017,POL,,2019,1,0.33,,0.00033,1
Europe,Western and Central Europe,Portugal,Substances not under international control,Plant-based NPS,2017,POR,,2019,1,324.072,,0.324072,1
Europe,Western and Central Europe,Slovakia,Substances not under international control,Plant-based NPS,2017,SLO,,2017,1,7,7,0.007,1
Europe,Western and Central Europe,Spain,Substances not under international control,Plant-based NPS,2017,SPA,,2019,1,689.709,,0.689709,1
Europe,Western and Central Europe,Sweden,Substances not under international control,Plant-based NPS,2017,SWE,,2019,1,3942,,3.942,1
Europe,Western and Central Europe,Switzerland,Substances not under international control,Plant-based NPS,2017,SWI,,2018,1,1246.01,,1.24601,1
Europe,Western and Central Europe,Estonia,Substances not under international control,Synthetic cannabinoids (Spice),2017,EST,,2019,1,0.00111,,1.11e-06,1
Europe,Western and Central Europe,Estonia,Substances not under international control,Synthetic cannabinoids (Spice),2017,EST,,2019,1,0.2033,,0.0002033,1
Europe,Western and Central Europe,Hungary,Substances not under international control,Synthetic cannabinoids (Spice),2017,HUN,,2018,1,3.09,,0.00309,1
Europe,Western and Central Europe,Hungary,Substances not under international control,Synthetic cannabinoids (Spice),2017,HUN,,2018,1,11.79,,0.01179,1
Europe,Western and Central Europe,Italy,Substances not under international control,Synthetic cannabinoids (Spice),2017,ITA,,2019,1,0.01,,1e-05,1
Europe,Western and Central Europe,Luxembourg,Substances not under international control,Synthetic cannabinoids (Spice),2017,LUX,,2019,1,1.02,,0.00102,1
Europe,Western and Central Europe,Malta,Substances not under international control,Synthetic cannabinoids (Spice),2017,MAT,,2018,1,0.014693,,1.4693e-05,1
Europe,Western and Central Europe,Malta,Substances not under international control,Synthetic cannabinoids (Spice),2017,MAT,,2018,1,1,,0.001,1
Europe,Western and Central Europe,Poland,Substances not under international control,Synthetic cannabinoids (Spice),2017,POL,,2019,1,2.1,,0.0021,1
Europe,Western and Central Europe,Slovakia,Substances not under international control,Synthetic cannabinoids (Spice),2017,SLO,,2017,1,0.3,0.3,0.0003,1
Europe,Western and Central Europe,Czechia,Substances not under international control,Synthetic cathinones,2017,CEH,,2019,1,0.0025,,2.5e-06,1
Europe,Western and Central Europe,Estonia,Substances not under international control,Synthetic cathinones,2017,EST,,2019,1,0.00151,,1.51e-06,1
Europe,Western and Central Europe,Estonia,Substances not under international control,Synthetic cathinones,2017,EST,,2019,1,0.00521,,5.21e-06,1
Europe,Western and Central Europe,Estonia,Substances not under international control,Synthetic cathinones,2017,EST,,2019,1,0.1087,,0.0001087,1
Europe,Western and Central Europe,Finland,Substances not under international control,Synthetic cathinones,2017,FIN,,2019,1,3,,0.003,1
Europe,Western and Central Europe,Italy,Substances not under international control,Synthetic cathinones,2017,ITA,,2019,1,0.11,,0.00011,1
Europe,Western and Central Europe,Italy,Substances not under international control,Synthetic cathinones,2017,ITA,,2019,1,0.45,,0.00045,1
Europe,Western and Central Europe,Norway,Substances not under international control,Synthetic cathinones,2017,NOR,,2019,1,0.04,,4e-05,1
Europe,Western and Central Europe,Norway,Substances not under international control,Synthetic cathinones,2017,NOR,,2019,1,0.12,,0.00012,1
Europe,Western and Central Europe,Poland,Substances not under international control,Synthetic cathinones,2017,POL,,2019,1,0.04,,4e-05,1
Europe,Western and Central Europe,Slovakia,Substances not under international control,Synthetic cathinones,2017,SLO,,2017,1,1,1,0.001,1
Europe,Western and Central Europe,Poland,Substances not under international control,Tryptamines,2017,POL,,2019,1,1.999999949e-07,,1.999999949e-10,1
Europe,Eastern Europe,Belarus,ATS,Amphetamine,2018,BYE,,2019,1,3.93713,,0.00393713,1
Europe,Eastern Europe,Republic of Moldova,ATS,Amphetamine,2018,MOL,,2019,1,0.209,,0.000209,1
Europe,Eastern Europe,Russian Federation,ATS,Amphetamine,2018,RUS,,2019,1,586.323,,0.586323,1
Europe,Eastern Europe,Belarus,ATS,Ecstasy-type substances,2018,BYE,,2019,1,1.1772,,0.0011772,1
Europe,Eastern Europe,Republic of Moldova,ATS,Ecstasy-type substances,2018,MOL,,2019,1,0.917335,,0.000917335,1
Europe,Eastern Europe,Russian Federation,ATS,Ecstasy-type substances,2018,RUS,,2019,1,293.837,,0.293837,1
Europe,Eastern Europe,Belarus,ATS,Methamphetamine,2018,BYE,,2019,1,0.16698,,0.00016698,1
Europe,Eastern Europe,Republic of Moldova,ATS,Methamphetamine,2018,MOL,,2019,1,0.106,,0.000106,1
Europe,Eastern Europe,Russian Federation,ATS,Methamphetamine,2018,RUS,,2019,1,20.33,,0.02033,1
Europe,Eastern Europe,Russian Federation,ATS,Non-specified ATS,2018,RUS,,2019,1,136.14,,0.13614,1
Europe,Eastern Europe,Russian Federation,ATS,Other stimulants,2018,RUS,,2019,1,8.713,,0.008713,1
Europe,Eastern Europe,Russian Federation,ATS,Other stimulants,2018,RUS,,2019,1,565.847,,0.565847,1
Europe,Eastern Europe,Russian Federation,ATS,Other stimulants,2018,RUS,,2019,1,2433.125,,2.433125,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Amphetamine,2018,BIH,,2019,1,0.311,,0.000311,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Amphetamine,2018,BIH,,2019,1,1.441594,,0.001441594,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Amphetamine,2018,BIH,,2019,1,20.345461,,0.020345461,1
Europe,South-Eastern Europe,Bulgaria,ATS,Amphetamine,2018,BUL,,2019,1,0.14674,,0.00014674,1
Europe,South-Eastern Europe,Bulgaria,ATS,Amphetamine,2018,BUL,,2019,1,74.61,,0.07461,1
Europe,South-Eastern Europe,Croatia,ATS,Amphetamine,2018,CRO,,2019,1,36.5,,0.0365,1
Europe,South-Eastern Europe,North Macedonia,ATS,Amphetamine,2018,MCD,,2019,1,0.26,,0.00026,1
Europe,South-Eastern Europe,Romania,ATS,Amphetamine,2018,ROM,,2019,1,0.001518,,1.518e-06,1
Europe,South-Eastern Europe,Romania,ATS,Amphetamine,2018,ROM,,2019,1,3.04066,,0.00304066,1
Europe,South-Eastern Europe,Serbia,ATS,Amphetamine,2018,SRB,,2019,1,54.09,,0.05409,1
Europe,South-Eastern Europe,Turkey,ATS,Amphetamine,2018,TUR,,2019,1,24.5,,0.0245,1
Europe,South-Eastern Europe,Turkey,ATS,Amphetamine,2018,TUR,,2019,1,5752.860487,,5.752860487,1
Europe,South-Eastern Europe,Albania,ATS,Ecstasy-type substances,2018,ALB,,2019,1,0.00404,,4.04e-06,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Ecstasy-type substances,2018,BIH,,2019,1,0.131,,0.000131,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Ecstasy-type substances,2018,BIH,,2019,1,0.57181,,0.00057181,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Ecstasy-type substances,2018,BIH,,2019,1,11.354489,,0.011354489,1
Europe,South-Eastern Europe,Bulgaria,ATS,Ecstasy-type substances,2018,BUL,,2019,1,1.470717,,0.001470717,1
Europe,South-Eastern Europe,Bulgaria,ATS,Ecstasy-type substances,2018,BUL,,2019,1,258.5,,0.2585,1
Europe,South-Eastern Europe,Croatia,ATS,Ecstasy-type substances,2018,CRO,,2019,1,12.275,,0.012275,1
Europe,South-Eastern Europe,Montenegro,ATS,Ecstasy-type substances,2018,MNE,,2019,1,0.020705,,2.0705e-05,1
Europe,South-Eastern Europe,North Macedonia,ATS,Ecstasy-type substances,2018,MCD,,2019,1,0.01,,1e-05,1
Europe,South-Eastern Europe,North Macedonia,ATS,Ecstasy-type substances,2018,MCD,,2019,1,0.127912,,0.000127912,1
Europe,South-Eastern Europe,Romania,ATS,Ecstasy-type substances,2018,ROM,,2019,1,1.29022,,0.00129022,1
Europe,South-Eastern Europe,Romania,ATS,Ecstasy-type substances,2018,ROM,,2019,1,14.382512,,0.014382512,1
Europe,South-Eastern Europe,Serbia,ATS,Ecstasy-type substances,2018,SRB,,2019,1,8.296123,,0.008296123,1
Europe,South-Eastern Europe,Serbia,ATS,Ecstasy-type substances,2018,SRB,,2019,1,10,,0.01,1
Europe,South-Eastern Europe,Turkey,ATS,Ecstasy-type substances,2018,TUR,,2019,1,2279.080732,,2.279080732,1
Europe,South-Eastern Europe,Bulgaria,ATS,Methamphetamine,2018,BUL,,2019,1,0.096525,,9.6525e-05,1
Europe,South-Eastern Europe,Bulgaria,ATS,Methamphetamine,2018,BUL,,2019,1,16.18,,0.01618,1
Europe,South-Eastern Europe,Croatia,ATS,Methamphetamine,2018,CRO,,2019,1,0.07873,,7.873e-05,1
Europe,South-Eastern Europe,Montenegro,ATS,Methamphetamine,2018,MNE,,2019,1,0.0007,,7e-07,1
Europe,South-Eastern Europe,Montenegro,ATS,Methamphetamine,2018,MNE,,2019,1,0.39375,,0.00039375,1
Europe,South-Eastern Europe,North Macedonia,ATS,Methamphetamine,2018,MCD,,2019,1,0.0144,,1.44e-05,1
Europe,South-Eastern Europe,North Macedonia,ATS,Methamphetamine,2018,MCD,,2019,1,0.05,,5e-05,1
Europe,South-Eastern Europe,Romania,ATS,Methamphetamine,2018,ROM,,2019,1,0.02412,,2.412e-05,1
Europe,South-Eastern Europe,Serbia,ATS,Methamphetamine,2018,SRB,,2019,1,4.2,,0.0042,1
Europe,South-Eastern Europe,Turkey,ATS,Methamphetamine,2018,TUR,,2019,1,2,,0.002,1
Europe,South-Eastern Europe,Turkey,ATS,Methamphetamine,2018,TUR,,2019,1,564,,0.564,1
Europe,South-Eastern Europe,Montenegro,ATS,Non-specified ATS,2018,MNE,,2019,1,0.2162,,0.0002162,1
Europe,South-Eastern Europe,Serbia,ATS,Non-specified ATS,2018,SRB,,2019,1,0.3245,,0.0003245,1
Europe,South-Eastern Europe,Serbia,ATS,Non-specified ATS,2018,SRB,,2019,1,37.91,,0.03791,1
Europe,South-Eastern Europe,Montenegro,ATS,Other stimulants,2018,MNE,,2019,1,154,,0.154,1
Europe,South-Eastern Europe,Romania,ATS,Other stimulants,2018,ROM,,2019,1,0.00279,,2.79e-06,1
Europe,South-Eastern Europe,Romania,ATS,Prescription stimulants,2018,ROM,,2019,1,0.00038,,3.8e-07,1
Europe,South-Eastern Europe,Romania,ATS,Prescription stimulants,2018,ROM,,2019,1,0.0075,,7.5e-06,1
Europe,South-Eastern Europe,Romania,ATS,Prescription stimulants,2018,ROM,,2019,1,48.71,,0.04871,1
Europe,Western and Central Europe,Latvia,ATS,ATS,2018,LAT,,2019,1,0.00372,,3.72e-06,1
Europe,Western and Central Europe,Latvia,ATS,ATS,2018,LAT,,2019,1,0.7592,,0.0007592,1
Europe,Western and Central Europe,Andorra,ATS,Amphetamine,2018,AND,,2019,1,0.001012,,1.012e-06,1
Europe,Western and Central Europe,Andorra,ATS,Amphetamine,2018,AND,,2019,1,0.036,,3.6e-05,1
Europe,Western and Central Europe,Austria,ATS,Amphetamine,2018,AUS,,2019,1,76.77,,0.07677,1
Europe,Western and Central Europe,Belgium,ATS,Amphetamine,2018,BEL,,2019,1,18,,0.018,1
Europe,Western and Central Europe,Cyprus,ATS,Amphetamine,2018,CYP,,2019,1,0.001265,,1.265e-06,1
Europe,Western and Central Europe,Czechia,ATS,Amphetamine,2018,CEH,,2019,1,0.176594,,0.000176594,1
Europe,Western and Central Europe,Czechia,ATS,Amphetamine,2018,CEH,,2019,1,0.552,,0.000552,1
Europe,Western and Central Europe,Denmark,ATS,Amphetamine,2018,DEN,,2019,1,378.4,,0.3784,1
Europe,Western and Central Europe,Estonia,ATS,Amphetamine,2018,EST,,2019,1,0.92432,,0.00092432,1
Europe,Western and Central Europe,Finland,ATS,Amphetamine,2018,FIN,,2019,1,193,,0.193,1
Europe,Western and Central Europe,France,ATS,Amphetamine,2018,FRA,,2019,1,108,,0.108,1
Europe,Western and Central Europe,Greece,ATS,Amphetamine,2018,GRE,,2019,1,0.069575,,6.9575e-05,1
Europe,Western and Central Europe,Greece,ATS,Amphetamine,2018,GRE,,2019,1,0.12,,0.00012,1
Europe,Western and Central Europe,Greece,ATS,Amphetamine,2018,GRE,,2019,1,791.22208,,0.79122208,1
Europe,Western and Central Europe,Hungary,ATS,Amphetamine,2018,HUN,,2019,1,0.025047,,2.5047e-05,1
Europe,Western and Central Europe,Hungary,ATS,Amphetamine,2018,HUN,,2019,1,21.535,,0.021535,1
Europe,Western and Central Europe,Iceland,ATS,Amphetamine,2018,ICE,,2019,1,1.788,,0.001788,1
Europe,Western and Central Europe,Iceland,ATS,Amphetamine,2018,ICE,,2019,1,4.89013,,0.00489013,1
Europe,Western and Central Europe,Ireland,ATS,Amphetamine,2018,IRE,,2019,1,14.62,,0.01462,1
Europe,Western and Central Europe,Italy,ATS,Amphetamine,2018,ITA,,2019,1,0.071852,,7.1852e-05,1
Europe,Western and Central Europe,Italy,ATS,Amphetamine,2018,ITA,,2019,1,13.8,,0.0138,1
Europe,Western and Central Europe,Latvia,ATS,Amphetamine,2018,LAT,,2019,1,45.88,,0.04588,1
Europe,Western and Central Europe,Lithuania,ATS,Amphetamine,2018,LIT,,2019,1,6.5,,0.0065,1
Europe,Western and Central Europe,Luxembourg,ATS,Amphetamine,2018,LUX,,2019,1,1.915,,0.001915,1
Europe,Western and Central Europe,Malta,ATS,Amphetamine,2018,MAT,,2018,1,0.0035,0.0035,3.5e-06,1
Europe,Western and Central Europe,Netherlands,ATS,Amphetamine,2018,NET,,2019,1,1,,0.001,1
Europe,Western and Central Europe,Norway,ATS,Amphetamine,2018,NOR,,2019,1,414.04,,0.41404,1
Europe,Western and Central Europe,Poland,ATS,Amphetamine,2018,POL,,2019,1,1322.88,,1.32288,1
Europe,Western and Central Europe,Portugal,ATS,Amphetamine,2018,POR,,2019,1,0.000253,,2.53e-07,1
Europe,Western and Central Europe,Portugal,ATS,Amphetamine,2018,POR,,2019,1,0.36834,,0.00036834,1
Europe,Western and Central Europe,Slovenia,ATS,Amphetamine,2018,SVN,,2018,1,0.233,0.233,0.000233,1
Europe,Western and Central Europe,Slovenia,ATS,Amphetamine,2018,SVN,,2018,1,5.909,5.909,0.005909,1
Europe,Western and Central Europe,Spain,ATS,Amphetamine,2018,SPA,,2019,1,53.302799,,0.053302799,1
Europe,Western and Central Europe,Sweden,ATS,Amphetamine,2018,SWE,,2019,1,0.143451,,0.000143451,1
Europe,Western and Central Europe,Sweden,ATS,Amphetamine,2018,SWE,,2019,1,1049,,1.049,1
Europe,Western and Central Europe,Switzerland,ATS,Amphetamine,2018,SWI,,2019,1,0.094,,9.4e-05,1
Europe,Western and Central Europe,Switzerland,ATS,Amphetamine,2018,SWI,,2019,1,0.273746,,0.000273746,1
Europe,Western and Central Europe,Switzerland,ATS,Amphetamine,2018,SWI,,2019,1,49.05,,0.04905,1
Europe,Western and Central Europe,United Kingdom,ATS,Amphetamine,2018,UK,,2019,1,1667.808018,,1.667808018,1
Europe,Western and Central Europe,Andorra,ATS,Ecstasy-type substances,2018,AND,,2019,1,0.000542,,5.42e-07,1
Europe,Western and Central Europe,Andorra,ATS,Ecstasy-type substances,2018,AND,,2019,1,0.012,,1.2e-05,1
Europe,Western and Central Europe,Andorra,ATS,Ecstasy-type substances,2018,AND,,2019,1,0.013,,1.3e-05,1
Europe,Western and Central Europe,Andorra,ATS,Ecstasy-type substances,2018,AND,,2019,1,0.091598,,9.1598e-05,1
Europe,Western and Central Europe,Austria,ATS,Ecstasy-type substances,2018,AUS,,2019,1,12.16,,0.01216,1
Europe,Western and Central Europe,Austria,ATS,Ecstasy-type substances,2018,AUS,,2019,1,22.503027,,0.022503027,1
Europe,Western and Central Europe,Belgium,ATS,Ecstasy-type substances,2018,BEL,,2019,1,61.221068,,0.061221068,1
Europe,Western and Central Europe,Belgium,ATS,Ecstasy-type substances,2018,BEL,,2019,1,245,,0.245,1
Europe,Western and Central Europe,Belgium,ATS,Ecstasy-type substances,2018,BEL,,2019,1,587,,0.587,1
Europe,Western and Central Europe,Cyprus,ATS,Ecstasy-type substances,2018,CYP,,2019,1,0.15,,0.00015,1
Europe,Western and Central Europe,Cyprus,ATS,Ecstasy-type substances,2018,CYP,,2019,1,0.254469,,0.000254469,1
Europe,Western and Central Europe,Czechia,ATS,Ecstasy-type substances,2018,CEH,,2019,1,8.645,,0.008645,1
Europe,Western and Central Europe,Czechia,ATS,Ecstasy-type substances,2018,CEH,,2019,1,8.832161,,0.008832161,1
Europe,Western and Central Europe,Denmark,ATS,Ecstasy-type substances,2018,DEN,,2019,1,3.75,,0.00375,1
Europe,Western and Central Europe,Denmark,ATS,Ecstasy-type substances,2018,DEN,,2019,1,4.96472,,0.00496472,1
Europe,Western and Central Europe,Estonia,ATS,Ecstasy-type substances,2018,EST,,2019,1,1.5674,,0.0015674,1
Europe,Western and Central Europe,Finland,ATS,Ecstasy-type substances,2018,FIN,,2019,1,2.6,,0.0026,1
Europe,Western and Central Europe,Finland,ATS,Ecstasy-type substances,2018,FIN,,2019,1,59.444392,,0.059444392,1
Europe,Western and Central Europe,France,ATS,Ecstasy-type substances,2018,FRA,,2019,1,483.32308,,0.48332308,1
Europe,Western and Central Europe,Greece,ATS,Ecstasy-type substances,2018,GRE,,2019,1,5.327,,0.005327,1
Europe,Western and Central Europe,Greece,ATS,Ecstasy-type substances,2018,GRE,,2019,1,17.008502,,0.017008502,1
Europe,Western and Central Europe,Hungary,ATS,Ecstasy-type substances,2018,HUN,,2019,1,1.414,,0.001414,1
Europe,Western and Central Europe,Hungary,ATS,Ecstasy-type substances,2018,HUN,,2019,1,11.919664,,0.011919664,1
Europe,Western and Central Europe,Iceland,ATS,Ecstasy-type substances,2018,ICE,,2019,1,1.03166,,0.00103166,1
Europe,Western and Central Europe,Iceland,ATS,Ecstasy-type substances,2018,ICE,,2019,1,2.283988,,0.002283988,1
Europe,Western and Central Europe,Ireland,ATS,Ecstasy-type substances,2018,IRE,,2019,1,27.722758,,0.027722758,1
Europe,Western and Central Europe,Ireland,ATS,Ecstasy-type substances,2018,IRE,,2019,1,70.51,,0.07051,1
Europe,Western and Central Europe,Italy,ATS,Ecstasy-type substances,2018,ITA,,2019,1,6.280696,,0.006280696,1
Europe,Western and Central Europe,Italy,ATS,Ecstasy-type substances,2018,ITA,,2019,1,21.02,,0.02102,1
Europe,Western and Central Europe,Latvia,ATS,Ecstasy-type substances,2018,LAT,,2019,1,0.00057,,5.7e-07,1
